"feature id","feature label","shid","geoid","Workers in Agriculture, Fishing, and Mining who Commute by Drive Alone (2020-2024)","Workers in Construction who Commute by Drive Alone (2020-2024)","Workers in Manufacturing who Commute by Drive Alone (2020-2024)","Workers in Wholesale Trade who Commute by Drive Alone (2020-2024)","Workers in Retail Trade who Commute by Drive Alone (2020-2024)","Workers in Transportation who Commute by Drive Alone (2020-2024)","Workers in Finance and Insurance who Commute by Drive Alone (2020-2024)","Workers in Information who Commute by Drive Alone (2020-2024)","Workers in Scientific and Professional who Commute by Drive Alone (2020-2024)","Workers in Education and Health Care who Commute by Drive Alone (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Drive Alone (2020-2024)","Workers in Public Administration who Commute by Drive Alone (2020-2024)","Workers in Other Services who Commute by Drive Alone (2020-2024)","Workers in Armed Forces who Commute by Drive Alone (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute by Drive Carpool (2020-2024)","Workers in Construction who Commute by Drive Carpool (2020-2024)","Workers in Manufacturing who Commute by Drive Carpool (2020-2024)","Workers in Wholesale Trade who Commute by Drive Carpool (2020-2024)","Workers in Retail Trade who Commute by Drive Carpool (2020-2024)","Workers in Transportation who Commute by Drive Carpool (2020-2024)","Workers in Finance and Insurance who Commute by Drive Carpool (2020-2024)","Workers in Information who Commute by Drive Carpool (2020-2024)","Workers in Scientific and Professional who Commute by Drive Carpool (2020-2024)","Workers in Education and Health Care who Commute by Drive Carpool (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Drive Carpool (2020-2024)","Workers in Public Administration who Commute by Drive Carpool (2020-2024)","Workers in Other Services who Commute by Drive Carpool (2020-2024)","Workers in Armed Forces who Commute by Drive Carpool (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute by Public Transit (2020-2024)","Workers in Construction who Commute by Public Transit (2020-2024)","Workers in Manufacturing who Commute by Public Transit (2020-2024)","Workers in Wholesale Trade who Commute by Public Transit (2020-2024)","Workers in Retail Trade who Commute by Public Transit (2020-2024)","Workers in Transportation who Commute by Public Transit (2020-2024)","Workers in Finance and Insurance who Commute by Public Transit (2020-2024)","Workers in Information who Commute by Public Transit (2020-2024)","Workers in Scientific and Professional who Commute by Public Transit (2020-2024)","Workers in Education and Health Care who Commute by Public Transit (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Public Transit (2020-2024)","Workers in Public Administration who Commute by Public Transit (2020-2024)"
"publicpolygonfeature:5:44545","ZIP Code 37029","country:us/state:tn/zip:37029","37029","0","371","233","72","323","170","151","14","258","675","159","124","83","0","0","32","11","20","43","6","0","0","0","53","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:44546","ZIP Code 37030","country:us/state:tn/zip:37030","37030","98","271","397","56","528","281","94","39","203","577","124","156","41","0","0","13","107","0","115","81","0","0","3","115","32","46","4","0","0","0","5","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:44547","ZIP Code 37032","country:us/state:tn/zip:37032","37032","108","190","475","69","259","136","40","7","116","492","163","244","41","0","0","11","0","0","26","22","0","0","10","34","0","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:44548","ZIP Code 37076","country:us/state:tn/zip:37076","37076","44","809","1352","362","1971","1083","1289","459","1800","2794","1147","480","1235","7","0","232","0","34","99","187","57","54","83","218","195","8","226","0","0","50","0","0","54","0","36","0","4","5","57","7"
"publicpolygonfeature:5:44549","ZIP Code 37033","country:us/state:tn/zip:37033","37033","58","352","478","44","367","144","66","72","116","713","150","222","160","0","0","69","146","0","70","23","0","0","18","145","2","7","0","0","0","0","0","0","0","0","0","0","7","0","0","0"
"publicpolygonfeature:5:44550","ZIP Code 37165","country:us/state:tn/zip:37165","37165","0","1","0","0","1","7","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:44552","ZIP Code 37035","country:us/state:tn/zip:37035","37035","60","79","130","80","223","197","58","41","80","360","88","113","19","7","0","0","22","0","26","0","0","0","9","1","1","16","0","0","0","0","0","0","0","0","0","0","0","23","0","0"
"publicpolygonfeature:5:44554","ZIP Code 37036","country:us/state:tn/zip:37036","37036","20","273","404","19","190","219","56","1","76","343","210","162","98","0","0","0","107","0","12","1","0","0","34","64","72","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:44556","ZIP Code 37037","country:us/state:tn/zip:37037","37037","61","249","533","157","591","501","139","40","142","930","467","90","199","19","0","140","12","0","69","37","0","0","0","98","0","19","18","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:44557","ZIP Code 37217","country:us/state:tn/zip:37217","37217","94","1544","1310","261","1086","1579","630","134","905","1682","1540","309","405","0","0","456","136","9","279","44","40","4","477","122","316","19","32","0","0","30","32","7","29","0","0","0","30","69","46","0"
"publicpolygonfeature:5:44562","ZIP Code 37046","country:us/state:tn/zip:37046","37046","62","196","235","0","467","22","198","0","211","483","263","57","21","0","0","0","75","0","26","0","62","0","15","14","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0"
"publicpolygonfeature:5:44563","ZIP Code 37115","country:us/state:tn/zip:37115","37115","37","2127","1255","308","1772","747","835","446","1626","3082","1697","566","605","49","0","749","193","62","190","119","69","42","322","253","277","0","106","0","0","25","36","0","144","15","0","58","18","189","168","0"
"publicpolygonfeature:5:44564","ZIP Code 37048","country:us/state:tn/zip:37048","37048","27","223","210","77","202","193","99","36","325","690","171","134","141","7","0","45","6","0","0","23","0","0","43","43","29","5","9","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:44565","ZIP Code 37049","country:us/state:tn/zip:37049","37049","21","348","367","46","159","100","54","25","89","409","104","72","44","0","0","10","0","7","43","0","0","0","19","58","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"publicpolygonfeature:5:44566","ZIP Code 37118","country:us/state:tn/zip:37118","37118","0","32","0","34","25","0","43","0","0","173","62","0","19","0","0","0","0","0","0","0","0","0","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:44569","ZIP Code 37051","country:us/state:tn/zip:37051","37051","27","169","119","69","107","103","73","13","101","317","32","85","51","23","0","12","0","0","6","0","6","0","13","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:44571","ZIP Code 37055","country:us/state:tn/zip:37055","37055","28","870","1616","111","1478","661","523","70","774","2623","750","694","314","0","0","238","236","22","71","15","22","19","53","337","48","17","36","0","0","0","0","0","0","9","0","0","3","0","143","0"
"publicpolygonfeature:5:44572","ZIP Code 37057","country:us/state:tn/zip:37057","37057","0","38","58","0","56","18","2","0","71","113","0","13","13","0","0","9","32","0","15","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:44575","ZIP Code 37062","country:us/state:tn/zip:37062","37062","49","543","520","116","643","293","321","92","277","1741","526","80","158","38","0","114","29","0","61","15","9","0","46","174","50","0","0","0","0","0","0","0","22","0","0","0","0","0","0","0"
"publicpolygonfeature:5:44576","ZIP Code 37064","country:us/state:tn/zip:37064","37064","185","784","1085","587","2294","966","2038","376","3163","5928","2265","428","974","0","0","118","237","16","142","20","98","43","116","371","501","42","194","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:44577","ZIP Code 37066","country:us/state:tn/zip:37066","37066","53","1820","2093","628","3279","1504","1793","233","2608","4628","1783","1113","1084","63","16","207","403","43","183","156","129","0","250","861","480","29","85","0","0","6","0","5","7","0","0","0","0","21","0","8"
"publicpolygonfeature:5:44579","ZIP Code 37067","country:us/state:tn/zip:37067","37067","0","504","908","249","1352","361","1148","145","1583","2319","1134","210","449","15","0","37","17","0","263","31","20","18","62","152","97","105","16","0","0","0","0","0","0","0","0","0","0","44","0","0"
"publicpolygonfeature:5:44580","ZIP Code 37069","country:us/state:tn/zip:37069","37069","12","349","456","243","613","206","578","128","1069","1972","584","222","271","0","0","0","0","0","50","0","5","6","21","141","29","80","25","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:44581","ZIP Code 37072","country:us/state:tn/zip:37072","37072","71","1257","855","406","1689","974","436","187","1258","2563","710","516","660","0","0","138","189","26","75","26","39","0","66","432","101","0","219","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:44582","ZIP Code 37073","country:us/state:tn/zip:37073","37073","24","495","772","140","749","566","186","36","611","1464","429","207","309","0","0","40","76","0","28","0","0","34","0","125","22","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:44583","ZIP Code 37074","country:us/state:tn/zip:37074","37074","20","311","521","31","424","713","269","15","476","369","222","409","132","0","0","58","33","0","50","4","0","0","0","104","21","87","19","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:44584","ZIP Code 37075","country:us/state:tn/zip:37075","37075","67","2204","1806","1145","3689","1679","1656","732","2437","7533","2873","1025","1554","17","30","126","111","21","137","105","36","16","178","703","308","29","154","0","0","0","0","0","0","0","0","0","0","41","0","0"
"publicpolygonfeature:5:44585","ZIP Code 37080","country:us/state:tn/zip:37080","37080","0","136","262","34","272","172","171","0","327","330","180","101","99","0","0","100","14","0","18","41","0","0","41","144","21","12","7","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:44586","ZIP Code 37082","country:us/state:tn/zip:37082","37082","0","223","136","178","319","103","169","6","86","268","249","29","74","0","0","35","17","0","97","37","8","0","26","218","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:44587","ZIP Code 37218","country:us/state:tn/zip:37218","37218","5","142","402","40","297","314","231","73","427","1993","419","287","185","0","0","45","71","0","72","43","0","0","0","176","96","0","52","0","0","0","0","0","27","0","0","0","12","27","0","0"
"publicpolygonfeature:5:44588","ZIP Code 37083","country:us/state:tn/zip:37083","37083","103","544","949","227","806","526","362","17","261","1343","424","482","286","0","318","44","244","0","74","37","19","0","34","257","0","45","28","0","0","0","0","0","0","0","0","0","0","8","0","0"
"publicpolygonfeature:5:44589","ZIP Code 37085","country:us/state:tn/zip:37085","37085","138","78","473","0","130","87","48","12","417","584","86","49","162","0","44","22","0","11","69","0","0","0","0","25","67","0","0","0","0","22","0","0","19","0","0","0","0","0","0","0"
"publicpolygonfeature:5:44590","ZIP Code 37087","country:us/state:tn/zip:37087","37087","48","2007","2367","736","2895","1608","842","322","1708","4881","1775","1137","873","34","0","90","173","0","510","154","35","7","263","673","208","31","23","0","0","0","0","0","0","0","17","0","5","8","15","0"
"publicpolygonfeature:5:44591","ZIP Code 37219","country:us/state:tn/zip:37219","37219","0","65","14","31","81","21","203","37","112","360","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","94","0","0"
"publicpolygonfeature:5:44592","ZIP Code 37090","country:us/state:tn/zip:37090","37090","54","674","816","233","1022","658","310","145","745","1673","469","761","461","0","0","0","54","56","212","56","12","5","11","73","114","14","8","0","0","0","31","0","0","0","0","0","0","26","0","0"
"publicpolygonfeature:5:44594","ZIP Code 37220","country:us/state:tn/zip:37220","37220","0","26","175","22","181","22","337","24","363","667","249","38","125","0","0","0","13","0","0","0","60","0","0","9","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:44595","ZIP Code 37095","country:us/state:tn/zip:37095","37095","0","66","160","29","20","105","20","7","56","62","62","88","5","0","0","0","1","0","0","2","0","0","12","22","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:44599","ZIP Code 37098","country:us/state:tn/zip:37098","37098","26","483","210","32","255","35","41","0","124","808","185","133","66","0","0","50","68","0","0","0","24","0","20","46","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:44600","ZIP Code 37128","country:us/state:tn/zip:37128","37128","152","2580","3575","573","3361","3235","1363","587","2944","7255","3397","1304","1513","165","0","604","141","40","404","243","389","64","448","472","367","37","272","0","0","0","0","0","0","0","0","0","20","0","0","0"
"publicpolygonfeature:5:44603","ZIP Code 37132","country:us/state:tn/zip:37132","37132","0","0","0","0","218","26","0","52","7","62","141","13","12","0","0","0","0","0","0","0","0","1","0","1","11","0","0","0","0","0","0","0","14","0","0","0","0","6","0","0"
"publicpolygonfeature:5:44604","ZIP Code 37122","country:us/state:tn/zip:37122","37122","76","2009","2231","633","3002","1319","2113","272","2794","5899","2271","1045","1498","38","32","62","167","128","206","431","67","79","248","271","307","64","173","0","0","26","23","0","0","8","0","41","0","59","11","17"
"publicpolygonfeature:5:44605","ZIP Code 37127","country:us/state:tn/zip:37127","37127","42","448","1284","127","1361","575","345","29","472","1684","723","297","265","148","0","76","0","88","141","35","41","6","154","247","277","40","0","0","0","6","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:44606","ZIP Code 37129","country:us/state:tn/zip:37129","37129","147","1470","2462","919","3008","1945","1395","223","2438","6450","2276","1409","1139","106","148","81","424","46","264","157","183","0","166","659","310","78","107","0","5","0","0","0","110","0","0","0","12","13","24","38"
"publicpolygonfeature:5:44607","ZIP Code 37130","country:us/state:tn/zip:37130","37130","148","1157","2887","515","3075","1602","1143","235","2051","5352","2551","893","1176","20","0","467","454","88","329","194","228","2","270","853","665","180","161","0","0","0","0","0","17","0","11","0","0","0","0","42"
"publicpolygonfeature:5:44608","ZIP Code 37137","country:us/state:tn/zip:37137","37137","25","61","203","8","132","8","45","11","24","126","17","29","19","0","0","0","0","0","0","0","0","0","27","28","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:44609","ZIP Code 37138","country:us/state:tn/zip:37138","37138","11","597","850","227","1226","486","391","176","878","1832","958","372","529","35","0","89","47","0","96","52","78","42","51","155","207","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:44611","ZIP Code 37209","country:us/state:tn/zip:37209","37209","35","750","560","412","1113","653","1190","387","2899","5135","1359","468","786","9","0","41","50","0","155","54","39","29","65","399","279","0","0","0","0","45","87","0","7","6","11","0","0","144","98","49"
"publicpolygonfeature:5:44612","ZIP Code 37145","country:us/state:tn/zip:37145","37145","47","49","146","29","69","109","15","41","72","206","91","14","14","0","0","65","37","0","0","0","0","0","8","13","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:44613","ZIP Code 37146","country:us/state:tn/zip:37146","37146","40","158","420","133","221","245","77","0","282","929","156","342","147","40","10","36","31","0","2","3","0","0","65","113","12","42","31","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:44614","ZIP Code 37148","country:us/state:tn/zip:37148","37148","147","1032","1938","177","1375","917","361","122","814","1745","778","396","494","48","0","90","309","13","167","42","45","0","99","314","133","7","46","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:44615","ZIP Code 37149","country:us/state:tn/zip:37149","37149","63","38","232","12","124","0","13","0","38","219","53","27","20","0","0","0","33","0","0","0","0","0","0","37","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0"
"publicpolygonfeature:5:44616","ZIP Code 37150","country:us/state:tn/zip:37150","37150","34","205","210","63","142","42","17","9","22","253","110","34","71","0","23","157","55","0","22","6","0","0","0","96","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:44617","ZIP Code 37151","country:us/state:tn/zip:37151","37151","0","70","48","8","64","17","14","0","0","99","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:44618","ZIP Code 37153","country:us/state:tn/zip:37153","37153","0","188","237","10","210","81","107","11","141","536","170","73","131","0","0","35","0","16","0","114","0","0","22","21","0","0","0","0","0","0","0","0","0","51","0","0","0","0","0","0"
"publicpolygonfeature:5:44621","ZIP Code 37210","country:us/state:tn/zip:37210","37210","23","571","377","41","380","556","293","291","779","1361","720","82","373","0","0","246","63","23","22","14","0","0","39","138","173","9","20","0","0","112","0","0","111","65","0","0","11","40","116","0"
"publicpolygonfeature:5:44622","ZIP Code 37167","country:us/state:tn/zip:37167","37167","129","1860","4029","603","3596","2025","818","453","2782","4292","2500","838","1267","86","26","1140","486","111","241","179","198","8","597","372","301","83","40","0","0","47","0","0","21","0","6","0","0","0","0","0"
"publicpolygonfeature:5:44625","ZIP Code 37172","country:us/state:tn/zip:37172","37172","173","1411","1879","344","1360","777","479","99","959","2133","852","400","835","0","1","83","283","13","118","86","0","0","139","57","230","16","79","0","0","0","0","0","0","0","0","0","0","0","0","6"
"publicpolygonfeature:5:44626","ZIP Code 37215","country:us/state:tn/zip:37215","37215","12","196","378","75","520","123","885","108","1255","2717","555","170","508","0","0","0","26","0","37","4","54","0","78","170","26","0","13","0","0","0","2","0","0","0","0","0","0","31","0","0"
"publicpolygonfeature:5:44627","ZIP Code 37174","country:us/state:tn/zip:37174","37174","64","1662","2180","313","2688","780","1650","185","2172","4436","2166","786","770","0","0","31","62","108","267","38","126","0","409","445","220","19","108","0","0","0","0","0","0","0","0","0","25","0","0","0"
"publicpolygonfeature:5:44630","ZIP Code 37181","country:us/state:tn/zip:37181","37181","110","83","235","0","88","62","19","3","10","72","19","6","51","0","0","18","5","0","0","11","1","0","0","0","14","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:44632","ZIP Code 37186","country:us/state:tn/zip:37186","37186","9","258","822","66","798","274","258","42","162","674","253","70","292","0","0","163","126","0","128","62","13","0","29","144","53","10","96","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:44633","ZIP Code 37179","country:us/state:tn/zip:37179","37179","0","633","564","326","425","168","455","61","433","1362","430","365","297","0","0","0","0","0","154","17","0","0","49","146","82","0","76","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:44634","ZIP Code 37189","country:us/state:tn/zip:37189","37189","0","146","58","13","53","148","6","0","84","387","133","106","129","44","0","0","35","0","14","0","0","0","0","52","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:44635","ZIP Code 37216","country:us/state:tn/zip:37216","37216","15","734","311","107","487","263","446","368","968","1856","1148","219","273","27","0","18","34","0","27","24","38","5","49","157","188","54","0","0","0","0","6","0","40","0","11","0","0","0","6","31"
"publicpolygonfeature:5:44637","ZIP Code 37203","country:us/state:tn/zip:37203","37203","0","251","357","137","846","206","813","588","1533","2483","1028","265","357","0","0","35","34","0","0","145","115","0","61","102","5","30","0","0","0","0","17","0","0","19","0","0","29","312","13","0"
"publicpolygonfeature:5:44638","ZIP Code 37184","country:us/state:tn/zip:37184","37184","45","349","222","200","191","248","64","68","96","454","162","415","84","0","0","17","244","0","23","41","10","0","3","92","0","83","23","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:44639","ZIP Code 37204","country:us/state:tn/zip:37204","37204","0","152","379","118","553","248","642","143","875","1813","691","349","540","14","0","7","6","0","56","18","62","0","151","84","10","0","5","0","0","0","0","0","7","38","23","0","0","32","14","0"
"publicpolygonfeature:5:44640","ZIP Code 37205","country:us/state:tn/zip:37205","37205","0","226","167","86","602","282","1077","348","1308","2606","718","331","358","0","17","26","31","0","17","61","54","29","89","229","94","29","10","0","0","0","0","0","36","0","0","0","0","0","0","29"
"publicpolygonfeature:5:44642","ZIP Code 37187","country:us/state:tn/zip:37187","37187","0","354","499","35","484","398","53","29","244","632","128","114","245","0","0","45","52","0","0","0","81","0","0","131","82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:44643","ZIP Code 37188","country:us/state:tn/zip:37188","37188","37","463","875","212","866","629","332","115","912","1626","840","291","324","12","0","157","68","20","41","30","48","0","132","264","80","14","19","0","0","0","0","0","0","0","0","0","0","0","0","0"
