"feature id","feature label","shid","geoid","Workers in Agriculture, Fishing, and Mining who Commute by Drive Alone (2020-2024)","Workers in Construction who Commute by Drive Alone (2020-2024)","Workers in Manufacturing who Commute by Drive Alone (2020-2024)","Workers in Wholesale Trade who Commute by Drive Alone (2020-2024)","Workers in Retail Trade who Commute by Drive Alone (2020-2024)","Workers in Transportation who Commute by Drive Alone (2020-2024)","Workers in Finance and Insurance who Commute by Drive Alone (2020-2024)","Workers in Information who Commute by Drive Alone (2020-2024)","Workers in Scientific and Professional who Commute by Drive Alone (2020-2024)","Workers in Education and Health Care who Commute by Drive Alone (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Drive Alone (2020-2024)","Workers in Public Administration who Commute by Drive Alone (2020-2024)","Workers in Other Services who Commute by Drive Alone (2020-2024)","Workers in Armed Forces who Commute by Drive Alone (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute by Drive Carpool (2020-2024)","Workers in Construction who Commute by Drive Carpool (2020-2024)","Workers in Manufacturing who Commute by Drive Carpool (2020-2024)","Workers in Wholesale Trade who Commute by Drive Carpool (2020-2024)","Workers in Retail Trade who Commute by Drive Carpool (2020-2024)","Workers in Transportation who Commute by Drive Carpool (2020-2024)","Workers in Finance and Insurance who Commute by Drive Carpool (2020-2024)","Workers in Information who Commute by Drive Carpool (2020-2024)","Workers in Scientific and Professional who Commute by Drive Carpool (2020-2024)","Workers in Education and Health Care who Commute by Drive Carpool (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Drive Carpool (2020-2024)","Workers in Public Administration who Commute by Drive Carpool (2020-2024)","Workers in Other Services who Commute by Drive Carpool (2020-2024)","Workers in Armed Forces who Commute by Drive Carpool (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute by Public Transit (2020-2024)","Workers in Construction who Commute by Public Transit (2020-2024)","Workers in Manufacturing who Commute by Public Transit (2020-2024)","Workers in Wholesale Trade who Commute by Public Transit (2020-2024)","Workers in Retail Trade who Commute by Public Transit (2020-2024)","Workers in Transportation who Commute by Public Transit (2020-2024)","Workers in Finance and Insurance who Commute by Public Transit (2020-2024)","Workers in Information who Commute by Public Transit (2020-2024)","Workers in Scientific and Professional who Commute by Public Transit (2020-2024)","Workers in Education and Health Care who Commute by Public Transit (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Public Transit (2020-2024)","Workers in Public Administration who Commute by Public Transit (2020-2024)"
"publicpolygonfeature:5:57526","ZIP Code 80246","country:us/state:co/zip:80246","80246","32","91","247","39","811","463","694","113","840","1480","735","256","483","0","0","42","40","0","14","39","0","32","57","66","108","0","29","0","0","0","12","0","217","12","0","0","50","58","113","0"
"publicpolygonfeature:5:57994","ZIP Code 80015","country:us/state:co/zip:80015","80015","176","1818","1777","590","2612","1774","1840","612","2947","7007","2217","1799","1370","213","5","254","132","37","280","117","104","29","564","794","249","39","99","30","38","11","72","13","38","0","0","0","109","89","14","46"
"publicpolygonfeature:5:57998","ZIP Code 80045","country:us/state:co/zip:80045","80045","0","12","6","9","7","12","13","0","28","104","22","19","72","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","48","0","0","0","10","0","0"
"publicpolygonfeature:5:58158","ZIP Code 80212","country:us/state:co/zip:80212","80212","22","453","532","138","453","564","560","113","1450","1968","434","327","391","8","0","15","135","0","111","4","8","11","49","73","128","37","9","0","0","0","0","0","14","0","71","0","93","45","20","15"
"publicpolygonfeature:5:58168","ZIP Code 80214","country:us/state:co/zip:80214","80214","217","1189","693","149","1117","705","409","203","1125","2265","1050","388","464","0","93","53","78","0","82","60","63","0","30","192","262","13","228","0","0","80","78","0","30","13","0","0","21","40","362","62"
"publicpolygonfeature:5:58185","ZIP Code 80215","country:us/state:co/zip:80215","80215","146","665","326","316","709","312","434","120","874","1118","608","239","278","8","17","57","199","16","16","0","22","0","301","156","103","27","28","0","43","0","0","0","40","0","0","23","36","71","31","33"
"publicpolygonfeature:5:59760","ZIP Code 80247","country:us/state:co/zip:80247","80247","144","849","724","219","908","1216","904","454","877","3045","1097","366","752","114","0","108","27","10","149","48","0","0","105","98","70","0","108","0","0","60","34","0","148","6","101","0","48","116","249","0"
"publicpolygonfeature:5:59764","ZIP Code 80249","country:us/state:co/zip:80249","80249","47","1420","679","446","1866","2008","596","294","1543","3019","785","656","418","56","0","17","158","66","481","185","118","0","364","971","520","307","254","0","0","52","54","0","68","184","107","0","38","83","206","157"
"publicpolygonfeature:5:59775","ZIP Code 80260","country:us/state:co/zip:80260","80260","81","1414","913","453","1554","976","418","129","1274","2015","1094","319","703","0","0","754","204","171","310","103","66","14","379","176","368","144","159","0","0","34","24","0","28","42","42","0","21","33","100","13"
"publicpolygonfeature:5:59781","ZIP Code 80264","country:us/state:co/zip:80264","80264","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:59782","ZIP Code 80290","country:us/state:co/zip:80290","80290","0","0","0","0","33","0","0","0","0","16","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:59783","ZIP Code 80293","country:us/state:co/zip:80293","80293","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:59792","ZIP Code 80294","country:us/state:co/zip:80294","80294","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60389","ZIP Code 80002","country:us/state:co/zip:80002","80002","86","1232","606","62","890","708","556","130","996","1552","734","344","539","0","0","127","28","0","72","31","10","23","76","133","48","28","18","0","0","0","0","15","18","0","0","8","49","9","119","0"
"publicpolygonfeature:5:60390","ZIP Code 80003","country:us/state:co/zip:80003","80003","102","1271","1038","276","2143","922","707","208","1034","2468","1020","658","761","19","0","405","62","13","270","63","67","0","218","277","91","24","71","0","0","24","0","0","13","0","35","0","119","32","51","7"
"publicpolygonfeature:5:60391","ZIP Code 80004","country:us/state:co/zip:80004","80004","196","1215","1170","245","1239","554","922","250","1465","2888","1777","529","653","0","7","75","73","0","22","96","20","0","104","163","187","0","77","0","0","0","52","0","111","11","38","8","62","23","8","13"
"publicpolygonfeature:5:60392","ZIP Code 80005","country:us/state:co/zip:80005","80005","51","950","856","287","1255","433","755","168","1313","2498","760","476","698","0","0","20","17","0","33","71","60","35","81","190","53","41","52","0","0","0","18","0","0","0","15","0","3","2","0","0"
"publicpolygonfeature:5:60393","ZIP Code 80007","country:us/state:co/zip:80007","80007","103","651","525","124","731","137","843","48","881","1374","686","487","185","0","36","20","18","0","40","0","0","0","52","41","35","0","12","0","0","0","0","0","0","0","15","0","0","19","31","0"
"publicpolygonfeature:5:60394","ZIP Code 80216","country:us/state:co/zip:80216","80216","98","590","652","111","635","331","302","100","802","1078","431","42","344","0","10","239","210","23","105","34","111","11","179","168","19","13","0","0","0","12","0","0","12","56","0","0","107","89","45","8"
"publicpolygonfeature:5:60395","ZIP Code 80010","country:us/state:co/zip:80010","80010","198","2444","721","373","1687","704","545","85","2013","2493","1666","46","769","17","8","752","144","37","401","247","15","0","269","357","227","10","140","0","9","136","53","68","125","60","28","5","86","124","355","24"
"publicpolygonfeature:5:60396","ZIP Code 80011","country:us/state:co/zip:80011","80011","102","2617","1105","691","1495","2114","883","365","2224","3533","1686","582","868","165","161","958","419","52","510","212","237","77","349","341","329","36","115","24","0","157","11","0","223","56","50","8","150","268","348","16"
"publicpolygonfeature:5:60397","ZIP Code 80012","country:us/state:co/zip:80012","80012","101","2037","800","349","2264","1908","920","228","2094","3330","1555","617","848","233","1","619","68","29","287","278","142","45","306","767","240","108","53","0","0","0","99","44","152","97","82","27","132","192","351","66"
"publicpolygonfeature:5:60398","ZIP Code 80013","country:us/state:co/zip:80013","80013","98","2896","1524","583","2986","2332","1449","883","3043","6463","1947","1271","1692","167","0","348","208","39","392","162","291","195","221","739","655","10","178","57","0","82","0","0","26","94","12","0","169","105","109","23"
"publicpolygonfeature:5:60399","ZIP Code 80014","country:us/state:co/zip:80014","80014","57","1089","642","336","1229","1099","815","452","1644","3334","1058","621","595","68","0","34","32","0","107","116","69","7","130","218","179","10","152","11","0","81","12","0","177","303","15","52","315","385","81","109"
"publicpolygonfeature:5:60400","ZIP Code 80016","country:us/state:co/zip:80016","80016","128","1467","1151","627","2403","1625","1881","491","2289","5715","1837","968","791","109","8","146","103","70","167","180","320","27","256","766","475","75","39","11","0","0","11","0","0","80","12","0","35","63","19","0"
"publicpolygonfeature:5:60401","ZIP Code 80017","country:us/state:co/zip:80017","80017","72","1275","1204","540","1685","1143","859","212","2269","2473","1279","499","588","456","0","496","106","20","378","151","36","7","270","332","260","6","122","31","0","89","57","0","150","54","42","0","176","152","144","41"
"publicpolygonfeature:5:60402","ZIP Code 80018","country:us/state:co/zip:80018","80018","120","658","418","69","750","907","626","173","831","1674","524","633","272","262","0","60","11","36","71","83","50","30","140","357","70","69","58","0","0","10","0","0","0","0","0","0","6","0","0","0"
"publicpolygonfeature:5:60403","ZIP Code 80019","country:us/state:co/zip:80019","80019","9","255","210","158","192","847","98","117","179","591","255","198","123","49","0","116","28","18","211","132","100","0","150","13","183","27","120","0","0","0","0","0","0","41","0","0","19","0","0","11"
"publicpolygonfeature:5:60404","ZIP Code 80020","country:us/state:co/zip:80020","80020","142","1110","2132","335","1844","1107","990","275","2633","4276","1685","1027","870","63","12","186","126","9","170","231","40","48","241","557","413","97","147","0","18","0","0","0","14","0","0","10","90","151","25","11"
"publicpolygonfeature:5:60405","ZIP Code 80021","country:us/state:co/zip:80021","80021","46","1244","1685","409","1687","619","889","565","2118","3292","1500","719","760","46","0","35","40","7","42","76","37","21","206","307","121","126","53","0","0","47","20","0","31","26","21","0","11","95","36","16"
"publicpolygonfeature:5:60406","ZIP Code 80218","country:us/state:co/zip:80218","80218","85","180","239","377","469","214","364","132","1140","2159","408","169","576","0","0","15","0","0","46","44","123","0","55","210","161","7","0","0","0","5","45","73","74","16","22","33","125","212","61","75"
"publicpolygonfeature:5:60407","ZIP Code 80022","country:us/state:co/zip:80022","80022","234","3173","2080","753","2255","2635","961","322","1672","4238","1760","1236","880","186","71","395","120","102","156","147","186","43","149","331","153","173","43","15","0","53","0","33","0","0","0","0","67","145","127","66"
"publicpolygonfeature:5:60408","ZIP Code 80023","country:us/state:co/zip:80023","80023","55","299","886","142","638","307","808","156","1154","2111","1046","502","214","51","0","0","77","15","121","11","21","103","68","122","106","0","8","0","0","0","0","0","0","15","0","13","11","12","11","0"
"publicpolygonfeature:5:60409","ZIP Code 80024","country:us/state:co/zip:80024","80024","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60411","ZIP Code 80109","country:us/state:co/zip:80109","80109","138","773","721","176","916","121","582","376","1296","2120","1103","602","305","48","0","32","55","0","145","70","0","15","81","208","51","18","35","0","0","0","0","0","0","0","0","0","23","16","0","0"
"publicpolygonfeature:5:60414","ZIP Code 80030","country:us/state:co/zip:80030","80030","81","779","545","90","679","620","349","91","417","814","459","144","242","0","0","152","108","14","12","10","15","9","18","81","28","0","58","0","10","1","51","0","0","1","0","0","19","0","0","0"
"publicpolygonfeature:5:60415","ZIP Code 80031","country:us/state:co/zip:80031","80031","265","1373","1294","365","1517","931","539","200","1684","2716","988","584","540","30","9","57","53","69","143","104","74","40","97","243","135","42","34","0","1","0","0","0","110","0","15","0","72","195","41","0"
"publicpolygonfeature:5:60416","ZIP Code 80033","country:us/state:co/zip:80033","80033","283","816","920","293","914","417","340","262","1015","1942","947","259","285","0","40","98","147","0","523","41","233","21","190","248","47","68","61","9","0","50","35","0","115","0","16","0","67","45","0","30"
"publicpolygonfeature:5:60417","ZIP Code 80101","country:us/state:co/zip:80101","80101","19","13","8","8","2","0","2","4","19","21","0","8","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60418","ZIP Code 80102","country:us/state:co/zip:80102","80102","50","457","153","94","345","241","96","23","205","520","186","183","140","49","0","11","0","0","30","0","20","0","40","40","32","5","6","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60419","ZIP Code 80110","country:us/state:co/zip:80110","80110","103","933","602","88","1229","572","443","69","1096","2268","1067","338","430","10","33","89","59","15","37","4","73","0","216","254","61","7","32","0","0","15","50","0","55","16","10","0","0","130","100","7"
"publicpolygonfeature:5:60420","ZIP Code 80103","country:us/state:co/zip:80103","80103","33","154","80","10","74","61","16","6","33","112","45","145","144","0","0","26","18","8","22","4","0","0","0","33","0","10","0","16","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60421","ZIP Code 80104","country:us/state:co/zip:80104","80104","66","852","1003","210","1488","765","1298","305","1633","3413","1235","951","601","91","0","116","74","0","60","21","114","29","110","365","257","223","0","0","0","0","0","0","0","0","0","0","6","0","0","0"
"publicpolygonfeature:5:60422","ZIP Code 80105","country:us/state:co/zip:80105","80105","0","214","25","23","46","113","49","0","50","112","65","15","57","0","4","6","148","0","0","23","12","0","0","6","18","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60423","ZIP Code 80106","country:us/state:co/zip:80106","80106","40","172","82","12","290","77","126","10","151","196","123","115","51","31","0","7","6","0","97","32","0","2","19","165","0","3","34","0","0","0","0","0","0","0","0","0","0","0","3","0"
"publicpolygonfeature:5:60424","ZIP Code 80107","country:us/state:co/zip:80107","80107","96","687","418","82","533","382","179","130","507","1001","322","422","331","41","0","139","53","9","143","8","18","8","21","147","9","48","155","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60425","ZIP Code 80108","country:us/state:co/zip:80108","80108","115","940","601","254","1361","486","977","553","1669","2711","1005","726","298","26","23","83","47","0","140","51","12","0","115","142","31","39","95","0","0","0","0","0","0","9","0","0","9","0","48","0"
"publicpolygonfeature:5:60426","ZIP Code 80111","country:us/state:co/zip:80111","80111","80","390","533","270","1019","302","1047","601","1658","2679","975","197","376","21","20","22","28","6","205","52","103","0","112","218","169","52","99","0","0","0","21","0","6","13","105","0","25","26","16","18"
"publicpolygonfeature:5:60427","ZIP Code 80112","country:us/state:co/zip:80112","80112","108","535","672","496","1196","786","1095","627","2035","3996","1287","645","669","26","0","5","9","16","287","0","63","33","81","199","84","9","87","0","0","20","41","0","0","6","0","0","15","42","23","17"
"publicpolygonfeature:5:60428","ZIP Code 80113","country:us/state:co/zip:80113","80113","122","705","373","118","920","253","842","266","1192","1790","565","184","592","11","0","54","82","0","77","0","50","0","83","97","169","13","6","0","0","0","0","19","98","0","0","0","48","26","76","0"
"publicpolygonfeature:5:60429","ZIP Code 80116","country:us/state:co/zip:80116","80116","25","123","84","7","231","121","68","43","187","380","58","90","18","0","0","18","0","0","0","13","0","0","43","29","0","0","0","4","0","7","0","0","0","5","0","8","0","0","0","0"
"publicpolygonfeature:5:60430","ZIP Code 80120","country:us/state:co/zip:80120","80120","250","942","815","226","1024","512","635","133","963","2174","1153","593","629","5","0","62","74","18","30","43","20","0","35","105","84","55","23","0","0","15","0","0","115","13","4","13","73","93","178","47"
"publicpolygonfeature:5:60431","ZIP Code 80121","country:us/state:co/zip:80121","80121","96","470","476","45","479","209","760","123","870","1445","437","247","134","7","0","10","0","0","35","0","71","0","34","95","28","8","5","0","0","0","0","0","0","0","0","0","11","0","0","0"
"publicpolygonfeature:5:60432","ZIP Code 80122","country:us/state:co/zip:80122","80122","113","772","927","219","1166","486","675","322","1597","2987","708","302","714","0","0","100","12","0","145","7","33","25","75","284","172","46","24","0","12","13","10","0","0","0","0","0","64","20","5","6"
"publicpolygonfeature:5:60433","ZIP Code 80117","country:us/state:co/zip:80117","80117","51","201","45","12","175","27","33","11","82","134","37","122","60","0","0","21","0","0","6","2","8","0","6","79","16","0","2","0","0","0","0","0","0","0","0","0","16","0","0","0"
"publicpolygonfeature:5:60434","ZIP Code 80118","country:us/state:co/zip:80118","80118","79","107","112","68","206","94","128","85","231","309","271","71","98","0","0","23","0","0","0","0","32","0","13","39","3","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60435","ZIP Code 80125","country:us/state:co/zip:80125","80125","42","356","762","296","454","183","419","106","427","1256","290","329","277","0","0","6","17","1","31","49","2","0","44","53","9","35","37","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60436","ZIP Code 80126","country:us/state:co/zip:80126","80126","209","708","1110","592","1648","392","1203","651","1791","3723","1370","592","875","27","0","19","19","7","32","51","74","8","168","293","100","21","39","0","0","0","0","0","16","0","0","0","29","24","0","0"
"publicpolygonfeature:5:60437","ZIP Code 80134","country:us/state:co/zip:80134","80134","165","1766","2372","635","3443","1841","2793","1087","3339","6041","2421","1527","1240","110","0","265","268","32","414","115","254","80","281","707","356","61","210","0","0","0","0","0","0","33","60","30","22","28","3","49"
"publicpolygonfeature:5:60438","ZIP Code 80135","country:us/state:co/zip:80135","80135","0","187","153","61","99","57","106","37","69","354","76","92","48","0","0","8","0","0","6","34","0","0","21","5","0","0","0","0","0","0","0","0","6","1","4","0","0","0","0","0"
"publicpolygonfeature:5:60439","ZIP Code 80127","country:us/state:co/zip:80127","80127","182","1518","1211","388","1272","411","827","185","2195","3518","1455","965","743","44","10","84","68","10","107","4","69","0","73","288","157","7","97","0","0","0","18","0","61","0","15","44","52","20","70","6"
"publicpolygonfeature:5:60440","ZIP Code 80128","country:us/state:co/zip:80128","80128","145","924","831","446","1770","693","980","263","1726","2753","1316","668","908","51","0","23","16","24","138","57","48","15","222","495","86","6","29","0","0","10","0","0","0","3","43","13","32","14","0","26"
"publicpolygonfeature:5:60441","ZIP Code 80129","country:us/state:co/zip:80129","80129","52","511","948","194","1099","340","854","283","1332","2716","762","411","500","23","20","12","7","0","49","0","0","9","61","202","70","9","46","0","0","0","20","0","0","40","22","0","56","30","56","0"
"publicpolygonfeature:5:60442","ZIP Code 80130","country:us/state:co/zip:80130","80130","17","337","596","172","907","378","943","329","1091","1978","519","274","268","121","0","54","25","8","46","41","5","0","28","168","26","4","4","0","0","0","0","0","0","16","17","0","16","13","10","8"
"publicpolygonfeature:5:60443","ZIP Code 80131","country:us/state:co/zip:80131","80131","0","0","32","5","17","13","0","19","6","17","0","7","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60446","ZIP Code 80204","country:us/state:co/zip:80204","80204","112","1444","675","149","754","542","829","338","1278","2608","1215","397","289","0","0","201","125","0","51","72","125","14","213","120","377","9","193","0","0","27","0","33","274","26","86","13","98","209","207","48"
"publicpolygonfeature:5:60447","ZIP Code 80136","country:us/state:co/zip:80136","80136","0","172","80","52","229","243","192","9","211","248","200","101","85","0","0","0","69","0","0","19","0","0","15","51","30","0","49","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60448","ZIP Code 80137","country:us/state:co/zip:80137","80137","5","109","18","6","70","62","52","0","45","125","19","45","58","0","0","10","0","0","0","17","0","0","0","56","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60449","ZIP Code 80138","country:us/state:co/zip:80138","80138","45","1062","707","281","1999","548","833","482","1481","2623","769","850","598","32","0","159","0","0","127","69","92","0","92","336","44","40","120","0","32","0","0","0","25","0","0","0","9","0","22","33"
