"feature id","feature label","shid","geoid","Workers in Agriculture, Fishing, and Mining who Commute by Drive Alone (2020-2024)","Workers in Construction who Commute by Drive Alone (2020-2024)","Workers in Manufacturing who Commute by Drive Alone (2020-2024)","Workers in Wholesale Trade who Commute by Drive Alone (2020-2024)","Workers in Retail Trade who Commute by Drive Alone (2020-2024)","Workers in Transportation who Commute by Drive Alone (2020-2024)","Workers in Finance and Insurance who Commute by Drive Alone (2020-2024)","Workers in Information who Commute by Drive Alone (2020-2024)","Workers in Scientific and Professional who Commute by Drive Alone (2020-2024)","Workers in Education and Health Care who Commute by Drive Alone (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Drive Alone (2020-2024)","Workers in Public Administration who Commute by Drive Alone (2020-2024)","Workers in Other Services who Commute by Drive Alone (2020-2024)","Workers in Armed Forces who Commute by Drive Alone (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute by Drive Carpool (2020-2024)","Workers in Construction who Commute by Drive Carpool (2020-2024)","Workers in Manufacturing who Commute by Drive Carpool (2020-2024)","Workers in Wholesale Trade who Commute by Drive Carpool (2020-2024)","Workers in Retail Trade who Commute by Drive Carpool (2020-2024)","Workers in Transportation who Commute by Drive Carpool (2020-2024)","Workers in Finance and Insurance who Commute by Drive Carpool (2020-2024)","Workers in Information who Commute by Drive Carpool (2020-2024)","Workers in Scientific and Professional who Commute by Drive Carpool (2020-2024)","Workers in Education and Health Care who Commute by Drive Carpool (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Drive Carpool (2020-2024)","Workers in Public Administration who Commute by Drive Carpool (2020-2024)","Workers in Other Services who Commute by Drive Carpool (2020-2024)","Workers in Armed Forces who Commute by Drive Carpool (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute by Public Transit (2020-2024)","Workers in Construction who Commute by Public Transit (2020-2024)","Workers in Manufacturing who Commute by Public Transit (2020-2024)","Workers in Wholesale Trade who Commute by Public Transit (2020-2024)","Workers in Retail Trade who Commute by Public Transit (2020-2024)","Workers in Transportation who Commute by Public Transit (2020-2024)","Workers in Finance and Insurance who Commute by Public Transit (2020-2024)","Workers in Information who Commute by Public Transit (2020-2024)","Workers in Scientific and Professional who Commute by Public Transit (2020-2024)","Workers in Education and Health Care who Commute by Public Transit (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Public Transit (2020-2024)","Workers in Public Administration who Commute by Public Transit (2020-2024)"
"publicpolygonfeature:5:63405","ZIP Code 94112","country:us/state:ca/zip:94112","94112","117","1471","1536","374","1542","1844","669","357","1767","3860","1607","758","769","0","14","287","118","83","321","269","327","129","760","936","560","380","368","0","46","346","520","60","1143","504","786","204","1540","1553","1158","787"
"publicpolygonfeature:5:63439","ZIP Code 94021","country:us/state:ca/zip:94021","94021","17","0","0","0","0","0","48","0","27","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:63449","ZIP Code 94027","country:us/state:ca/zip:94027","94027","9","6","119","21","162","0","245","70","216","224","123","0","33","0","0","0","30","25","0","0","44","0","74","16","0","0","0","0","0","0","0","0","13","0","0","0","0","33","0","0"
"publicpolygonfeature:5:63453","ZIP Code 94114","country:us/state:ca/zip:94114","94114","0","171","259","36","206","156","258","448","1313","1041","272","81","80","0","0","8","37","9","98","34","21","9","174","260","0","98","20","0","0","54","245","34","283","94","329","381","1577","849","206","109"
"publicpolygonfeature:5:63455","ZIP Code 94115","country:us/state:ca/zip:94115","94115","0","277","226","52","319","202","758","247","882","1057","157","64","166","13","6","43","40","11","58","14","254","41","254","193","53","5","59","0","0","28","130","12","413","146","540","163","1376","521","209","169"
"publicpolygonfeature:5:63458","ZIP Code 94116","country:us/state:ca/zip:94116","94116","7","252","578","175","482","645","505","211","1446","2680","878","794","456","0","0","83","116","15","110","198","100","71","344","400","86","105","53","0","9","67","155","180","410","219","428","145","580","667","311","237"
"publicpolygonfeature:5:63490","ZIP Code 94014","country:us/state:ca/zip:94014","94014","77","1067","1011","272","1386","1427","512","179","1373","3370","1445","604","640","45","66","280","414","28","179","210","130","24","444","933","371","86","174","0","0","21","137","88","447","131","244","79","357","652","512","164"
"publicpolygonfeature:5:63510","ZIP Code 94015","country:us/state:ca/zip:94015","94015","11","1010","881","103","2548","2584","1046","323","2307","5046","2029","805","803","0","21","201","410","54","502","549","140","61","548","1078","356","80","101","10","0","203","176","0","281","67","315","29","896","776","678","134"
"publicpolygonfeature:5:63515","ZIP Code 94117","country:us/state:ca/zip:94117","94117","50","200","287","57","157","215","384","251","1090","1151","492","179","233","10","0","8","144","32","28","72","34","7","242","130","31","17","79","0","0","102","214","17","309","33","497","695","1932","669","479","127"
"publicpolygonfeature:5:63528","ZIP Code 94118","country:us/state:ca/zip:94118","94118","64","206","412","71","758","222","956","218","1075","1627","419","164","253","0","0","7","8","0","56","23","217","33","164","246","102","29","88","0","0","104","175","13","335","114","522","232","1301","875","508","275"
"publicpolygonfeature:5:63543","ZIP Code 94002","country:us/state:ca/zip:94002","94002","0","321","968","48","434","288","535","551","1519","1536","484","220","299","0","8","56","84","49","60","9","18","0","231","278","42","0","15","0","0","0","50","0","20","18","57","41","217","124","123","0"
"publicpolygonfeature:5:63544","ZIP Code 94005","country:us/state:ca/zip:94005","94005","40","44","67","21","73","47","88","17","79","181","53","46","90","0","0","0","48","0","17","103","1","0","82","131","0","14","0","0","0","0","44","0","0","50","0","0","67","13","0","0"
"publicpolygonfeature:5:63545","ZIP Code 94010","country:us/state:ca/zip:94010","94010","16","867","989","264","584","443","1091","442","2330","2138","1192","345","358","0","0","29","63","0","56","50","52","0","208","343","35","38","33","0","0","87","72","47","60","95","138","18","282","208","0","0"
"publicpolygonfeature:5:63546","ZIP Code 94019","country:us/state:ca/zip:94019","94019","84","362","221","58","269","277","153","151","739","843","423","188","186","0","0","28","0","9","36","0","0","0","116","127","31","0","25","0","0","0","0","0","0","0","0","0","20","34","0","0"
"publicpolygonfeature:5:63547","ZIP Code 94020","country:us/state:ca/zip:94020","94020","0","0","29","0","27","0","0","46","171","214","37","18","19","0","0","8","0","0","0","0","0","0","0","63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:63550","ZIP Code 94025","country:us/state:ca/zip:94025","94025","41","404","685","53","710","201","624","682","2030","2523","579","378","874","0","0","0","108","0","53","6","56","29","314","438","48","26","27","0","0","0","0","0","0","0","11","59","118","68","68","0"
"publicpolygonfeature:5:63551","ZIP Code 94028","country:us/state:ca/zip:94028","94028","146","13","22","14","51","0","176","98","209","361","48","21","104","0","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","2","0"
"publicpolygonfeature:5:63552","ZIP Code 94030","country:us/state:ca/zip:94030","94030","0","418","380","221","522","583","460","325","864","1628","540","357","322","0","0","45","58","0","57","95","43","25","129","162","210","48","31","0","0","13","78","0","48","68","100","62","207","138","67","45"
"publicpolygonfeature:5:63553","ZIP Code 94037","country:us/state:ca/zip:94037","94037","0","15","14","0","77","63","0","0","57","374","72","83","41","0","0","0","0","56","0","0","0","0","55","0","0","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:63554","ZIP Code 94038","country:us/state:ca/zip:94038","94038","16","74","75","13","77","31","17","0","30","258","134","0","109","0","0","21","0","0","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34","0","0","0","0","0","0"
"publicpolygonfeature:5:63557","ZIP Code 94044","country:us/state:ca/zip:94044","94044","61","1018","893","255","869","1156","370","278","1756","3421","977","606","671","21","8","29","27","14","102","153","61","12","179","593","171","0","45","0","0","0","17","0","267","19","66","24","129","164","16","43"
"publicpolygonfeature:5:63558","ZIP Code 94060","country:us/state:ca/zip:94060","94060","0","60","26","0","49","0","17","0","32","132","94","0","19","0","173","22","0","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:63559","ZIP Code 94061","country:us/state:ca/zip:94061","94061","43","1262","951","212","933","674","470","667","1916","2884","489","335","437","0","0","146","32","0","178","41","52","67","482","588","134","12","53","0","0","0","0","0","0","14","19","0","183","39","52","0"
"publicpolygonfeature:5:63560","ZIP Code 94121","country:us/state:ca/zip:94121","94121","43","302","236","173","555","386","690","211","1211","2486","578","321","327","0","5","24","5","13","192","91","26","27","433","452","137","73","238","0","0","34","111","11","234","161","347","139","635","931","478","127"
"publicpolygonfeature:5:63561","ZIP Code 94062","country:us/state:ca/zip:94062","94062","21","662","624","54","390","258","616","355","1623","1636","328","146","120","21","0","20","67","22","10","16","3","77","93","136","12","0","119","0","0","14","0","0","46","14","10","33","46","113","0","26"
"publicpolygonfeature:5:63562","ZIP Code 94122","country:us/state:ca/zip:94122","94122","29","665","1008","159","882","829","489","93","1492","2890","829","428","520","6","0","126","77","30","199","98","100","28","331","710","143","35","177","57","0","31","217","9","482","181","587","320","1087","1040","414","152"
"publicpolygonfeature:5:63563","ZIP Code 94070","country:us/state:ca/zip:94070","94070","8","503","846","104","745","213","526","355","1731","1858","649","159","591","0","0","18","33","0","22","36","30","22","164","162","52","47","74","0","0","0","49","9","65","4","36","49","73","107","30","46"
"publicpolygonfeature:5:63564","ZIP Code 94074","country:us/state:ca/zip:94074","94074","0","13","0","0","0","0","0","20","0","8","0","18","9","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:63565","ZIP Code 94080","country:us/state:ca/zip:94080","94080","86","1038","1566","294","2559","1877","890","438","2880","5420","1987","1098","1092","0","61","202","320","259","437","433","144","50","454","726","451","228","266","0","0","22","26","0","417","60","123","98","380","416","296","60"
"publicpolygonfeature:5:63570","ZIP Code 94102","country:us/state:ca/zip:94102","94102","0","191","115","172","222","404","162","54","410","799","210","69","84","0","0","22","44","0","11","15","0","22","46","36","0","9","18","0","108","177","410","117","817","91","292","263","1652","640","628","73"
"publicpolygonfeature:5:63571","ZIP Code 94103","country:us/state:ca/zip:94103","94103","9","141","126","35","350","276","247","231","832","633","396","88","186","0","0","38","32","13","100","61","116","7","75","188","71","0","0","0","0","296","399","30","602","168","181","522","1322","989","504","96"
"publicpolygonfeature:5:63572","ZIP Code 94104","country:us/state:ca/zip:94104","94104","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","20","0","7","8","0","0"
"publicpolygonfeature:5:63573","ZIP Code 94105","country:us/state:ca/zip:94105","94105","0","62","60","0","95","87","208","24","414","308","30","0","13","0","0","0","0","0","0","0","48","0","0","40","0","9","0","0","0","0","83","0","35","55","54","48","346","256","139","19"
"publicpolygonfeature:5:63574","ZIP Code 94107","country:us/state:ca/zip:94107","94107","0","123","563","256","193","211","299","277","984","912","245","168","83","8","0","0","25","0","52","0","32","42","160","234","0","23","64","0","0","30","98","345","175","17","150","392","1050","705","90","103"
"publicpolygonfeature:5:63575","ZIP Code 94108","country:us/state:ca/zip:94108","94108","10","67","84","31","53","34","41","30","196","134","102","44","22","0","0","21","0","15","9","0","0","0","12","46","64","7","17","0","0","13","68","5","56","16","41","20","206","258","188","16"
"publicpolygonfeature:5:63576","ZIP Code 94109","country:us/state:ca/zip:94109","94109","146","275","294","116","251","378","491","158","1475","997","500","114","77","0","0","70","28","0","194","7","61","34","328","295","89","0","22","0","24","179","426","92","650","202","685","304","1802","1159","744","120"
"publicpolygonfeature:5:63577","ZIP Code 94110","country:us/state:ca/zip:94110","94110","74","901","671","176","872","541","559","485","1916","2895","917","401","466","0","26","138","90","14","239","146","39","99","639","252","233","25","64","0","0","200","264","28","796","311","461","508","2109","1399","1147","273"
"publicpolygonfeature:5:63578","ZIP Code 94123","country:us/state:ca/zip:94123","94123","0","218","236","77","251","80","932","154","918","669","147","137","70","0","0","0","64","0","159","0","312","33","237","35","83","0","0","12","0","42","97","48","202","76","412","98","806","260","123","0"
"publicpolygonfeature:5:63579","ZIP Code 94124","country:us/state:ca/zip:94124","94124","17","558","283","253","855","627","329","224","1066","1588","917","518","294","6","0","177","26","56","240","248","69","0","205","418","343","117","119","10","0","76","65","50","227","157","119","33","328","378","741","154"
"publicpolygonfeature:5:63580","ZIP Code 94127","country:us/state:ca/zip:94127","94127","0","234","330","15","292","308","352","73","545","1182","156","239","250","0","0","19","50","0","23","0","16","0","86","146","81","0","21","0","0","30","107","6","141","15","93","79","247","272","58","123"
"publicpolygonfeature:5:63581","ZIP Code 94128","country:us/state:ca/zip:94128","94128","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:63582","ZIP Code 94129","country:us/state:ca/zip:94129","94129","0","11","143","0","10","65","110","0","154","188","161","59","28","0","0","0","0","0","24","10","11","0","46","13","0","0","0","0","0","0","9","0","0","0","26","42","9","0","0","0"
"publicpolygonfeature:5:63583","ZIP Code 94130","country:us/state:ca/zip:94130","94130","0","14","28","12","86","78","19","0","83","44","17","0","9","13","0","0","0","5","12","18","0","0","18","9","7","6","2","0","6","0","0","0","47","5","0","8","95","119","33","19"
"publicpolygonfeature:5:63584","ZIP Code 94131","country:us/state:ca/zip:94131","94131","30","344","275","15","375","191","454","156","871","1688","229","209","512","0","0","23","81","0","67","60","17","37","145","342","25","89","38","0","0","71","152","31","134","56","224","236","703","498","161","88"
"publicpolygonfeature:5:63585","ZIP Code 94132","country:us/state:ca/zip:94132","94132","8","261","268","146","407","374","422","108","659","1721","414","459","174","16","0","57","0","44","87","81","157","60","207","237","201","37","21","0","0","0","24","0","212","71","129","82","276","368","326","108"
"publicpolygonfeature:5:63586","ZIP Code 94303","country:us/state:ca/zip:94303","94303","118","820","1335","326","962","448","495","815","3116","2482","1592","492","1035","48","14","262","75","27","289","78","48","228","339","393","374","38","93","0","0","44","106","8","55","0","0","0","56","107","43","0"
"publicpolygonfeature:5:63590","ZIP Code 94401","country:us/state:ca/zip:94401","94401","117","1074","616","503","1211","929","674","334","2145","2057","753","309","528","0","0","231","71","12","208","42","42","27","506","230","141","12","135","0","0","72","12","0","61","42","0","69","387","222","59","38"
"publicpolygonfeature:5:63592","ZIP Code 94402","country:us/state:ca/zip:94402","94402","13","302","483","157","679","344","592","425","1576","1780","428","273","316","0","0","101","9","9","12","0","70","27","140","143","22","53","34","0","0","0","24","0","20","6","47","22","101","32","36","7"
"publicpolygonfeature:5:63593","ZIP Code 94403","country:us/state:ca/zip:94403","94403","37","633","1020","330","875","678","775","614","2600","3340","994","493","607","0","6","52","151","40","34","100","57","88","411","416","110","45","13","0","0","37","76","12","145","68","44","207","378","252","106","13"
"publicpolygonfeature:5:63594","ZIP Code 94404","country:us/state:ca/zip:94404","94404","0","382","1558","228","446","559","733","582","2542","1616","422","255","333","0","0","22","140","8","90","49","128","106","289","283","47","42","75","61","0","0","79","0","0","17","46","29","169","106","0","10"
"publicpolygonfeature:5:63595","ZIP Code 94501","country:us/state:ca/zip:94501","94501","92","884","1817","259","1074","743","560","287","1704","4083","1028","583","559","430","0","130","248","78","408","117","24","0","311","431","234","91","185","16","0","167","154","26","189","111","435","163","1090","433","164","173"
"publicpolygonfeature:5:63596","ZIP Code 94502","country:us/state:ca/zip:94502","94502","0","114","430","227","147","205","113","33","437","597","172","185","108","38","0","21","20","0","7","0","55","0","13","200","38","0","0","0","0","0","0","0","13","0","58","32","449","66","15","0"
"publicpolygonfeature:5:63598","ZIP Code 94509","country:us/state:ca/zip:94509","94509","116","2278","1162","251","2715","1741","730","177","2699","4715","2264","978","1069","63","33","973","430","124","561","213","312","61","692","1073","607","32","411","0","0","132","0","9","157","119","57","0","92","658","274","27"
"publicpolygonfeature:5:63599","ZIP Code 94505","country:us/state:ca/zip:94505","94505","58","558","335","88","418","418","269","98","650","861","243","312","189","0","0","43","10","0","31","23","34","0","122","108","33","186","31","0","0","0","0","0","15","0","0","0","0","0","0","0"
"publicpolygonfeature:5:63600","ZIP Code 94506","country:us/state:ca/zip:94506","94506","24","275","801","149","443","186","486","113","887","1481","197","250","181","0","0","155","78","4","25","62","109","11","92","104","215","8","13","0","0","0","8","0","13","44","35","68","125","0","0","55"
"publicpolygonfeature:5:63601","ZIP Code 94507","country:us/state:ca/zip:94507","94507","0","145","250","14","443","45","422","102","646","1024","227","13","75","0","0","0","24","58","76","76","73","0","81","27","10","0","85","0","0","0","0","0","47","0","73","0","25","0","0","0"
"publicpolygonfeature:5:63605","ZIP Code 94511","country:us/state:ca/zip:94511","94511","0","251","0","0","0","0","0","0","0","27","21","0","0","0","0","22","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:63607","ZIP Code 94518","country:us/state:ca/zip:94518","94518","9","435","377","97","813","437","515","152","875","2322","900","356","567","0","0","68","60","40","184","25","47","0","162","304","67","31","123","0","0","0","52","32","59","37","70","210","230","123","114","0"
"publicpolygonfeature:5:63608","ZIP Code 94519","country:us/state:ca/zip:94519","94519","56","700","300","131","524","292","263","179","810","951","581","170","778","0","0","106","0","0","171","0","36","0","33","228","138","40","5","0","13","86","0","12","0","0","89","0","113","215","16","67"
"publicpolygonfeature:5:63609","ZIP Code 94929","country:us/state:ca/zip:94929","94929","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:63610","ZIP Code 94513","country:us/state:ca/zip:94513","94513","335","2073","1285","330","1967","1237","1238","500","1721","5884","1220","1807","1116","20","0","272","87","0","334","62","228","72","366","850","332","266","195","0","0","12","32","45","52","44","14","3","138","82","31","0"
"publicpolygonfeature:5:63611","ZIP Code 94514","country:us/state:ca/zip:94514","94514","20","103","4","31","98","36","2","29","19","210","75","13","2","0","0","61","0","0","0","0","0","0","9","0","34","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"publicpolygonfeature:5:63612","ZIP Code 94566","country:us/state:ca/zip:94566","94566","32","532","1603","580","1002","293","442","308","2677","2537","1203","358","366","29","0","27","60","90","149","41","35","42","426","474","199","0","63","18","0","0","207","9","81","8","57","115","250","140","45","29"
"publicpolygonfeature:5:63614","ZIP Code 94516","country:us/state:ca/zip:94516","94516","0","35","0","0","0","1","3","18","1","31","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:63615","ZIP Code 94517","country:us/state:ca/zip:94517","94517","0","328","116","25","353","310","252","43","644","845","254","202","277","0","0","0","9","15","35","24","0","10","70","124","12","5","55","0","0","0","0","0","12","0","0","11","39","12","0","0"
"publicpolygonfeature:5:63616","ZIP Code 94520","country:us/state:ca/zip:94520","94520","254","1540","590","213","1001","514","481","90","1830","2366","1480","294","772","15","35","487","65","45","227","49","53","37","789","349","368","0","180","0","0","47","108","11","280","64","0","8","202","154","216","81"
"publicpolygonfeature:5:63617","ZIP Code 94521","country:us/state:ca/zip:94521","94521","24","1178","700","238","1525","784","844","208","1523","3633","1121","624","500","17","8","239","78","0","304","54","65","6","124","596","220","34","0","6","0","0","45","4","27","7","161","47","207","309","8","113"
"publicpolygonfeature:5:63618","ZIP Code 94523","country:us/state:ca/zip:94523","94523","32","792","253","178","1026","486","407","154","1551","2785","776","462","370","0","11","91","183","0","391","45","105","17","350","481","201","61","35","0","0","10","7","0","147","17","112","15","101","282","87","64"
"publicpolygonfeature:5:63619","ZIP Code 94525","country:us/state:ca/zip:94525","94525","10","83","60","34","69","90","30","7","153","213","40","45","62","0","0","9","0","0","30","9","0","0","0","26","0","8","0","0","0","0","0","0","0","0","0","0","15","0","0","83"
"publicpolygonfeature:5:63621","ZIP Code 94526","country:us/state:ca/zip:94526","94526","0","643","546","137","705","257","991","172","1733","1748","451","412","197","0","0","105","38","0","26","0","9","0","23","83","1","20","0","0","0","13","61","41","46","12","76","34","166","28","0","0"
"publicpolygonfeature:5:63622","ZIP Code 94528","country:us/state:ca/zip:94528","94528","0","77","0","0","0","0","36","0","53","0","55","0","0","0","0","25","0","28","0","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","40","0","0","0","0"
"publicpolygonfeature:5:63623","ZIP Code 94530","country:us/state:ca/zip:94530","94530","8","331","376","127","426","230","152","174","857","1926","376","254","263","0","0","46","61","3","79","38","21","1","79","351","96","0","21","0","0","89","130","14","157","137","240","83","489","458","99","84"
"publicpolygonfeature:5:63624","ZIP Code 94531","country:us/state:ca/zip:94531","94531","66","938","680","309","2184","1392","880","316","1503","3622","1007","646","1036","53","0","226","19","22","216","68","122","0","250","985","180","144","312","0","0","55","32","0","206","106","61","48","201","130","82","46"
"publicpolygonfeature:5:63628","ZIP Code 94536","country:us/state:ca/zip:94536","94536","0","1099","3049","477","1831","1320","1117","963","3404","4781","1227","507","742","29","28","170","278","219","183","116","75","83","554","442","155","57","177","0","0","9","193","0","30","8","92","97","514","126","24","27"
"publicpolygonfeature:5:63630","ZIP Code 94538","country:us/state:ca/zip:94538","94538","31","874","3774","320","1792","1356","634","750","3095","4184","1115","415","753","0","0","110","345","53","261","203","85","109","412","429","600","74","79","20","0","0","102","19","116","58","152","50","753","142","127","53"
"publicpolygonfeature:5:63631","ZIP Code 94539","country:us/state:ca/zip:94539","94539","13","245","3283","365","699","372","535","634","2964","2221","509","247","229","0","0","45","308","58","150","28","37","106","473","298","247","11","31","0","0","0","68","0","21","0","103","110","291","87","0","18"
"publicpolygonfeature:5:63632","ZIP Code 94541","country:us/state:ca/zip:94541","94541","237","2620","1897","531","2434","1345","867","362","2431","5304","1612","1259","1015","19","28","221","358","102","442","343","159","47","662","941","222","115","161","0","30","51","34","66","87","28","179","107","152","301","148","87"
"publicpolygonfeature:5:63633","ZIP Code 94542","country:us/state:ca/zip:94542","94542","0","339","416","192","383","390","291","77","685","973","324","92","482","38","0","21","54","0","164","93","0","16","105","204","13","26","0","0","0","9","15","0","36","0","70","9","99","19","20","26"
"publicpolygonfeature:5:63634","ZIP Code 94544","country:us/state:ca/zip:94544","94544","206","2608","3751","537","2455","2488","1010","470","3146","4804","1862","648","1225","38","12","537","961","133","439","354","247","34","715","839","493","194","324","0","22","26","200","10","479","122","79","31","260","247","260","81"
"publicpolygonfeature:5:63635","ZIP Code 94545","country:us/state:ca/zip:94545","94545","18","607","1264","179","1112","1124","391","218","1175","2896","563","418","457","8","0","112","373","52","38","77","44","9","152","719","321","60","107","0","0","25","22","0","14","52","0","11","58","42","42","56"
