"feature id","feature label","shid","geoid","Workers in Agriculture, Fishing, and Mining who Commute by Drive Alone (2020-2024)","Workers in Construction who Commute by Drive Alone (2020-2024)","Workers in Manufacturing who Commute by Drive Alone (2020-2024)","Workers in Wholesale Trade who Commute by Drive Alone (2020-2024)","Workers in Retail Trade who Commute by Drive Alone (2020-2024)","Workers in Transportation who Commute by Drive Alone (2020-2024)","Workers in Finance and Insurance who Commute by Drive Alone (2020-2024)","Workers in Information who Commute by Drive Alone (2020-2024)","Workers in Scientific and Professional who Commute by Drive Alone (2020-2024)","Workers in Education and Health Care who Commute by Drive Alone (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Drive Alone (2020-2024)","Workers in Public Administration who Commute by Drive Alone (2020-2024)","Workers in Other Services who Commute by Drive Alone (2020-2024)","Workers in Armed Forces who Commute by Drive Alone (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute by Drive Carpool (2020-2024)","Workers in Construction who Commute by Drive Carpool (2020-2024)","Workers in Manufacturing who Commute by Drive Carpool (2020-2024)","Workers in Wholesale Trade who Commute by Drive Carpool (2020-2024)","Workers in Retail Trade who Commute by Drive Carpool (2020-2024)","Workers in Transportation who Commute by Drive Carpool (2020-2024)","Workers in Finance and Insurance who Commute by Drive Carpool (2020-2024)","Workers in Information who Commute by Drive Carpool (2020-2024)","Workers in Scientific and Professional who Commute by Drive Carpool (2020-2024)","Workers in Education and Health Care who Commute by Drive Carpool (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Drive Carpool (2020-2024)","Workers in Public Administration who Commute by Drive Carpool (2020-2024)","Workers in Other Services who Commute by Drive Carpool (2020-2024)","Workers in Armed Forces who Commute by Drive Carpool (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute by Public Transit (2020-2024)","Workers in Construction who Commute by Public Transit (2020-2024)","Workers in Manufacturing who Commute by Public Transit (2020-2024)","Workers in Wholesale Trade who Commute by Public Transit (2020-2024)","Workers in Retail Trade who Commute by Public Transit (2020-2024)","Workers in Transportation who Commute by Public Transit (2020-2024)","Workers in Finance and Insurance who Commute by Public Transit (2020-2024)","Workers in Information who Commute by Public Transit (2020-2024)","Workers in Scientific and Professional who Commute by Public Transit (2020-2024)","Workers in Education and Health Care who Commute by Public Transit (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Public Transit (2020-2024)","Workers in Public Administration who Commute by Public Transit (2020-2024)"
"publicpolygonfeature:5:41336","ZIP Code 33576","country:us/state:fl/zip:33576","33576","0","48","4","17","186","62","129","5","150","433","67","88","53","0","0","22","0","0","1","0","26","0","38","28","44","20","25","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:41427","ZIP Code 33603","country:us/state:fl/zip:33603","33603","22","613","293","264","881","713","647","43","1164","1733","735","205","536","0","15","52","91","0","133","24","19","20","93","92","93","77","70","0","5","0","0","0","4","0","15","0","12","0","99","0"
"publicpolygonfeature:5:42725","ZIP Code 33503","country:us/state:fl/zip:33503","33503","0","0","184","0","12","0","0","0","0","159","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:42730","ZIP Code 33510","country:us/state:fl/zip:33510","33510","34","892","434","439","1578","875","1347","133","1733","2427","742","765","529","36","0","141","101","8","49","71","100","0","12","108","76","0","40","0","0","0","0","0","0","0","0","0","0","14","36","0"
"publicpolygonfeature:5:42779","ZIP Code 33540","country:us/state:fl/zip:33540","33540","0","412","86","69","433","318","141","8","246","697","116","88","192","0","0","32","15","0","22","16","0","0","49","109","2","32","8","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:42797","ZIP Code 33541","country:us/state:fl/zip:33541","33541","9","443","224","103","963","408","412","13","651","1680","469","214","312","32","0","122","48","0","73","34","5","0","69","170","121","0","50","0","0","0","20","2","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:42820","ZIP Code 33542","country:us/state:fl/zip:33542","33542","47","474","377","133","1145","461","204","177","353","1659","837","149","375","0","16","80","61","0","190","28","21","19","38","181","145","30","34","0","0","0","0","0","1","0","0","0","0","0","0","0"
"publicpolygonfeature:5:42823","ZIP Code 33543","country:us/state:fl/zip:33543","33543","0","751","572","281","1181","557","1211","381","1486","3032","870","756","459","0","0","82","72","170","226","88","158","30","108","434","294","46","198","30","0","0","0","0","0","0","0","0","0","0","27","0"
"publicpolygonfeature:5:42827","ZIP Code 33544","country:us/state:fl/zip:33544","33544","0","558","352","217","1393","528","422","239","766","3450","869","520","512","26","0","109","31","0","590","79","33","24","117","459","476","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:42833","ZIP Code 33545","country:us/state:fl/zip:33545","33545","47","618","473","184","1425","616","1071","34","1191","2627","1117","306","210","88","0","14","0","68","423","74","24","22","157","577","482","73","11","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:42913","ZIP Code 33810","country:us/state:fl/zip:33810","33810","72","1052","1230","422","2912","1755","815","233","1485","4644","1455","484","1237","25","15","508","113","12","370","40","131","0","135","472","227","40","152","127","0","0","0","0","0","0","136","0","0","0","0","0"
"publicpolygonfeature:5:43513","ZIP Code 33556","country:us/state:fl/zip:33556","33556","4","946","917","306","993","313","918","196","1713","2572","777","411","315","119","0","105","23","9","146","111","61","0","240","323","60","0","66","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43528","ZIP Code 33511","country:us/state:fl/zip:33511","33511","85","2017","1074","550","2836","2002","1614","398","1970","4642","1711","1199","1050","240","0","47","49","0","547","152","59","20","190","398","289","73","37","0","0","0","0","0","8","0","0","0","0","0","27","0"
"publicpolygonfeature:5:43532","ZIP Code 33523","country:us/state:fl/zip:33523","33523","456","660","368","255","1024","549","127","63","630","1055","597","275","350","0","75","125","16","0","287","26","10","48","110","213","130","42","126","0","0","22","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43533","ZIP Code 33525","country:us/state:fl/zip:33525","33525","52","583","387","236","599","463","300","150","602","1793","482","355","523","0","0","67","37","0","32","108","15","0","62","146","28","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43534","ZIP Code 33527","country:us/state:fl/zip:33527","33527","407","781","341","49","517","348","185","121","412","812","434","208","186","0","239","246","0","0","116","28","33","0","132","101","19","0","27","0","39","0","0","0","0","0","0","0","0","11","0","0"
"publicpolygonfeature:5:43535","ZIP Code 33534","country:us/state:fl/zip:33534","33534","92","644","320","297","678","483","399","25","763","1357","577","230","220","74","15","160","54","35","66","74","55","0","119","176","168","0","32","0","0","0","0","0","27","0","22","0","0","0","0","0"
"publicpolygonfeature:5:43537","ZIP Code 33558","country:us/state:fl/zip:33558","33558","24","587","606","230","1212","402","789","135","1226","2950","581","414","637","33","0","173","48","36","19","33","5","60","49","230","145","43","12","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43538","ZIP Code 33547","country:us/state:fl/zip:33547","33547","77","334","939","414","1675","590","743","74","1082","1900","674","471","271","305","0","45","11","0","84","24","72","0","109","169","0","54","0","0","0","0","0","0","0","0","0","0","0","41","0","0"
"publicpolygonfeature:5:43539","ZIP Code 33548","country:us/state:fl/zip:33548","33548","14","227","123","57","248","157","322","30","536","506","294","57","33","27","0","10","9","0","46","0","14","0","12","53","36","13","32","0","0","0","0","0","0","0","0","0","0","13","0","0"
"publicpolygonfeature:5:43540","ZIP Code 33549","country:us/state:fl/zip:33549","33549","0","740","344","92","845","420","303","64","579","1603","610","319","284","92","0","6","14","23","79","23","28","21","139","154","15","12","0","0","0","0","0","0","0","0","0","0","1","0","2","0"
"publicpolygonfeature:5:43541","ZIP Code 33559","country:us/state:fl/zip:33559","33559","0","443","206","117","1261","215","369","246","488","2256","861","293","377","50","0","73","45","0","103","107","69","0","0","152","14","0","74","0","0","0","0","0","0","0","0","31","0","0","10","0"
"publicpolygonfeature:5:43542","ZIP Code 33563","country:us/state:fl/zip:33563","33563","200","1102","760","246","1325","676","526","40","587","1930","964","310","670","32","0","734","60","43","218","13","144","11","27","90","141","10","134","0","22","71","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43543","ZIP Code 33565","country:us/state:fl/zip:33565","33565","38","876","336","223","860","349","358","22","623","1076","366","268","243","44","51","144","72","0","86","41","0","0","65","114","49","33","42","0","25","0","0","0","15","0","11","0","0","24","0","0"
"publicpolygonfeature:5:43544","ZIP Code 33566","country:us/state:fl/zip:33566","33566","197","879","543","315","1033","333","701","84","924","1696","885","392","492","16","0","287","193","22","131","11","66","21","139","384","177","0","0","0","45","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43546","ZIP Code 33567","country:us/state:fl/zip:33567","33567","278","650","261","152","438","460","215","38","427","1011","384","182","239","0","29","15","23","0","84","0","20","0","114","257","23","0","44","0","43","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43547","ZIP Code 33569","country:us/state:fl/zip:33569","33569","50","788","509","164","1471","479","569","80","896","2418","709","634","481","204","0","106","10","128","135","77","11","0","22","222","0","0","28","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43548","ZIP Code 33570","country:us/state:fl/zip:33570","33570","130","1226","562","99","1345","1069","548","173","1303","2067","995","209","759","142","29","101","92","0","162","108","86","49","345","59","167","124","91","0","2","0","0","0","0","0","0","0","3","0","0","0"
"publicpolygonfeature:5:43549","ZIP Code 33572","country:us/state:fl/zip:33572","33572","146","634","387","98","763","397","528","128","902","1891","874","463","448","89","0","0","29","28","59","23","42","20","107","254","47","0","43","25","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43550","ZIP Code 33573","country:us/state:fl/zip:33573","33573","49","549","309","155","1363","375","555","268","894","1748","322","226","148","236","13","20","38","0","55","0","11","0","40","63","495","0","13","9","0","0","0","0","0","5","0","0","0","16","0","0"
"publicpolygonfeature:5:43551","ZIP Code 33578","country:us/state:fl/zip:33578","33578","118","1680","1189","696","2932","1068","2071","172","3357","5276","1602","1080","1081","602","17","79","303","16","299","58","117","8","219","561","574","85","103","25","0","0","0","0","0","0","10","0","0","28","9","18"
"publicpolygonfeature:5:43552","ZIP Code 33579","country:us/state:fl/zip:33579","33579","151","1620","501","462","2033","1084","1553","164","2087","3693","1601","853","630","279","32","107","66","30","309","144","252","87","71","507","126","44","27","18","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43553","ZIP Code 33584","country:us/state:fl/zip:33584","33584","31","665","931","213","1452","558","363","90","1168","1741","926","454","517","39","0","172","53","17","160","66","23","93","164","247","110","16","108","0","0","14","0","0","0","0","0","0","0","19","17","0"
"publicpolygonfeature:5:43555","ZIP Code 33604","country:us/state:fl/zip:33604","33604","56","928","533","325","1453","971","1203","174","1838","2902","1394","585","640","13","0","239","61","0","715","141","66","63","313","402","238","96","49","0","5","0","0","0","160","10","13","0","73","0","79","0"
"publicpolygonfeature:5:43556","ZIP Code 33592","country:us/state:fl/zip:33592","33592","2","412","318","64","564","302","195","72","428","828","142","167","192","44","0","172","10","0","150","29","56","0","74","59","6","0","70","0","0","0","9","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43557","ZIP Code 33594","country:us/state:fl/zip:33594","33594","201","869","974","324","1813","801","856","146","1258","3476","856","661","575","130","0","118","28","98","179","43","33","66","102","454","799","18","34","19","0","0","0","0","22","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43558","ZIP Code 33596","country:us/state:fl/zip:33596","33596","24","401","358","319","1498","482","764","49","1261","2214","890","456","545","204","6","21","44","4","35","45","61","0","36","247","74","209","12","6","0","0","0","0","0","0","0","0","6","0","0","0"
"publicpolygonfeature:5:43559","ZIP Code 33605","country:us/state:fl/zip:33605","33605","20","560","358","191","411","353","271","44","580","857","574","158","170","7","0","282","36","0","136","14","20","0","67","76","105","11","33","0","1","0","12","0","12","0","4","0","37","18","104","0"
"publicpolygonfeature:5:43560","ZIP Code 33606","country:us/state:fl/zip:33606","33606","0","390","403","167","475","141","1289","101","1221","1998","935","259","319","81","0","46","0","0","27","6","29","44","47","135","56","0","0","0","0","0","0","0","19","0","0","0","19","11","0","0"
"publicpolygonfeature:5:43561","ZIP Code 33597","country:us/state:fl/zip:33597","33597","199","920","91","34","677","237","84","0","466","485","283","289","75","0","12","69","71","0","61","0","0","0","5","0","132","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43562","ZIP Code 33598","country:us/state:fl/zip:33598","33598","451","1338","467","293","1104","414","562","52","1171","1455","524","262","584","111","58","379","11","105","60","55","0","0","75","116","185","0","30","0","236","105","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43563","ZIP Code 33602","country:us/state:fl/zip:33602","33602","12","370","256","141","500","379","1074","78","1151","1941","896","422","176","34","0","94","30","27","93","75","61","0","80","221","127","5","16","0","21","0","0","0","0","0","15","0","39","25","28","0"
"publicpolygonfeature:5:43564","ZIP Code 33607","country:us/state:fl/zip:33607","33607","49","700","523","361","918","760","842","74","1975","2022","1013","294","713","39","0","81","0","8","114","59","130","8","77","274","124","0","143","0","0","0","0","0","28","0","6","0","23","98","0","0"
"publicpolygonfeature:5:43565","ZIP Code 33609","country:us/state:fl/zip:33609","33609","10","356","477","112","549","185","784","229","1279","1370","682","227","268","217","0","14","0","0","34","27","91","0","19","166","21","0","15","0","0","0","0","0","39","0","11","0","0","0","28","0"
"publicpolygonfeature:5:43566","ZIP Code 33610","country:us/state:fl/zip:33610","33610","45","1373","862","731","1700","775","870","225","1598","3026","1138","336","414","21","44","724","174","96","224","156","324","0","241","395","296","65","172","0","30","0","51","0","42","72","0","0","0","11","118","0"
"publicpolygonfeature:5:43567","ZIP Code 33611","country:us/state:fl/zip:33611","33611","0","525","769","347","1519","427","2057","175","2071","2981","1488","636","662","531","0","102","55","34","31","11","127","0","88","451","112","30","69","0","0","0","0","0","19","0","0","0","0","0","45","0"
"publicpolygonfeature:5:43568","ZIP Code 33612","country:us/state:fl/zip:33612","33612","0","1982","824","292","1549","769","963","178","1946","3154","1225","177","1086","0","0","1486","111","65","334","121","81","41","423","443","337","33","130","0","31","42","0","58","162","109","44","0","189","167","93","15"
"publicpolygonfeature:5:43569","ZIP Code 33625","country:us/state:fl/zip:33625","33625","0","1065","505","41","1267","902","955","54","1446","2311","1045","321","426","32","0","15","93","0","129","222","86","0","204","232","100","129","59","3","0","77","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43570","ZIP Code 33613","country:us/state:fl/zip:33613","33613","55","926","484","180","1609","412","590","112","1605","3618","1875","232","480","27","42","1047","48","0","224","16","70","15","540","497","142","37","19","29","0","27","27","0","92","0","0","0","34","35","104","0"
"publicpolygonfeature:5:43571","ZIP Code 33614","country:us/state:fl/zip:33614","33614","64","1613","1320","438","1956","1728","697","135","1856","3524","1829","287","1223","15","22","593","229","29","395","384","126","47","330","421","467","29","144","0","0","0","0","0","23","0","25","0","40","76","37","0"
"publicpolygonfeature:5:43572","ZIP Code 33615","country:us/state:fl/zip:33615","33615","86","1494","1463","424","2211","1456","1496","320","2509","3866","1359","348","1190","15","0","329","380","37","355","269","266","0","408","689","380","23","180","0","10","28","0","0","0","0","84","0","21","0","43","0"
"publicpolygonfeature:5:43573","ZIP Code 33616","country:us/state:fl/zip:33616","33616","0","501","220","91","536","348","550","119","1324","1134","588","385","250","572","0","72","26","41","21","11","0","0","28","35","130","0","30","0","0","0","0","0","8","0","0","0","23","0","11","0"
"publicpolygonfeature:5:43574","ZIP Code 33617","country:us/state:fl/zip:33617","33617","13","903","874","356","1683","1137","826","280","1872","3734","1408","686","1148","0","0","135","116","140","199","164","36","55","212","516","307","15","44","0","1","21","0","0","53","58","0","0","46","130","273","0"
"publicpolygonfeature:5:43575","ZIP Code 33618","country:us/state:fl/zip:33618","33618","0","609","548","212","1563","319","1162","122","1445","2175","815","264","385","31","0","74","22","80","67","38","64","0","136","149","34","37","103","0","0","0","0","0","0","0","0","0","0","0","0","18"
"publicpolygonfeature:5:43576","ZIP Code 33619","country:us/state:fl/zip:33619","33619","52","1177","923","311","1536","1311","849","268","1376","2212","1400","465","686","46","0","717","149","0","170","444","153","23","306","306","159","0","320","0","2","0","0","0","0","63","59","0","14","22","41","0"
"publicpolygonfeature:5:43577","ZIP Code 33620","country:us/state:fl/zip:33620","33620","0","0","0","0","246","15","21","0","37","252","305","10","27","0","0","14","0","0","15","0","0","0","0","8","9","0","0","0","0","0","0","0","0","0","0","0","0","0","46","0"
"publicpolygonfeature:5:43578","ZIP Code 33621","country:us/state:fl/zip:33621","33621","0","26","0","0","18","0","11","0","25","122","16","23","0","447","0","0","0","0","0","14","0","0","0","14","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43579","ZIP Code 33624","country:us/state:fl/zip:33624","33624","33","1043","749","343","1893","1263","1243","200","1289","3031","1798","527","1184","164","14","19","102","26","303","107","75","22","213","168","184","40","95","13","0","0","0","0","23","0","0","0","2","0","0","0"
"publicpolygonfeature:5:43580","ZIP Code 33637","country:us/state:fl/zip:33637","33637","31","473","328","157","420","505","615","49","621","1894","617","107","429","0","0","39","22","32","119","83","156","0","406","147","62","0","151","0","0","0","0","16","0","0","0","0","0","13","107","0"
"publicpolygonfeature:5:43581","ZIP Code 33647","country:us/state:fl/zip:33647","33647","9","1290","1085","456","2204","1313","2560","548","2613","7126","2257","672","859","124","0","180","21","19","179","148","127","11","374","1117","474","169","101","0","0","0","0","0","20","0","0","0","16","13","11","0"
"publicpolygonfeature:5:43582","ZIP Code 33701","country:us/state:fl/zip:33701","33701","0","262","451","83","647","264","344","29","663","1372","805","137","230","58","0","13","0","0","20","0","31","0","49","49","5","0","53","8","0","10","0","0","0","0","0","0","0","8","27","0"
"publicpolygonfeature:5:43583","ZIP Code 33702","country:us/state:fl/zip:33702","33702","0","621","763","103","1660","660","709","185","1743","2036","902","272","764","130","0","172","114","0","262","0","140","39","220","425","175","72","57","0","0","0","0","0","14","20","0","16","0","4","0","0"
"publicpolygonfeature:5:43584","ZIP Code 33703","country:us/state:fl/zip:33703","33703","10","417","662","327","697","441","968","48","1064","2530","979","527","265","0","0","132","56","0","126","29","0","0","198","278","50","23","96","0","0","0","0","0","0","0","0","0","37","21","0","0"
"publicpolygonfeature:5:43585","ZIP Code 33704","country:us/state:fl/zip:33704","33704","14","227","361","63","370","185","509","107","1149","1271","588","325","208","3","0","27","6","9","70","0","36","0","22","97","81","0","19","0","0","0","0","0","0","19","91","19","13","0","0","0"
"publicpolygonfeature:5:43586","ZIP Code 33712","country:us/state:fl/zip:33712","33712","0","309","341","121","1126","427","940","146","614","2353","1055","458","434","0","21","0","142","20","19","48","0","0","110","268","189","0","19","0","0","0","0","0","62","0","0","0","29","71","304","0"
"publicpolygonfeature:5:43587","ZIP Code 33713","country:us/state:fl/zip:33713","33713","39","898","999","157","1732","817","981","223","1356","2402","1361","590","638","33","0","81","270","28","202","18","98","91","323","395","159","43","160","0","0","0","0","0","23","0","0","0","46","166","34","0"
"publicpolygonfeature:5:43588","ZIP Code 33714","country:us/state:fl/zip:33714","33714","45","445","919","97","1271","239","194","167","766","1185","718","81","378","12","0","228","157","0","100","46","0","50","95","92","178","0","57","0","0","0","7","0","0","36","0","0","0","0","0","0"
"publicpolygonfeature:5:43589","ZIP Code 33715","country:us/state:fl/zip:33715","33715","52","46","88","9","249","106","402","26","107","473","119","81","151","0","0","0","0","0","33","6","10","0","14","11","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
