"feature id","feature label","shid","geoid","Workers in Agriculture, Fishing, and Mining who Commute by Drive Alone (2020-2024)","Workers in Construction who Commute by Drive Alone (2020-2024)","Workers in Manufacturing who Commute by Drive Alone (2020-2024)","Workers in Wholesale Trade who Commute by Drive Alone (2020-2024)","Workers in Retail Trade who Commute by Drive Alone (2020-2024)","Workers in Transportation who Commute by Drive Alone (2020-2024)","Workers in Finance and Insurance who Commute by Drive Alone (2020-2024)","Workers in Information who Commute by Drive Alone (2020-2024)","Workers in Scientific and Professional who Commute by Drive Alone (2020-2024)","Workers in Education and Health Care who Commute by Drive Alone (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Drive Alone (2020-2024)","Workers in Public Administration who Commute by Drive Alone (2020-2024)","Workers in Other Services who Commute by Drive Alone (2020-2024)","Workers in Armed Forces who Commute by Drive Alone (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute by Drive Carpool (2020-2024)","Workers in Construction who Commute by Drive Carpool (2020-2024)","Workers in Manufacturing who Commute by Drive Carpool (2020-2024)","Workers in Wholesale Trade who Commute by Drive Carpool (2020-2024)","Workers in Retail Trade who Commute by Drive Carpool (2020-2024)","Workers in Transportation who Commute by Drive Carpool (2020-2024)","Workers in Finance and Insurance who Commute by Drive Carpool (2020-2024)","Workers in Information who Commute by Drive Carpool (2020-2024)","Workers in Scientific and Professional who Commute by Drive Carpool (2020-2024)","Workers in Education and Health Care who Commute by Drive Carpool (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Drive Carpool (2020-2024)","Workers in Public Administration who Commute by Drive Carpool (2020-2024)","Workers in Other Services who Commute by Drive Carpool (2020-2024)","Workers in Armed Forces who Commute by Drive Carpool (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute by Public Transit (2020-2024)","Workers in Construction who Commute by Public Transit (2020-2024)","Workers in Manufacturing who Commute by Public Transit (2020-2024)","Workers in Wholesale Trade who Commute by Public Transit (2020-2024)","Workers in Retail Trade who Commute by Public Transit (2020-2024)","Workers in Transportation who Commute by Public Transit (2020-2024)","Workers in Finance and Insurance who Commute by Public Transit (2020-2024)","Workers in Information who Commute by Public Transit (2020-2024)","Workers in Scientific and Professional who Commute by Public Transit (2020-2024)","Workers in Education and Health Care who Commute by Public Transit (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Public Transit (2020-2024)","Workers in Public Administration who Commute by Public Transit (2020-2024)"
"publicpolygonfeature:5:42946","ZIP Code 32079","country:us/state:fl/zip:32079","32079","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:42950","ZIP Code 32080","country:us/state:fl/zip:32080","32080","121","481","240","30","434","257","599","7","801","1253","700","176","424","49","0","28","52","0","142","24","62","0","21","215","161","0","58","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:42951","ZIP Code 32081","country:us/state:fl/zip:32081","32081","0","500","338","231","446","304","412","26","440","1569","508","209","871","14","0","0","0","0","100","0","0","89","21","66","104","0","66","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:42953","ZIP Code 32082","country:us/state:fl/zip:32082","32082","21","494","376","161","946","145","1292","219","1241","2053","1194","204","379","9","0","66","15","10","46","0","1","0","31","105","33","6","59","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:42967","ZIP Code 32084","country:us/state:fl/zip:32084","32084","21","885","422","289","1586","711","551","200","1002","2429","2207","777","806","24","1","40","82","0","278","187","91","29","204","140","287","49","157","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:42981","ZIP Code 32086","country:us/state:fl/zip:32086","32086","25","745","519","206","1606","393","795","114","957","2598","1543","659","590","14","0","98","0","0","515","52","46","0","569","282","399","38","165","0","0","0","0","0","0","0","0","0","52","21","0","0"
"publicpolygonfeature:5:42990","ZIP Code 32210","country:us/state:fl/zip:32210","32210","103","1853","1867","651","2762","3061","1628","167","2411","4851","1791","884","1075","324","0","249","163","57","414","472","195","6","273","370","562","18","72","17","2","0","0","0","65","15","0","0","64","9","220","0"
"publicpolygonfeature:5:42992","ZIP Code 32211","country:us/state:fl/zip:32211","32211","3","1105","558","198","1580","745","698","207","1463","2599","1163","635","515","283","0","199","100","0","223","35","102","9","248","304","182","9","221","198","0","0","26","0","134","0","24","0","33","0","20","0"
"publicpolygonfeature:5:42993","ZIP Code 32212","country:us/state:fl/zip:32212","32212","0","0","0","0","0","0","0","0","0","35","0","10","0","890","0","0","0","0","0","0","0","0","0","0","0","0","0","97","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:42997","ZIP Code 32216","country:us/state:fl/zip:32216","32216","11","1177","879","458","2110","1067","1328","123","1275","2801","1176","620","1140","276","0","98","86","13","244","95","140","12","144","441","153","84","71","0","0","51","0","0","0","0","0","0","0","0","16","0"
"publicpolygonfeature:5:43001","ZIP Code 32217","country:us/state:fl/zip:32217","32217","0","660","453","189","1070","376","605","0","682","1918","598","216","300","97","0","101","12","0","108","0","62","0","33","79","40","26","76","0","0","14","0","0","70","0","8","0","0","0","107","0"
"publicpolygonfeature:5:43007","ZIP Code 32223","country:us/state:fl/zip:32223","32223","0","644","667","196","815","339","653","181","990","2050","706","507","500","111","0","100","35","22","134","17","195","0","98","100","74","61","25","0","0","0","0","0","0","0","0","0","0","30","0","26"
"publicpolygonfeature:5:43011","ZIP Code 32254","country:us/state:fl/zip:32254","32254","0","382","274","63","531","529","126","21","373","741","444","133","214","0","0","7","42","21","103","71","48","0","40","201","104","0","5","0","0","0","13","0","0","0","0","28","100","13","35","0"
"publicpolygonfeature:5:43013","ZIP Code 32256","country:us/state:fl/zip:32256","32256","79","1068","780","701","3039","1169","3184","328","2518","5520","2977","1365","1564","396","0","152","107","33","333","49","236","0","183","497","142","38","120","17","0","0","0","0","18","0","17","0","15","0","0","0"
"publicpolygonfeature:5:43015","ZIP Code 32257","country:us/state:fl/zip:32257","32257","61","1275","689","176","2192","830","1385","129","1766","3366","998","463","1161","347","17","293","313","90","265","31","91","42","298","276","607","33","34","0","0","0","41","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43016","ZIP Code 32258","country:us/state:fl/zip:32258","32258","0","2128","1370","286","1635","1431","1756","169","1267","2726","1113","505","614","448","0","0","0","114","185","33","16","0","63","335","109","45","60","35","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43018","ZIP Code 32259","country:us/state:fl/zip:32259","32259","31","1318","1297","706","3027","1297","3239","511","2417","4728","2517","1267","781","445","0","130","0","0","293","35","159","0","122","386","125","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43019","ZIP Code 32266","country:us/state:fl/zip:32266","32266","0","325","99","66","363","99","392","13","258","636","286","110","235","39","0","20","0","0","0","0","29","13","41","53","33","0","29","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43041","ZIP Code 32277","country:us/state:fl/zip:32277","32277","14","940","655","402","1505","1030","692","40","710","2239","1201","322","121","432","0","367","122","25","586","280","128","15","212","698","486","18","96","0","0","0","0","0","85","0","0","0","124","0","0","0"
"publicpolygonfeature:5:43047","ZIP Code 32145","country:us/state:fl/zip:32145","32145","165","151","107","0","159","46","27","95","294","308","323","14","163","0","0","315","0","0","0","0","0","0","0","131","29","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"publicpolygonfeature:5:43189","ZIP Code 32003","country:us/state:fl/zip:32003","32003","8","980","496","136","949","412","639","79","1546","2257","835","395","194","497","0","12","0","0","48","44","118","32","79","316","93","0","193","58","0","0","0","0","0","0","10","0","0","0","0","0"
"publicpolygonfeature:5:43196","ZIP Code 32009","country:us/state:fl/zip:32009","32009","15","367","48","98","201","222","27","27","191","369","34","100","43","0","0","0","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43200","ZIP Code 32011","country:us/state:fl/zip:32011","32011","43","790","377","138","612","548","321","37","580","1082","501","267","119","41","0","71","4","5","41","130","21","0","116","98","53","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43201","ZIP Code 32033","country:us/state:fl/zip:32033","32033","0","40","48","0","330","145","192","0","67","121","95","208","72","0","0","0","0","0","65","29","48","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43202","ZIP Code 32034","country:us/state:fl/zip:32034","32034","139","886","683","140","1305","1020","664","63","1489","2912","1506","1201","332","132","0","39","220","43","79","14","58","0","70","187","139","115","10","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43206","ZIP Code 32040","country:us/state:fl/zip:32040","32040","17","383","264","49","391","327","159","0","343","855","302","579","320","1","0","71","0","0","0","0","0","0","23","3","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43208","ZIP Code 32043","country:us/state:fl/zip:32043","32043","55","1156","907","197","1370","649","691","205","1590","2400","867","604","465","354","0","466","46","0","87","53","34","7","93","359","132","12","174","0","0","0","0","0","0","0","0","0","42","1","0","0"
"publicpolygonfeature:5:43210","ZIP Code 32046","country:us/state:fl/zip:32046","32046","33","644","364","95","284","385","148","26","468","616","345","164","304","0","14","46","0","0","5","0","8","0","0","48","39","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43218","ZIP Code 32063","country:us/state:fl/zip:32063","32063","0","421","409","37","374","526","288","0","195","829","289","511","196","112","0","291","0","119","52","9","109","0","66","101","224","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43222","ZIP Code 32095","country:us/state:fl/zip:32095","32095","40","435","341","163","461","323","694","36","593","1294","762","190","628","15","92","58","0","26","64","0","67","0","181","99","24","31","86","0","0","0","0","0","0","0","0","0","28","0","0","0"
"publicpolygonfeature:5:43223","ZIP Code 32068","country:us/state:fl/zip:32068","32068","81","2141","1007","524","3653","1620","1126","212","2154","4650","1181","1221","1379","416","289","267","81","254","203","84","235","0","150","486","835","130","49","74","0","0","0","0","0","0","25","0","0","0","0","0"
"publicpolygonfeature:5:43225","ZIP Code 32087","country:us/state:fl/zip:32087","32087","0","117","103","0","57","29","64","0","0","289","68","173","27","0","0","0","2","0","0","0","0","0","0","23","15","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43227","ZIP Code 32091","country:us/state:fl/zip:32091","32091","18","293","172","77","660","183","204","64","601","1088","281","692","162","38","11","140","116","0","137","110","0","0","26","132","40","84","24","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43228","ZIP Code 32092","country:us/state:fl/zip:32092","32092","89","1247","988","656","1907","764","1451","450","2383","4863","1167","627","1130","103","0","57","18","0","185","128","24","0","309","467","159","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43232","ZIP Code 32097","country:us/state:fl/zip:32097","32097","21","735","871","322","1552","903","476","425","1134","1445","1283","873","647","411","0","21","27","0","28","0","20","0","165","109","245","61","34","0","0","0","44","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43262","ZIP Code 32218","country:us/state:fl/zip:32218","32218","25","1640","1425","342","2563","3574","1780","231","1991","5167","1694","1363","1715","961","0","204","311","106","414","210","43","28","407","1226","220","39","73","25","0","9","0","0","0","0","34","0","26","22","52","0"
"publicpolygonfeature:5:43263","ZIP Code 32219","country:us/state:fl/zip:32219","32219","16","497","150","40","431","615","413","93","464","1106","389","189","240","281","0","11","0","0","166","0","0","0","126","250","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"publicpolygonfeature:5:43264","ZIP Code 32220","country:us/state:fl/zip:32220","32220","0","619","192","128","736","901","137","28","374","1056","143","118","307","129","0","35","34","0","103","0","0","0","0","174","10","32","74","0","0","0","65","0","2","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43265","ZIP Code 32221","country:us/state:fl/zip:32221","32221","113","898","631","335","1722","1487","605","102","583","2479","456","743","1004","269","0","0","5","37","401","85","99","0","41","233","210","8","148","0","0","0","0","0","13","0","0","0","0","16","76","20"
"publicpolygonfeature:5:43266","ZIP Code 32222","country:us/state:fl/zip:32222","32222","8","180","575","238","939","829","586","58","683","1138","474","477","365","596","0","28","64","0","49","245","0","0","42","130","112","64","0","0","0","0","0","0","0","90","0","0","0","17","0","0"
"publicpolygonfeature:5:43267","ZIP Code 32224","country:us/state:fl/zip:32224","32224","18","444","607","423","1782","1101","1288","241","1702","3610","2518","242","467","907","0","38","20","122","135","156","38","0","217","265","272","32","0","35","0","60","0","0","0","0","0","0","42","9","9","0"
"publicpolygonfeature:5:43268","ZIP Code 32225","country:us/state:fl/zip:32225","32225","46","1563","1103","442","2984","1185","1588","164","2821","5090","1913","819","844","762","0","139","86","38","362","62","111","0","242","511","257","60","202","116","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43269","ZIP Code 32226","country:us/state:fl/zip:32226","32226","12","645","434","214","911","605","459","88","485","1582","582","152","508","545","16","172","0","43","62","69","83","0","65","305","139","0","12","88","0","0","0","0","2","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43270","ZIP Code 32227","country:us/state:fl/zip:32227","32227","0","9","45","0","36","10","0","0","24","122","72","12","14","1043","0","0","0","0","0","0","5","0","9","6","0","0","0","72","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43271","ZIP Code 32228","country:us/state:fl/zip:32228","32228","0","0","0","0","0","0","0","0","0","0","0","0","0","203","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43272","ZIP Code 32233","country:us/state:fl/zip:32233","32233","0","608","459","224","937","334","907","155","961","1574","828","316","234","966","0","48","0","49","76","35","60","0","142","184","194","19","0","89","0","0","0","0","15","0","0","0","15","0","0","0"
"publicpolygonfeature:5:43273","ZIP Code 32234","country:us/state:fl/zip:32234","32234","10","370","185","69","575","307","190","24","257","779","298","139","312","123","0","0","0","0","31","14","11","0","24","25","32","3","42","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43274","ZIP Code 32244","country:us/state:fl/zip:32244","32244","68","1648","1479","444","3571","1689","1765","379","1476","4647","2165","1233","1081","1173","0","184","67","28","633","263","537","19","497","672","723","101","223","14","15","0","11","0","78","33","0","0","0","0","40","11"
"publicpolygonfeature:5:43275","ZIP Code 32246","country:us/state:fl/zip:32246","32246","17","1553","1229","392","3540","1030","2353","300","3341","4308","2906","1298","1298","767","0","178","35","0","186","183","424","40","210","767","631","64","285","58","0","0","0","0","0","0","0","0","0","0","30","0"
"publicpolygonfeature:5:43276","ZIP Code 32250","country:us/state:fl/zip:32250","32250","0","1264","389","194","1051","575","1362","52","792","2363","1445","462","369","262","0","214","0","0","10","52","36","0","147","189","226","51","0","0","0","10","0","0","1","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43429","ZIP Code 32656","country:us/state:fl/zip:32656","32656","84","493","275","123","651","495","275","28","427","943","458","457","134","64","0","184","26","0","99","98","46","0","117","211","26","66","56","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6684281","ZIP Code 32214","country:us/state:fl/zip:32214","32214","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6703033","ZIP Code 32203","country:us/state:fl/zip:32203","32203","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:22:928350","Jacksonville, FL Area","country:us/state:fl/msa:jacksonville","27260","1713","44071","31628","12796","73430","44224","45391","6907","58582","122280","54687","28048","29962","16615","431","5608","2804","1533","9289","4100","4293","376","7382","14735","9957","1770","3638","1060","35","198","267","28","774","227","180","53","904","607","1097","114"
