"feature id","feature label","shid","geoid","Workers in Agriculture, Fishing, and Mining who Commute by Drive Alone (2020-2024)","Workers in Construction who Commute by Drive Alone (2020-2024)","Workers in Manufacturing who Commute by Drive Alone (2020-2024)","Workers in Wholesale Trade who Commute by Drive Alone (2020-2024)","Workers in Retail Trade who Commute by Drive Alone (2020-2024)","Workers in Transportation who Commute by Drive Alone (2020-2024)","Workers in Finance and Insurance who Commute by Drive Alone (2020-2024)","Workers in Information who Commute by Drive Alone (2020-2024)","Workers in Scientific and Professional who Commute by Drive Alone (2020-2024)","Workers in Education and Health Care who Commute by Drive Alone (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Drive Alone (2020-2024)","Workers in Public Administration who Commute by Drive Alone (2020-2024)","Workers in Other Services who Commute by Drive Alone (2020-2024)","Workers in Armed Forces who Commute by Drive Alone (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute by Drive Carpool (2020-2024)","Workers in Construction who Commute by Drive Carpool (2020-2024)","Workers in Manufacturing who Commute by Drive Carpool (2020-2024)","Workers in Wholesale Trade who Commute by Drive Carpool (2020-2024)","Workers in Retail Trade who Commute by Drive Carpool (2020-2024)","Workers in Transportation who Commute by Drive Carpool (2020-2024)","Workers in Finance and Insurance who Commute by Drive Carpool (2020-2024)","Workers in Information who Commute by Drive Carpool (2020-2024)","Workers in Scientific and Professional who Commute by Drive Carpool (2020-2024)","Workers in Education and Health Care who Commute by Drive Carpool (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Drive Carpool (2020-2024)","Workers in Public Administration who Commute by Drive Carpool (2020-2024)","Workers in Other Services who Commute by Drive Carpool (2020-2024)","Workers in Armed Forces who Commute by Drive Carpool (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute by Public Transit (2020-2024)","Workers in Construction who Commute by Public Transit (2020-2024)","Workers in Manufacturing who Commute by Public Transit (2020-2024)","Workers in Wholesale Trade who Commute by Public Transit (2020-2024)","Workers in Retail Trade who Commute by Public Transit (2020-2024)","Workers in Transportation who Commute by Public Transit (2020-2024)","Workers in Finance and Insurance who Commute by Public Transit (2020-2024)","Workers in Information who Commute by Public Transit (2020-2024)","Workers in Scientific and Professional who Commute by Public Transit (2020-2024)","Workers in Education and Health Care who Commute by Public Transit (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Public Transit (2020-2024)","Workers in Public Administration who Commute by Public Transit (2020-2024)"
"publicpolygonfeature:5:46148","ZIP Code 43217","country:us/state:oh/zip:43217","43217","0","64","27","60","105","25","56","0","54","122","35","39","15","0","8","7","0","76","25","94","16","0","4","0","31","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46151","ZIP Code 43219","country:us/state:oh/zip:43219","43219","0","254","647","192","898","1545","693","62","980","2378","550","115","279","0","0","101","55","115","170","84","102","7","63","333","123","0","34","0","0","11","0","0","23","34","5","0","62","23","160","23"
"publicpolygonfeature:5:46155","ZIP Code 43220","country:us/state:oh/zip:43220","43220","0","563","649","214","1156","516","1067","145","1324","3657","1157","611","371","0","0","62","15","0","213","13","0","20","107","275","100","19","21","0","0","0","0","0","57","0","8","0","0","84","36","13"
"publicpolygonfeature:5:46158","ZIP Code 43232","country:us/state:oh/zip:43232","43232","5","1093","1339","367","2276","2673","826","113","1337","3892","1237","621","519","0","0","196","438","40","257","250","46","0","91","273","277","84","12","0","0","0","18","23","70","90","27","0","0","239","30","0"
"publicpolygonfeature:5:46185","ZIP Code 43235","country:us/state:oh/zip:43235","43235","9","781","1215","274","1771","616","1970","321","1933","4732","2013","577","842","0","0","5","154","24","166","129","11","8","298","314","283","0","107","0","0","7","0","1","34","0","14","0","0","90","0","10"
"publicpolygonfeature:5:46188","ZIP Code 43240","country:us/state:oh/zip:43240","43240","71","35","385","66","660","308","342","79","785","363","154","103","26","0","0","0","0","0","55","78","0","0","0","40","21","0","0","0","0","0","24","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46242","ZIP Code 43320","country:us/state:oh/zip:43320","43320","2","28","82","0","30","62","8","0","8","72","15","2","6","0","0","0","0","0","19","4","0","0","4","0","12","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46245","ZIP Code 43321","country:us/state:oh/zip:43321","43321","0","18","3","0","39","2","9","0","0","23","7","19","14","0","0","2","0","0","0","0","0","0","0","7","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46299","ZIP Code 43103","country:us/state:oh/zip:43103","43103","109","436","611","164","605","459","160","65","416","934","285","485","211","0","0","71","0","17","46","93","8","0","33","45","6","12","0","0","0","0","0","0","14","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46342","ZIP Code 43008","country:us/state:oh/zip:43008","43008","26","34","176","0","184","56","259","0","54","108","74","24","78","0","0","31","25","0","0","0","0","0","0","2","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46360","ZIP Code 43204","country:us/state:oh/zip:43204","43204","23","1416","1731","382","1701","1388","568","144","2021","3103","1323","406","817","18","0","307","253","51","293","116","79","0","156","233","301","49","208","0","0","39","23","54","72","19","0","0","26","59","243","10"
"publicpolygonfeature:5:46372","ZIP Code 43205","country:us/state:oh/zip:43205","43205","75","151","517","137","357","323","149","95","380","1147","582","262","189","89","0","6","4","0","13","60","0","22","64","132","141","11","10","0","0","0","0","0","52","0","0","0","0","68","72","111"
"publicpolygonfeature:5:46374","ZIP Code 43206","country:us/state:oh/zip:43206","43206","0","366","631","229","936","719","709","133","935","2454","734","193","432","0","0","30","24","5","105","90","75","0","92","227","197","36","174","0","0","0","40","0","13","0","22","0","6","37","51","14"
"publicpolygonfeature:5:46379","ZIP Code 43001","country:us/state:oh/zip:43001","43001","33","78","156","0","103","25","12","1","65","420","71","91","52","0","6","0","25","0","42","0","0","0","33","10","10","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46380","ZIP Code 43002","country:us/state:oh/zip:43002","43002","0","0","60","0","22","53","25","0","150","185","33","0","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46381","ZIP Code 43011","country:us/state:oh/zip:43011","43011","35","125","517","46","121","121","149","49","178","642","123","70","176","0","0","15","3","0","12","0","5","0","3","29","6","0","15","0","0","0","0","0","0","0","0","0","0","12","8","0"
"publicpolygonfeature:5:46382","ZIP Code 43013","country:us/state:oh/zip:43013","43013","12","21","24","0","98","43","68","116","34","146","28","10","18","0","0","4","0","0","11","2","0","0","0","2","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46384","ZIP Code 43015","country:us/state:oh/zip:43015","43015","60","1147","2178","288","2052","956","2181","219","2657","6569","1634","1351","1202","37","23","112","320","0","250","138","202","0","148","312","194","14","93","0","0","0","13","0","16","0","0","0","9","18","0","3"
"publicpolygonfeature:5:46386","ZIP Code 43016","country:us/state:oh/zip:43016","43016","28","874","2102","205","1367","503","1332","58","2243","4242","1557","772","483","14","0","72","153","13","95","11","263","10","92","436","96","38","34","0","0","0","10","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46387","ZIP Code 43017","country:us/state:oh/zip:43017","43017","0","548","1358","295","1385","405","1379","212","1809","4231","955","377","413","0","29","96","55","0","76","10","19","10","109","296","293","0","0","0","0","0","0","0","20","0","0","4","0","0","0","0"
"publicpolygonfeature:5:46388","ZIP Code 43019","country:us/state:oh/zip:43019","43019","71","360","455","110","447","90","91","18","156","743","209","143","39","7","10","103","52","0","160","40","0","0","12","114","0","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46389","ZIP Code 43021","country:us/state:oh/zip:43021","43021","41","260","397","96","516","225","577","118","491","1545","645","215","269","0","0","0","0","8","6","18","33","0","23","98","47","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46391","ZIP Code 43023","country:us/state:oh/zip:43023","43023","26","263","484","195","355","176","392","42","465","1300","339","315","242","14","0","38","45","0","20","0","0","0","0","76","3","0","8","0","0","0","0","0","0","0","0","0","0","0","11","0"
"publicpolygonfeature:5:46392","ZIP Code 43025","country:us/state:oh/zip:43025","43025","22","113","178","24","220","161","52","17","241","446","235","100","137","0","0","0","16","0","6","53","0","0","0","129","0","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46393","ZIP Code 43026","country:us/state:oh/zip:43026","43026","47","994","2222","874","2952","1455","2214","556","2631","7804","1769","1321","981","141","0","209","146","0","271","168","20","50","219","526","235","132","7","0","0","0","17","0","0","0","0","0","0","32","0","22"
"publicpolygonfeature:5:46395","ZIP Code 43029","country:us/state:oh/zip:43029","43029","76","45","21","0","0","8","0","0","42","24","11","8","9","0","0","0","0","0","11","0","0","0","0","9","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46396","ZIP Code 43030","country:us/state:oh/zip:43030","43030","0","39","0","0","4","27","0","0","0","9","9","13","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46397","ZIP Code 43031","country:us/state:oh/zip:43031","43031","35","756","404","162","584","317","434","52","267","1866","315","302","386","35","0","89","86","0","33","0","17","0","24","127","49","85","6","0","0","0","0","0","0","0","0","0","0","1","0","0"
"publicpolygonfeature:5:46398","ZIP Code 43032","country:us/state:oh/zip:43032","43032","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46399","ZIP Code 43033","country:us/state:oh/zip:43033","43033","3","14","7","0","20","46","6","0","7","16","16","4","2","0","0","3","0","0","0","6","0","0","0","3","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46400","ZIP Code 43035","country:us/state:oh/zip:43035","43035","18","697","1430","126","1061","431","1399","69","1647","3781","1154","383","282","69","0","25","59","0","164","31","145","0","127","132","82","33","270","0","0","0","0","0","0","15","0","0","0","0","0","0"
"publicpolygonfeature:5:46401","ZIP Code 43036","country:us/state:oh/zip:43036","43036","3","14","9","0","16","4","5","0","10","50","4","2","21","0","0","1","0","0","4","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46403","ZIP Code 43044","country:us/state:oh/zip:43044","43044","39","158","226","33","69","196","23","18","118","392","117","122","84","0","20","5","62","4","129","19","22","0","40","34","0","6","14","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46404","ZIP Code 43040","country:us/state:oh/zip:43040","43040","190","1083","3238","229","1243","933","763","137","1342","3015","858","880","559","18","9","58","123","59","241","20","61","17","152","238","95","23","6","0","0","0","0","111","11","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46405","ZIP Code 43045","country:us/state:oh/zip:43045","43045","1","63","94","8","212","52","17","1","15","73","52","44","29","0","0","0","12","0","10","11","12","0","21","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46406","ZIP Code 43046","country:us/state:oh/zip:43046","43046","20","104","122","8","162","317","41","15","76","236","93","94","33","0","0","26","0","0","15","3","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46407","ZIP Code 43062","country:us/state:oh/zip:43062","43062","62","806","1162","194","1695","754","543","149","901","2629","707","676","451","7","10","110","52","184","352","179","66","0","102","240","84","54","61","68","0","0","0","0","0","0","4","0","17","8","19","0"
"publicpolygonfeature:5:46409","ZIP Code 43054","country:us/state:oh/zip:43054","43054","44","546","427","268","1426","478","1028","98","1141","2497","1057","442","254","3","0","14","26","28","17","44","39","0","108","272","44","64","156","0","0","0","0","0","0","0","10","0","0","0","0","0"
"publicpolygonfeature:5:46410","ZIP Code 43071","country:us/state:oh/zip:43071","43071","1","146","133","2","150","33","3","0","50","237","79","34","47","0","0","11","0","0","44","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46411","ZIP Code 43055","country:us/state:oh/zip:43055","43055","126","1433","3270","395","3302","1144","1387","175","1340","4978","1948","866","1189","11","9","89","286","97","534","149","145","3","247","452","494","56","50","0","0","0","0","0","0","0","0","0","0","31","21","0"
"publicpolygonfeature:5:46413","ZIP Code 43056","country:us/state:oh/zip:43056","43056","35","589","962","175","842","384","328","73","542","1334","352","543","294","38","24","47","82","0","67","0","0","8","55","127","20","21","0","0","0","0","9","0","0","0","15","0","0","0","0","0"
"publicpolygonfeature:5:46415","ZIP Code 43061","country:us/state:oh/zip:43061","43061","2","85","302","5","224","37","83","6","113","348","318","158","50","31","1","17","15","0","18","2","7","0","3","25","5","1","0","0","0","0","0","0","17","0","0","0","0","81","0","0"
"publicpolygonfeature:5:46416","ZIP Code 43064","country:us/state:oh/zip:43064","43064","34","404","693","211","609","375","353","36","776","1698","325","222","377","0","0","41","33","39","91","0","0","19","138","126","1","27","11","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46417","ZIP Code 43065","country:us/state:oh/zip:43065","43065","14","626","1306","283","1602","369","1859","134","2164","4847","1187","560","716","56","0","54","52","17","117","8","70","6","108","125","149","40","93","0","0","0","0","0","0","0","0","0","0","0","15","0"
"publicpolygonfeature:5:46418","ZIP Code 43066","country:us/state:oh/zip:43066","43066","0","99","29","0","21","27","28","14","63","181","0","41","0","0","0","15","0","0","0","0","12","0","0","42","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46419","ZIP Code 43067","country:us/state:oh/zip:43067","43067","7","68","82","0","58","29","70","0","77","94","59","49","15","0","0","40","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46420","ZIP Code 43068","country:us/state:oh/zip:43068","43068","30","987","1897","284","2667","2771","1348","407","2295","4565","1810","1225","1013","56","0","121","330","40","568","355","39","0","456","633","196","148","147","0","0","0","5","0","61","21","0","0","64","17","0","0"
"publicpolygonfeature:5:46422","ZIP Code 43074","country:us/state:oh/zip:43074","43074","46","381","552","227","494","332","712","91","448","1658","669","229","345","0","0","44","63","0","132","27","38","14","32","33","37","27","0","0","0","0","0","0","0","0","0","0","0","9","0","0"
"publicpolygonfeature:5:46423","ZIP Code 43076","country:us/state:oh/zip:43076","43076","0","477","466","68","345","245","179","51","226","1003","138","130","218","0","0","5","133","16","65","14","7","0","20","21","25","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46424","ZIP Code 43077","country:us/state:oh/zip:43077","43077","0","12","21","0","10","3","1","0","6","5","2","4","11","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46426","ZIP Code 43080","country:us/state:oh/zip:43080","43080","12","157","149","4","86","169","13","7","152","597","103","23","209","0","0","0","12","0","21","10","9","0","7","43","0","22","6","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46427","ZIP Code 43081","country:us/state:oh/zip:43081","43081","20","1590","1712","446","2718","1332","1862","284","2347","6546","1957","1053","1072","19","15","48","89","15","208","69","139","31","197","372","242","58","27","0","0","0","0","0","36","0","0","0","85","13","0","33"
"publicpolygonfeature:5:46428","ZIP Code 43082","country:us/state:oh/zip:43082","43082","6","443","1084","181","1235","423","1387","186","1148","3087","1336","517","404","34","0","53","0","0","63","0","14","0","33","93","52","23","20","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46430","ZIP Code 43085","country:us/state:oh/zip:43085","43085","11","310","606","106","817","327","860","221","1296","2895","999","417","360","3","0","0","41","6","22","76","62","8","39","178","206","9","23","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46432","ZIP Code 43102","country:us/state:oh/zip:43102","43102","40","112","211","2","191","117","102","0","67","339","117","67","57","0","3","0","12","0","16","6","0","0","0","15","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46433","ZIP Code 43105","country:us/state:oh/zip:43105","43105","55","347","105","94","400","300","184","4","102","714","266","353","152","79","0","16","0","8","23","37","0","0","15","26","22","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46435","ZIP Code 43107","country:us/state:oh/zip:43107","43107","6","156","162","17","234","64","12","0","78","251","38","149","64","0","0","13","3","0","71","0","0","0","0","55","30","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46436","ZIP Code 43109","country:us/state:oh/zip:43109","43109","0","0","0","1","2","0","0","0","4","6","3","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46437","ZIP Code 43119","country:us/state:oh/zip:43119","43119","134","698","1144","214","1473","1093","365","107","1054","3045","1616","655","311","22","95","96","220","0","119","41","0","0","76","197","19","24","44","13","0","0","22","43","0","9","0","0","0","0","0","0"
"publicpolygonfeature:5:46438","ZIP Code 43110","country:us/state:oh/zip:43110","43110","75","818","1052","355","2518","1979","771","300","1115","4595","771","989","506","98","0","58","102","177","314","171","42","96","122","346","229","82","101","12","0","0","0","0","39","12","5","0","0","0","33","95"
"publicpolygonfeature:5:46439","ZIP Code 43111","country:us/state:oh/zip:43111","43111","0","10","10","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46440","ZIP Code 43112","country:us/state:oh/zip:43112","43112","18","373","288","10","307","160","41","17","94","502","70","107","49","0","0","0","0","0","3","0","3","0","0","6","66","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46442","ZIP Code 43113","country:us/state:oh/zip:43113","43113","62","845","770","221","1202","535","337","17","739","2152","425","702","283","16","0","183","185","23","126","4","24","13","131","179","104","44","34","0","0","0","11","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46443","ZIP Code 43115","country:us/state:oh/zip:43115","43115","55","130","59","5","14","11","13","0","16","90","169","9","3","0","0","23","5","10","0","0","0","21","0","104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46444","ZIP Code 43116","country:us/state:oh/zip:43116","43116","0","56","121","11","141","67","47","11","69","158","78","128","27","0","0","17","4","0","20","12","12","0","32","109","0","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46445","ZIP Code 43117","country:us/state:oh/zip:43117","43117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46446","ZIP Code 43123","country:us/state:oh/zip:43123","43123","118","1523","2073","696","2937","2944","1789","226","3246","6708","1755","1753","1265","53","9","121","117","38","376","167","69","52","394","659","399","98","95","0","0","0","0","0","9","33","10","0","3","9","0","0"
"publicpolygonfeature:5:46447","ZIP Code 43125","country:us/state:oh/zip:43125","43125","51","247","473","24","523","928","359","94","548","1821","392","571","196","0","0","0","23","0","66","122","54","36","25","58","19","0","13","0","0","0","0","0","21","0","0","0","38","0","30","0"
"publicpolygonfeature:5:46448","ZIP Code 43126","country:us/state:oh/zip:43126","43126","2","9","2","0","9","10","9","0","2","9","27","6","8","0","0","1","0","0","9","1","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46449","ZIP Code 43127","country:us/state:oh/zip:43127","43127","0","16","0","0","4","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46450","ZIP Code 43130","country:us/state:oh/zip:43130","43130","140","2648","2303","279","2966","1531","1584","117","1625","5491","1997","1271","926","72","15","266","201","7","398","84","12","35","91","452","316","38","82","0","0","0","0","0","0","9","0","9","0","28","2","20"
"publicpolygonfeature:5:46451","ZIP Code 43145","country:us/state:oh/zip:43145","43145","37","68","144","12","135","22","25","3","47","114","50","29","7","0","0","0","5","0","4","9","0","0","0","13","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46452","ZIP Code 43135","country:us/state:oh/zip:43135","43135","0","173","242","0","79","156","48","51","124","340","68","35","8","0","0","50","8","0","115","10","0","0","0","20","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46453","ZIP Code 43136","country:us/state:oh/zip:43136","43136","5","58","114","39","92","43","55","7","77","236","28","43","30","2","0","0","12","3","12","13","0","0","7","10","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2"
"publicpolygonfeature:5:46454","ZIP Code 43137","country:us/state:oh/zip:43137","43137","0","101","74","72","36","55","13","6","41","186","236","42","4","0","0","13","0","0","12","1","2","0","21","68","49","1","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"publicpolygonfeature:5:46455","ZIP Code 43138","country:us/state:oh/zip:43138","43138","41","714","839","113","854","515","413","0","561","1553","676","494","328","11","33","94","132","0","86","12","6","0","44","93","258","0","27","0","0","0","0","0","0","0","0","0","0","1","0","0"
"publicpolygonfeature:5:46456","ZIP Code 43149","country:us/state:oh/zip:43149","43149","23","133","92","68","83","105","6","0","54","225","65","22","17","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46457","ZIP Code 43140","country:us/state:oh/zip:43140","43140","118","693","1331","139","1048","613","322","89","743","1151","628","683","353","12","0","116","145","36","130","128","20","0","49","105","62","26","20","0","0","0","0","0","0","37","0","0","0","0","0","0"
"publicpolygonfeature:5:46459","ZIP Code 43150","country:us/state:oh/zip:43150","43150","20","17","141","90","55","53","75","1","12","239","6","100","95","0","0","0","5","0","7","4","0","0","0","5","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46460","ZIP Code 43151","country:us/state:oh/zip:43151","43151","8","2","12","0","9","18","1","0","6","6","14","4","8","0","0","0","1","0","2","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
