"feature id","feature label","shid","geoid","Employment Occupation Management (2020-2024)","Employment Occupation Business and Finance (2020-2024)","Employment Occupation Computer and Mathematical (2020-2024)","Employment Occupation Architecture and Engineering (2020-2024)","Employment Occupation Life, Physical, and Social Science (2020-2024)","Employment Occupation Community and Social Service (2020-2024)","Employment Occupation Legal (2020-2024)","Employment Occupation Education, Training and Library (2020-2024)","Employment Occupation Arts, Design, Entertainment, Sports and Media (2020-2024)","Employment Occupation Health Diagnosis and Treating Practitioners (2020-2024)","Employment Occupation Health Technologist and Technicians (2020-2024)","Employment Occupation Healthcare Support (2020-2024)","Employment Occupation Fire Fighting and Prevention (2020-2024)","Employment Occupation Law Enforcement (2020-2024)","Employment Occupation Food Preparation and Serving (2020-2024)","Employment Occupation Building, Grounds Cleaning, and Maintenance (2020-2024)","Employment Occupation Personal Care and Service (2020-2024)","Employment Occupation Sales (2020-2024)","Employment Occupation Office and Administrative Support (2020-2024)","Employment Occupation Farming, Fishing and Forestry (2020-2024)","Employment Occupation Construction and Extraction (2020-2024)","Employment Occupation Installation, Maintenance, and Repair (2020-2024)","Employment Occupation Production (2020-2024)","Employment Occupation Transportation (2020-2024)","Employment Occupation Material Moving (2020-2024)"
"publicpolygonfeature:5:46242","ZIP Code 43320","country:us/state:oh/zip:43320","43320","12","10","14","10","0","0","0","8","0","126","7","2","1","0","20","2","7","37","126","2","24","10","15","17","79"
"publicpolygonfeature:5:46245","ZIP Code 43321","country:us/state:oh/zip:43321","43321","22","6","18","0","0","2","0","5","3","0","0","18","2","0","16","1","6","20","9","0","21","4","2","6","16"
"publicpolygonfeature:5:46299","ZIP Code 43103","country:us/state:oh/zip:43103","43103","751","324","214","100","13","47","18","268","98","242","158","136","164","130","277","248","82","452","753","0","457","356","366","305","574"
"publicpolygonfeature:5:46342","ZIP Code 43008","country:us/state:oh/zip:43008","43008","98","61","27","11","0","12","0","18","31","36","56","25","0","0","103","27","40","355","104","0","77","137","156","24","39"
"publicpolygonfeature:5:46360","ZIP Code 43204","country:us/state:oh/zip:43204","43204","1627","1263","581","391","265","257","370","789","497","715","399","733","334","238","1236","1184","557","1176","2270","18","1642","631","1559","615","2066"
"publicpolygonfeature:5:46372","ZIP Code 43205","country:us/state:oh/zip:43205","43205","882","427","305","114","91","251","116","425","366","407","122","255","117","68","663","198","117","447","628","112","107","9","401","178","471"
"publicpolygonfeature:5:46374","ZIP Code 43206","country:us/state:oh/zip:43206","43206","1796","1648","667","300","298","341","256","656","294","995","156","340","259","47","945","358","263","1093","977","9","312","158","330","346","700"
"publicpolygonfeature:5:46379","ZIP Code 43001","country:us/state:oh/zip:43001","43001","290","83","33","22","14","81","14","135","41","49","14","46","87","0","40","62","32","85","143","8","88","32","65","23","113"
"publicpolygonfeature:5:46380","ZIP Code 43002","country:us/state:oh/zip:43002","43002","138","23","258","0","0","16","0","34","0","59","9","0","0","0","33","19","0","13","72","0","0","31","36","21","24"
"publicpolygonfeature:5:46381","ZIP Code 43011","country:us/state:oh/zip:43011","43011","569","177","98","39","34","29","7","201","86","162","58","129","15","48","68","107","60","267","367","0","142","95","401","55","83"
"publicpolygonfeature:5:46382","ZIP Code 43013","country:us/state:oh/zip:43013","43013","31","14","173","4","0","2","0","39","2","7","29","32","72","2","59","42","6","14","123","3","25","201","22","35","3"
"publicpolygonfeature:5:46384","ZIP Code 43015","country:us/state:oh/zip:43015","43015","4307","2863","1745","604","294","818","309","2320","549","1708","748","689","264","698","1375","938","1035","2691","3207","18","939","678","1373","755","993"
"publicpolygonfeature:5:46386","ZIP Code 43016","country:us/state:oh/zip:43016","43016","3813","2769","2773","1139","307","729","543","1614","435","1975","470","265","233","54","753","259","640","1944","1840","17","591","208","515","582","402"
"publicpolygonfeature:5:46387","ZIP Code 43017","country:us/state:oh/zip:43017","43017","4154","2358","1595","760","634","256","402","2061","422","1799","262","196","241","14","837","410","291","1784","1728","0","394","220","239","213","286"
"publicpolygonfeature:5:46388","ZIP Code 43019","country:us/state:oh/zip:43019","43019","357","101","4","92","52","92","0","201","10","131","168","161","7","11","214","209","88","501","404","22","381","271","416","120","329"
"publicpolygonfeature:5:46389","ZIP Code 43021","country:us/state:oh/zip:43021","43021","1758","734","441","200","124","112","31","490","145","704","174","113","101","49","222","60","142","805","591","0","69","119","114","124","226"
"publicpolygonfeature:5:46391","ZIP Code 43023","country:us/state:oh/zip:43023","43023","1391","333","357","197","89","102","206","760","214","458","113","124","25","156","211","98","272","543","1046","13","158","122","144","134","78"
"publicpolygonfeature:5:46392","ZIP Code 43025","country:us/state:oh/zip:43025","43025","352","110","38","13","4","35","9","102","0","125","81","103","37","27","111","89","40","222","422","22","132","152","164","171","143"
"publicpolygonfeature:5:46393","ZIP Code 43026","country:us/state:oh/zip:43026","43026","4930","3420","2629","1109","478","697","467","2431","851","2941","557","869","510","337","1260","408","450","3670","3751","0","795","575","1398","949","1093"
"publicpolygonfeature:5:46395","ZIP Code 43029","country:us/state:oh/zip:43029","43029","90","6","41","0","0","0","0","25","0","0","0","0","0","0","19","9","0","0","21","0","35","16","11","0","23"
"publicpolygonfeature:5:46396","ZIP Code 43030","country:us/state:oh/zip:43030","43030","38","27","8","8","0","0","0","0","0","8","0","9","0","8","9","0","0","0","0","0","6","4","0","0","0"
"publicpolygonfeature:5:46397","ZIP Code 43031","country:us/state:oh/zip:43031","43031","760","599","522","155","53","90","0","545","57","563","264","220","53","39","224","234","222","676","781","15","628","425","368","63","137"
"publicpolygonfeature:5:46398","ZIP Code 43032","country:us/state:oh/zip:43032","43032","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46399","ZIP Code 43033","country:us/state:oh/zip:43033","43033","13","2","0","0","1","5","0","3","0","6","10","3","0","0","12","0","2","12","23","0","17","1","4","46","17"
"publicpolygonfeature:5:46400","ZIP Code 43035","country:us/state:oh/zip:43035","43035","3268","2129","2615","684","357","160","370","1417","500","1348","361","560","212","100","749","241","623","1917","984","0","328","172","614","256","481"
"publicpolygonfeature:5:46401","ZIP Code 43036","country:us/state:oh/zip:43036","43036","9","3","7","0","0","1","0","8","0","2","14","11","0","2","10","3","6","13","10","3","16","5","2","4","15"
"publicpolygonfeature:5:46403","ZIP Code 43044","country:us/state:oh/zip:43044","43044","425","101","26","84","20","23","1","91","38","136","39","93","43","0","59","48","108","85","256","14","113","77","232","100","201"
"publicpolygonfeature:5:46404","ZIP Code 43040","country:us/state:oh/zip:43040","43040","2279","1808","797","1247","169","241","203","1225","249","727","320","420","64","460","638","503","285","1248","2878","27","599","862","1537","919","1214"
"publicpolygonfeature:5:46405","ZIP Code 43045","country:us/state:oh/zip:43045","43045","104","27","37","17","0","4","0","25","45","4","2","26","6","18","22","18","13","114","143","0","26","28","81","15","46"
"publicpolygonfeature:5:46406","ZIP Code 43046","country:us/state:oh/zip:43046","43046","223","79","28","12","0","8","23","60","10","51","21","14","21","20","74","22","22","154","257","0","97","72","83","100","72"
"publicpolygonfeature:5:46407","ZIP Code 43062","country:us/state:oh/zip:43062","43062","2073","1021","873","402","75","118","226","876","371","633","272","370","285","176","691","563","326","1392","2049","35","641","478","774","492","816"
"publicpolygonfeature:5:46409","ZIP Code 43054","country:us/state:oh/zip:43054","43054","3036","1305","800","426","78","186","309","783","371","1407","160","53","94","66","434","207","470","1657","1706","10","251","386","295","501","160"
"publicpolygonfeature:5:46410","ZIP Code 43071","country:us/state:oh/zip:43071","43071","30","1","86","34","0","2","11","83","0","45","11","56","11","0","78","68","0","122","21","0","158","106","89","4","79"
"publicpolygonfeature:5:46411","ZIP Code 43055","country:us/state:oh/zip:43055","43055","2718","1884","546","455","198","468","219","1359","355","879","743","723","313","256","2139","1018","629","3285","3566","146","1275","1056","2608","1285","1358"
"publicpolygonfeature:5:46413","ZIP Code 43056","country:us/state:oh/zip:43056","43056","890","373","192","175","21","246","68","269","135","519","242","197","165","202","291","169","265","866","942","0","659","313","592","156","589"
"publicpolygonfeature:5:46415","ZIP Code 43061","country:us/state:oh/zip:43061","43061","380","269","219","102","6","8","0","171","4","157","45","21","128","9","281","168","35","294","212","0","44","51","87","40","57"
"publicpolygonfeature:5:46416","ZIP Code 43064","country:us/state:oh/zip:43064","43064","1570","700","928","411","128","160","77","544","162","911","111","174","113","57","189","401","138","726","778","34","315","214","151","231","186"
"publicpolygonfeature:5:46417","ZIP Code 43065","country:us/state:oh/zip:43065","43065","4325","2789","1725","761","353","279","581","1845","733","1926","232","243","228","92","611","448","806","2652","2021","0","416","149","279","302","343"
"publicpolygonfeature:5:46418","ZIP Code 43066","country:us/state:oh/zip:43066","43066","27","132","0","13","0","0","0","87","0","3","13","0","0","41","10","76","0","75","73","0","27","30","16","48","0"
"publicpolygonfeature:5:46419","ZIP Code 43067","country:us/state:oh/zip:43067","43067","62","28","140","0","26","0","20","36","0","10","11","37","11","8","21","58","17","66","56","0","110","22","71","10","46"
"publicpolygonfeature:5:46420","ZIP Code 43068","country:us/state:oh/zip:43068","43068","3352","2167","1631","275","201","450","264","1324","495","1010","848","1016","458","153","1605","1233","613","2032","4134","13","884","907","1980","1025","3123"
"publicpolygonfeature:5:46422","ZIP Code 43074","country:us/state:oh/zip:43074","43074","1717","737","306","223","21","236","42","494","72","488","242","220","102","49","503","224","222","902","1005","0","146","240","376","202","356"
"publicpolygonfeature:5:46423","ZIP Code 43076","country:us/state:oh/zip:43076","43076","627","412","141","176","14","59","3","204","117","217","111","87","58","16","149","95","122","395","479","14","254","187","276","328","61"
"publicpolygonfeature:5:46424","ZIP Code 43077","country:us/state:oh/zip:43077","43077","22","1","0","3","0","1","2","1","1","0","1","1","1","2","5","4","2","54","6","0","4","3","5","4","9"
"publicpolygonfeature:5:46426","ZIP Code 43080","country:us/state:oh/zip:43080","43080","296","136","3","24","0","3","0","205","6","128","46","63","7","20","45","161","57","180","268","12","124","98","281","121","30"
"publicpolygonfeature:5:46427","ZIP Code 43081","country:us/state:oh/zip:43081","43081","5179","3449","2855","882","281","638","448","2454","898","2259","847","891","555","190","1463","512","841","2896","3976","21","1194","497","1086","711","828"
"publicpolygonfeature:5:46428","ZIP Code 43082","country:us/state:oh/zip:43082","43082","3770","1901","1318","519","148","296","273","1410","413","1184","204","344","140","93","798","198","274","1964","1379","19","314","163","303","112","315"
"publicpolygonfeature:5:46430","ZIP Code 43085","country:us/state:oh/zip:43085","43085","2360","1136","946","380","256","222","267","1240","425","934","130","304","130","128","829","316","298","971","1444","0","155","144","226","164","260"
"publicpolygonfeature:5:46432","ZIP Code 43102","country:us/state:oh/zip:43102","43102","202","97","42","13","0","25","0","67","0","16","78","27","0","25","150","90","83","102","192","0","93","214","119","99","65"
"publicpolygonfeature:5:46433","ZIP Code 43105","country:us/state:oh/zip:43105","43105","407","228","143","63","0","96","9","199","49","221","105","94","161","47","160","57","72","393","514","33","270","154","247","149","164"
"publicpolygonfeature:5:46435","ZIP Code 43107","country:us/state:oh/zip:43107","43107","138","53","46","0","6","5","7","137","17","39","82","28","7","8","69","105","39","193","156","0","193","31","171","57","126"
"publicpolygonfeature:5:46436","ZIP Code 43109","country:us/state:oh/zip:43109","43109","3","0","0","0","0","12","4","0","0","0","3","2","0","0","0","0","0","2","6","0","0","4","1","0","1"
"publicpolygonfeature:5:46437","ZIP Code 43119","country:us/state:oh/zip:43119","43119","1712","770","928","220","271","221","105","1023","196","921","226","656","251","257","1088","595","417","1309","1685","70","544","510","1094","632","586"
"publicpolygonfeature:5:46438","ZIP Code 43110","country:us/state:oh/zip:43110","43110","2543","2087","1179","348","329","624","333","1440","444","1163","821","739","268","114","859","284","573","1595","2797","0","533","426","789","1384","1184"
"publicpolygonfeature:5:46439","ZIP Code 43111","country:us/state:oh/zip:43111","43111","10","0","0","0","0","0","0","0","0","0","0","0","0","0","3","12","0","0","0","0","0","0","10","0","0"
"publicpolygonfeature:5:46440","ZIP Code 43112","country:us/state:oh/zip:43112","43112","280","85","41","87","0","34","10","197","3","119","38","120","55","55","66","174","23","239","174","2","145","136","128","57","101"
"publicpolygonfeature:5:46442","ZIP Code 43113","country:us/state:oh/zip:43113","43113","1322","359","244","187","58","396","89","512","275","477","422","236","119","138","438","359","108","1101","1130","9","684","707","856","361","505"
"publicpolygonfeature:5:46443","ZIP Code 43115","country:us/state:oh/zip:43115","43115","79","0","2","0","15","2","0","12","0","37","17","27","0","10","13","277","1","13","59","0","25","130","37","11","6"
"publicpolygonfeature:5:46444","ZIP Code 43116","country:us/state:oh/zip:43116","43116","126","88","55","10","21","0","9","136","7","68","9","10","57","51","91","61","16","179","87","0","22","42","101","95","73"
"publicpolygonfeature:5:46445","ZIP Code 43117","country:us/state:oh/zip:43117","43117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46446","ZIP Code 43123","country:us/state:oh/zip:43123","43123","4896","2145","1353","671","585","623","509","1754","547","1902","693","924","638","326","1487","1018","681","2757","4995","38","1343","944","1679","1566","2288"
"publicpolygonfeature:5:46447","ZIP Code 43125","country:us/state:oh/zip:43125","43125","760","219","509","41","19","359","43","532","113","394","134","380","108","175","265","161","116","532","688","53","258","346","473","589","429"
"publicpolygonfeature:5:46448","ZIP Code 43126","country:us/state:oh/zip:43126","43126","3","3","12","2","0","0","7","1","6","0","5","4","0","0","14","0","8","19","19","0","10","8","16","5","2"
"publicpolygonfeature:5:46449","ZIP Code 43127","country:us/state:oh/zip:43127","43127","0","0","27","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","13","0","0","3","4"
"publicpolygonfeature:5:46450","ZIP Code 43130","country:us/state:oh/zip:43130","43130","3156","1879","619","478","141","572","316","1460","367","1342","561","1074","453","327","1748","915","578","1954","3411","34","2099","1165","1866","1275","1678"
"publicpolygonfeature:5:46451","ZIP Code 43145","country:us/state:oh/zip:43145","43145","118","22","10","10","14","6","3","38","13","33","0","36","0","21","42","6","3","70","122","37","28","38","103","31","63"
"publicpolygonfeature:5:46452","ZIP Code 43135","country:us/state:oh/zip:43135","43135","135","43","29","24","0","0","15","66","15","142","76","97","0","0","16","151","8","86","193","0","190","97","116","79","223"
"publicpolygonfeature:5:46453","ZIP Code 43136","country:us/state:oh/zip:43136","43136","112","86","33","33","9","16","3","93","26","86","22","24","15","26","38","12","13","90","108","10","54","44","60","17","68"
"publicpolygonfeature:5:46454","ZIP Code 43137","country:us/state:oh/zip:43137","43137","131","38","7","65","29","0","6","113","0","18","71","68","2","41","210","15","4","65","123","0","19","6","24","37","66"
"publicpolygonfeature:5:46455","ZIP Code 43138","country:us/state:oh/zip:43138","43138","956","220","68","133","25","52","28","397","96","222","165","379","45","89","681","422","197","700","1094","15","748","217","765","438","382"
"publicpolygonfeature:5:46456","ZIP Code 43149","country:us/state:oh/zip:43149","43149","37","17","0","0","39","12","15","55","0","59","28","37","0","0","31","34","0","90","141","23","59","29","71","132","26"
"publicpolygonfeature:5:46457","ZIP Code 43140","country:us/state:oh/zip:43140","43140","1406","481","509","280","41","92","128","367","51","506","126","220","141","241","245","577","153","762","1121","52","606","463","762","579","773"
"publicpolygonfeature:5:46459","ZIP Code 43150","country:us/state:oh/zip:43150","43150","63","34","41","2","0","41","0","90","37","98","2","25","41","14","4","6","69","129","87","1","36","100","115","51","42"
"publicpolygonfeature:5:46460","ZIP Code 43151","country:us/state:oh/zip:43151","43151","6","0","0","2","0","0","1","8","0","2","4","4","0","3","12","1","4","6","18","5","1","13","8","7","10"
"publicpolygonfeature:5:46461","ZIP Code 43143","country:us/state:oh/zip:43143","43143","443","275","59","39","7","67","5","95","3","138","21","104","24","15","91","102","34","392","273","7","232","211","200","41","140"
"publicpolygonfeature:5:46462","ZIP Code 43144","country:us/state:oh/zip:43144","43144","8","1","1","0","0","17","0","4","0","2","3","12","0","2","4","8","1","6","13","0","11","3","19","3","3"
"publicpolygonfeature:5:46463","ZIP Code 43156","country:us/state:oh/zip:43156","43156","13","0","0","0","0","0","0","9","0","0","5","0","0","11","11","12","6","0","13","0","33","0","6","0","0"
"publicpolygonfeature:5:46464","ZIP Code 43157","country:us/state:oh/zip:43157","43157","30","0","0","9","0","0","4","5","4","9","2","10","2","0","25","17","4","4","10","0","24","4","3","49","15"
"publicpolygonfeature:5:46465","ZIP Code 43158","country:us/state:oh/zip:43158","43158","2","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","21","0","0","10","17","0","0","0"
"publicpolygonfeature:5:46466","ZIP Code 43146","country:us/state:oh/zip:43146","43146","514","206","123","159","0","42","247","270","93","306","143","193","111","166","211","109","285","359","419","35","219","176","191","129","331"
"publicpolygonfeature:5:46467","ZIP Code 43147","country:us/state:oh/zip:43147","43147","4032","1989","1196","304","356","526","227","1327","401","1677","328","604","505","159","922","460","446","2196","2667","22","451","561","840","1014","1061"
"publicpolygonfeature:5:46468","ZIP Code 43148","country:us/state:oh/zip:43148","43148","29","40","43","0","1","8","0","42","0","45","3","44","0","53","55","9","19","43","67","0","80","17","56","43","56"
"publicpolygonfeature:5:46469","ZIP Code 43152","country:us/state:oh/zip:43152","43152","97","0","13","23","0","0","0","0","8","9","0","51","0","0","20","8","0","27","38","0","37","40","98","0","0"
"publicpolygonfeature:5:46470","ZIP Code 43153","country:us/state:oh/zip:43153","43153","39","19","1","18","0","8","0","11","7","179","0","11","7","9","37","17","3","21","52","6","12","35","40","22","20"
"publicpolygonfeature:5:46471","ZIP Code 43154","country:us/state:oh/zip:43154","43154","151","94","29","230","8","21","0","48","16","90","74","16","1","21","24","40","56","129","85","10","109","22","51","100","74"
"publicpolygonfeature:5:46472","ZIP Code 43155","country:us/state:oh/zip:43155","43155","150","68","1","14","32","13","0","69","35","132","2","40","8","21","0","45","0","84","135","0","60","54","10","20","16"
"publicpolygonfeature:5:46474","ZIP Code 43162","country:us/state:oh/zip:43162","43162","394","203","46","76","22","14","0","170","64","78","68","149","70","38","166","87","185","238","326","6","128","115","425","131","326"
"publicpolygonfeature:5:46475","ZIP Code 43164","country:us/state:oh/zip:43164","43164","194","44","3","0","5","3","32","36","9","38","67","19","0","6","59","6","17","64","123","0","135","64","54","25","53"
"publicpolygonfeature:5:46476","ZIP Code 43201","country:us/state:oh/zip:43201","43201","1654","1246","1207","643","532","482","270","2261","738","1013","486","389","208","41","2239","390","539","2134","1742","12","330","255","537","384","692"
"publicpolygonfeature:5:46477","ZIP Code 43202","country:us/state:oh/zip:43202","43202","1472","865","804","238","409","571","144","1340","468","551","344","136","47","16","876","334","418","1145","1552","0","311","164","453","603","649"
"publicpolygonfeature:5:46478","ZIP Code 43203","country:us/state:oh/zip:43203","43203","551","303","79","51","9","308","124","114","120","105","55","49","20","0","185","195","144","412","672","0","121","33","354","164","173"
"publicpolygonfeature:5:46479","ZIP Code 43221","country:us/state:oh/zip:43221","43221","2647","1543","1449","408","648","316","468","1581","629","1718","311","85","125","99","674","275","274","1532","2142","25","260","283","405","244","669"
"publicpolygonfeature:5:46480","ZIP Code 43222","country:us/state:oh/zip:43222","43222","181","79","108","0","32","91","22","131","56","64","6","50","83","22","118","44","27","161","178","0","117","9","117","37","216"
"publicpolygonfeature:5:46481","ZIP Code 43223","country:us/state:oh/zip:43223","43223","732","486","144","19","32","324","30","362","299","366","97","601","105","50","819","555","273","1093","852","0","984","323","615","809","1193"
"publicpolygonfeature:5:46482","ZIP Code 43224","country:us/state:oh/zip:43224","43224","1521","984","591","152","250","399","88","1084","285","810","264","1193","139","128","1599","1407","444","1538","2504","22","990","674","1430","1156","1890"
"publicpolygonfeature:5:46483","ZIP Code 43227","country:us/state:oh/zip:43227","43227","520","411","203","100","41","207","62","281","71","178","265","533","272","71","588","492","184","668","1340","19","553","367","918","916","1069"
"publicpolygonfeature:5:46484","ZIP Code 43228","country:us/state:oh/zip:43228","43228","2791","1795","1024","532","232","388","97","1328","564","1284","443","1469","308","104","1357","590","525","2926","3213","79","1407","813","2597","2270","2297"
"publicpolygonfeature:5:46485","ZIP Code 43229","country:us/state:oh/zip:43229","43229","1929","1318","1105","347","30","316","211","1147","377","754","624","1830","355","34","1807","832","582","2076","3152","42","1338","364","1339","1723","2267"
"publicpolygonfeature:5:46486","ZIP Code 43230","country:us/state:oh/zip:43230","43230","4441","3063","1913","781","272","738","566","2010","694","2086","869","790","360","245","1446","720","371","2177","3819","0","612","786","1491","756","994"
"publicpolygonfeature:5:46487","ZIP Code 43231","country:us/state:oh/zip:43231","43231","609","838","514","258","142","119","82","474","107","269","300","761","437","39","698","315","116","1161","1762","0","354","212","651","1156","744"
"publicpolygonfeature:5:46490","ZIP Code 43334","country:us/state:oh/zip:43334","43334","452","176","206","36","57","59","17","109","26","237","60","223","14","10","35","100","19","209","332","60","146","294","225","94","156"
"publicpolygonfeature:5:46495","ZIP Code 43315","country:us/state:oh/zip:43315","43315","340","83","112","53","0","92","0","189","18","68","64","211","54","0","129","287","44","210","497","11","307","87","421","136","164"
"publicpolygonfeature:5:46497","ZIP Code 43317","country:us/state:oh/zip:43317","43317","4","2","0","0","6","0","0","3","0","1","0","0","1","1","3","0","3","11","9","0","10","1","12","1","4"
"publicpolygonfeature:5:46504","ZIP Code 43338","country:us/state:oh/zip:43338","43338","503","257","111","232","35","87","42","198","54","184","99","255","124","58","113","48","58","526","389","0","337","212","686","212","221"
"publicpolygonfeature:5:46505","ZIP Code 43340","country:us/state:oh/zip:43340","43340","134","53","0","8","2","19","0","33","0","0","19","36","38","28","21","2","0","56","139","77","83","26","96","18","96"
"publicpolygonfeature:5:46508","ZIP Code 43344","country:us/state:oh/zip:43344","43344","182","63","7","110","0","65","8","116","53","133","85","142","50","69","79","85","29","208","370","0","75","143","472","186","176"
"publicpolygonfeature:5:46513","ZIP Code 43356","country:us/state:oh/zip:43356","43356","52","30","2","0","15","2","10","51","75","1","0","0","4","0","5","16","1","70","125","0","7","59","37","14","22"
"publicpolygonfeature:5:46515","ZIP Code 43358","country:us/state:oh/zip:43358","43358","284","31","67","16","0","53","2","89","0","33","11","7","11","3","12","59","32","53","115","66","26","39","105","49","70"
"publicpolygonfeature:5:46596","ZIP Code 43721","country:us/state:oh/zip:43721","43721","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:46604","ZIP Code 43730","country:us/state:oh/zip:43730","43730","86","47","37","14","0","20","12","44","0","29","10","38","0","59","51","4","4","29","194","2","270","23","49","85","272"
"publicpolygonfeature:5:46605","ZIP Code 43731","country:us/state:oh/zip:43731","43731","155","17","6","38","0","54","12","110","0","60","42","170","59","12","77","42","7","72","329","0","141","131","214","171","217"
"publicpolygonfeature:5:46614","ZIP Code 43739","country:us/state:oh/zip:43739","43739","143","37","0","14","0","0","0","26","30","33","40","50","148","0","22","24","30","48","176","0","82","98","69","48","147"
"publicpolygonfeature:5:46615","ZIP Code 43740","country:us/state:oh/zip:43740","43740","10","0","0","0","0","0","2","13","2","0","5","3","5","2","22","2","1","16","13","2","7","2","7","8","7"
