"feature id","feature label","shid","geoid","Education 9th to 12th Grade, No Diploma (2020-2024)","Education Less than 9th Grade (2020-2024)","Education High School Degree (2020-2024)","Education Some College No Degree (2020-2024)","Education Associate Degree (2020-2024)","Education Bachelor's Degree (2020-2024)","Education Graduate Degree (2020-2024)","Blue-collar Employment (2020-2024)","Employment Entropy Index (2023)","Employment Access Index (2016)","Management, Business, Science, and Arts Occupations (2020-2024)","Service Occupations (2020-2024)","Sales and Office Occupations (2020-2024)","Natural Resources, Construction, and Maintenance Occupations (2020-2024)","Production, Transportation, and Material Moving Occupations (2020-2024)","Military Occupations (2020-2024)"
"publicpolygonfeature:5:59748","ZIP Code 78133","country:us/state:tx/zip:78133","78133","594","265","5088","3880","1449","3841","2124","1843","0.8514479890679537","2799.78","4451","1469","2060","986","857","15"
"publicpolygonfeature:5:59749","ZIP Code 78140","country:us/state:tx/zip:78140","78140","124","378","859","527","141","104","30","715","0.6392536413860482","2068.7955","370","221","237","291","424","0"
"publicpolygonfeature:5:59752","ZIP Code 78143","country:us/state:tx/zip:78143","78143","0","0","0","0","0","0","0","0","0","1962","0","0","0","0","0","0"
"publicpolygonfeature:5:59755","ZIP Code 78244","country:us/state:tx/zip:78244","78244","1667","1460","6729","6009","2643","3708","1949","4860","0.6439597674782678","17927.9549","4894","3840","4453","1489","3371","203"
"publicpolygonfeature:5:59756","ZIP Code 78148","country:us/state:tx/zip:78148","78148","366","313","3988","3678","1616","3330","1640","2928","0.8877421182104142","17521.28","4432","1279","2356","1253","1675","247"
"publicpolygonfeature:5:59757","ZIP Code 78150","country:us/state:tx/zip:78150","78150","0","0","0","0","0","0","0","0","0.43030677052451294","10517.5879","0","0","0","0","0","0"
"publicpolygonfeature:5:59759","ZIP Code 78152","country:us/state:tx/zip:78152","78152","76","23","835","483","203","905","503","341","0.6462788208244084","5625.7041","1253","224","400","217","124","109"
"publicpolygonfeature:5:59761","ZIP Code 78154","country:us/state:tx/zip:78154","78154","1254","630","6413","6144","3193","6888","4499","3732","0.8127189222903417","13020.6575","8977","3126","4966","1228","2504","342"
"publicpolygonfeature:5:59763","ZIP Code 78213","country:us/state:tx/zip:78213","78213","2246","2532","8137","5888","2359","3971","2146","4697","0.7267014506650825","51912.1027","6651","4435","5230","2432","2265","51"
"publicpolygonfeature:5:59765","ZIP Code 78155","country:us/state:tx/zip:78155","78155","2699","2702","14410","7527","2912","5550","2812","8230","0.7750880934124342","6965.5238","8246","4870","5460","3026","5204","58"
"publicpolygonfeature:5:59766","ZIP Code 78201","country:us/state:tx/zip:78201","78201","3971","4328","8901","5587","1912","2658","2503","5710","0.8873493048898028","52548.112","4708","4596","4397","3760","1950","49"
"publicpolygonfeature:5:59767","ZIP Code 78202","country:us/state:tx/zip:78202","78202","1046","758","2359","1027","458","1119","746","1371","0.7710674728739865","55096.1937","1331","1086","1141","675","696","82"
"publicpolygonfeature:5:59768","ZIP Code 78160","country:us/state:tx/zip:78160","78160","221","228","1027","676","485","396","305","631","0.6907622476693231","1973.2727","576","544","433","347","284","0"
"publicpolygonfeature:5:59769","ZIP Code 78161","country:us/state:tx/zip:78161","78161","0","37","153","24","0","47","19","0","0.2632496919907911","2024","80","18","150","0","0","0"
"publicpolygonfeature:5:59771","ZIP Code 78203","country:us/state:tx/zip:78203","78203","312","523","1001","778","226","258","85","738","0.8178420196539633","48007.4194","593","706","329","417","321","27"
"publicpolygonfeature:5:59772","ZIP Code 78204","country:us/state:tx/zip:78204","78204","1003","813","2523","1878","407","1068","1107","1238","0.7931338394748539","56756.3833","2046","1132","1326","654","584","128"
"publicpolygonfeature:5:59773","ZIP Code 78163","country:us/state:tx/zip:78163","78163","325","172","2478","3219","735","4174","2031","878","0.8345690036222877","4483.9259","4885","1054","2338","496","382","18"
"publicpolygonfeature:5:59776","ZIP Code 78214","country:us/state:tx/zip:78214","78214","2015","2590","5365","2458","740","920","398","2968","0.7790075887836029","24223.3872","1458","2617","1832","1367","1601","0"
"publicpolygonfeature:5:59777","ZIP Code 78215","country:us/state:tx/zip:78215","78215","5","33","299","233","107","1262","1218","143","0.8292102477584196","79274.1236","1797","220","424","80","63","49"
"publicpolygonfeature:5:59778","ZIP Code 78216","country:us/state:tx/zip:78216","78216","2364","860","6065","6970","2831","5521","4251","3730","0.8610218583148258","51893.7005","8613","4498","6274","1987","1743","89"
"publicpolygonfeature:5:59779","ZIP Code 78217","country:us/state:tx/zip:78217","78217","1229","1249","5620","6295","2525","4858","2471","3327","0.8525632032752559","44876.9912","6164","3609","4612","1268","2059","91"
"publicpolygonfeature:5:59780","ZIP Code 78218","country:us/state:tx/zip:78218","78218","2061","2770","8737","5658","2119","3713","1867","5405","0.7580346025835014","37294.9886","5193","4275","3945","2320","3085","334"
"publicpolygonfeature:5:59784","ZIP Code 78222","country:us/state:tx/zip:78222","78222","2073","1425","6688","3413","1492","2360","765","4141","0.8215287925655002","15153.5755","2836","2798","2591","1497","2644","167"
"publicpolygonfeature:5:59785","ZIP Code 78223","country:us/state:tx/zip:78223","78223","4485","3537","13608","8948","2800","3219","1256","7730","0.6846447500672503","18419.5991","6221","5724","6148","3504","4226","0"
"publicpolygonfeature:5:59787","ZIP Code 78224","country:us/state:tx/zip:78224","78224","1547","1223","4924","3146","991","840","534","3270","0.8120868919656373","20424.4982","2151","1675","3000","1600","1670","0"
"publicpolygonfeature:5:59788","ZIP Code 78225","country:us/state:tx/zip:78225","78225","956","950","3392","1952","498","660","564","2117","0.6440134791384947","28209.1485","1113","1204","1559","1186","931","10"
"publicpolygonfeature:5:59789","ZIP Code 78226","country:us/state:tx/zip:78226","78226","573","685","1426","863","176","293","57","1190","0.5737227440552984","24293.5685","535","433","786","765","425","18"
"publicpolygonfeature:5:59790","ZIP Code 78227","country:us/state:tx/zip:78227","78227","3377","2791","10772","5300","2600","2072","872","5883","0.8453118679756584","19164.2891","3745","5030","3566","2952","2931","120"
"publicpolygonfeature:5:59791","ZIP Code 78228","country:us/state:tx/zip:78228","78228","4174","5024","12168","7538","2155","3672","1824","6794","0.8399873268949188","40834.6015","5925","5707","6025","3635","3159","0"
"publicpolygonfeature:5:59793","ZIP Code 78231","country:us/state:tx/zip:78231","78231","28","0","815","940","450","2247","2024","417","0.8994885393141868","26887.5893","2711","936","999","250","167","0"
"publicpolygonfeature:5:59794","ZIP Code 78232","country:us/state:tx/zip:78232","78232","891","247","4113","5263","2226","7723","5211","2181","0.8569427407314272","34114.0068","10076","2211","4906","1341","840","147"
"publicpolygonfeature:5:59795","ZIP Code 78233","country:us/state:tx/zip:78233","78233","1645","1325","8780","9111","3074","6001","3093","5287","0.9299010028903625","24946.2014","9092","3582","6297","1907","3380","321"
"publicpolygonfeature:5:59796","ZIP Code 78234","country:us/state:tx/zip:78234","78234","21","24","209","591","325","770","457","130","0.6272832619701927","33107.3645","278","117","226","51","79","1857"
"publicpolygonfeature:5:59797","ZIP Code 78235","country:us/state:tx/zip:78235","78235","134","69","430","278","48","280","286","404","0.806655763444559","19206","544","296","308","186","218","42"
"publicpolygonfeature:5:59798","ZIP Code 78236","country:us/state:tx/zip:78236","78236","57","11","229","532","305","546","149","398","0.7140160468665874","15709.7589","290","334","255","136","262","3794"
"publicpolygonfeature:5:59799","ZIP Code 78245","country:us/state:tx/zip:78245","78245","3141","2525","17105","14629","7227","9520","5547","10721","0.8769040746208919","12768.7815","16759","6930","10509","4345","6376","1281"
"publicpolygonfeature:5:59800","ZIP Code 78247","country:us/state:tx/zip:78247","78247","1204","1056","6674","9138","3500","9035","5035","4256","0.8410669327593301","22643.6933","12368","3300","6291","1951","2305","101"
"publicpolygonfeature:5:59801","ZIP Code 78248","country:us/state:tx/zip:78248","78248","105","167","833","1910","527","3840","2998","584","0.8996712018616378","24391.1271","4494","699","1878","373","211","10"
"publicpolygonfeature:5:59802","ZIP Code 78249","country:us/state:tx/zip:78249","78249","719","854","5454","7495","3394","11021","8376","4145","0.9145019137248304","30933.0931","16937","5584","7872","1586","2559","104"
"publicpolygonfeature:5:59803","ZIP Code 78250","country:us/state:tx/zip:78250","78250","1256","1544","9566","9557","4357","8375","4115","6001","0.878526411856798","20327.2618","12350","4368","5901","2702","3299","65"
"publicpolygonfeature:5:59804","ZIP Code 78251","country:us/state:tx/zip:78251","78251","1739","994","9606","9190","3958","8490","4544","6048","0.7447093239149053","22716.5206","13055","4342","7472","2009","4039","788"
"publicpolygonfeature:5:59806","ZIP Code 78252","country:us/state:tx/zip:78252","78252","1692","552","4327","3092","1508","1814","947","2082","0.7131825043962736","6521.8492","3294","1616","2674","843","1239","185"
"publicpolygonfeature:5:59807","ZIP Code 78253","country:us/state:tx/zip:78253","78253","1161","901","7472","10146","4461","11737","7146","5128","0.800252064344154","9795.8309","16874","4927","5846","1639","3489","455"
"publicpolygonfeature:5:59808","ZIP Code 78254","country:us/state:tx/zip:78254","78254","1440","1034","7735","11676","6259","13842","7315","5292","0.8827869350534829","12605.9847","19290","4560","8583","2225","3067","402"
"publicpolygonfeature:5:59809","ZIP Code 78260","country:us/state:tx/zip:78260","78260","616","198","2684","4348","1974","8778","6023","1491","0.8199968535461623","9159.3571","10515","1636","4148","495","996","145"
"publicpolygonfeature:5:59812","ZIP Code 78255","country:us/state:tx/zip:78255","78255","249","268","920","1738","1054","3579","3680","538","0.8184906282750509","9685.6441","5830","837","1387","249","289","0"
"publicpolygonfeature:5:59813","ZIP Code 78256","country:us/state:tx/zip:78256","78256","179","298","909","1296","924","2180","2399","986","0.812162848612249","16883.4884","3972","1005","1757","300","686","0"
"publicpolygonfeature:5:59814","ZIP Code 78257","country:us/state:tx/zip:78257","78257","130","215","986","1421","579","3265","1710","327","0.7920234915999037","18698.1558","4426","667","1420","75","252","44"
"publicpolygonfeature:5:59815","ZIP Code 78258","country:us/state:tx/zip:78258","78258","628","405","3365","5852","2938","12767","8769","2339","0.8687196026246591","21497.9752","16161","2558","5547","975","1364","222"
"publicpolygonfeature:5:59816","ZIP Code 78259","country:us/state:tx/zip:78259","78259","511","345","2469","3973","1968","6720","3993","1847","0.8455342900282079","17927.5626","8175","2055","3044","1013","834","0"
"publicpolygonfeature:5:59817","ZIP Code 78261","country:us/state:tx/zip:78261","78261","241","306","2413","3168","1174","5778","4943","1352","0.7548437633097408","10606.9824","8630","1322","3038","438","914","18"
"publicpolygonfeature:5:59818","ZIP Code 78263","country:us/state:tx/zip:78263","78263","114","363","1060","580","214","618","257","281","0.4352749684132972","9211.2258","812","145","459","106","175","11"
"publicpolygonfeature:5:59819","ZIP Code 78264","country:us/state:tx/zip:78264","78264","1270","728","3294","1503","637","847","236","1778","0.30555029229031894","4583.2758","1372","886","720","803","975","0"
"publicpolygonfeature:5:59820","ZIP Code 78266","country:us/state:tx/zip:78266","78266","49","24","841","993","214","1713","1476","365","0.5316443735650644","12486.1393","2032","248","698","97","268","0"
"publicpolygonfeature:5:59944","ZIP Code 78606","country:us/state:tx/zip:78606","78606","230","302","1224","1238","460","1451","516","916","0.8467420168342706","3039.7111","1364","617","464","537","379","0"
"publicpolygonfeature:5:59964","ZIP Code 78623","country:us/state:tx/zip:78623","78623","22","0","335","303","110","385","163","111","0.35973749487077855","2328.0014","330","25","120","41","70","0"
"publicpolygonfeature:5:59978","ZIP Code 78638","country:us/state:tx/zip:78638","78638","46","191","451","333","184","239","131","276","0.34324219736518646","2501.0044","339","191","100","169","107","0"
"publicpolygonfeature:5:59986","ZIP Code 78670","country:us/state:tx/zip:78670","78670","4","6","8","19","10","19","5","9","0","2646","13","12","7","9","0","0"
"publicpolygonfeature:5:59990","ZIP Code 78648","country:us/state:tx/zip:78648","78648","749","441","2229","1315","308","405","298","1057","0.7808323798611659","3204.5843","1072","1016","500","325","732","0"
"publicpolygonfeature:5:59996","ZIP Code 78655","country:us/state:tx/zip:78655","78655","398","181","739","729","32","397","127","422","0.8649153676452919","3901.2526","428","483","468","216","206","0"
"publicpolygonfeature:5:60003","ZIP Code 78666","country:us/state:tx/zip:78666","78666","2562","2568","11438","11288","3505","10742","6633","9980","0.935861282960851","10817.9932","16317","11298","10446","3721","6259","85"
"publicpolygonfeature:5:60048","ZIP Code 78885","country:us/state:tx/zip:78885","78885","3","0","5","13","0","0","2","0","0.6413752054191412","1180.9031","0","0","0","0","0","0"
"publicpolygonfeature:5:60065","ZIP Code 78850","country:us/state:tx/zip:78850","78850","12","28","141","158","30","113","48","51","0.7065431223558138","1034","177","52","17","24","27","0"
"publicpolygonfeature:5:60069","ZIP Code 78861","country:us/state:tx/zip:78861","78861","794","784","3639","2109","748","1252","600","938","0.9324828900348424","3000.9233","2311","865","1116","446","492","0"
"publicpolygonfeature:5:60076","ZIP Code 78883","country:us/state:tx/zip:78883","78883","3","0","72","46","0","16","70","33","0.3230252033242669","1336.7301","8","0","0","0","33","0"
"publicpolygonfeature:5:60082","ZIP Code 78884","country:us/state:tx/zip:78884","78884","83","21","260","135","63","181","102","138","0.535828213069147","1193.7561","185","110","58","61","77","0"
"publicpolygonfeature:5:60084","ZIP Code 78886","country:us/state:tx/zip:78886","78886","0","9","57","79","0","14","21","8","0.2131854551246344","2626.2853","35","75","9","4","4","0"
"publicpolygonfeature:5:6681111","ZIP Code 78074","country:us/state:tx/zip:78074","78074","0","0","0","0","0","0","0","0","0.32731365204265883","2599","0","0","0","0","0","0"
"publicpolygonfeature:5:6696879","ZIP Code 78062","country:us/state:tx/zip:78062","78062","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0"
"publicpolygonfeature:22:928641","San Antonio-New Braunfels, TX Area","country:us/state:tx/msa:san_antonio-new_braunfels","41700","116738","101541","445361","375909","150926","355335","213795","263746","0.9535581191378337","24680.4907","495227","216615","278312","118141","145605","14026"
