"feature id","feature label","shid","geoid","Education 9th to 12th Grade, No Diploma (2020-2024)","Education Less than 9th Grade (2020-2024)","Education High School Degree (2020-2024)","Education Some College No Degree (2020-2024)","Education Associate Degree (2020-2024)","Education Bachelor's Degree (2020-2024)","Education Graduate Degree (2020-2024)","Blue-collar Employment (2020-2024)","Employment Entropy Index (2023)","Employment Access Index (2016)","Management, Business, Science, and Arts Occupations (2020-2024)","Service Occupations (2020-2024)","Sales and Office Occupations (2020-2024)","Natural Resources, Construction, and Maintenance Occupations (2020-2024)","Production, Transportation, and Material Moving Occupations (2020-2024)","Military Occupations (2020-2024)"
"publicpolygonfeature:5:42967","ZIP Code 32084","country:us/state:fl/zip:32084","32084","1507","692","8444","5916","2323","5639","3686","3278","0.8856967019715531","9874.8887","6721","3733","3976","1721","1557","15"
"publicpolygonfeature:5:42981","ZIP Code 32086","country:us/state:fl/zip:32086","32086","1080","830","6255","6721","2709","6016","3668","3131","0.843814099952733","8346.282","6288","3370","4098","1300","1831","14"
"publicpolygonfeature:5:42990","ZIP Code 32210","country:us/state:fl/zip:32210","32210","3493","1210","15419","9638","4254","6902","3208","8633","0.8633378753331691","14723.8837","9976","6603","7223","3123","5510","118"
"publicpolygonfeature:5:42992","ZIP Code 32211","country:us/state:fl/zip:32211","32211","1942","1227","7555","5648","2411","3755","1424","4116","0.9286684798092967","24636.736","5227","3356","4009","1968","2148","205"
"publicpolygonfeature:5:42993","ZIP Code 32212","country:us/state:fl/zip:32212","32212","0","0","120","172","88","30","63","0","0.4809745420566613","14777.3357","54","8","0","0","0","653"
"publicpolygonfeature:5:42997","ZIP Code 32216","country:us/state:fl/zip:32216","32216","1343","890","8793","6164","2414","6685","3141","4774","0.8326349494330082","39581.0215","8342","2958","4701","1865","2909","225"
"publicpolygonfeature:5:43001","ZIP Code 32217","country:us/state:fl/zip:32217","32217","476","412","3489","2797","1385","4076","1946","1724","0.8969242823299886","37392.7749","4357","1235","3032","808","916","0"
"publicpolygonfeature:5:43007","ZIP Code 32223","country:us/state:fl/zip:32223","32223","547","334","4052","3991","1782","5614","3160","1646","0.8506084395448812","15331.1015","6572","1440","2715","946","700","89"
"publicpolygonfeature:5:43011","ZIP Code 32254","country:us/state:fl/zip:32254","32254","1574","423","3771","1543","663","714","339","1726","0.5371900296257338","31642.723","1023","1378","1296","453","1273","0"
"publicpolygonfeature:5:43013","ZIP Code 32256","country:us/state:fl/zip:32256","32256","1049","897","7596","6666","4042","14920","7688","4403","0.8244094830346705","34233.6236","17277","4481","7945","1750","2653","190"
"publicpolygonfeature:5:43015","ZIP Code 32257","country:us/state:fl/zip:32257","32257","865","1293","8113","5564","3726","7914","3385","3764","0.849501294637101","24860.3291","9564","3349","5418","1955","1809","82"
"publicpolygonfeature:5:43016","ZIP Code 32258","country:us/state:fl/zip:32258","32258","651","233","5102","4871","3473","9269","3425","3754","0.7683665093032387","15161.6584","10889","2313","4790","1851","1903","261"
"publicpolygonfeature:5:43018","ZIP Code 32259","country:us/state:fl/zip:32259","32259","646","423","8274","7408","4799","16427","10339","3024","0.8865048021131642","6965.5523","20497","4231","8875","1175","1849","143"
"publicpolygonfeature:5:43019","ZIP Code 32266","country:us/state:fl/zip:32266","32266","179","22","743","869","414","2284","1191","414","0.830683348716806","11480.089","2307","562","1116","210","204","0"
"publicpolygonfeature:5:43041","ZIP Code 32277","country:us/state:fl/zip:32277","32277","1781","920","6860","5144","1951","4134","1700","4263","0.8933154036536627","16550.18","5630","2501","4485","1501","2762","363"
"publicpolygonfeature:5:43047","ZIP Code 32145","country:us/state:fl/zip:32145","32145","422","183","1731","966","449","444","98","989","0.6748472102990972","2263.7093","733","334","481","814","175","0"
"publicpolygonfeature:5:43189","ZIP Code 32003","country:us/state:fl/zip:32003","32003","415","202","3690","4457","2070","6210","4435","1247","0.871153728252204","10907.072","7860","1852","2689","640","607","310"
"publicpolygonfeature:5:43196","ZIP Code 32009","country:us/state:fl/zip:32009","32009","154","65","863","651","313","326","108","638","0.46378534992944737","2038","741","160","478","316","322","0"
"publicpolygonfeature:5:43200","ZIP Code 32011","country:us/state:fl/zip:32011","32011","1136","246","4618","2309","1197","1205","498","1987","0.8351649725989244","2973.8316","2443","1078","1520","967","1020","21"
"publicpolygonfeature:5:43201","ZIP Code 32033","country:us/state:fl/zip:32033","32033","107","61","1165","1109","820","506","324","310","0.43512769073802837","2925.9472","797","305","656","138","172","0"
"publicpolygonfeature:5:43202","ZIP Code 32034","country:us/state:fl/zip:32034","32034","752","473","5643","5580","3263","10639","7054","3011","0.9164438851414786","6479.4953","8001","2424","3799","1363","1648","87"
"publicpolygonfeature:5:43206","ZIP Code 32040","country:us/state:fl/zip:32040","32040","269","96","2816","1129","493","814","230","1296","0.7566727005785592","2268.9183","1420","1250","501","629","667","0"
"publicpolygonfeature:5:43208","ZIP Code 32043","country:us/state:fl/zip:32043","32043","1129","540","6747","5334","3134","5000","1940","3321","0.8139856282460628","6459.7236","6345","2716","3762","1858","1463","266"
"publicpolygonfeature:5:43210","ZIP Code 32046","country:us/state:fl/zip:32046","32046","615","177","3616","1532","574","621","304","1376","0.6491559817433092","2717.0792","1383","609","1241","649","727","0"
"publicpolygonfeature:5:43218","ZIP Code 32063","country:us/state:fl/zip:32063","32063","882","415","3248","1855","577","1235","842","1661","0.9205125576541157","4842.6208","2491","1064","1223","478","1183","0"
"publicpolygonfeature:5:43222","ZIP Code 32095","country:us/state:fl/zip:32095","32095","324","148","2295","1926","1716","4507","3770","858","0.8590837239703216","6243.4573","6398","1486","2171","451","407","0"
"publicpolygonfeature:5:43223","ZIP Code 32068","country:us/state:fl/zip:32068","32068","2341","1059","13033","9347","5041","6419","2615","7805","0.8351969237361576","5144.7453","9835","4796","6563","3795","4010","257"
"publicpolygonfeature:5:43225","ZIP Code 32087","country:us/state:fl/zip:32087","32087","638","151","1848","864","209","95","81","333","0.6674958945993493","1615.8359","308","239","170","150","183","0"
"publicpolygonfeature:5:43227","ZIP Code 32091","country:us/state:fl/zip:32091","32091","625","367","4362","2005","1043","1268","582","1541","0.9213272553424052","5190.4966","1731","1392","1874","628","913","35"
"publicpolygonfeature:5:43228","ZIP Code 32092","country:us/state:fl/zip:32092","32092","1050","516","6527","5878","3753","12320","6437","2768","0.8114920177052923","7189.824","15242","3100","5748","1192","1576","46"
"publicpolygonfeature:5:43232","ZIP Code 32097","country:us/state:fl/zip:32097","32097","1354","231","5664","4242","1671","3339","1800","3032","0.8878773224316864","5477.378","4571","2444","3409","1511","1521","215"
"publicpolygonfeature:5:43262","ZIP Code 32218","country:us/state:fl/zip:32218","32218","2935","1476","16153","10721","4895","8740","3965","7898","0.7870128952612764","12158.5664","11675","5878","8249","2233","5665","431"
"publicpolygonfeature:5:43263","ZIP Code 32219","country:us/state:fl/zip:32219","32219","1046","405","3360","2368","653","1594","555","1352","0.31153587226048407","10505.6919","1799","1046","1937","633","719","250"
"publicpolygonfeature:5:43264","ZIP Code 32220","country:us/state:fl/zip:32220","32220","576","201","3554","2101","898","1037","746","2130","0.4245053253198133","11880.4433","1941","967","1155","854","1276","113"
"publicpolygonfeature:5:43265","ZIP Code 32221","country:us/state:fl/zip:32221","32221","1467","865","7713","4176","2416","3473","1891","3862","0.6739381762310132","8835.7064","5513","2224","4259","1222","2640","119"
"publicpolygonfeature:5:43266","ZIP Code 32222","country:us/state:fl/zip:32222","32222","728","520","3397","3125","1635","2510","1131","1981","0.751258892447163","6949.8881","3172","1416","2949","648","1333","98"
"publicpolygonfeature:5:43267","ZIP Code 32224","country:us/state:fl/zip:32224","32224","415","373","4327","4344","1862","9629","5347","2255","0.85352033093136","18605.7534","10102","3493","4717","644","1611","645"
"publicpolygonfeature:5:43268","ZIP Code 32225","country:us/state:fl/zip:32225","32225","1213","676","8587","7402","3966","11654","5888","4668","0.828901440916993","13695.0879","13082","3841","6388","1989","2679","501"
"publicpolygonfeature:5:43269","ZIP Code 32226","country:us/state:fl/zip:32226","32226","569","435","4437","2755","1263","3186","1930","2011","0.47818065412834937","7513.646","4445","1167","1989","940","1071","300"
"publicpolygonfeature:5:43270","ZIP Code 32227","country:us/state:fl/zip:32227","32227","28","0","392","484","100","181","65","133","0.285649300802772","4729","168","128","56","87","46","570"
"publicpolygonfeature:5:43271","ZIP Code 32228","country:us/state:fl/zip:32228","32228","0","0","11","11","0","3","0","0","0.28770673029086713","4729","0","0","0","0","0","81"
"publicpolygonfeature:5:43272","ZIP Code 32233","country:us/state:fl/zip:32233","32233","543","564","4086","3211","1377","4891","2911","1407","0.8584909179040884","9655.9228","5097","1472","2742","690","717","510"
"publicpolygonfeature:5:43273","ZIP Code 32234","country:us/state:fl/zip:32234","32234","329","182","2768","952","566","1032","168","1297","0.4545961753398762","5999.7146","1431","770","974","567","730","123"
"publicpolygonfeature:5:43274","ZIP Code 32244","country:us/state:fl/zip:32244","32244","2651","1056","13979","9584","4981","8573","2452","7167","0.8190755728904127","12997.228","11265","5897","7101","2534","4633","472"
"publicpolygonfeature:5:43275","ZIP Code 32246","country:us/state:fl/zip:32246","32246","1770","1414","9805","7895","4492","11701","4927","5393","0.7492867552072016","29862.1706","15180","5780","7320","2570","2823","426"
"publicpolygonfeature:5:43276","ZIP Code 32250","country:us/state:fl/zip:32250","32250","368","657","3911","3055","1928","6955","4958","1953","0.9003251978796146","15217.723","8920","2138","3207","1363","590","34"
"publicpolygonfeature:5:43429","ZIP Code 32656","country:us/state:fl/zip:32656","32656","893","202","3504","2783","1055","1428","1004","1440","0.8253799183201495","2184.6951","2081","980","1859","864","576","62"
"publicpolygonfeature:5:6684281","ZIP Code 32214","country:us/state:fl/zip:32214","32214","0","0","0","0","0","0","0","0","0.2669865089648259",,"0","0","0","0","0","0"
"publicpolygonfeature:5:6703033","ZIP Code 32203","country:us/state:fl/zip:32203","32203","0","0","0","0","0","0","0","0","0","90422","0","0","0","0","0","0"
"publicpolygonfeature:22:928350","Jacksonville, FL Area","country:us/state:fl/msa:jacksonville","27260","60422","30010","306335","234029","115616","280172","148688","152201","0.9423959990076272","16995.7259","344576","126106","186352","62830","89371","8839"
