"feature id","feature label","shid","geoid","Education 9th to 12th Grade, No Diploma (2020-2024)","Education Less than 9th Grade (2020-2024)","Education High School Degree (2020-2024)","Education Some College No Degree (2020-2024)","Education Associate Degree (2020-2024)","Education Bachelor's Degree (2020-2024)","Education Graduate Degree (2020-2024)","Blue-collar Employment (2020-2024)","Employment Entropy Index (2023)","Employment Access Index (2016)","Management, Business, Science, and Arts Occupations (2020-2024)","Service Occupations (2020-2024)","Sales and Office Occupations (2020-2024)","Natural Resources, Construction, and Maintenance Occupations (2020-2024)","Production, Transportation, and Material Moving Occupations (2020-2024)","Military Occupations (2020-2024)"
"publicpolygonfeature:5:40552","ZIP Code 33706","country:us/state:fl/zip:33706","33706","284","202","2036","2782","1397","4568","3081","453","0.6005120774996069","12284.6091","4057","682","1394","128","325","0"
"publicpolygonfeature:5:40560","ZIP Code 33707","country:us/state:fl/zip:33707","33707","746","364","4744","5097","1755","5059","3651","1515","0.9066402335216566","16801.5481","4962","1728","1975","761","754","62"
"publicpolygonfeature:5:40573","ZIP Code 33708","country:us/state:fl/zip:33708","33708","410","135","2672","2538","1558","3605","2611","810","0.8385074008442536","13599.9284","3646","757","1774","381","429","0"
"publicpolygonfeature:5:40965","ZIP Code 33709","country:us/state:fl/zip:33709","33709","1584","855","7162","4145","2148","2865","1217","2279","0.7620215780688375","26484.7255","3415","2448","2880","921","1358","18"
"publicpolygonfeature:5:40987","ZIP Code 33710","country:us/state:fl/zip:33710","33710","954","936","6601","5093","2927","6765","3426","2505","0.8672903537502109","24029.7778","8836","2521","4136","853","1652","21"
"publicpolygonfeature:5:41015","ZIP Code 33711","country:us/state:fl/zip:33711","33711","492","177","3196","3141","1497","3048","1689","1325","0.9177171836343152","16536.4529","3244","2237","1898","774","551","24"
"publicpolygonfeature:5:41116","ZIP Code 33756","country:us/state:fl/zip:33756","33756","1088","1231","7976","4556","2105","4750","2438","2608","0.847121660881336","34552.5583","5552","3018","3367","1383","1225","10"
"publicpolygonfeature:5:41209","ZIP Code 33772","country:us/state:fl/zip:33772","33772","657","383","4506","4776","2385","4008","1787","1827","0.9314695360166818","19979.8215","5010","2248","2594","679","1148","52"
"publicpolygonfeature:5:41241","ZIP Code 33782","country:us/state:fl/zip:33782","33782","926","642","4827","3903","1723","3710","1522","1813","0.7944414883545144","34730.4781","4405","1966","2679","614","1199","2"
"publicpolygonfeature:5:41244","ZIP Code 33785","country:us/state:fl/zip:33785","33785","72","6","715","876","481","1408","687","238","0.5684107985863711","11890.4877","1151","287","638","160","78","0"
"publicpolygonfeature:5:41247","ZIP Code 33786","country:us/state:fl/zip:33786","33786","36","29","161","239","112","373","399","64","0.7389924792066608","13295","440","31","127","21","43","0"
"publicpolygonfeature:5:41336","ZIP Code 33576","country:us/state:fl/zip:33576","33576","160","53","1253","1329","524","1164","705","245","0.7161310452113241","4604.1473","1225","350","469","130","115","0"
"publicpolygonfeature:5:41427","ZIP Code 33603","country:us/state:fl/zip:33603","33603","918","528","3907","2432","1296","4158","2205","2233","0.8666020418346048","46256.875","5414","1857","2529","903","1330","6"
"publicpolygonfeature:5:42725","ZIP Code 33503","country:us/state:fl/zip:33503","33503","18","175","199","159","0","12","0","206","0","5133","159","10","15","0","206","0"
"publicpolygonfeature:5:42730","ZIP Code 33510","country:us/state:fl/zip:33510","33510","1482","1186","6345","4271","2492","3915","1949","3609","0.8651330680435311","25915.9747","5450","2653","3873","1278","2331","36"
"publicpolygonfeature:5:42779","ZIP Code 33540","country:us/state:fl/zip:33540","33540","817","400","3198","2100","795","1257","552","1059","0.5577731907201733","6337.5056","1578","531","877","575","484","0"
"publicpolygonfeature:5:42797","ZIP Code 33541","country:us/state:fl/zip:33541","33541","1344","502","7963","4659","2030","2871","1056","2018","0.7461872126075558","5752.0302","3282","1215","2092","936","1082","63"
"publicpolygonfeature:5:42820","ZIP Code 33542","country:us/state:fl/zip:33542","33542","1477","532","6999","4695","1703","1998","1057","1983","0.8602185305974211","7668.2397","2648","1930","2163","772","1211","0"
"publicpolygonfeature:5:42823","ZIP Code 33543","country:us/state:fl/zip:33543","33543","686","680","4421","4719","2618","7642","6484","2286","0.8269777887937961","7500.0702","11056","2753","4231","1087","1199","30"
"publicpolygonfeature:5:42827","ZIP Code 33544","country:us/state:fl/zip:33544","33544","1196","670","3583","4185","1924","4684","3666","1779","0.7756777657726475","8370.6146","7797","2181","4014","660","1119","0"
"publicpolygonfeature:5:42833","ZIP Code 33545","country:us/state:fl/zip:33545","33545","664","406","4682","3721","2015","5491","2621","2643","0.8770354626508344","4891.2647","8036","2092","4291","1158","1485","68"
"publicpolygonfeature:5:42913","ZIP Code 33810","country:us/state:fl/zip:33810","33810","2980","1436","12107","9040","4006","5588","2526","6397","0.7565545130454339","9009.661","8254","4350","5450","2412","3985","0"
"publicpolygonfeature:5:43513","ZIP Code 33556","country:us/state:fl/zip:33556","33556","534","186","4438","3772","2302","7768","5358","1631","0.7608917726996473","10021.808","10832","1602","3515","796","835","59"
"publicpolygonfeature:5:43528","ZIP Code 33511","country:us/state:fl/zip:33511","33511","2203","1343","10930","9273","4178","9789","5116","5474","0.8023021693208034","21789.9369","12933","4810","7013","2464","3010","191"
"publicpolygonfeature:5:43532","ZIP Code 33523","country:us/state:fl/zip:33523","33523","1281","1157","4811","2024","1186","1969","1111","2617","0.7785039232092065","4186.8741","2392","1570","2128","1657","960","0"
"publicpolygonfeature:5:43533","ZIP Code 33525","country:us/state:fl/zip:33525","33525","960","406","4722","2905","1345","2708","1596","1738","0.9088717110234636","5454.9997","3378","1480","1750","905","833","0"
"publicpolygonfeature:5:43534","ZIP Code 33527","country:us/state:fl/zip:33527","33527","977","1009","3732","2022","927","1605","797","2671","0.6514129698903487","8634.1597","2966","933","1354","1904","767","13"
"publicpolygonfeature:5:43535","ZIP Code 33534","country:us/state:fl/zip:33534","33534","1038","926","3548","2131","1515","1236","741","1988","0.6803598610200241","8693.8386","2952","1440","2356","1015","973","56"
"publicpolygonfeature:5:43537","ZIP Code 33558","country:us/state:fl/zip:33558","33558","399","159","3360","2911","2747","7001","5812","1605","0.8683578295617953","10020.9458","9775","1452","3284","707","898","19"
"publicpolygonfeature:5:43538","ZIP Code 33547","country:us/state:fl/zip:33547","33547","542","591","4201","3437","1452","5443","4121","2267","0.8363749760635136","5724.4135","7136","1534","3075","1021","1246","310"
"publicpolygonfeature:5:43539","ZIP Code 33548","country:us/state:fl/zip:33548","33548","170","45","915","832","749","1706","1766","605","0.8187788798019471","12873.1027","2504","363","778","258","347","10"
"publicpolygonfeature:5:43540","ZIP Code 33549","country:us/state:fl/zip:33549","33549","547","282","3168","2487","1562","3149","2301","1115","0.8549831499488539","14983.4517","3910","1524","2095","638","477","25"
"publicpolygonfeature:5:43541","ZIP Code 33559","country:us/state:fl/zip:33559","33559","310","259","3115","2446","995","2818","1667","1639","0.7498310641620889","18204.2962","4091","1502","3231","749","890","50"
"publicpolygonfeature:5:43542","ZIP Code 33563","country:us/state:fl/zip:33563","33563","2529","1470","5499","3087","1234","2106","1005","4759","0.7875582184894967","12750.2424","3036","2381","2837","2767","1992","0"
"publicpolygonfeature:5:43543","ZIP Code 33565","country:us/state:fl/zip:33565","33565","666","735","4506","2281","1304","1989","1197","2244","0.5403636347854031","6393.1499","2551","1148","2009","1323","921","0"
"publicpolygonfeature:5:43544","ZIP Code 33566","country:us/state:fl/zip:33566","33566","1158","1030","5731","2789","1491","3024","1399","2949","0.6692127541207494","11047.857","4237","2162","2278","1574","1375","16"
"publicpolygonfeature:5:43546","ZIP Code 33567","country:us/state:fl/zip:33567","33567","894","964","2829","998","797","1415","509","2128","0.5182112839650548","6767.9543","2018","995","1410","1534","594","0"
"publicpolygonfeature:5:43547","ZIP Code 33569","country:us/state:fl/zip:33569","33569","808","541","4589","3970","2416","4747","2708","2367","0.893280760333508","10522.6323","6880","1728","3026","973","1394","174"
"publicpolygonfeature:5:43548","ZIP Code 33570","country:us/state:fl/zip:33570","33570","1737","1067","7037","4735","2723","3660","1354","4302","0.5328159534485193","6185.3831","4218","2767","3841","1790","2512","144"
"publicpolygonfeature:5:43549","ZIP Code 33572","country:us/state:fl/zip:33572","33572","623","97","4244","3748","1987","4819","3831","1742","0.8326495679186197","7807.6702","7227","1356","2775","545","1197","67"
"publicpolygonfeature:5:43550","ZIP Code 33573","country:us/state:fl/zip:33573","33573","799","540","7534","6646","3204","6309","4161","1359","0.7481853318648178","7489.645","4969","1612","2793","592","767","136"
"publicpolygonfeature:5:43551","ZIP Code 33578","country:us/state:fl/zip:33578","33578","1222","1840","10019","8416","4143","10022","5318","5224","0.8690918346162426","15956.9922","14408","5578","7586","2045","3179","258"
"publicpolygonfeature:5:43552","ZIP Code 33579","country:us/state:fl/zip:33579","33579","1488","1296","6924","6508","3986","7087","5001","4381","0.8729219967807615","6869.6148","11880","2784","6635","2168","2213","147"
"publicpolygonfeature:5:43553","ZIP Code 33584","country:us/state:fl/zip:33584","33584","1435","1182","6162","4993","1198","3415","1771","2834","0.7402074367397148","15031.3839","5275","2388","2883","1284","1550","116"
"publicpolygonfeature:5:43555","ZIP Code 33604","country:us/state:fl/zip:33604","33604","1630","1871","9049","5432","2531","5091","2763","4102","0.8037453037299225","32738.3784","7502","3725","4803","1630","2472","14"
"publicpolygonfeature:5:43556","ZIP Code 33592","country:us/state:fl/zip:33592","33592","1084","663","2862","1306","822","1308","1130","1627","0.6141923353159467","11172.1513","2040","805","1049","791","836","0"
"publicpolygonfeature:5:43557","ZIP Code 33594","country:us/state:fl/zip:33594","33594","1540","1000","6946","5012","3312","5445","3109","3000","0.8546310609129516","11705.9389","9013","3311","4070","1228","1772","27"
"publicpolygonfeature:5:43558","ZIP Code 33596","country:us/state:fl/zip:33596","33596","725","305","4094","3190","2073","6513","3465","1560","0.8649280577314459","9875.2973","6972","1826","3857","601","959","174"
"publicpolygonfeature:5:43559","ZIP Code 33605","country:us/state:fl/zip:33605","33605","1249","903","4298","1667","1136","1616","911","1881","0.8062456920224594","66630.688","2581","1374","1376","862","1019","0"
"publicpolygonfeature:5:43560","ZIP Code 33606","country:us/state:fl/zip:33606","33606","158","128","994","1132","642","6154","4538","725","0.8513625143994621","98446.0806","8735","1494","2404","272","453","55"
"publicpolygonfeature:5:43561","ZIP Code 33597","country:us/state:fl/zip:33597","33597","555","612","2776","1644","1027","832","177","1678","0.6119241190520239","3276.9644","1167","897","1026","1225","453","0"
"publicpolygonfeature:5:43562","ZIP Code 33598","country:us/state:fl/zip:33598","33598","1294","2595","5594","3448","1948","3782","2379","4550","0.6727205301333826","4914.2613","4298","2266","2237","2642","1908","0"
"publicpolygonfeature:5:43563","ZIP Code 33602","country:us/state:fl/zip:33602","33602","811","391","1956","2146","1022","6389","4002","1005","0.8352809533873186","109620.8239","8615","1548","2864","295","710","0"
"publicpolygonfeature:5:43564","ZIP Code 33607","country:us/state:fl/zip:33607","33607","1668","1242","5258","2988","1314","4666","2705","2905","0.8069255964207082","70084.8624","6741","2699","2878","948","1957","18"
"publicpolygonfeature:5:43565","ZIP Code 33609","country:us/state:fl/zip:33609","33609","394","260","1714","1294","1081","4941","4079","1077","0.7803431940648163","70057.8185","6102","1069","2271","404","673","217"
"publicpolygonfeature:5:43566","ZIP Code 33610","country:us/state:fl/zip:33610","33610","3005","1661","10334","5813","2323","4246","2228","5839","0.787658649403795","34799.6986","7135","3351","4601","2558","3281","0"
"publicpolygonfeature:5:43567","ZIP Code 33611","country:us/state:fl/zip:33611","33611","602","575","4968","3585","2797","9140","6734","1792","0.8626231330667967","25689.886","12111","2335","4320","692","1100","382"
"publicpolygonfeature:5:43568","ZIP Code 33612","country:us/state:fl/zip:33612","33612","3914","3080","11610","5306","2760","4866","1604","7391","0.8387569413473008","38221.3421","5785","4721","4611","4055","3336","14"
"publicpolygonfeature:5:43569","ZIP Code 33625","country:us/state:fl/zip:33625","33625","1300","367","5040","3919","2562","5510","3465","3382","0.8209389174813551","21674.004","7148","2250","3279","1590","1792","17"
"publicpolygonfeature:5:43570","ZIP Code 33613","country:us/state:fl/zip:33613","33613","1381","2047","7434","3414","2130","4312","2354","4480","0.6956652814317903","35444.2426","6233","4826","4447","2130","2350","56"
"publicpolygonfeature:5:43571","ZIP Code 33614","country:us/state:fl/zip:33614","33614","4555","3442","11122","4800","2892","6312","2583","7335","0.855272182001743","44767.6348","6245","5904","4904","2946","4389","0"
"publicpolygonfeature:5:43572","ZIP Code 33615","country:us/state:fl/zip:33615","33615","2252","1727","11912","5109","3627","7453","3073","5585","0.8873297804355712","26427.6298","7961","5765","6969","2325","3260","15"
"publicpolygonfeature:5:43573","ZIP Code 33616","country:us/state:fl/zip:33616","33616","314","180","2681","1866","760","2884","2580","1163","0.7251236462067258","18646.1041","4439","1443","1636","631","532","324"
"publicpolygonfeature:5:43574","ZIP Code 33617","country:us/state:fl/zip:33617","33617","2151","1463","8885","5911","3697","6458","3469","4759","0.777971837071204","33231.2213","8416","4765","5704","1431","3328","13"
"publicpolygonfeature:5:43575","ZIP Code 33618","country:us/state:fl/zip:33618","33618","684","330","4368","3411","1885","6280","3796","1740","0.8792144285282326","26405.2306","7410","1657","3808","745","995","0"
"publicpolygonfeature:5:43576","ZIP Code 33619","country:us/state:fl/zip:33619","33619","3029","1699","9419","4453","2364","5266","1984","5745","0.7199478777310185","30828.4466","7172","3676","3686","2279","3466","15"
"publicpolygonfeature:5:43577","ZIP Code 33620","country:us/state:fl/zip:33620","33620","0","0","5","33","2","0","20","252","0.28749283804866066",,"826","870","809","106","146","0"
"publicpolygonfeature:5:43578","ZIP Code 33621","country:us/state:fl/zip:33621","33621","0","10","133","175","170","285","176","5","0.3921105929844981","14463","247","67","32","0","5","276"
"publicpolygonfeature:5:43579","ZIP Code 33624","country:us/state:fl/zip:33624","33624","912","1094","6103","5564","3032","8730","3941","3346","0.8573993438774854","24022.7919","9389","3694","5720","1474","1872","145"
"publicpolygonfeature:5:43580","ZIP Code 33637","country:us/state:fl/zip:33637","33637","644","539","3096","2516","1240","2872","1715","1761","0.7160849437657426","23480.1498","4675","1824","1993","776","985","0"
"publicpolygonfeature:5:43581","ZIP Code 33647","country:us/state:fl/zip:33647","33647","1079","831","6760","6323","4572","16396","13702","4218","0.7372835237681814","13431.4781","23183","4599","7008","1379","2839","124"
"publicpolygonfeature:5:43582","ZIP Code 33701","country:us/state:fl/zip:33701","33701","430","268","2157","2903","914","4975","4323","816","0.8931789728169404","39209.9323","6114","1270","1562","289","527","47"
"publicpolygonfeature:5:43583","ZIP Code 33702","country:us/state:fl/zip:33702","33702","1347","634","4764","4809","2442","6801","3129","2645","0.8698689734536427","25550.5176","7513","2171","3244","960","1685","73"
"publicpolygonfeature:5:43584","ZIP Code 33703","country:us/state:fl/zip:33703","33703","508","316","3219","3286","1803","5931","4369","1571","0.8820671845233452","19471.7475","7706","1641","2946","588","983","0"
"publicpolygonfeature:5:43585","ZIP Code 33704","country:us/state:fl/zip:33704","33704","226","83","1922","2179","1067","3997","3496","855","0.8604064313405074","28286.4149","5109","1242","1633","420","435","3"
"publicpolygonfeature:5:43586","ZIP Code 33712","country:us/state:fl/zip:33712","33712","1139","513","5095","4644","1911","3925","1753","2406","0.8362251526130585","16925.6296","4994","2785","2391","607","1799","0"
"publicpolygonfeature:5:43587","ZIP Code 33713","country:us/state:fl/zip:33713","33713","980","1088","6182","4905","2535","6469","2832","3682","0.8512603750132213","27635.6667","8213","3073","3912","1367","2315","9"
"publicpolygonfeature:5:43588","ZIP Code 33714","country:us/state:fl/zip:33714","33714","1414","1029","4840","3170","1202","2098","845","2385","0.8351666700791871","26485.656","2815","1751","2068","1020","1365","0"
"publicpolygonfeature:5:43589","ZIP Code 33715","country:us/state:fl/zip:33715","33715","74","62","1057","1254","584","1752","2220","399","0.6997594469699944","8316.7634","1720","287","791","289","110","0"
"publicpolygonfeature:5:43590","ZIP Code 33716","country:us/state:fl/zip:33716","33716","556","226","2600","3164","1608","4533","2250","1997","0.6662874072955338","36073.2886","5788","2261","2899","194","1803","284"
"publicpolygonfeature:5:43591","ZIP Code 33744","country:us/state:fl/zip:33744","33744","0","18","41","0","0","0","0","0","0.03539984255364938","17116","0","0","0","0","0","0"
"publicpolygonfeature:5:43592","ZIP Code 33755","country:us/state:fl/zip:33755","33755","1282","866","7205","4158","1452","3305","1744","2666","0.9044577714298587","26732.182","5684","2634","3448","1300","1366","58"
"publicpolygonfeature:5:43593","ZIP Code 33759","country:us/state:fl/zip:33759","33759","681","461","3812","2368","1031","2889","1817","1307","0.8288233240434981","27366.7845","3409","1341","1530","674","633","0"
"publicpolygonfeature:5:43594","ZIP Code 33760","country:us/state:fl/zip:33760","33760","1174","621","4736","2945","1932","2756","1784","1872","0.7831876734871309","37537.3852","3904","1868","2557","884","988","0"
"publicpolygonfeature:5:43595","ZIP Code 33761","country:us/state:fl/zip:33761","33761","490","287","3852","2857","1238","3177","2469","1235","0.8058507048133975","25340.6405","3628","1428","1773","548","687","18"
"publicpolygonfeature:5:43596","ZIP Code 33762","country:us/state:fl/zip:33762","33762","118","32","632","783","424","1293","743","196","0.6867219560221998","43095.0287","1739","302","507","43","153","0"
"publicpolygonfeature:5:43597","ZIP Code 33763","country:us/state:fl/zip:33763","33763","771","387","5540","3796","1885","3026","1882","2161","0.7207647203025223","28326.6252","2989","1359","2052","984","1177","21"
"publicpolygonfeature:5:43599","ZIP Code 33764","country:us/state:fl/zip:33764","33764","1144","527","6587","4474","2403","4637","2454","2177","0.8601327478520658","30280.0513","5705","2652","3554","760","1417","7"
"publicpolygonfeature:5:43600","ZIP Code 33765","country:us/state:fl/zip:33765","33765","990","401","2842","1883","1107","1871","1104","1296","0.8480319611339628","31113.8848","2579","1396","1649","606","690","0"
"publicpolygonfeature:5:43601","ZIP Code 33767","country:us/state:fl/zip:33767","33767","172","6","1334","1183","587","2304","1846","256","0.48140253188123383","17352.1247","1721","161","793","163","93","0"
"publicpolygonfeature:5:43602","ZIP Code 33770","country:us/state:fl/zip:33770","33770","1160","790","6819","3830","1740","3403","1932","2243","0.6430229058861496","39700.9249","4758","2066","2661","1230","1013","0"
"publicpolygonfeature:5:43603","ZIP Code 33771","country:us/state:fl/zip:33771","33771","1498","592","7380","5462","1795","3718","1686","2568","0.831157197934467","36120.516","4614","2530","3203","1177","1391","0"
"publicpolygonfeature:5:43604","ZIP Code 33773","country:us/state:fl/zip:33773","33773","683","369","3734","2660","1568","2985","1110","1392","0.6186553529174995","34852.0187","4478","1227","2096","714","678","11"
"publicpolygonfeature:5:43605","ZIP Code 33774","country:us/state:fl/zip:33774","33774","711","131","3623","3387","2349","2656","1614","1713","0.8324429299073294","18860.3038","3959","1473","2065","725","988","0"
"publicpolygonfeature:5:43606","ZIP Code 33776","country:us/state:fl/zip:33776","33776","325","83","1972","1708","994","2738","1637","545","0.8641119160084116","14445.1438","2991","787","1258","304","241","0"
"publicpolygonfeature:5:43607","ZIP Code 33777","country:us/state:fl/zip:33777","33777","551","273","3849","2684","1495","3500","1794","1601","0.7907232196117233","27277.1589","4177","943","2804","676","925","231"
"publicpolygonfeature:5:43608","ZIP Code 33778","country:us/state:fl/zip:33778","33778","620","312","3474","3184","1758","2057","1543","1345","0.738448275761424","27948.8293","2985","1601","1876","490","855","4"
"publicpolygonfeature:5:43609","ZIP Code 33781","country:us/state:fl/zip:33781","33781","2311","1641","6678","3930","2168","3389","1287","3614","0.8989856084065426","30699.3725","4486","2587","3638","1546","2068","20"
"publicpolygonfeature:5:43756","ZIP Code 34652","country:us/state:fl/zip:34652","34652","1775","624","8349","4227","1875","3169","1252","2478","0.8968168880102085","12741.4093","3874","2266","3706","1092","1386","0"
"publicpolygonfeature:5:43759","ZIP Code 34601","country:us/state:fl/zip:34601","34601","1382","829","6975","3601","1902","2575","976","2769","0.9622335588280932","5845.4514","2823","2203","1884","1192","1577","0"
"publicpolygonfeature:5:43760","ZIP Code 34602","country:us/state:fl/zip:34602","34602","488","335","2770","1656","1025","1110","706","1287","0.6081756976350677","2968.4876","1826","695","1321","912","375","0"
"publicpolygonfeature:5:43761","ZIP Code 34604","country:us/state:fl/zip:34604","34604","713","379","3031","2504","1144","1450","837","1226","0.6804608067015282","4671.5225","2229","859","1296","583","643","0"
"publicpolygonfeature:5:43762","ZIP Code 34606","country:us/state:fl/zip:34606","34606","1917","370","7929","5687","2261","2893","1381","2651","0.8189832429709166","5708.5148","2866","2191","2894","1211","1440","0"
"publicpolygonfeature:5:43763","ZIP Code 34607","country:us/state:fl/zip:34607","34607","268","54","2079","1970","1112","1154","720","666","0.733216169569768","5197.7491","1372","531","982","345","321","0"
"publicpolygonfeature:5:43764","ZIP Code 34608","country:us/state:fl/zip:34608","34608","1802","887","9691","6062","3334","3415","1541","3210","0.8118014232653672","5294.1692","5216","3030","4458","1511","1699","0"
"publicpolygonfeature:5:43765","ZIP Code 34609","country:us/state:fl/zip:34609","34609","1940","836","10639","8835","4159","5569","2579","4690","0.7969395870729017","5164.7701","7194","3529","4722","1865","2825","38"
"publicpolygonfeature:5:43766","ZIP Code 34610","country:us/state:fl/zip:34610","34610","1265","376","4037","2747","1103","2073","713","1906","0.7799556418299374","3619.5221","2867","1612","1668","1047","859","0"
"publicpolygonfeature:5:43767","ZIP Code 34653","country:us/state:fl/zip:34653","34653","1967","871","11665","5908","2550","3702","1550","3461","0.7886041622209142","12600.2738","4407","3020","3879","1524","1937","16"
"publicpolygonfeature:5:43768","ZIP Code 34613","country:us/state:fl/zip:34613","34613","856","382","4976","3935","2147","2503","1095","1778","0.716084390062833","5346.7203","2779","1096","1375","836","942","0"
"publicpolygonfeature:5:43769","ZIP Code 34614","country:us/state:fl/zip:34614","34614","699","156","2442","2117","605","941","587","768","0.5451114072613975","2452.0626","1909","426","1481","422","346","10"
"publicpolygonfeature:5:43770","ZIP Code 34637","country:us/state:fl/zip:34637","34637","384","215","2118","1380","889","1877","1694","421","0.7632493378051146","7084.4207","2785","704","782","91","330","0"
"publicpolygonfeature:5:43771","ZIP Code 34638","country:us/state:fl/zip:34638","34638","599","336","5392","4412","2819","6772","4092","2034","0.5644136252758513","9524.6504","10357","2714","3876","882","1152","101"
"publicpolygonfeature:5:43772","ZIP Code 34639","country:us/state:fl/zip:34639","34639","777","238","4972","4360","2892","5224","2701","2079","0.8782793759006011","8387.2954","8170","2166","3380","866","1213","67"
"publicpolygonfeature:5:43773","ZIP Code 34655","country:us/state:fl/zip:34655","34655","1279","548","9171","7935","3793","8739","4889","3100","0.8751130385888775","9668.2444","10995","3951","5623","1377","1723","47"
"publicpolygonfeature:5:43774","ZIP Code 34661","country:us/state:fl/zip:34661","34661","37","16","165","67","25","0","42","0","0.29785710009177124","2353","50","37","0","0","0","0"
"publicpolygonfeature:5:43775","ZIP Code 34667","country:us/state:fl/zip:34667","34667","1720","677","11552","5194","2125","2797","1769","2365","0.7646324922028815","6832.0375","3027","2032","2877","1044","1321","26"
"publicpolygonfeature:5:43776","ZIP Code 34668","country:us/state:fl/zip:34668","34668","2438","1169","16480","6849","3483","3523","1624","4909","0.8406430852421015","10610.3715","5556","4152","5288","2557","2352","84"
"publicpolygonfeature:5:43777","ZIP Code 34669","country:us/state:fl/zip:34669","34669","989","355","4994","2277","980","1274","297","1293","0.7404373839186571","4798.2206","2280","1086","1385","513","780","0"
"publicpolygonfeature:5:43778","ZIP Code 34683","country:us/state:fl/zip:34683","34683","601","421","4902","5237","2999","7586","3689","2224","0.8116271289715189","14898.1479","8155","2688","4588","849","1375","0"
"publicpolygonfeature:5:43779","ZIP Code 34684","country:us/state:fl/zip:34684","34684","503","339","6095","4526","2065","5421","2730","1491","0.841833645342468","17739.2193","5423","1866","2741","810","681","0"
"publicpolygonfeature:5:43780","ZIP Code 34685","country:us/state:fl/zip:34685","34685","632","116","2112","2367","1720","4149","2536","816","0.8804998184539309","12211.933","4161","785","2293","367","449","0"
"publicpolygonfeature:5:43781","ZIP Code 34688","country:us/state:fl/zip:34688","34688","119","30","1321","1065","606","2067","1208","260","0.8738701361592869","10109.0516","2053","529","1011","95","165","6"
"publicpolygonfeature:5:43782","ZIP Code 34689","country:us/state:fl/zip:34689","34689","993","417","6400","4686","2346","4875","2666","1906","0.8775699620739797","12232.187","5355","2228","3006","1022","884","0"
"publicpolygonfeature:5:43783","ZIP Code 34690","country:us/state:fl/zip:34690","34690","794","316","4888","1461","1163","930","305","1033","0.8085457749274774","10331.7036","1546","1253","1514","496","537","0"
"publicpolygonfeature:5:43784","ZIP Code 34698","country:us/state:fl/zip:34698","34698","1334","389","7700","6775","3307","7027","4772","2458","0.9259840803780698","19357.9363","8171","2514","4135","804","1654","36"
"publicpolygonfeature:5:6680134","ZIP Code 33530","country:us/state:fl/zip:33530","33530","0","0","10","10","0","0","0","0","0","6861","0","0","0","0","0","0"
"publicpolygonfeature:5:6697676","ZIP Code 33574","country:us/state:fl/zip:33574","33574","8","0","8","8","26","16","0","0","0","5241.356","118","242","108","0","0","0"
