"feature id","feature label","shid","geoid","Education 9th to 12th Grade, No Diploma (2020-2024)","Education Less than 9th Grade (2020-2024)","Education High School Degree (2020-2024)","Education Some College No Degree (2020-2024)","Education Associate Degree (2020-2024)","Education Bachelor's Degree (2020-2024)","Education Graduate Degree (2020-2024)","Blue-collar Employment (2020-2024)","Employment Entropy Index (2023)","Employment Access Index (2016)","Management, Business, Science, and Arts Occupations (2020-2024)","Service Occupations (2020-2024)","Sales and Office Occupations (2020-2024)","Natural Resources, Construction, and Maintenance Occupations (2020-2024)","Production, Transportation, and Material Moving Occupations (2020-2024)","Military Occupations (2020-2024)"
"publicpolygonfeature:5:59973","ZIP Code 78634","country:us/state:tx/zip:78634","78634","963","954","7361","7452","2459","8301","2903","4053","0.7863642304785412","7008.2858","11867","3228","6757","1878","2175","125"
"publicpolygonfeature:5:59979","ZIP Code 78659","country:us/state:tx/zip:78659","78659","73","52","597","472","71","648","70","191","0.5890085497512022","2206.1824","844","196","167","100","91","0"
"publicpolygonfeature:5:59981","ZIP Code 78640","country:us/state:tx/zip:78640","78640","2117","3535","13497","10999","4395","9507","4811","9841","0.8874386477241542","4723.9219","16277","6669","9109","5089","4752","182"
"publicpolygonfeature:5:59982","ZIP Code 78665","country:us/state:tx/zip:78665","78665","794","662","6813","8005","3807","13885","9275","4247","0.8656362338079016","13816.5789","20069","4131","7784","1571","2676","40"
"publicpolygonfeature:5:59983","ZIP Code 78641","country:us/state:tx/zip:78641","78641","1739","1273","10542","12311","6716","20803","13404","7088","0.8558479711067964","9275.4335","31079","5767","10178","3458","3630","24"
"publicpolygonfeature:5:59984","ZIP Code 78642","country:us/state:tx/zip:78642","78642","755","607","3576","3077","1511","5449","2180","2627","0.857631107256425","4304.823","7007","1619","1977","1384","1243","26"
"publicpolygonfeature:5:59987","ZIP Code 78644","country:us/state:tx/zip:78644","78644","1432","755","5925","2922","602","2647","938","2517","0.9207010496417685","4443.8795","3483","1549","2121","1343","1174","0"
"publicpolygonfeature:5:59988","ZIP Code 78645","country:us/state:tx/zip:78645","78645","369","178","2001","3207","1058","3619","2159","997","0.9188642362356081","4759.1986","4060","796","1146","729","268","33"
"publicpolygonfeature:5:59990","ZIP Code 78648","country:us/state:tx/zip:78648","78648","749","441","2229","1315","308","405","298","1057","0.7808323798611659","3204.5843","1072","1016","500","325","732","0"
"publicpolygonfeature:5:59991","ZIP Code 78650","country:us/state:tx/zip:78650","78650","51","123","566","344","136","285","69","308","0.5584513299570443","2539.7242","250","92","226","224","84","0"
"publicpolygonfeature:5:59992","ZIP Code 78652","country:us/state:tx/zip:78652","78652","165","169","509","731","390","1045","783","234","0.6732390727511177","8499.4922","1547","226","751","77","157","0"
"publicpolygonfeature:5:59993","ZIP Code 78653","country:us/state:tx/zip:78653","78653","1669","2237","5596","5311","1817","6280","2928","4528","0.826368561072988","8152.5638","9310","3033","4155","2425","2103","0"
"publicpolygonfeature:5:59995","ZIP Code 78654","country:us/state:tx/zip:78654","78654","840","821","3814","3320","1237","3077","1452","2479","0.9352759953114774","4111.8242","3535","1808","2008","1625","854","0"
"publicpolygonfeature:5:59996","ZIP Code 78655","country:us/state:tx/zip:78655","78655","398","181","739","729","32","397","127","422","0.8649153676452919","3901.2526","428","483","468","216","206","0"
"publicpolygonfeature:5:59997","ZIP Code 78660","country:us/state:tx/zip:78660","78660","2587","2947","15487","18233","5897","24308","12868","11715","0.8802775629529037","18024.3122","36153","7812","12922","3928","7787","213"
"publicpolygonfeature:5:59998","ZIP Code 78661","country:us/state:tx/zip:78661","78661","0","69","275","50","10","37","3","140","0","3723.9492","47","31","157","44","96","0"
"publicpolygonfeature:5:59999","ZIP Code 78662","country:us/state:tx/zip:78662","78662","148","92","684","973","132","261","113","690","0.7050122453606077","2601.5644","461","258","224","294","396","0"
"publicpolygonfeature:5:60002","ZIP Code 78664","country:us/state:tx/zip:78664","78664","1983","2211","9197","8919","4032","9719","5355","6790","0.7402837301693453","25691.1081","15764","5434","7933","2515","4275","0"
"publicpolygonfeature:5:60003","ZIP Code 78666","country:us/state:tx/zip:78666","78666","2562","2568","11438","11288","3505","10742","6633","9980","0.935861282960851","10817.9932","16317","11298","10446","3721","6259","85"
"publicpolygonfeature:5:60004","ZIP Code 78669","country:us/state:tx/zip:78669","78669","164","116","1519","1715","450","3713","1693","591","0.7551133112718735","4761.963","3425","617","1276","295","296","0"
"publicpolygonfeature:5:60005","ZIP Code 78676","country:us/state:tx/zip:78676","78676","312","554","1694","2671","723","4245","2032","1291","0.9106477351766744","3634.0051","2975","797","1249","704","587","0"
"publicpolygonfeature:5:60007","ZIP Code 78681","country:us/state:tx/zip:78681","78681","698","862","4594","7167","2485","13699","8108","3706","0.8801681363105682","20223.2034","17266","3127","5999","1713","1993","57"
"publicpolygonfeature:5:60008","ZIP Code 78717","country:us/state:tx/zip:78717","78717","618","583","2226","2890","1725","9581","8225","1362","0.8038877035676986","19416.6739","14278","1584","4362","499","863","0"
"publicpolygonfeature:5:60009","ZIP Code 78719","country:us/state:tx/zip:78719","78719","427","106","284","68","36","101","76","472","0.5708453521925263","6909.9842","177","26","83","250","222","0"
"publicpolygonfeature:5:60010","ZIP Code 78721","country:us/state:tx/zip:78721","78721","677","574","1536","917","294","2992","1265","745","0.9156185901327342","38127.1311","3931","978","725","456","289","0"
"publicpolygonfeature:5:60011","ZIP Code 78722","country:us/state:tx/zip:78722","78722","62","27","548","654","108","2376","1412","221","0.8523210179754824","98004.6881","3357","213","479","138","83","0"
"publicpolygonfeature:5:60012","ZIP Code 78723","country:us/state:tx/zip:78723","78723","1150","1689","3717","3649","1146","8994","6930","2578","0.9266808866255889","52734.791","12672","2573","3535","1281","1297","0"
"publicpolygonfeature:5:60013","ZIP Code 78724","country:us/state:tx/zip:78724","78724","2026","2216","4245","3628","1392","4046","2187","3048","0.5726031295215042","17200.8934","6053","2717","3429","1662","1386","25"
"publicpolygonfeature:5:60014","ZIP Code 78725","country:us/state:tx/zip:78725","78725","347","709","1630","1799","763","1835","956","1332","0.33506419609481086","9436.2215","3034","952","1731","550","782","0"
"publicpolygonfeature:5:60015","ZIP Code 78726","country:us/state:tx/zip:78726","78726","34","125","1420","1535","597","3711","2636","591","0.8487034197072774","15233.6113","4885","1154","1586","193","398","0"
"publicpolygonfeature:5:60016","ZIP Code 78727","country:us/state:tx/zip:78727","78727","451","342","2463","3406","1593","8569","6329","1620","0.5467830600439778","36790.3771","10822","1835","3612","798","822","40"
"publicpolygonfeature:5:60017","ZIP Code 78728","country:us/state:tx/zip:78728","78728","316","770","2927","5093","1175","6142","3237","2546","0.7319868490539028","34022.0838","9020","1720","3797","713","1833","0"
"publicpolygonfeature:5:60018","ZIP Code 78729","country:us/state:tx/zip:78729","78729","281","274","2399","4296","963","9047","4655","1892","0.8461412728683353","28662.0699","11367","2042","3690","490","1402","0"
"publicpolygonfeature:5:60019","ZIP Code 78730","country:us/state:tx/zip:78730","78730","12","0","558","753","465","2783","2204","253","0.6290082639900882","23383.7226","3478","234","1016","221","32","0"
"publicpolygonfeature:5:60020","ZIP Code 78731","country:us/state:tx/zip:78731","78731","184","107","1388","2146","721","7960","8437","647","0.7831727479611252","52018.8767","11604","1071","2245","218","429","89"
"publicpolygonfeature:5:60021","ZIP Code 78732","country:us/state:tx/zip:78732","78732","145","192","767","1826","435","5346","4157","982","0.8772816253986758","12447.2537","6157","646","2292","286","696","0"
"publicpolygonfeature:5:60022","ZIP Code 78733","country:us/state:tx/zip:78733","78733","12","92","430","705","151","2388","2271","370","0.7330647653394924","13228.3868","2844","465","494","153","217","0"
"publicpolygonfeature:5:60023","ZIP Code 78734","country:us/state:tx/zip:78734","78734","396","742","1670","3213","889","6484","3497","1070","0.8751923022247652","8731.0058","5938","1379","2521","538","532","9"
"publicpolygonfeature:5:60024","ZIP Code 78746","country:us/state:tx/zip:78746","78746","52","37","1031","1807","663","8220","7877","642","0.8113901024266328","43602.3478","10193","757","2180","258","384","0"
"publicpolygonfeature:5:60025","ZIP Code 78735","country:us/state:tx/zip:78735","78735","153","306","1500","1818","660","6540","4542","677","0.7006022583346484","26667.2317","8172","802","1850","264","413","0"
"publicpolygonfeature:5:60026","ZIP Code 78736","country:us/state:tx/zip:78736","78736","65","121","808","1363","633","2487","1511","351","0.7979035585356615","12174.3015","3273","408","1273","215","136","0"
"publicpolygonfeature:5:60027","ZIP Code 78737","country:us/state:tx/zip:78737","78737","171","37","1667","2942","942","7067","4594","1115","0.8435745146910181","5948.2275","7719","1055","2103","433","682","35"
"publicpolygonfeature:5:60028","ZIP Code 78747","country:us/state:tx/zip:78747","78747","1189","642","3519","3346","826","4223","2498","1868","0.6187797395991854","10129.7638","6301","1549","2576","973","895","11"
"publicpolygonfeature:5:60029","ZIP Code 78748","country:us/state:tx/zip:78748","78748","1044","880","5336","7905","3051","16722","6956","4107","0.8504067729204873","13330.2109","19218","4255","6847","1907","2200","47"
"publicpolygonfeature:5:60030","ZIP Code 78738","country:us/state:tx/zip:78738","78738","275","163","1802","2496","626","9652","6395","904","0.9323023756216534","8875.7588","9504","1012","2973","240","664","0"
"publicpolygonfeature:5:60031","ZIP Code 78739","country:us/state:tx/zip:78739","78739","95","64","452","1377","457","5324","5898","451","0.8126805334386832","8983.1056","8159","790","1065","112","339","15"
"publicpolygonfeature:5:60032","ZIP Code 78741","country:us/state:tx/zip:78741","78741","1985","2794","5971","4230","1802","10967","4010","5933","0.8471461309624985","48176.0604","13372","6878","5508","2755","3178","22"
"publicpolygonfeature:5:60033","ZIP Code 78742","country:us/state:tx/zip:78742","78742","16","191","131","144","86","67","0","105","0.3096713010290196","19031.6619","128","119","68","22","83","0"
"publicpolygonfeature:5:60034","ZIP Code 78744","country:us/state:tx/zip:78744","78744","2736","3822","6782","6391","2932","8668","4425","7191","0.825145559948922","25870.2376","12268","5560","6701","3096","4095","50"
"publicpolygonfeature:5:60035","ZIP Code 78745","country:us/state:tx/zip:78745","78745","1394","2113","8049","7865","2395","18473","8143","5392","0.9091772070092793","30238.7103","20967","4030","7641","2176","3216","0"
"publicpolygonfeature:5:60036","ZIP Code 78750","country:us/state:tx/zip:78750","78750","379","362","2276","3452","1497","8680","4856","1094","0.7804995112534857","26195.0966","10233","1790","2903","582","512","0"
"publicpolygonfeature:5:60037","ZIP Code 78751","country:us/state:tx/zip:78751","78751","116","51","857","1364","527","6280","4347","890","0.8284107656388481","92760.0633","9313","1105","1618","274","616","0"
"publicpolygonfeature:5:60038","ZIP Code 78752","country:us/state:tx/zip:78752","78752","403","1390","3168","2932","553","4681","2826","3223","0.8820705404353677","70007.1878","6501","2693","1988","1970","1253","0"
"publicpolygonfeature:5:60039","ZIP Code 78753","country:us/state:tx/zip:78753","78753","2539","4400","8473","5929","2401","10904","4364","7879","0.8546371247917022","39864.1754","12687","6249","4938","4278","3601","0"
"publicpolygonfeature:5:60040","ZIP Code 78754","country:us/state:tx/zip:78754","78754","1246","1764","4052","4803","1634","5751","3447","4315","0.6591027700068968","32601.1003","9772","2586","3248","1458","2857","0"
"publicpolygonfeature:5:60041","ZIP Code 78756","country:us/state:tx/zip:78756","78756","109","89","518","684","532","2972","2185","399","0.7577553897173307","87083.3939","4068","492","711","167","232","0"
"publicpolygonfeature:5:60042","ZIP Code 78759","country:us/state:tx/zip:78759","78759","420","320","2538","4284","2070","13334","9751","1480","0.8061865778963236","54761.1198","17778","1785","4545","611","869","60"
"publicpolygonfeature:5:60108","ZIP Code 78953","country:us/state:tx/zip:78953","78953","11","61","417","251","53","130","58","183","0.549119662837971","1979.395","179","126","129","149","34","0"
"publicpolygonfeature:5:60111","ZIP Code 78957","country:us/state:tx/zip:78957","78957","272","462","2238","1924","796","1118","590","1644","0.9221509944094831","2112.4799","1458","708","1129","765","879","0"
"publicpolygonfeature:5:6688042","ZIP Code 78674","country:us/state:tx/zip:78674","78674","0","13","35","33","0","0","0","14","0.4282759240297929","3122","0","18","45","14","0","0"
"publicpolygonfeature:22:928018","Austin-Round Rock-San Marcos, TX Area","country:us/state:tx/msa:austin-round_rock-san_marcos","12420","61927","73007","280180","295811","108680","531649","319325","200780","0.9557148763901924","29913.3089","708286","169099","254527","90177","110603","2035"
