"feature id","feature label","shid","geoid","People Commuting to Work by Drive Alone (2020-2024)","People Commuting to Work by Drive Carpool (2020-2024)","People Commuting to Work by Walk (2020-2024)","People Commuting to Work by Bicycle (2020-2024)","Commute Transportation by Walk (2020-2024)","Commute Transportation by Drive Carpool (2020-2024)","Male Commuting to Work by Walk (2020-2024)","Female Commuting to Work by Drive Alone (2020-2024)","Female Commuting to Work by Drive Carpool (2020-2024)","Female Commuting to Work by Public Transit (2020-2024)","Female Commuting to Work by Walk (2020-2024)","Commute Transportation by Motorcycle (2020-2024)","Female Commuting to Work by Bicycle (2020-2024)","People Commuting to Work by Public Transit (2020-2024)","People Commuting to Work by Taxi, Ride Hailing Service, Motorcycle, or Other Means (2020-2024)","Commute Transportation by Taxi or Ride Hailing Service (2020-2024)","Commute Transportation by Bicycle (2020-2024)","No Commute / Work From Home (2020-2024)","Commute Transportation by Other Transit (2020-2024)","Commute Transportation by Public Transit (2020-2024)","Male Commuting to Work by Drive Carpool (2020-2024)","Male Commuting to Work by Public Transit (2020-2024)","Male Commuting to Work by Bicycle (2020-2024)","Male Commuting to Work by Taxi, Ride Hailing Service, Motorcycle, or Other Means (2020-2024)","Commute Transportation by Drive Alone (2020-2024)","Male Commuting to Work by Drive Alone (2020-2024)","Female Commuting to Work by Taxi, Ride Hailing Service, Motorcycle, or Other Means (2020-2024)"
"publicpolygonfeature:5:34918","ZIP Code 08028","country:us/state:nj/zip:08028","08028","7986","649","718","29","718","649","423","3820","279","144","295","36","29","287","263","36","29","1770","191","287","370","143","0","123","7986","4166","140"
"publicpolygonfeature:5:34919","ZIP Code 08030","country:us/state:nj/zip:08030","08030","4188","646","323","69","323","646","275","1944","402","26","48","0","13","51","36","26","69","452","10","51","244","25","56","19","4188","2244","17"
"publicpolygonfeature:5:34920","ZIP Code 08031","country:us/state:nj/zip:08031","08031","4196","379","186","0","186","379","115","1758","173","41","71","14","0","56","37","15","0","604","8","56","206","15","0","25","4196","2438","12"
"publicpolygonfeature:5:34921","ZIP Code 08033","country:us/state:nj/zip:08033","08033","4803","291","213","10","213","291","139","2183","144","287","74","0","0","770","91","8","10","2539","83","770","147","483","10","32","4803","2620","59"
"publicpolygonfeature:5:34922","ZIP Code 08034","country:us/state:nj/zip:08034","08034","7252","732","171","0","171","732","117","3559","231","257","54","41","0","491","149","5","0","1924","103","491","501","234","0","114","7252","3693","35"
"publicpolygonfeature:5:34923","ZIP Code 08035","country:us/state:nj/zip:08035","08035","2452","177","26","17","26","177","13","1084","89","129","13","0","5","181","60","16","17","1193","44","181","88","52","12","28","2452","1368","32"
"publicpolygonfeature:5:34924","ZIP Code 08036","country:us/state:nj/zip:08036","08036","2289","70","142","0","142","70","134","1155","18","58","8","0","0","119","20","0","0","555","20","119","52","61","0","0","2289","1134","20"
"publicpolygonfeature:5:34926","ZIP Code 08037","country:us/state:nj/zip:08037","08037","8785","955","85","57","85","955","85","3770","503","55","0","0","0","70","99","0","57","1034","99","70","452","15","57","42","8785","5015","57"
"publicpolygonfeature:5:34927","ZIP Code 08038","country:us/state:nj/zip:08038","08038","154","21","0","0","0","21","0","38","4","0","0","13","0","0","13","0","0","13","0","0","17","0","0","13","154","116","0"
"publicpolygonfeature:5:34928","ZIP Code 08039","country:us/state:nj/zip:08039","08039","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","12","12","0"
"publicpolygonfeature:5:34929","ZIP Code 08041","country:us/state:nj/zip:08041","08041","249","0","6","0","6","0","6","88","0","0","0","0","0","0","0","0","0","49","0","0","0","0","0","0","249","161","0"
"publicpolygonfeature:5:34930","ZIP Code 08042","country:us/state:nj/zip:08042","08042","94","0","0","0","0","0","0","6","0","0","0","0","0","0","10","0","0","0","10","0","0","0","0","10","94","88","0"
"publicpolygonfeature:5:34931","ZIP Code 08043","country:us/state:nj/zip:08043","08043","10115","604","117","26","117","604","105","4540","282","327","12","0","26","502","79","0","26","3536","79","502","322","175","0","31","10115","5575","48"
"publicpolygonfeature:5:34932","ZIP Code 08045","country:us/state:nj/zip:08045","08045","1065","85","54","29","54","85","54","377","85","161","0","0","0","177","0","0","29","72","0","177","0","16","29","0","1065","688","0"
"publicpolygonfeature:5:34933","ZIP Code 08046","country:us/state:nj/zip:08046","08046","12029","1480","0","84","0","1480","0","5912","737","383","0","0","1","569","110","0","84","1646","110","569","743","186","83","26","12029","6117","84"
"publicpolygonfeature:5:34934","ZIP Code 08048","country:us/state:nj/zip:08048","08048","4991","320","49","7","49","320","9","2356","140","37","40","0","7","86","147","0","7","1289","147","86","180","49","0","104","4991","2635","43"
"publicpolygonfeature:5:34935","ZIP Code 08049","country:us/state:nj/zip:08049","08049","2061","81","34","0","34","81","34","1003","47","39","0","8","0","77","96","83","0","391","5","77","34","38","0","57","2061","1058","39"
"publicpolygonfeature:5:34937","ZIP Code 08051","country:us/state:nj/zip:08051","08051","5400","120","115","0","115","120","0","2609","37","107","115","17","0","145","502","445","0","783","40","145","83","38","0","45","5400","2791","457"
"publicpolygonfeature:5:34938","ZIP Code 08052","country:us/state:nj/zip:08052","08052","7551","893","167","0","167","893","33","3513","436","134","134","16","0","238","103","0","0","1527","87","238","457","104","0","52","7551","4038","51"
"publicpolygonfeature:5:34939","ZIP Code 08053","country:us/state:nj/zip:08053","08053","18604","986","94","13","94","986","58","9390","441","274","36","0","0","492","270","15","13","5384","255","492","545","218","13","215","18604","9214","55"
"publicpolygonfeature:5:34940","ZIP Code 08054","country:us/state:nj/zip:08054","08054","18838","1001","157","0","157","1001","74","9429","510","196","83","0","0","402","106","0","0","5351","106","402","491","206","0","32","18838","9409","74"
"publicpolygonfeature:5:34941","ZIP Code 08055","country:us/state:nj/zip:08055","08055","9927","259","40","48","40","259","17","4482","139","314","23","0","0","521","32","0","48","3981","32","521","120","207","48","17","9927","5445","15"
"publicpolygonfeature:5:34942","ZIP Code 08056","country:us/state:nj/zip:08056","08056","1809","168","44","12","44","168","44","859","78","57","0","0","12","60","0","0","12","715","0","60","90","3","0","0","1809","950","0"
"publicpolygonfeature:5:34943","ZIP Code 08057","country:us/state:nj/zip:08057","08057","6929","247","96","36","96","247","46","3310","111","63","50","0","0","143","50","19","36","2506","31","143","136","80","36","31","6929","3619","19"
"publicpolygonfeature:5:34944","ZIP Code 08059","country:us/state:nj/zip:08059","08059","2324","224","0","0","0","224","0","1091","130","76","0","0","0","121","13","0","0","489","13","121","94","45","0","0","2324","1233","13"
"publicpolygonfeature:5:34945","ZIP Code 08060","country:us/state:nj/zip:08060","08060","10125","950","136","0","136","950","105","4747","380","90","31","0","0","277","242","136","0","2076","106","277","570","187","0","47","10125","5378","195"
"publicpolygonfeature:5:34946","ZIP Code 08061","country:us/state:nj/zip:08061","08061","1577","50","7","0","7","50","7","746","0","0","0","0","0","0","0","0","0","585","0","0","50","0","0","0","1577","831","0"
"publicpolygonfeature:5:34947","ZIP Code 08062","country:us/state:nj/zip:08062","08062","6024","598","42","0","42","598","6","2902","313","22","36","0","0","39","94","0","0","1948","94","39","285","17","0","76","6024","3122","18"
"publicpolygonfeature:5:34948","ZIP Code 08063","country:us/state:nj/zip:08063","08063","1130","82","31","25","31","82","12","537","17","33","19","0","0","71","0","0","25","159","0","71","65","38","25","0","1130","593","0"
"publicpolygonfeature:5:34949","ZIP Code 08064","country:us/state:nj/zip:08064","08064","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:34951","ZIP Code 08066","country:us/state:nj/zip:08066","08066","2815","291","44","13","44","291","25","1395","181","0","19","0","13","22","0","0","13","225","0","22","110","22","0","0","2815","1420","0"
"publicpolygonfeature:5:34952","ZIP Code 08067","country:us/state:nj/zip:08067","08067","529","45","32","3","32","45","11","249","18","0","21","0","0","0","29","0","3","145","29","0","27","0","3","29","529","280","0"
"publicpolygonfeature:5:34953","ZIP Code 08068","country:us/state:nj/zip:08068","08068","2338","275","38","0","38","275","32","999","158","13","6","0","0","13","27","0","0","272","27","13","117","0","0","16","2338","1339","11"
"publicpolygonfeature:5:34954","ZIP Code 08069","country:us/state:nj/zip:08069","08069","4247","500","73","0","73","500","21","2155","310","10","52","0","0","33","188","0","0","483","188","33","190","23","0","77","4247","2092","111"
"publicpolygonfeature:5:34956","ZIP Code 08070","country:us/state:nj/zip:08070","08070","4301","352","53","0","53","352","47","2161","198","0","6","0","0","0","27","0","0","453","27","0","154","0","0","27","4301","2140","0"
"publicpolygonfeature:5:34957","ZIP Code 08071","country:us/state:nj/zip:08071","08071","3826","249","60","15","60","249","26","1764","126","28","34","30","0","43","30","0","15","876","0","43","123","15","15","30","3826","2062","0"
"publicpolygonfeature:5:34958","ZIP Code 08072","country:us/state:nj/zip:08072","08072","49","0","16","0","16","0","16","12","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","49","37","0"
"publicpolygonfeature:5:34959","ZIP Code 08073","country:us/state:nj/zip:08073","08073","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:34960","ZIP Code 08074","country:us/state:nj/zip:08074","08074","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:34961","ZIP Code 08075","country:us/state:nj/zip:08075","08075","11879","1719","127","26","127","1719","26","5808","719","116","101","0","4","277","327","0","26","1802","327","277","1000","161","22","207","11879","6071","120"
"publicpolygonfeature:5:34962","ZIP Code 08077","country:us/state:nj/zip:08077","08077","7598","418","24","0","24","418","13","3594","276","74","11","0","0","206","133","0","0","1959","133","206","142","132","0","73","7598","4004","60"
"publicpolygonfeature:5:34963","ZIP Code 08078","country:us/state:nj/zip:08078","08078","3092","240","92","55","92","240","92","1182","169","91","0","0","0","141","31","12","55","505","19","141","71","50","55","15","3092","1910","16"
"publicpolygonfeature:5:34964","ZIP Code 08108","country:us/state:nj/zip:08108","08108","5786","433","211","87","211","433","150","2989","295","384","61","18","23","749","120","14","87","2808","88","749","138","365","64","93","5786","2797","27"
"publicpolygonfeature:5:34965","ZIP Code 08079","country:us/state:nj/zip:08079","08079","3659","496","28","9","28","496","17","1972","256","49","11","0","9","110","41","0","9","487","41","110","240","61","0","41","3659","1687","0"
"publicpolygonfeature:5:34967","ZIP Code 08080","country:us/state:nj/zip:08080","08080","13692","944","91","15","91","944","0","6249","523","17","91","0","0","87","171","0","15","4210","171","87","421","70","15","152","13692","7443","19"
"publicpolygonfeature:5:34968","ZIP Code 08081","country:us/state:nj/zip:08081","08081","18965","2029","62","21","62","2029","54","8860","976","445","8","0","7","791","172","14","21","3517","158","791","1053","346","14","124","18965","10105","48"
"publicpolygonfeature:5:34969","ZIP Code 08083","country:us/state:nj/zip:08083","08083","3521","367","29","2","29","367","29","1837","196","82","0","14","2","119","77","28","2","775","35","119","171","37","0","58","3521","1684","19"
"publicpolygonfeature:5:34970","ZIP Code 08084","country:us/state:nj/zip:08084","08084","2656","282","7","0","7","282","7","1015","151","123","0","0","0","189","95","9","0","440","86","189","131","66","0","53","2656","1641","42"
"publicpolygonfeature:5:34971","ZIP Code 08085","country:us/state:nj/zip:08085","08085","7669","790","113","32","113","790","58","3436","528","14","55","2","9","90","24","0","32","2032","22","90","262","76","23","19","7669","4233","5"
"publicpolygonfeature:5:34972","ZIP Code 08086","country:us/state:nj/zip:08086","08086","3697","248","135","8","135","248","130","1980","95","38","5","0","0","51","52","0","8","517","52","51","153","13","8","52","3697","1717","0"
"publicpolygonfeature:5:34973","ZIP Code 08087","country:us/state:nj/zip:08087","08087","9496","827","105","0","105","827","43","4272","375","0","62","3","0","125","145","24","0","1364","118","125","452","125","0","73","9496","5224","72"
"publicpolygonfeature:5:34974","ZIP Code 08088","country:us/state:nj/zip:08088","08088","8527","527","30","0","30","527","10","3942","383","32","20","0","0","53","56","0","0","1745","56","53","144","21","0","56","8527","4585","0"
"publicpolygonfeature:5:34975","ZIP Code 08089","country:us/state:nj/zip:08089","08089","1599","174","13","0","13","174","9","743","49","6","4","0","0","74","25","4","0","328","21","74","125","68","0","0","1599","856","25"
"publicpolygonfeature:5:34976","ZIP Code 08090","country:us/state:nj/zip:08090","08090","3660","280","68","0","68","280","52","1750","128","36","16","0","0","77","46","6","0","707","40","77","152","41","0","29","3660","1910","17"
"publicpolygonfeature:5:34977","ZIP Code 08091","country:us/state:nj/zip:08091","08091","2231","187","53","0","53","187","21","1098","76","23","32","0","0","44","0","0","0","464","0","44","111","21","0","0","2231","1133","0"
"publicpolygonfeature:5:34979","ZIP Code 08093","country:us/state:nj/zip:08093","08093","3503","452","87","24","87","452","35","1741","285","35","52","16","0","159","58","0","24","458","42","159","167","124","24","16","3503","1762","42"
"publicpolygonfeature:5:34980","ZIP Code 08109","country:us/state:nj/zip:08109","08109","7868","1315","113","9","113","1315","50","3451","814","62","63","0","9","195","170","71","9","1755","99","195","501","133","0","72","7868","4417","98"
"publicpolygonfeature:5:34981","ZIP Code 08094","country:us/state:nj/zip:08094","08094","15900","1497","288","0","288","1497","120","7185","816","162","168","0","0","205","287","60","0","2684","227","205","681","43","0","35","15900","8715","252"
"publicpolygonfeature:5:34982","ZIP Code 08095","country:us/state:nj/zip:08095","08095","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:34983","ZIP Code 08096","country:us/state:nj/zip:08096","08096","13605","1445","204","7","204","1445","123","6335","709","67","81","0","0","341","183","0","7","2101","183","341","736","274","7","87","13605","7270","96"
"publicpolygonfeature:5:34984","ZIP Code 08097","country:us/state:nj/zip:08097","08097","1296","89","13","0","13","89","13","636","49","8","0","0","0","34","55","0","0","97","55","34","40","26","0","27","1296","660","28"
"publicpolygonfeature:5:34986","ZIP Code 08098","country:us/state:nj/zip:08098","08098","3371","149","110","0","110","149","26","1571","32","7","84","0","0","21","7","0","0","587","7","21","117","14","0","7","3371","1800","0"
"publicpolygonfeature:5:34987","ZIP Code 08102","country:us/state:nj/zip:08102","08102","1593","456","290","19","290","456","103","794","270","220","187","0","19","354","42","42","19","192","0","354","186","134","0","35","1593","799","7"
"publicpolygonfeature:5:34988","ZIP Code 08103","country:us/state:nj/zip:08103","08103","1888","922","156","0","156","922","84","1089","552","181","72","0","0","725","107","34","0","317","73","725","370","544","0","52","1888","799","55"
"publicpolygonfeature:5:34989","ZIP Code 08104","country:us/state:nj/zip:08104","08104","3834","1005","194","68","194","1005","75","1892","682","346","119","0","11","862","801","427","68","395","374","862","323","516","57","321","3834","1942","480"
"publicpolygonfeature:5:34990","ZIP Code 08105","country:us/state:nj/zip:08105","08105","6346","2147","503","125","503","2147","330","3040","895","500","173","0","20","894","395","292","125","462","103","894","1252","394","105","117","6346","3306","278"
"publicpolygonfeature:5:34991","ZIP Code 08106","country:us/state:nj/zip:08106","08106","3731","84","169","19","169","84","95","1868","42","131","74","0","0","299","13","0","19","995","13","299","42","168","19","6","3731","1863","7"
"publicpolygonfeature:5:34992","ZIP Code 08107","country:us/state:nj/zip:08107","08107","4322","793","21","10","21","793","4","2056","463","418","17","0","0","716","30","5","10","1132","25","716","330","298","10","9","4322","2266","21"
"publicpolygonfeature:5:34993","ZIP Code 08110","country:us/state:nj/zip:08110","08110","5807","1851","62","0","62","1851","46","2892","978","81","16","0","0","234","329","179","0","721","150","234","873","153","0","87","5807","2915","242"
"publicpolygonfeature:5:34997","ZIP Code 08224","country:us/state:nj/zip:08224","08224","129","0","0","0","0","0","0","30","0","0","0","0","0","0","13","0","0","0","13","0","0","0","0","0","129","99","13"
"publicpolygonfeature:5:35004","ZIP Code 08215","country:us/state:nj/zip:08215","08215","4851","347","122","43","122","347","88","2458","155","214","34","0","43","308","0","0","43","426","0","308","192","94","0","0","4851","2393","0"
"publicpolygonfeature:5:35020","ZIP Code 08312","country:us/state:nj/zip:08312","08312","2684","187","39","0","39","187","10","1010","139","46","29","0","0","73","0","0","0","403","0","73","48","27","0","0","2684","1674","0"
"publicpolygonfeature:5:35027","ZIP Code 08318","country:us/state:nj/zip:08318","08318","4783","183","17","0","17","183","10","2334","98","0","7","0","0","10","60","19","0","351","41","10","85","10","0","56","4783","2449","4"
"publicpolygonfeature:5:35034","ZIP Code 08322","country:us/state:nj/zip:08322","08322","4571","351","17","0","17","351","17","2285","177","6","0","0","0","12","22","0","0","323","22","12","174","6","0","6","4571","2286","16"
"publicpolygonfeature:5:35038","ZIP Code 08328","country:us/state:nj/zip:08328","08328","618","79","7","0","7","79","7","447","28","0","0","0","0","0","0","0","0","0","0","0","51","0","0","0","618","171","0"
"publicpolygonfeature:5:35044","ZIP Code 08343","country:us/state:nj/zip:08343","08343","1641","179","56","0","56","179","23","732","114","0","33","0","0","12","13","0","0","195","13","12","65","12","0","13","1641","909","0"
"publicpolygonfeature:5:35045","ZIP Code 08344","country:us/state:nj/zip:08344","08344","2161","141","79","0","79","141","70","959","102","0","9","0","0","1","7","0","0","230","7","1","39","1","0","4","2161","1202","3"
"publicpolygonfeature:5:35050","ZIP Code 08554","country:us/state:nj/zip:08554","08554","1415","120","16","0","16","120","16","615","80","15","0","0","0","28","16","16","0","221","0","28","40","13","0","16","1415","800","0"
"publicpolygonfeature:5:35063","ZIP Code 08505","country:us/state:nj/zip:08505","08505","7654","573","75","0","75","573","50","3640","321","60","25","38","0","149","175","76","0","1513","61","149","252","89","0","105","7654","4014","70"
"publicpolygonfeature:5:35065","ZIP Code 08511","country:us/state:nj/zip:08511","08511","509","4","2","11","2","4","2","221","2","0","0","0","0","0","1","0","11","21","1","0","2","0","11","0","509","288","1"
"publicpolygonfeature:5:35069","ZIP Code 08515","country:us/state:nj/zip:08515","08515","2854","165","60","0","60","165","31","1443","50","17","29","0","0","142","0","0","0","1324","0","142","115","125","0","0","2854","1411","0"
"publicpolygonfeature:5:35070","ZIP Code 08518","country:us/state:nj/zip:08518","08518","2385","407","47","29","47","407","27","1067","328","12","20","0","4","21","58","39","29","343","19","21","79","9","25","0","2385","1318","58"
"publicpolygonfeature:5:35088","ZIP Code 08562","country:us/state:nj/zip:08562","08562","1335","188","85","0","85","188","63","712","35","0","22","0","0","0","0","0","0","398","0","0","153","0","0","0","1335","623","0"
"publicpolygonfeature:5:35103","ZIP Code 08640","country:us/state:nj/zip:08640","08640","1212","237","79","0","79","237","51","286","43","0","28","11","0","0","35","0","0","114","24","0","194","0","0","29","1212","926","6"
"publicpolygonfeature:5:35104","ZIP Code 08641","country:us/state:nj/zip:08641","08641","1614","261","12","15","12","261","1","459","187","0","11","0","15","0","87","0","15","232","87","0","74","0","0","5","1614","1155","82"
"publicpolygonfeature:5:36157","ZIP Code 19422","country:us/state:pa/zip:19422","19422","5830","538","92","14","92","538","34","2751","272","133","58","0","0","275","153","31","14","2875","122","275","266","142","14","73","5830","3079","80"
"publicpolygonfeature:5:36191","ZIP Code 19437","country:us/state:pa/zip:19437","19437","57","1","70","0","70","1","19","26","1","0","51","0","0","0","0","0","0","67","0","0","0","0","0","0","57","31","0"
"publicpolygonfeature:5:36196","ZIP Code 19474","country:us/state:pa/zip:19474","19474","36","29","0","0","0","29","0","29","29","0","0","0","0","0","0","0","0","28","0","0","0","0","0","0","36","7","0"
"publicpolygonfeature:5:36971","ZIP Code 19001","country:us/state:pa/zip:19001","19001","5651","474","116","7","116","474","65","2541","179","234","51","12","7","470","154","12","7","1882","130","470","295","236","0","57","5651","3110","97"
"publicpolygonfeature:5:36996","ZIP Code 19021","country:us/state:pa/zip:19021","19021","3438","381","23","16","23","381","23","1497","294","68","0","0","0","81","40","0","16","390","40","81","87","13","16","33","3438","1941","7"
"publicpolygonfeature:5:37028","ZIP Code 19022","country:us/state:pa/zip:19022","19022","1221","81","32","0","32","81","21","356","78","10","11","17","0","56","105","0","0","310","88","56","3","46","0","55","1221","865","50"
"publicpolygonfeature:5:37045","ZIP Code 19023","country:us/state:pa/zip:19023","19023","5439","583","249","15","249","583","188","2539","244","807","61","0","0","1436","479","32","15","835","447","1436","339","629","15","248","5439","2900","231"
"publicpolygonfeature:5:37059","ZIP Code 19025","country:us/state:pa/zip:19025","19025","2469","118","68","0","68","118","68","1055","101","31","0","0","0","71","15","0","0","1090","15","71","17","40","0","15","2469","1414","0"
"publicpolygonfeature:5:37064","ZIP Code 19026","country:us/state:pa/zip:19026","19026","11658","1098","236","81","236","1098","154","5353","782","605","82","83","13","1203","247","29","81","3228","135","1203","316","598","68","127","11658","6305","120"
"publicpolygonfeature:5:37136","ZIP Code 19027","country:us/state:pa/zip:19027","19027","6192","858","109","46","109","858","72","3020","561","634","37","0","0","1087","116","27","46","2228","89","1087","297","453","46","64","6192","3172","52"
"publicpolygonfeature:5:37142","ZIP Code 19036","country:us/state:pa/zip:19036","19036","5766","330","152","14","152","330","83","3094","161","158","69","0","0","228","55","0","14","654","55","228","169","70","14","28","5766","2672","27"
"publicpolygonfeature:5:37175","ZIP Code 19083","country:us/state:pa/zip:19083","19083","12387","1214","269","71","269","1214","111","5816","728","249","158","0","16","579","198","85","71","4467","113","579","486","330","55","84","12387","6571","114"
"publicpolygonfeature:5:37300","ZIP Code 18920","country:us/state:pa/zip:18920","18920","116","9","0","13","0","9","0","84","0","0","0","0","0","0","0","0","13","22","0","0","9","0","13","0","116","32","0"
"publicpolygonfeature:5:37312","ZIP Code 18923","country:us/state:pa/zip:18923","18923","291","18","17","0","17","18","17","180","10","0","0","0","0","0","0","0","0","102","0","0","8","0","0","0","291","111","0"
"publicpolygonfeature:5:37394","ZIP Code 19096","country:us/state:pa/zip:19096","19096","3769","417","83","24","83","417","31","1868","223","219","52","0","0","552","31","0","24","2096","31","552","194","333","24","31","3769","1901","0"
"publicpolygonfeature:5:37399","ZIP Code 19102","country:us/state:pa/zip:19102","19102","714","41","1613","25","1613","41","820","218","41","345","793","0","25","600","83","0","25","1525","83","600","0","255","0","62","714","496","21"
