"feature id","feature label","shid","geoid","Management, Business, Science, and Arts Occupations Commute by Drive Alone (2020-2024)","Service Occupations Commute by Drive Alone (2020-2024)","Sales and Office Occupations Commute by Drive Alone (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Drive Alone (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Drive Alone (2020-2024)","Military Occupations Commute by Drive Alone (2020-2024)","Management, Business, Science, and Arts Occupations Commute by Drive Carpool (2020-2024)","Service Occupations Commute by Drive Carpool (2020-2024)","Sales and Office Occupations Commute by Drive Carpool (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Drive Carpool (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Drive Carpool (2020-2024)","Military Occupations Commute by Drive Carpool (2020-2024)","Management, Business, Science, and Arts Occupations Commute by Public Transit (2020-2024)","Service Occupations Commute by Public Transit (2020-2024)","Sales and Office Occupations Commute by Public Transit (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Public Transit (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Public Transit (2020-2024)","Military Occupations Commute by Public Transit (2020-2024)","Management, Business, Science, and Arts Occupations Commute by Walk (2020-2024)","Service Occupations Commute by Walk (2020-2024)","Sales and Office Occupations Commute by Walk (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Walk (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Walk (2020-2024)","Military Occupations Commute by Walk (2020-2024)","Management, Business, Science, and Arts Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Service Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Sales and Office Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Military Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)"
"publicpolygonfeature:5:39860","ZIP Code 33167","country:us/state:fl/zip:33167","33167","1736","1655","1497","1287","1976","8","104","306","246","117","121","0","82","437","87","0","36","0","0","11","21","0","0","0","41","192","35","31","13","0"
"publicpolygonfeature:5:39890","ZIP Code 33168","country:us/state:fl/zip:33168","33168","1761","2526","1101","748","1433","0","108","248","52","86","171","0","57","160","43","10","172","0","29","16","0","0","0","0","0","95","76","0","165","0"
"publicpolygonfeature:5:39895","ZIP Code 33169","country:us/state:fl/zip:33169","33169","3901","3675","3075","1511","2342","30","369","517","432","335","151","0","176","456","142","0","59","0","0","25","171","14","0","0","164","277","148","23","53","0"
"publicpolygonfeature:5:41403","ZIP Code 33030","country:us/state:fl/zip:33030","33030","2454","2569","1527","2711","1818","0","319","1009","271","1615","251","0","0","38","4","82","0","0","39","32","29","22","19","0","42","207","79","243","4","0"
"publicpolygonfeature:5:41411","ZIP Code 33031","country:us/state:fl/zip:33031","33031","878","233","843","230","277","0","53","0","72","6","0","0","0","3","0","23","0","0","10","0","0","0","0","0","74","13","0","0","0","0"
"publicpolygonfeature:5:41416","ZIP Code 33032","country:us/state:fl/zip:33032","33032","6277","4970","5125","2724","2547","28","988","856","1173","579","413","0","208","201","62","191","82","0","0","50","96","0","0","0","76","138","108","72","77","0"
"publicpolygonfeature:5:41430","ZIP Code 33035","country:us/state:fl/zip:33035","33035","2666","1511","1324","847","631","66","437","59","237","12","59","0","0","0","78","0","0","0","0","0","0","0","0","0","37","0","32","61","8","0"
"publicpolygonfeature:5:41513","ZIP Code 33170","country:us/state:fl/zip:33170","33170","1858","1351","1243","504","934","0","149","220","209","321","170","0","15","98","12","9","38","0","25","49","0","0","0","0","34","0","0","0","110","0"
"publicpolygonfeature:5:41519","ZIP Code 33172","country:us/state:fl/zip:33172","33172","4684","3503","4449","1316","2551","85","585","270","451","334","272","0","83","177","180","53","128","0","0","25","14","0","8","0","165","83","71","0","178","0"
"publicpolygonfeature:5:41530","ZIP Code 33173","country:us/state:fl/zip:33173","33173","5700","1295","2673","502","806","48","660","314","263","7","55","0","122","70","19","2","11","0","72","66","80","0","0","0","23","33","112","8","31","0"
"publicpolygonfeature:5:41558","ZIP Code 33174","country:us/state:fl/zip:33174","33174","3311","2979","2658","1345","2032","0","422","220","299","101","281","0","0","0","56","31","40","0","185","121","154","21","13","0","140","47","76","73","22","0"
"publicpolygonfeature:5:41600","ZIP Code 33054","country:us/state:fl/zip:33054","33054","1829","1779","1714","1147","2168","0","379","336","432","348","130","0","146","274","96","134","171","0","0","53","43","0","79","0","103","11","137","13","148","0"
"publicpolygonfeature:5:41604","ZIP Code 33055","country:us/state:fl/zip:33055","33055","4008","2581","2549","2211","2483","0","225","273","264","247","366","0","52","108","40","19","27","0","9","0","9","0","0","0","53","209","63","0","119","0"
"publicpolygonfeature:5:41607","ZIP Code 33056","country:us/state:fl/zip:33056","33056","2769","3139","2598","1632","2567","0","319","360","224","76","277","0","8","194","29","85","25","0","34","0","11","23","0","0","52","132","133","81","21","12"
"publicpolygonfeature:5:41608","ZIP Code 33060","country:us/state:fl/zip:33060","33060","3891","2736","2521","1582","1528","8","456","560","388","636","255","0","122","240","23","57","40","0","33","59","44","42","38","0","85","324","265","74","99","0"
"publicpolygonfeature:5:41613","ZIP Code 33062","country:us/state:fl/zip:33062","33062","3314","909","1488","846","547","6","146","174","67","46","25","0","1","1","10","0","0","0","67","106","4","11","0","0","89","45","58","0","0","0"
"publicpolygonfeature:5:41614","ZIP Code 33063","country:us/state:fl/zip:33063","33063","7279","4432","4260","1621","2934","90","935","662","645","303","367","0","498","76","34","35","37","0","160","22","204","0","0","0","429","324","111","0","129","0"
"publicpolygonfeature:5:41650","ZIP Code 33064","country:us/state:fl/zip:33064","33064","7051","6217","4217","3289","2467","0","1575","1610","1324","1706","504","27","120","264","154","18","234","0","139","11","85","0","28","0","139","231","197","244","229","0"
"publicpolygonfeature:5:41655","ZIP Code 33065","country:us/state:fl/zip:33065","33065","7173","5121","5430","2185","2430","0","984","496","335","290","230","0","14","135","117","56","96","0","171","0","105","40","12","0","435","294","195","49","185","0"
"publicpolygonfeature:5:41656","ZIP Code 33066","country:us/state:fl/zip:33066","33066","1693","1075","1507","493","583","0","316","15","106","0","56","0","14","45","0","0","20","0","51","0","8","0","0","0","73","17","17","0","35","0"
"publicpolygonfeature:5:41659","ZIP Code 33067","country:us/state:fl/zip:33067","33067","5349","1432","1772","601","441","16","357","120","258","0","226","0","0","52","0","0","15","0","53","52","18","10","0","0","160","25","17","0","60","0"
"publicpolygonfeature:5:41664","ZIP Code 33068","country:us/state:fl/zip:33068","33068","5712","4956","5543","2554","2840","0","864","865","848","363","610","0","150","448","200","0","84","0","71","0","64","0","21","0","150","62","95","130","103","7"
"publicpolygonfeature:5:41668","ZIP Code 33069","country:us/state:fl/zip:33069","33069","2932","1076","1784","1241","1371","0","315","260","159","104","93","0","113","0","49","0","56","0","8","25","103","0","0","0","189","76","142","0","174","0"
"publicpolygonfeature:5:41673","ZIP Code 33071","country:us/state:fl/zip:33071","33071","6381","2508","3757","1074","1469","0","803","425","330","113","71","0","0","17","46","23","30","0","48","81","22","0","0","0","186","100","162","40","55","0"
"publicpolygonfeature:5:41677","ZIP Code 33073","country:us/state:fl/zip:33073","33073","5354","2152","2747","742","1214","0","723","341","596","230","114","0","18","31","59","6","0","0","54","124","23","0","0","0","65","48","102","0","77","0"
"publicpolygonfeature:5:41703","ZIP Code 33076","country:us/state:fl/zip:33076","33076","7527","1303","2231","267","1143","0","1999","492","223","112","364","0","0","0","0","0","0","0","0","0","27","0","0","0","110","46","155","19","246","0"
"publicpolygonfeature:5:41718","ZIP Code 33101","country:us/state:fl/zip:33101","33101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:41719","ZIP Code 33109","country:us/state:fl/zip:33109","33109","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0"
"publicpolygonfeature:5:41784","ZIP Code 33122","country:us/state:fl/zip:33122","33122","267","85","120","0","189","23","172","0","123","18","36","0","0","0","0","0","0","0","2","0","0","0","0","0","21","0","0","0","0","0"
"publicpolygonfeature:5:41793","ZIP Code 33125","country:us/state:fl/zip:33125","33125","5040","4923","3753","2980","2491","0","591","684","702","678","369","0","110","995","371","170","170","0","106","139","91","123","70","0","192","494","122","197","159","0"
"publicpolygonfeature:5:41796","ZIP Code 33126","country:us/state:fl/zip:33126","33126","4689","3867","4651","2467","2553","0","558","612","544","220","402","0","160","421","227","64","31","0","88","201","58","28","59","0","215","102","70","0","100","0"
"publicpolygonfeature:5:41799","ZIP Code 33127","country:us/state:fl/zip:33127","33127","1192","1884","1272","1422","513","36","122","263","172","253","200","0","116","487","56","586","88","0","19","214","22","0","48","0","126","108","96","85","21","0"
"publicpolygonfeature:5:41814","ZIP Code 33128","country:us/state:fl/zip:33128","33128","545","720","622","424","187","0","36","107","100","276","96","0","34","182","144","41","0","0","74","260","89","69","119","0","217","130","70","60","0","0"
"publicpolygonfeature:5:41815","ZIP Code 33129","country:us/state:fl/zip:33129","33129","3225","400","911","188","519","0","440","1","78","104","0","0","175","99","60","8","6","0","217","19","219","0","10","0","202","72","67","5","0","0"
"publicpolygonfeature:5:41830","ZIP Code 33130","country:us/state:fl/zip:33130","33130","4315","1732","1667","1239","1112","40","441","435","283","578","172","0","837","974","155","470","138","0","1276","329","412","88","483","0","274","263","169","21","22","0"
"publicpolygonfeature:5:41831","ZIP Code 33131","country:us/state:fl/zip:33131","33131","3685","514","1943","123","282","0","318","29","30","0","76","0","342","68","39","0","113","0","1900","127","801","0","10","0","427","43","75","0","4","0"
"publicpolygonfeature:5:41834","ZIP Code 33132","country:us/state:fl/zip:33132","33132","4497","1286","1073","221","400","102","599","17","74","48","9","0","253","280","131","0","134","0","240","103","81","7","40","0","311","170","43","30","34","49"
"publicpolygonfeature:5:41835","ZIP Code 33133","country:us/state:fl/zip:33133","33133","6298","1924","2574","792","409","88","218","156","97","184","20","0","281","140","209","43","80","0","396","166","90","52","78","0","367","107","119","13","43","0"
"publicpolygonfeature:5:41844","ZIP Code 33134","country:us/state:fl/zip:33134","33134","7174","2354","2079","801","1048","0","795","281","271","93","207","0","125","150","78","1","30","0","391","136","56","0","0","0","279","48","106","0","12","0"
"publicpolygonfeature:5:41869","ZIP Code 33135","country:us/state:fl/zip:33135","33135","2628","2981","1898","2492","2098","0","388","456","395","756","310","0","29","1042","327","381","150","0","39","209","87","54","72","0","46","130","93","91","47","0"
"publicpolygonfeature:5:41877","ZIP Code 33136","country:us/state:fl/zip:33136","33136","1128","1027","941","563","586","0","274","218","356","0","123","0","287","287","117","0","220","0","204","132","115","8","129","0","122","337","71","45","206","0"
"publicpolygonfeature:5:41884","ZIP Code 33137","country:us/state:fl/zip:33137","33137","4866","1397","1680","774","822","0","396","154","258","81","0","0","100","174","338","87","33","0","363","182","184","70","78","0","467","234","510","56","222","0"
"publicpolygonfeature:5:41890","ZIP Code 33138","country:us/state:fl/zip:33138","33138","3854","2020","1890","295","955","65","574","295","379","50","121","0","64","452","0","50","13","0","75","267","0","53","41","0","196","429","179","8","185","0"
"publicpolygonfeature:5:41891","ZIP Code 33139","country:us/state:fl/zip:33139","33139","4307","1384","1240","691","468","11","314","53","117","31","42","0","247","202","156","45","35","0","807","849","562","112","153","1","589","1298","335","4","160","0"
"publicpolygonfeature:5:41896","ZIP Code 33140","country:us/state:fl/zip:33140","33140","2970","553","937","48","188","0","438","15","118","0","0","0","85","282","8","0","22","0","118","200","265","0","48","0","248","314","109","2","54","0"
"publicpolygonfeature:5:41899","ZIP Code 33141","country:us/state:fl/zip:33141","33141","4825","2690","2300","621","1036","0","758","584","257","29","196","0","223","899","432","169","151","0","194","112","156","104","0","0","356","508","354","266","319","0"
"publicpolygonfeature:5:41902","ZIP Code 33142","country:us/state:fl/zip:33142","33142","3351","4189","2469","3437","2974","0","346","505","394","405","249","0","141","1316","466","406","401","0","45","53","339","1","246","0","109","401","273","73","133","0"
"publicpolygonfeature:5:41909","ZIP Code 33143","country:us/state:fl/zip:33143","33143","6655","1343","2055","627","387","0","466","175","283","84","95","0","454","172","113","14","4","0","223","37","116","0","15","0","170","0","32","0","39","0"
"publicpolygonfeature:5:41914","ZIP Code 33144","country:us/state:fl/zip:33144","33144","2387","2149","2161","1399","1521","41","347","142","278","24","74","0","69","113","0","77","0","0","0","46","55","0","113","0","132","40","1","0","52","0"
"publicpolygonfeature:5:41915","ZIP Code 33145","country:us/state:fl/zip:33145","33145","4302","1790","1987","854","1068","0","766","312","399","172","128","0","110","254","87","207","42","0","77","59","118","0","18","0","248","14","60","0","48","0"
"publicpolygonfeature:5:41917","ZIP Code 33146","country:us/state:fl/zip:33146","33146","2740","422","924","0","128","0","252","67","45","0","26","30","120","97","41","1","0","0","561","208","137","45","30","0","174","48","25","0","5","0"
"publicpolygonfeature:5:41918","ZIP Code 33147","country:us/state:fl/zip:33147","33147","3577","3788","2936","3006","3172","0","259","274","377","52","167","0","238","682","288","123","301","0","104","74","50","0","20","0","63","139","385","110","39","0"
"publicpolygonfeature:5:41922","ZIP Code 33149","country:us/state:fl/zip:33149","33149","2282","153","639","24","126","0","264","33","32","0","12","0","26","71","17","5","0","0","83","0","36","0","8","0","199","0","65","13","30","0"
"publicpolygonfeature:5:41945","ZIP Code 33150","country:us/state:fl/zip:33150","33150","1844","2517","1496","1154","1823","0","56","213","38","268","177","0","189","571","293","204","101","0","107","40","0","0","26","0","127","214","171","40","65","32"
"publicpolygonfeature:5:41947","ZIP Code 33154","country:us/state:fl/zip:33154","33154","1771","944","565","132","175","0","180","0","81","51","14","0","52","65","19","0","0","0","91","78","12","16","12","0","150","47","0","0","134","0"
"publicpolygonfeature:5:41951","ZIP Code 33155","country:us/state:fl/zip:33155","33155","5987","3085","3282","2159","1560","21","833","194","576","140","202","0","104","127","25","24","56","0","87","51","136","0","0","0","216","181","44","0","88","0"
"publicpolygonfeature:5:41956","ZIP Code 33156","country:us/state:fl/zip:33156","33156","6316","994","2084","319","522","0","541","245","225","46","37","0","495","201","245","18","14","0","86","88","55","0","0","0","51","47","47","3","60","0"
"publicpolygonfeature:5:41999","ZIP Code 33175","country:us/state:fl/zip:33175","33175","6883","2668","4941","2134","2408","7","616","329","578","128","334","0","14","21","28","11","0","0","64","23","41","0","6","0","121","5","106","16","34","0"
"publicpolygonfeature:5:42012","ZIP Code 33176","country:us/state:fl/zip:33176","33176","8425","3214","3791","1400","1298","19","1083","267","373","351","179","0","183","130","169","40","39","0","108","104","114","36","5","0","236","136","133","63","71","0"
"publicpolygonfeature:5:42026","ZIP Code 33177","country:us/state:fl/zip:33177","33177","6686","4225","5100","2736","2429","0","1101","682","571","362","324","0","194","135","47","47","0","0","9","0","5","0","20","0","178","97","70","38","45","0"
"publicpolygonfeature:5:42039","ZIP Code 33178","country:us/state:fl/zip:33178","33178","10645","3031","6016","1154","1737","35","1371","467","929","76","393","0","272","38","49","7","15","0","80","100","52","0","7","0","232","78","218","0","66","0"
"publicpolygonfeature:5:42043","ZIP Code 33179","country:us/state:fl/zip:33179","33179","7216","4059","4352","1216","2491","11","823","595","509","223","208","0","228","354","172","57","8","0","9","44","70","46","28","0","159","159","106","45","66","20"
"publicpolygonfeature:5:42050","ZIP Code 33180","country:us/state:fl/zip:33180","33180","4799","816","2166","370","642","0","635","78","231","9","129","0","217","12","85","25","63","0","150","56","41","0","0","0","232","147","114","0","3","0"
"publicpolygonfeature:5:42051","ZIP Code 33181","country:us/state:fl/zip:33181","33181","3147","1450","1458","570","739","0","220","257","216","158","21","0","36","299","150","36","15","0","79","32","49","0","0","0","160","179","0","107","29","0"
"publicpolygonfeature:5:42054","ZIP Code 33182","country:us/state:fl/zip:33182","33182","2082","689","1372","494","775","37","223","68","156","36","62","0","16","24","23","0","15","0","0","0","7","0","0","0","15","0","0","6","0","0"
"publicpolygonfeature:5:42059","ZIP Code 33183","country:us/state:fl/zip:33183","33183","4721","2592","3300","831","1189","0","596","258","399","194","166","0","54","30","33","0","61","0","63","27","14","0","0","0","4","23","101","0","9","0"
"publicpolygonfeature:5:42136","ZIP Code 33184","country:us/state:fl/zip:33184","33184","3076","1390","1779","797","1029","0","429","220","227","67","86","0","48","8","35","37","2","0","0","35","7","0","0","0","50","71","67","12","19","0"
"publicpolygonfeature:5:42139","ZIP Code 33185","country:us/state:fl/zip:33185","33185","4717","1441","2594","709","573","18","681","238","230","96","214","0","37","24","3","3","3","0","43","10","15","53","0","0","11","17","7","9","0","0"
"publicpolygonfeature:5:42142","ZIP Code 33186","country:us/state:fl/zip:33186","33186","11459","3979","7199","2439","2692","22","1129","435","670","112","470","0","240","95","79","2","28","0","36","61","52","0","22","0","142","173","187","0","199","24"
"publicpolygonfeature:5:42144","ZIP Code 33187","country:us/state:fl/zip:33187","33187","3042","1010","1397","746","647","0","343","113","85","0","175","0","21","0","12","0","0","0","0","0","22","0","0","0","17","37","10","17","0","0"
"publicpolygonfeature:5:42211","ZIP Code 33189","country:us/state:fl/zip:33189","33189","3708","1416","2149","875","1153","18","335","247","171","325","65","0","20","13","65","0","4","0","0","7","19","0","0","0","159","0","4","24","0","0"
"publicpolygonfeature:5:42214","ZIP Code 33190","country:us/state:fl/zip:33190","33190","2532","1817","1452","551","763","7","381","217","272","39","45","0","59","21","19","0","0","0","0","0","0","0","0","0","31","0","13","22","0","0"
"publicpolygonfeature:5:42215","ZIP Code 33193","country:us/state:fl/zip:33193","33193","7184","3164","3936","2284","2412","8","763","335","545","253","261","0","99","56","122","13","40","0","42","68","31","0","21","0","39","107","92","17","67","0"
"publicpolygonfeature:5:42233","ZIP Code 33194","country:us/state:fl/zip:33194","33194","1176","421","546","30","146","0","182","7","50","106","45","0","0","0","0","37","0","0","21","0","0","0","0","0","1","41","37","0","0","0"
"publicpolygonfeature:5:42239","ZIP Code 33196","country:us/state:fl/zip:33196","33196","8427","3334","4845","1216","1953","0","1713","750","765","116","311","0","101","97","17","52","13","0","0","93","20","0","18","0","175","160","121","9","100","0"
"publicpolygonfeature:5:42247","ZIP Code 33301","country:us/state:fl/zip:33301","33301","3810","458","1288","447","421","0","266","270","62","12","0","0","46","0","0","28","0","0","311","243","89","15","0","0","304","133","204","43","82","0"
"publicpolygonfeature:5:42252","ZIP Code 33304","country:us/state:fl/zip:33304","33304","3161","683","1401","495","472","0","93","294","82","63","40","0","103","159","17","25","58","0","44","52","7","0","48","0","104","205","5","0","17","0"
"publicpolygonfeature:5:42254","ZIP Code 33305","country:us/state:fl/zip:33305","33305","2323","565","1103","212","413","0","39","10","25","0","8","0","0","53","0","0","52","0","131","20","90","0","0","0","160","18","11","0","43","0"
"publicpolygonfeature:5:42256","ZIP Code 33306","country:us/state:fl/zip:33306","33306","439","284","247","108","77","0","33","33","57","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","31","0","7","0","0","0"
"publicpolygonfeature:5:42264","ZIP Code 33308","country:us/state:fl/zip:33308","33308","4404","823","2023","557","496","18","234","42","172","83","99","0","44","34","44","1","1","0","75","72","127","0","8","0","111","50","173","9","126","0"
"publicpolygonfeature:5:42267","ZIP Code 33309","country:us/state:fl/zip:33309","33309","4266","3021","3568","1396","1439","16","540","904","551","640","519","0","77","260","208","32","102","0","27","0","0","6","0","0","54","62","172","23","103","0"
"publicpolygonfeature:5:42273","ZIP Code 33311","country:us/state:fl/zip:33311","33311","5682","6223","4464","2377","3521","55","739","1050","599","565","647","0","109","807","323","63","184","0","17","114","0","55","54","0","239","305","286","221","229","0"
"publicpolygonfeature:5:42323","ZIP Code 33312","country:us/state:fl/zip:33312","33312","5987","3722","3854","2177","2590","0","365","753","377","856","233","0","208","373","131","48","0","0","53","282","30","14","148","0","145","244","112","57","152","0"
"publicpolygonfeature:5:42336","ZIP Code 33313","country:us/state:fl/zip:33313","33313","5592","5541","4499","2085","3112","0","637","761","676","195","388","0","242","807","378","0","182","0","0","19","107","41","31","0","254","379","181","37","200","0"
"publicpolygonfeature:5:42345","ZIP Code 33314","country:us/state:fl/zip:33314","33314","3837","2463","3377","810","1146","10","530","676","565","80","109","0","0","78","3","26","0","0","88","97","34","0","121","0","242","151","36","0","110","0"
