"feature id","feature label","shid","geoid","Management, Business, Science, and Arts Occupations Commute by Drive Alone (2020-2024)","Service Occupations Commute by Drive Alone (2020-2024)","Sales and Office Occupations Commute by Drive Alone (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Drive Alone (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Drive Alone (2020-2024)","Military Occupations Commute by Drive Alone (2020-2024)","Management, Business, Science, and Arts Occupations Commute by Drive Carpool (2020-2024)","Service Occupations Commute by Drive Carpool (2020-2024)","Sales and Office Occupations Commute by Drive Carpool (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Drive Carpool (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Drive Carpool (2020-2024)","Military Occupations Commute by Drive Carpool (2020-2024)","Management, Business, Science, and Arts Occupations Commute by Public Transit (2020-2024)","Service Occupations Commute by Public Transit (2020-2024)","Sales and Office Occupations Commute by Public Transit (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Public Transit (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Public Transit (2020-2024)","Military Occupations Commute by Public Transit (2020-2024)","Management, Business, Science, and Arts Occupations Commute by Walk (2020-2024)","Service Occupations Commute by Walk (2020-2024)","Sales and Office Occupations Commute by Walk (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Walk (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Walk (2020-2024)","Military Occupations Commute by Walk (2020-2024)","Management, Business, Science, and Arts Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Service Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Sales and Office Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Military Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)"
"publicpolygonfeature:5:44529","ZIP Code 37013","country:us/state:tn/zip:37013","37013","12583","6258","7739","4034","8317","17","1477","1216","1265","927","1256","0","9","256","214","151","216","0","11","26","109","107","0","0","7","148","184","0","10","39"
"publicpolygonfeature:5:44530","ZIP Code 37014","country:us/state:tn/zip:37014","37014","510","61","215","70","185","0","42","0","16","0","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:44532","ZIP Code 37015","country:us/state:tn/zip:37015","37015","2274","1262","1536","993","1271","0","222","222","180","42","62","0","0","0","0","0","0","0","0","0","0","0","18","0","139","0","13","0","40","0"
"publicpolygonfeature:5:44533","ZIP Code 37020","country:us/state:tn/zip:37020","37020","488","246","278","180","434","0","38","25","10","4","23","0","0","0","0","0","0","0","20","10","0","57","12","0","34","0","2","0","0","0"
"publicpolygonfeature:5:44535","ZIP Code 37022","country:us/state:tn/zip:37022","37022","768","412","281","320","421","0","134","15","11","47","0","0","11","0","0","0","0","0","0","0","0","0","0","0","21","0","8","0","18","0"
"publicpolygonfeature:5:44537","ZIP Code 37031","country:us/state:tn/zip:37031","37031","499","287","320","223","476","0","73","9","27","0","20","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:44538","ZIP Code 37025","country:us/state:tn/zip:37025","37025","485","492","740","380","312","0","222","165","100","112","96","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:44539","ZIP Code 37026","country:us/state:tn/zip:37026","37026","158","54","177","117","107","0","0","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:44542","ZIP Code 37027","country:us/state:tn/zip:37027","37027","12762","2035","4305","520","956","0","642","133","163","154","32","0","4","10","0","0","0","0","150","11","144","0","0","0","144","2","21","0","63","0"
"publicpolygonfeature:5:44544","ZIP Code 37143","country:us/state:tn/zip:37143","37143","508","414","295","142","282","0","92","70","27","7","45","0","0","0","0","7","0","0","27","0","0","0","0","0","20","0","0","0","15","0"
"publicpolygonfeature:5:44545","ZIP Code 37029","country:us/state:tn/zip:37029","37029","1139","313","563","344","274","0","44","16","71","32","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0"
"publicpolygonfeature:5:44546","ZIP Code 37030","country:us/state:tn/zip:37030","37030","920","343","584","313","705","0","205","81","56","5","169","0","0","0","0","0","5","0","5","0","0","0","0","0","3","17","0","23","30","0"
"publicpolygonfeature:5:44547","ZIP Code 37032","country:us/state:tn/zip:37032","37032","662","380","423","540","335","0","44","0","26","11","39","0","0","0","0","0","0","0","0","0","0","0","0","0","45","9","10","11","0","0"
"publicpolygonfeature:5:44548","ZIP Code 37076","country:us/state:tn/zip:37076","37076","6809","1801","3194","702","2326","0","319","379","334","180","181","0","51","53","58","0","72","0","47","29","131","0","0","0","149","271","21","27","35","0"
"publicpolygonfeature:5:44549","ZIP Code 37033","country:us/state:tn/zip:37033","37033","907","499","566","597","373","0","52","48","133","77","170","0","0","0","7","0","0","0","0","34","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:44550","ZIP Code 37165","country:us/state:tn/zip:37165","37165","5","0","2","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:44552","ZIP Code 37035","country:us/state:tn/zip:37035","37035","383","261","406","187","298","0","38","0","25","12","0","0","0","0","0","0","23","0","28","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:44554","ZIP Code 37036","country:us/state:tn/zip:37036","37036","884","324","231","350","282","0","10","119","43","17","106","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","14","0"
"publicpolygonfeature:5:44556","ZIP Code 37037","country:us/state:tn/zip:37037","37037","1492","745","802","242","818","19","12","42","177","158","4","0","0","0","0","0","0","0","0","0","26","10","15","0","0","27","0","0","0","0"
"publicpolygonfeature:5:44557","ZIP Code 37217","country:us/state:tn/zip:37217","37217","2955","1818","1844","1870","2992","0","434","644","241","411","204","0","60","85","40","30","34","0","29","0","51","0","0","0","128","31","19","16","43","0"
"publicpolygonfeature:5:44562","ZIP Code 37046","country:us/state:tn/zip:37046","37046","1192","163","579","65","216","0","166","0","26","0","0","0","0","0","17","0","0","0","25","0","0","0","0","0","33","0","0","0","0","0"
"publicpolygonfeature:5:44563","ZIP Code 37115","country:us/state:tn/zip:37115","37115","4700","2970","2970","1999","2464","49","418","527","295","721","421","0","177","134","158","15","192","0","94","93","49","0","39","0","48","0","63","0","59","0"
"publicpolygonfeature:5:44564","ZIP Code 37048","country:us/state:tn/zip:37048","37048","865","444","585","286","348","7","116","38","15","28","6","0","0","0","0","0","0","0","17","0","0","0","0","0","82","0","0","0","0","0"
"publicpolygonfeature:5:44565","ZIP Code 37049","country:us/state:tn/zip:37049","37049","650","243","228","311","406","0","70","16","18","16","32","0","0","0","3","0","0","0","0","0","0","0","0","0","0","33","2","0","0","0"
"publicpolygonfeature:5:44566","ZIP Code 37118","country:us/state:tn/zip:37118","37118","227","78","73","10","0","0","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:44569","ZIP Code 37051","country:us/state:tn/zip:37051","37051","350","271","214","309","145","0","11","13","6","12","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","9","0"
"publicpolygonfeature:5:44571","ZIP Code 37055","country:us/state:tn/zip:37055","37055","3503","1649","2090","1147","2123","0","363","217","99","163","272","0","3","143","9","0","0","0","34","36","26","51","0","0","72","68","74","0","252","0"
"publicpolygonfeature:5:44572","ZIP Code 37057","country:us/state:tn/zip:37057","37057","95","78","104","38","67","0","15","0","15","9","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:44575","ZIP Code 37062","country:us/state:tn/zip:37062","37062","2678","646","1181","311","543","38","176","76","85","120","41","0","0","22","0","0","0","0","0","0","0","0","0","0","16","35","0","0","0","0"
"publicpolygonfeature:5:44576","ZIP Code 37064","country:us/state:tn/zip:37064","37064","11268","3218","4586","807","1194","0","952","471","122","273","80","0","0","0","0","0","0","0","71","17","57","0","0","0","93","72","136","13","21","0"
"publicpolygonfeature:5:44577","ZIP Code 37066","country:us/state:tn/zip:37066","37066","8456","3247","5473","1911","3569","26","1047","445","496","236","618","0","5","21","0","6","15","0","67","0","110","0","18","0","193","124","42","73","302","0"
"publicpolygonfeature:5:44579","ZIP Code 37067","country:us/state:tn/zip:37067","37067","5894","1362","2286","282","538","15","282","251","231","37","17","0","44","0","0","0","0","0","123","0","121","0","0","0","201","13","27","32","50","0"
"publicpolygonfeature:5:44580","ZIP Code 37069","country:us/state:tn/zip:37069","37069","4252","620","1365","299","167","0","205","45","67","0","40","0","0","0","0","0","0","0","31","0","0","0","0","0","108","0","0","0","0","12"
"publicpolygonfeature:5:44581","ZIP Code 37072","country:us/state:tn/zip:37072","37072","4358","1696","2186","1528","1814","0","489","299","195","131","197","0","0","0","0","0","0","0","19","0","61","0","34","0","41","13","167","73","8","0"
"publicpolygonfeature:5:44582","ZIP Code 37073","country:us/state:tn/zip:37073","37073","2124","834","1193","742","1095","0","123","48","33","104","46","0","0","0","0","0","0","0","10","0","17","21","34","0","0","14","9","8","0","0"
"publicpolygonfeature:5:44583","ZIP Code 37074","country:us/state:tn/zip:37074","37074","932","517","597","417","1449","0","124","111","43","53","45","0","0","0","0","0","0","0","0","15","0","0","7","0","0","3","0","0","15","0"
"publicpolygonfeature:5:44584","ZIP Code 37075","country:us/state:tn/zip:37075","37075","13127","3775","6266","1718","3514","17","1083","352","203","123","193","0","31","0","10","0","0","0","46","49","0","23","0","16","110","102","95","0","10","0"
"publicpolygonfeature:5:44585","ZIP Code 37080","country:us/state:tn/zip:37080","37080","624","395","541","192","332","0","95","73","76","123","31","0","0","0","0","0","0","0","5","0","0","0","0","0","11","6","0","0","7","6"
"publicpolygonfeature:5:44586","ZIP Code 37082","country:us/state:tn/zip:37082","37082","565","281","496","161","337","0","146","0","197","36","59","0","0","0","0","0","0","0","0","0","0","0","0","0","41","0","0","0","17","0"
"publicpolygonfeature:5:44587","ZIP Code 37218","country:us/state:tn/zip:37218","37218","1787","1173","1051","226","578","0","207","126","35","46","141","0","0","69","0","0","56","0","0","0","0","0","19","0","9","73","26","0","51","0"
"publicpolygonfeature:5:44588","ZIP Code 37083","country:us/state:tn/zip:37083","37083","1550","1273","1242","615","1650","0","372","47","124","411","146","0","8","0","0","0","0","0","0","12","0","45","0","0","26","0","0","0","46","0"
"publicpolygonfeature:5:44589","ZIP Code 37085","country:us/state:tn/zip:37085","37085","951","223","394","305","391","0","67","25","69","22","55","0","0","0","41","0","0","0","0","0","0","0","0","0","21","18","0","16","41","0"
"publicpolygonfeature:5:44590","ZIP Code 37087","country:us/state:tn/zip:37087","37087","7540","3600","4153","2109","3805","26","802","423","436","149","357","0","25","8","7","5","0","0","148","22","31","5","38","0","131","110","49","0","126","0"
"publicpolygonfeature:5:44591","ZIP Code 37219","country:us/state:tn/zip:37219","37219","640","0","273","20","21","0","0","0","0","0","0","0","94","0","0","0","0","0","130","88","154","0","0","0","0","15","0","0","0","0"
"publicpolygonfeature:5:44592","ZIP Code 37090","country:us/state:tn/zip:37090","37090","3515","933","1310","924","1339","0","145","174","132","0","164","0","34","0","0","0","23","0","0","0","0","36","0","0","15","56","0","0","25","0"
"publicpolygonfeature:5:44594","ZIP Code 37220","country:us/state:tn/zip:37220","37220","1613","126","366","44","80","0","88","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:44595","ZIP Code 37095","country:us/state:tn/zip:37095","37095","115","106","157","98","204","0","30","5","0","0","3","0","0","0","0","0","0","0","0","0","0","2","0","0","23","0","0","0","0","0"
"publicpolygonfeature:5:44599","ZIP Code 37098","country:us/state:tn/zip:37098","37098","818","557","312","460","251","0","39","92","24","45","38","0","0","0","0","0","0","0","0","26","20","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:44600","ZIP Code 37128","country:us/state:tn/zip:37128","37128","12849","5118","5923","3246","4774","94","1050","710","735","699","287","0","20","0","0","0","0","0","281","20","0","0","0","0","146","0","132","53","94","0"
"publicpolygonfeature:5:44603","ZIP Code 37132","country:us/state:tn/zip:37132","37132","82","75","256","12","106","0","0","12","1","0","0","0","0","0","20","0","0","0","45","65","104","31","15","0","28","2","0","0","15","0"
"publicpolygonfeature:5:44604","ZIP Code 37122","country:us/state:tn/zip:37122","37122","11742","3285","5476","1640","3048","9","1201","260","339","11","424","0","62","8","41","66","8","0","15","0","44","1","0","0","186","170","82","0","18","0"
"publicpolygonfeature:5:44605","ZIP Code 37127","country:us/state:tn/zip:37127","37127","2534","1250","1658","590","1685","83","525","206","210","55","109","0","6","0","0","0","0","0","0","31","0","0","53","0","35","0","44","0","0","0"
"publicpolygonfeature:5:44606","ZIP Code 37129","country:us/state:tn/zip:37129","37129","10967","3923","4639","1806","4022","30","952","453","419","257","542","0","140","24","38","0","0","0","111","86","93","16","39","0","46","0","45","12","67","0"
"publicpolygonfeature:5:44607","ZIP Code 37130","country:us/state:tn/zip:37130","37130","8602","3605","4700","1770","4108","20","1240","883","477","532","759","0","53","0","0","0","17","0","95","82","192","0","96","0","212","187","27","0","0","0"
"publicpolygonfeature:5:44608","ZIP Code 37137","country:us/state:tn/zip:37137","37137","230","64","158","125","131","0","7","41","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:44609","ZIP Code 37138","country:us/state:tn/zip:37138","37138","3373","1449","2047","658","1041","0","395","86","180","107","81","0","0","0","0","0","0","0","0","0","0","24","0","0","76","0","114","0","46","0"
"publicpolygonfeature:5:44611","ZIP Code 37209","country:us/state:tn/zip:37209","37209","9679","2019","2460","786","812","0","599","143","151","41","177","0","126","45","154","45","77","0","101","12","20","0","0","0","243","132","48","0","9","0"
"publicpolygonfeature:5:44612","ZIP Code 37145","country:us/state:tn/zip:37145","37145","219","245","168","140","130","0","69","20","0","9","45","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:44613","ZIP Code 37146","country:us/state:tn/zip:37146","37146","1330","649","470","286","415","40","192","33","52","39","29","0","14","0","0","0","0","0","4","0","28","0","0","0","55","0","0","0","0","0"
"publicpolygonfeature:5:44614","ZIP Code 37148","country:us/state:tn/zip:37148","37148","3066","1247","2049","1398","2536","48","360","151","305","196","253","0","0","0","0","0","0","0","40","6","16","2","0","0","69","37","90","40","71","0"
"publicpolygonfeature:5:44615","ZIP Code 37149","country:us/state:tn/zip:37149","37149","245","170","120","78","226","0","17","20","0","0","33","0","7","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:44616","ZIP Code 37150","country:us/state:tn/zip:37150","37150","286","255","132","283","256","0","138","0","73","87","61","0","0","0","0","0","0","0","9","9","8","0","5","0","0","0","0","0","45","0"
"publicpolygonfeature:5:44617","ZIP Code 37151","country:us/state:tn/zip:37151","37151","120","64","58","7","78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:44618","ZIP Code 37153","country:us/state:tn/zip:37153","37153","1038","179","380","175","123","0","147","10","16","35","0","0","0","0","0","0","51","0","16","0","0","0","0","0","0","0","0","4","13","0"
"publicpolygonfeature:5:44621","ZIP Code 37210","country:us/state:tn/zip:37210","37210","2538","1155","848","585","721","0","130","156","75","254","132","0","26","252","44","112","21","0","66","93","134","23","10","0","62","0","11","0","13","0"
"publicpolygonfeature:5:44622","ZIP Code 37167","country:us/state:tn/zip:37167","37167","7687","4180","5556","2339","5430","86","726","648","502","1171","735","0","6","0","21","47","0","0","119","29","21","0","16","0","171","92","39","156","9","0"
"publicpolygonfeature:5:44625","ZIP Code 37172","country:us/state:tn/zip:37172","37172","3377","2135","2146","1724","2319","0","161","338","78","97","431","0","0","0","6","0","0","0","0","7","0","0","1","0","19","74","0","24","109","0"
"publicpolygonfeature:5:44626","ZIP Code 37215","country:us/state:tn/zip:37215","37215","5558","546","1116","113","169","0","337","13","35","0","23","0","0","16","15","0","2","0","131","73","26","0","17","0","150","0","27","0","2","0"
"publicpolygonfeature:5:44627","ZIP Code 37174","country:us/state:tn/zip:37174","37174","9631","2781","4229","1141","2070","0","942","264","211","20","396","0","25","0","0","0","0","0","25","0","0","0","0","0","84","23","64","0","44","0"
"publicpolygonfeature:5:44630","ZIP Code 37181","country:us/state:tn/zip:37181","37181","138","47","137","172","264","0","4","18","6","24","13","0","0","0","0","0","0","0","0","0","0","7","3","0","0","10","63","0","0","0"
"publicpolygonfeature:5:44632","ZIP Code 37186","country:us/state:tn/zip:37186","37186","843","577","1033","370","1155","0","274","112","60","156","222","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","53","0","21","0"
"publicpolygonfeature:5:44633","ZIP Code 37179","country:us/state:tn/zip:37179","37179","2863","594","1134","362","566","0","161","172","127","0","64","0","0","0","0","0","0","0","18","0","20","0","0","0","176","0","17","0","0","0"
"publicpolygonfeature:5:44634","ZIP Code 37189","country:us/state:tn/zip:37189","37189","640","139","248","135","101","44","22","11","42","0","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:44635","ZIP Code 37216","country:us/state:tn/zip:37216","37216","4292","786","1136","363","636","9","317","96","79","18","84","0","26","37","9","0","22","0","40","0","0","0","0","0","126","3","9","0","0","0"
"publicpolygonfeature:5:44637","ZIP Code 37203","country:us/state:tn/zip:37203","37203","6009","818","1321","214","502","0","260","68","130","35","34","0","172","146","36","0","36","0","882","202","77","0","9","0","331","0","164","0","0","0"
"publicpolygonfeature:5:44638","ZIP Code 37184","country:us/state:tn/zip:37184","37184","821","364","674","371","368","0","166","73","233","17","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","3","0","0","0"
"publicpolygonfeature:5:44639","ZIP Code 37204","country:us/state:tn/zip:37204","37204","4237","810","1063","77","316","14","224","25","97","41","12","0","32","14","30","0","38","0","123","125","76","0","81","0","74","46","153","0","29","0"
"publicpolygonfeature:5:44640","ZIP Code 37205","country:us/state:tn/zip:37205","37205","5522","711","1293","237","346","0","478","65","63","39","41","0","0","18","54","0","11","0","44","2","0","20","9","0","57","0","19","0","0","0"
"publicpolygonfeature:5:44642","ZIP Code 37187","country:us/state:tn/zip:37187","37187","1066","301","847","392","609","0","147","126","73","9","36","0","0","0","0","0","0","0","10","0","31","0","0","0","0","0","0","0","4","0"
"publicpolygonfeature:5:44643","ZIP Code 37188","country:us/state:tn/zip:37188","37188","3013","1080","1665","609","1167","0","321","170","175","157","50","0","0","0","0","0","0","0","39","25","0","0","8","0","65","75","19","0","13","0"
"publicpolygonfeature:5:44644","ZIP Code 37206","country:us/state:tn/zip:37206","37206","5638","1070","1610","249","880","0","249","156","241","72","69","0","19","64","18","10","16","0","149","116","131","18","8","0","158","228","28","0","61","0"
"publicpolygonfeature:5:44645","ZIP Code 37190","country:us/state:tn/zip:37190","37190","1336","441","802","247","830","11","153","40","98","70","54","0","0","0","0","0","0","0","5","14","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:44647","ZIP Code 37201","country:us/state:tn/zip:37201","37201","305","53","19","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","106","14","41","0","0","0","28","0","0","14","0","0"
"publicpolygonfeature:5:44648","ZIP Code 37211","country:us/state:tn/zip:37211","37211","12019","4434","5376","2907","3796","52","1629","792","572","1052","836","19","14","241","18","0","7","0","78","6","42","0","32","0","269","60","152","32","217","0"
"publicpolygonfeature:5:44649","ZIP Code 37212","country:us/state:tn/zip:37212","37212","3029","789","792","18","183","0","85","151","127","0","14","0","49","13","97","0","2","0","1006","343","406","5","23","0","501","24","11","0","4","0"
"publicpolygonfeature:5:44650","ZIP Code 37213","country:us/state:tn/zip:37213","37213","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:44651","ZIP Code 37214","country:us/state:tn/zip:37214","37214","5742","1999","2932","818","1315","0","475","251","253","67","174","0","106","0","0","0","50","0","12","15","0","0","0","0","54","47","106","21","0","0"
"publicpolygonfeature:5:44652","ZIP Code 37221","country:us/state:tn/zip:37221","37221","9852","2026","3115","695","605","0","823","181","334","7","102","0","45","0","22","0","25","0","19","0","6","0","15","0","132","70","21","0","49","0"
"publicpolygonfeature:5:44653","ZIP Code 37228","country:us/state:tn/zip:37228","37228","665","157","89","43","128","0","199","47","29","0","0","0","19","0","48","0","13","0","0","2","40","0","0","0","2","0","0","0","0","0"
"publicpolygonfeature:5:44933","ZIP Code 38401","country:us/state:tn/zip:38401","38401","8357","3603","5990","2428","4882","0","721","454","504","190","339","0","15","4","26","0","39","0","86","338","51","0","35","0","69","33","39","18","0","0"
"publicpolygonfeature:5:45004","ZIP Code 38548","country:us/state:tn/zip:38548","38548","51","9","38","13","75","0","0","0","4","4","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0"
"publicpolygonfeature:5:45007","ZIP Code 38552","country:us/state:tn/zip:38552","38552","5","7","34","0","46","0","12","0","11","10","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:45038","ZIP Code 38563","country:us/state:tn/zip:38563","38563","193","105","178","92","266","0","21","41","19","15","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0"
"publicpolygonfeature:5:45097","ZIP Code 38451","country:us/state:tn/zip:38451","38451","638","221","232","297","259","0","64","22","58","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0"
"publicpolygonfeature:5:45103","ZIP Code 38454","country:us/state:tn/zip:38454","38454","165","35","63","74","84","0","5","3","0","0","13","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:45105","ZIP Code 38461","country:us/state:tn/zip:38461","38461","265","37","49","48","18","0","43","15","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0"
"publicpolygonfeature:5:45120","ZIP Code 38474","country:us/state:tn/zip:38474","38474","920","437","892","478","659","0","122","64","30","0","52","0","0","0","0","0","0","0","0","0","22","19","0","0","0","16","2","0","0","0"
"publicpolygonfeature:5:45121","ZIP Code 38482","country:us/state:tn/zip:38482","38482","253","101","279","154","42","0","36","10","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0"
"publicpolygonfeature:5:45123","ZIP Code 38476","country:us/state:tn/zip:38476","38476","50","67","82","19","8","0","53","0","0","0","100","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:45129","ZIP Code 38487","country:us/state:tn/zip:38487","38487","92","86","96","26","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0"
