"feature id","feature label","shid","geoid","Management, Business, Science, and Arts Occupations Commute by Drive Alone (2020-2024)","Service Occupations Commute by Drive Alone (2020-2024)","Sales and Office Occupations Commute by Drive Alone (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Drive Alone (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Drive Alone (2020-2024)","Military Occupations Commute by Drive Alone (2020-2024)","Management, Business, Science, and Arts Occupations Commute by Drive Carpool (2020-2024)","Service Occupations Commute by Drive Carpool (2020-2024)","Sales and Office Occupations Commute by Drive Carpool (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Drive Carpool (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Drive Carpool (2020-2024)","Military Occupations Commute by Drive Carpool (2020-2024)","Management, Business, Science, and Arts Occupations Commute by Public Transit (2020-2024)","Service Occupations Commute by Public Transit (2020-2024)","Sales and Office Occupations Commute by Public Transit (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Public Transit (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Public Transit (2020-2024)","Military Occupations Commute by Public Transit (2020-2024)","Management, Business, Science, and Arts Occupations Commute by Walk (2020-2024)","Service Occupations Commute by Walk (2020-2024)","Sales and Office Occupations Commute by Walk (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Walk (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Walk (2020-2024)","Military Occupations Commute by Walk (2020-2024)","Management, Business, Science, and Arts Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Service Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Sales and Office Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Military Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)"
"publicpolygonfeature:5:47588","ZIP Code 46056","country:us/state:in/zip:46056","46056","249","219","53","117","156","0","10","45","41","15","14","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","2","0","0","0"
"publicpolygonfeature:5:47591","ZIP Code 46060","country:us/state:in/zip:46060","46060","8494","3036","3271","1413","1585","51","701","189","474","294","178","0","0","0","0","0","0","0","116","7","20","0","159","0","19","0","52","8","11","0"
"publicpolygonfeature:5:47593","ZIP Code 46062","country:us/state:in/zip:46062","46062","8581","2014","3490","617","1541","24","665","366","230","27","222","8","0","0","0","0","16","0","17","12","34","0","0","0","32","61","54","0","0","0"
"publicpolygonfeature:5:47594","ZIP Code 46063","country:us/state:in/zip:46063","46063","15","14","6","8","12","0","6","3","1","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:47595","ZIP Code 46064","country:us/state:in/zip:46064","46064","2353","718","889","1015","713","0","116","57","74","53","105","0","0","7","0","0","0","0","19","60","9","25","0","0","9","0","9","0","34","0"
"publicpolygonfeature:5:47597","ZIP Code 46068","country:us/state:in/zip:46068","46068","308","124","189","248","207","0","98","0","7","2","24","0","0","0","2","0","0","0","14","2","9","0","2","0","0","0","0","0","0","0"
"publicpolygonfeature:5:47598","ZIP Code 46069","country:us/state:in/zip:46069","46069","1083","525","471","399","358","0","247","112","72","44","159","0","0","0","11","0","0","0","34","0","0","7","0","0","0","35","4","0","0","0"
"publicpolygonfeature:5:47599","ZIP Code 46070","country:us/state:in/zip:46070","46070","176","78","227","127","161","2","16","6","6","10","22","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","2","0"
"publicpolygonfeature:5:47600","ZIP Code 46071","country:us/state:in/zip:46071","46071","361","150","133","167","246","0","46","8","4","2","37","0","0","0","0","0","2","0","9","4","12","0","8","0","29","19","0","0","3","0"
"publicpolygonfeature:5:47601","ZIP Code 46072","country:us/state:in/zip:46072","46072","1154","519","513","172","751","0","125","142","0","10","167","0","0","14","0","0","0","0","49","15","0","0","13","0","0","0","93","0","22","0"
"publicpolygonfeature:5:47602","ZIP Code 46074","country:us/state:in/zip:46074","46074","9378","2222","3655","1002","993","0","554","297","563","198","354","0","0","0","0","0","0","0","39","6","132","0","0","0","85","104","60","119","29","0"
"publicpolygonfeature:5:47603","ZIP Code 46075","country:us/state:in/zip:46075","46075","2270","602","687","141","335","0","63","77","115","64","36","0","0","0","0","0","0","0","11","0","0","0","0","0","31","0","0","0","52","0"
"publicpolygonfeature:5:47604","ZIP Code 46076","country:us/state:in/zip:46076","46076","181","52","178","33","254","0","12","3","8","0","10","0","0","0","0","0","0","0","0","1","14","0","1","0","2","2","0","9","0","0"
"publicpolygonfeature:5:47605","ZIP Code 46077","country:us/state:in/zip:46077","46077","8202","969","1787","755","847","0","272","54","246","36","47","0","0","0","0","0","0","0","122","16","19","0","0","0","71","0","111","0","0","0"
"publicpolygonfeature:5:47606","ZIP Code 46103","country:us/state:in/zip:46103","46103","31","26","40","16","41","0","2","0","0","10","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0"
"publicpolygonfeature:5:47610","ZIP Code 46106","country:us/state:in/zip:46106","46106","1692","400","666","320","246","9","147","31","24","0","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","0"
"publicpolygonfeature:5:47611","ZIP Code 46107","country:us/state:in/zip:46107","46107","1617","611","1153","572","1008","0","127","168","144","30","55","0","0","0","0","0","0","0","0","12","0","0","16","0","0","61","0","0","16","0"
"publicpolygonfeature:5:47612","ZIP Code 46110","country:us/state:in/zip:46110","46110","97","18","0","32","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:47613","ZIP Code 46111","country:us/state:in/zip:46111","46111","30","18","55","21","116","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:47614","ZIP Code 46118","country:us/state:in/zip:46118","46118","617","222","248","236","358","0","78","29","0","15","124","0","0","0","0","0","0","0","0","0","0","0","0","0","0","123","37","0","7","0"
"publicpolygonfeature:5:47615","ZIP Code 46112","country:us/state:in/zip:46112","46112","8834","2073","3295","1149","2092","0","667","420","229","152","104","0","0","0","0","0","0","0","35","26","33","0","10","0","61","61","0","0","0","0"
"publicpolygonfeature:5:47616","ZIP Code 46113","country:us/state:in/zip:46113","46113","2190","687","1554","710","1702","34","309","132","321","108","390","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:47618","ZIP Code 46117","country:us/state:in/zip:46117","46117","88","0","20","58","38","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","0","0","0","0","0"
"publicpolygonfeature:5:47619","ZIP Code 46280","country:us/state:in/zip:46280","46280","1592","612","485","222","228","0","49","40","45","39","0","0","0","0","0","0","0","0","0","0","30","0","0","0","20","0","0","0","0","0"
"publicpolygonfeature:5:47621","ZIP Code 46124","country:us/state:in/zip:46124","46124","1101","466","409","175","411","0","57","116","62","12","113","0","0","0","0","0","0","0","0","51","7","0","13","0","0","22","30","0","65","0"
"publicpolygonfeature:5:47622","ZIP Code 46121","country:us/state:in/zip:46121","46121","921","311","354","253","512","0","33","17","7","19","93","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","7","0"
"publicpolygonfeature:5:47623","ZIP Code 46122","country:us/state:in/zip:46122","46122","2941","1021","1331","699","1327","0","227","369","46","71","27","0","10","0","0","0","0","0","0","0","0","10","19","0","0","0","14","0","38","0"
"publicpolygonfeature:5:47624","ZIP Code 46123","country:us/state:in/zip:46123","46123","8643","1884","3270","956","2962","0","486","373","610","52","112","0","15","0","0","0","0","0","95","0","17","76","35","0","12","0","0","0","31","0"
"publicpolygonfeature:5:47625","ZIP Code 46125","country:us/state:in/zip:46125","46125","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:47626","ZIP Code 46290","country:us/state:in/zip:46290","46290","12","0","16","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:47627","ZIP Code 46126","country:us/state:in/zip:46126","46126","568","241","202","169","317","0","75","20","19","4","10","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0"
"publicpolygonfeature:5:47630","ZIP Code 46142","country:us/state:in/zip:46142","46142","6276","1619","2914","1516","1768","0","495","335","156","60","319","0","0","0","0","0","1","0","20","41","44","0","31","0","75","11","138","30","59","0"
"publicpolygonfeature:5:47631","ZIP Code 46130","country:us/state:in/zip:46130","46130","405","184","220","150","166","0","31","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0"
"publicpolygonfeature:5:47632","ZIP Code 46131","country:us/state:in/zip:46131","46131","5043","2040","2486","1386","1957","32","484","197","246","55","342","0","1","0","0","0","30","0","54","22","38","0","15","0","8","55","49","0","26","0"
"publicpolygonfeature:5:47634","ZIP Code 46149","country:us/state:in/zip:46149","46149","300","244","81","78","68","0","41","3","26","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","10","0","0"
"publicpolygonfeature:5:47638","ZIP Code 46140","country:us/state:in/zip:46140","46140","6547","2249","3739","2245","2877","29","315","584","262","392","289","0","0","3","0","0","0","0","28","58","88","40","0","0","78","53","22","12","90","0"
"publicpolygonfeature:5:47639","ZIP Code 46143","country:us/state:in/zip:46143","46143","10929","2766","4758","2325","3415","23","955","221","539","76","215","0","0","139","0","0","0","0","35","63","22","13","112","0","77","0","44","7","125","0"
"publicpolygonfeature:5:47640","ZIP Code 46144","country:us/state:in/zip:46144","46144","32","0","25","0","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:47642","ZIP Code 46147","country:us/state:in/zip:46147","46147","396","213","116","118","174","0","59","0","0","7","4","0","0","0","0","0","0","0","3","0","5","0","0","0","2","0","0","0","2","0"
"publicpolygonfeature:5:47644","ZIP Code 46157","country:us/state:in/zip:46157","46157","517","208","285","332","285","0","25","4","82","42","19","0","0","0","0","0","0","0","6","0","0","9","0","0","0","5","0","0","3","0"
"publicpolygonfeature:5:47645","ZIP Code 46158","country:us/state:in/zip:46158","46158","3063","901","1706","1254","2083","0","293","75","123","63","143","0","13","0","15","0","0","0","18","20","0","0","27","0","6","23","0","0","0","0"
"publicpolygonfeature:5:47647","ZIP Code 46160","country:us/state:in/zip:46160","46160","730","269","439","374","528","0","19","78","21","36","9","0","0","0","0","0","15","0","19","0","0","0","0","0","0","0","0","0","5","0"
"publicpolygonfeature:5:47648","ZIP Code 46161","country:us/state:in/zip:46161","46161","316","67","217","101","204","0","34","24","0","19","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","0","0","0","0"
"publicpolygonfeature:5:47649","ZIP Code 46162","country:us/state:in/zip:46162","46162","96","24","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:47650","ZIP Code 46163","country:us/state:in/zip:46163","46163","2685","883","1075","377","658","11","152","49","17","55","35","0","0","0","0","0","0","0","17","0","0","0","0","0","12","73","15","0","12","0"
"publicpolygonfeature:5:47651","ZIP Code 46164","country:us/state:in/zip:46164","46164","474","336","338","243","367","0","23","9","13","1","25","0","0","0","3","0","0","0","0","0","0","0","0","0","15","5","0","0","0","0"
"publicpolygonfeature:5:47652","ZIP Code 46165","country:us/state:in/zip:46165","46165","222","59","190","119","82","0","28","9","39","37","0","0","0","0","0","0","0","0","0","7","0","0","26","0","17","4","0","9","0","0"
"publicpolygonfeature:5:47653","ZIP Code 46166","country:us/state:in/zip:46166","46166","200","198","156","296","269","43","58","33","9","12","26","0","0","0","0","0","0","0","6","2","9","3","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:47654","ZIP Code 46167","country:us/state:in/zip:46167","46167","1204","190","418","325","362","0","173","0","25","29","18","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:47655","ZIP Code 46182","country:us/state:in/zip:46182","46182","242","120","126","81","139","0","14","0","0","0","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","50","0","0"
"publicpolygonfeature:5:47656","ZIP Code 46168","country:us/state:in/zip:46168","46168","5630","1694","2570","941","2761","23","406","155","130","32","460","0","0","0","0","0","0","0","37","14","25","7","100","0","247","69","7","0","150","0"
"publicpolygonfeature:5:47659","ZIP Code 46183","country:us/state:in/zip:46183","46183","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:47660","ZIP Code 46184","country:us/state:in/zip:46184","46184","1707","1003","1068","745","834","0","87","204","75","33","58","0","0","0","0","0","0","0","99","0","0","0","0","0","35","56","50","0","0","0"
"publicpolygonfeature:5:47664","ZIP Code 46186","country:us/state:in/zip:46186","46186","151","67","174","55","120","0","2","1","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:47665","ZIP Code 46201","country:us/state:in/zip:46201","46201","4034","1518","2129","902","1607","0","461","317","168","213","374","0","100","180","140","19","131","0","25","81","61","24","11","0","77","58","166","43","108","0"
"publicpolygonfeature:5:47666","ZIP Code 46176","country:us/state:in/zip:46176","46176","3406","1957","2078","923","2444","18","332","274","121","140","263","0","0","0","0","0","0","0","100","220","0","14","87","0","28","47","58","0","50","0"
"publicpolygonfeature:5:47667","ZIP Code 46180","country:us/state:in/zip:46180","46180","104","44","88","18","92","0","6","1","3","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","17","0","0","0","0"
"publicpolygonfeature:5:47668","ZIP Code 46181","country:us/state:in/zip:46181","46181","642","293","285","232","162","3","26","27","31","10","30","0","0","8","0","0","0","0","10","4","44","0","0","0","6","23","0","0","18","0"
"publicpolygonfeature:5:47669","ZIP Code 46229","country:us/state:in/zip:46229","46229","3710","1079","2043","713","2823","13","383","214","125","29","233","0","0","0","0","0","48","0","0","3","22","0","0","0","40","26","19","0","0","0"
"publicpolygonfeature:5:47670","ZIP Code 46202","country:us/state:in/zip:46202","46202","4382","630","925","141","474","3","337","97","67","50","68","0","196","79","145","12","126","0","973","337","223","31","37","0","300","25","61","21","63","0"
"publicpolygonfeature:5:47671","ZIP Code 46203","country:us/state:in/zip:46203","46203","4767","1945","2830","1352","2085","0","445","449","281","391","375","0","107","126","42","37","0","0","104","75","41","13","21","0","207","35","49","29","33","0"
"publicpolygonfeature:5:47672","ZIP Code 46204","country:us/state:in/zip:46204","46204","2798","387","372","262","184","0","54","5","30","0","0","0","59","23","12","0","29","0","1277","60","227","0","15","0","62","14","0","0","12","0"
"publicpolygonfeature:5:47673","ZIP Code 46205","country:us/state:in/zip:46205","46205","5808","1548","1873","571","1033","0","286","226","61","70","105","0","210","131","49","0","63","0","35","12","14","0","6","0","148","12","103","9","15","0"
"publicpolygonfeature:5:47675","ZIP Code 46208","country:us/state:in/zip:46208","46208","3739","1201","1147","399","1332","2","122","79","43","9","44","0","36","72","134","4","38","0","242","252","141","11","104","1","169","10","24","0","14","0"
"publicpolygonfeature:5:47676","ZIP Code 46214","country:us/state:in/zip:46214","46214","3136","1482","1907","396","2622","116","406","225","214","44","165","0","0","45","14","36","0","0","50","0","0","20","15","0","16","17","142","22","1","59"
"publicpolygonfeature:5:47677","ZIP Code 46216","country:us/state:in/zip:46216","46216","499","52","317","89","38","0","53","81","28","0","0","0","0","0","0","0","0","0","0","48","0","0","0","0","0","22","27","0","22","0"
"publicpolygonfeature:5:47678","ZIP Code 46217","country:us/state:in/zip:46217","46217","5932","1701","3324","1310","2547","6","921","320","408","14","423","0","17","17","1","0","0","0","48","0","90","0","0","0","21","0","0","0","79","27"
"publicpolygonfeature:5:47679","ZIP Code 46218","country:us/state:in/zip:46218","46218","1520","1406","931","737","2057","0","258","442","552","236","372","0","57","323","17","13","237","0","9","35","0","0","2","0","8","57","0","4","0","0"
"publicpolygonfeature:5:47680","ZIP Code 46219","country:us/state:in/zip:46219","46219","4572","2038","2528","1155","2287","10","545","444","548","367","519","0","74","177","114","16","142","0","66","46","63","4","69","0","71","111","108","0","85","0"
"publicpolygonfeature:5:47681","ZIP Code 46220","country:us/state:in/zip:46220","46220","8958","1221","2352","711","1202","0","508","263","87","96","64","0","65","0","0","0","10","0","199","26","29","0","65","0","61","28","15","14","14","0"
"publicpolygonfeature:5:47682","ZIP Code 46221","country:us/state:in/zip:46221","46221","2608","2044","2236","1104","2304","0","212","119","201","415","782","0","29","48","0","0","0","0","14","24","51","18","19","0","135","33","38","0","111","0"
"publicpolygonfeature:5:47683","ZIP Code 46222","country:us/state:in/zip:46222","46222","3107","2123","1801","2188","2780","0","301","261","254","583","984","0","74","83","3","5","8","0","99","158","173","23","47","0","174","104","14","17","58","0"
"publicpolygonfeature:5:47684","ZIP Code 46224","country:us/state:in/zip:46224","46224","3824","2312","2882","1028","4275","119","534","809","319","245","1001","0","8","195","28","0","165","0","133","162","85","12","6","0","131","3","12","0","248","0"
"publicpolygonfeature:5:47685","ZIP Code 46225","country:us/state:in/zip:46225","46225","706","313","285","191","357","0","105","61","83","43","0","0","0","0","0","0","0","0","21","6","0","0","21","0","11","20","15","0","0","0"
"publicpolygonfeature:5:47686","ZIP Code 46226","country:us/state:in/zip:46226","46226","3461","3264","3245","884","3169","33","1120","762","550","479","631","0","31","0","133","0","111","0","121","0","65","0","0","0","96","99","161","81","55","0"
"publicpolygonfeature:5:47687","ZIP Code 46227","country:us/state:in/zip:46227","46227","6304","3845","4158","1901","4865","0","634","888","309","560","1065","0","6","132","0","10","19","0","82","128","77","24","147","0","39","102","45","0","218","0"
"publicpolygonfeature:5:47688","ZIP Code 46228","country:us/state:in/zip:46228","46228","2247","687","1060","348","1191","21","225","121","174","18","160","0","0","18","0","0","0","0","2","0","25","0","24","0","47","27","7","2","84","0"
"publicpolygonfeature:5:47689","ZIP Code 46231","country:us/state:in/zip:46231","46231","933","427","905","275","1276","0","103","81","155","42","0","0","0","0","31","0","30","0","0","0","0","0","0","0","0","59","0","0","0","0"
"publicpolygonfeature:5:47690","ZIP Code 46234","country:us/state:in/zip:46234","46234","4592","1294","2156","756","2208","26","529","189","242","79","311","0","0","0","0","0","0","0","87","0","17","0","11","0","22","52","91","38","20","0"
"publicpolygonfeature:5:47691","ZIP Code 46235","country:us/state:in/zip:46235","46235","3687","1935","3045","915","3130","0","535","363","742","387","170","0","16","21","9","0","233","0","19","43","50","0","0","0","14","167","41","0","20","0"
"publicpolygonfeature:5:47692","ZIP Code 46236","country:us/state:in/zip:46236","46236","4999","1126","2097","812","1292","0","226","102","135","168","177","0","0","0","0","0","0","0","26","12","20","10","36","0","46","0","15","0","0","0"
"publicpolygonfeature:5:47693","ZIP Code 46237","country:us/state:in/zip:46237","46237","7345","2418","2941","1189","2553","0","583","467","347","165","458","0","0","1","6","5","2","0","113","0","0","0","0","0","64","17","45","29","6","0"
