"feature id","feature label","shid","geoid","Management, Business, Science, and Arts Occupations Commute by Drive Alone (2020-2024)","Service Occupations Commute by Drive Alone (2020-2024)","Sales and Office Occupations Commute by Drive Alone (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Drive Alone (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Drive Alone (2020-2024)","Military Occupations Commute by Drive Alone (2020-2024)","Management, Business, Science, and Arts Occupations Commute by Drive Carpool (2020-2024)","Service Occupations Commute by Drive Carpool (2020-2024)","Sales and Office Occupations Commute by Drive Carpool (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Drive Carpool (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Drive Carpool (2020-2024)","Military Occupations Commute by Drive Carpool (2020-2024)","Management, Business, Science, and Arts Occupations Commute by Public Transit (2020-2024)","Service Occupations Commute by Public Transit (2020-2024)","Sales and Office Occupations Commute by Public Transit (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Public Transit (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Public Transit (2020-2024)","Military Occupations Commute by Public Transit (2020-2024)","Management, Business, Science, and Arts Occupations Commute by Walk (2020-2024)","Service Occupations Commute by Walk (2020-2024)","Sales and Office Occupations Commute by Walk (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Walk (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Walk (2020-2024)","Military Occupations Commute by Walk (2020-2024)","Management, Business, Science, and Arts Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Service Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Sales and Office Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Military Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)"
"publicpolygonfeature:5:63553","ZIP Code 94037","country:us/state:ca/zip:94037","94037","405","54","189","70","78","0","89","0","0","56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","0","0","0","0","0"
"publicpolygonfeature:5:63554","ZIP Code 94038","country:us/state:ca/zip:94038","94038","423","251","68","92","0","0","0","0","34","21","0","0","34","0","0","0","0","0","2","0","0","0","0","0","0","36","0","0","0","0"
"publicpolygonfeature:5:63557","ZIP Code 94044","country:us/state:ca/zip:94044","94044","6123","2026","2031","960","1212","0","873","242","198","40","41","0","316","121","261","0","50","0","34","99","66","0","52","0","357","58","7","25","29","0"
"publicpolygonfeature:5:63558","ZIP Code 94060","country:us/state:ca/zip:94060","94060","194","129","46","60","0","0","0","122","0","105","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:63559","ZIP Code 94061","country:us/state:ca/zip:94061","94061","5950","1547","1902","1137","737","0","767","597","224","119","78","0","242","107","7","0","0","0","251","2","49","0","2","0","381","99","38","27","5","0"
"publicpolygonfeature:5:63560","ZIP Code 94121","country:us/state:ca/zip:94121","94121","4596","833","1434","268","388","0","822","320","304","35","235","0","1700","663","779","60","154","0","516","223","179","0","20","0","790","151","123","91","74","0"
"publicpolygonfeature:5:63561","ZIP Code 94062","country:us/state:ca/zip:94062","94062","4715","463","987","476","192","21","336","174","29","0","36","0","231","0","57","14","0","0","160","31","46","0","3","0","161","0","0","0","25","0"
"publicpolygonfeature:5:63562","ZIP Code 94122","country:us/state:ca/zip:94122","94122","5648","1360","1607","693","1005","6","1034","355","270","165","230","57","3017","864","633","31","287","0","1522","280","265","9","65","0","1124","161","295","143","70","0"
"publicpolygonfeature:5:63563","ZIP Code 94070","country:us/state:ca/zip:94070","94070","5405","915","1226","447","295","0","395","109","87","62","7","0","338","24","83","0","46","0","86","51","13","9","8","15","506","79","34","8","11","0"
"publicpolygonfeature:5:63564","ZIP Code 94074","country:us/state:ca/zip:94074","94074","46","10","0","12","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:63565","ZIP Code 94080","country:us/state:ca/zip:94080","94080","8215","4173","4601","1664","2572","0","1203","589","987","405","847","0","635","396","773","37","75","0","230","158","175","10","77","0","377","186","110","17","125","0"
"publicpolygonfeature:5:63570","ZIP Code 94102","country:us/state:ca/zip:94102","94102","1411","321","545","338","277","0","128","81","11","3","0","0","2303","1438","975","562","300","42","1061","1779","844","87","166","19","902","381","302","109","76","0"
"publicpolygonfeature:5:63571","ZIP Code 94103","country:us/state:ca/zip:94103","94103","1812","589","453","280","416","0","254","210","199","38","0","0","2815","1140","715","224","317","0","1635","867","594","39","55","0","1259","320","393","48","101","0"
"publicpolygonfeature:5:63572","ZIP Code 94104","country:us/state:ca/zip:94104","94104","0","0","0","0","13","0","0","0","0","0","0","0","15","0","40","0","0","0","9","11","60","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:63573","ZIP Code 94105","country:us/state:ca/zip:94105","94105","982","97","118","93","11","0","61","8","28","0","0","0","775","138","144","31","21","0","3070","298","364","0","42","0","427","0","42","0","0","0"
"publicpolygonfeature:5:63574","ZIP Code 94107","country:us/state:ca/zip:94107","94107","3395","228","427","116","156","0","416","185","31","0","0","0","2333","266","571","19","97","0","2835","193","415","47","28","0","1423","135","221","0","37","0"
"publicpolygonfeature:5:63575","ZIP Code 94108","country:us/state:ca/zip:94108","94108","508","110","92","57","81","0","89","28","47","21","6","0","414","309","153","0","60","0","795","573","357","5","78","0","60","84","34","0","0","0"
"publicpolygonfeature:5:63576","ZIP Code 94109","country:us/state:ca/zip:94109","94109","3580","595","721","25","351","0","799","50","182","7","90","0","3852","1004","1534","78","329","0","3838","1476","1741","65","248","0","1545","423","500","10","102","0"
"publicpolygonfeature:5:63577","ZIP Code 94110","country:us/state:ca/zip:94110","94110","6411","1397","1374","922","770","0","735","622","346","127","174","0","4491","1469","1079","218","534","0","1003","368","381","110","101","0","2497","442","288","117","126","0"
"publicpolygonfeature:5:63578","ZIP Code 94123","country:us/state:ca/zip:94123","94123","2707","176","838","102","66","0","618","83","222","0","12","0","1416","35","626","0","97","0","448","45","53","0","0","0","692","12","362","135","0","0"
"publicpolygonfeature:5:63579","ZIP Code 94124","country:us/state:ca/zip:94124","94124","2560","1833","1744","549","849","0","709","562","362","132","253","10","579","1015","496","161","131","0","60","86","69","40","91","0","259","145","70","10","70","0"
"publicpolygonfeature:5:63580","ZIP Code 94127","country:us/state:ca/zip:94127","94127","2834","235","521","141","245","0","195","96","101","0","50","0","949","91","182","30","0","0","113","0","0","17","0","0","226","13","0","0","0","0"
"publicpolygonfeature:5:63581","ZIP Code 94128","country:us/state:ca/zip:94128","94128","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:63582","ZIP Code 94129","country:us/state:ca/zip:94129","94129","592","148","59","11","119","0","81","0","23","0","0","0","41","15","58","0","0","0","121","0","0","0","0","0","160","0","0","0","0","0"
"publicpolygonfeature:5:63583","ZIP Code 94130","country:us/state:ca/zip:94130","94130","107","30","150","30","86","0","26","16","5","12","18","0","132","121","80","16","0","0","31","3","65","0","5","0","15","38","34","0","6","0"
"publicpolygonfeature:5:63584","ZIP Code 94131","country:us/state:ca/zip:94131","94131","3774","576","689","165","145","0","761","58","91","0","14","0","1984","287","122","21","75","0","314","71","26","0","15","0","552","80","141","14","50","0"
"publicpolygonfeature:5:63585","ZIP Code 94132","country:us/state:ca/zip:94132","94132","2968","959","903","223","368","16","495","216","342","57","79","0","768","409","456","8","62","0","437","181","243","0","76","0","265","71","56","7","14","0"
"publicpolygonfeature:5:63586","ZIP Code 94303","country:us/state:ca/zip:94303","94303","6600","3841","1608","758","1229","48","817","547","393","256","245","0","214","44","96","65","0","0","70","16","146","40","30","0","895","131","449","123","31","0"
"publicpolygonfeature:5:63590","ZIP Code 94401","country:us/state:ca/zip:94401","94401","4503","2189","2035","1277","1246","0","504","473","215","287","178","0","630","162","87","42","41","0","119","119","48","31","37","0","173","210","44","86","23","0"
"publicpolygonfeature:5:63592","ZIP Code 94402","country:us/state:ca/zip:94402","94402","4676","901","1192","227","372","0","337","143","50","48","42","0","203","98","36","0","9","0","262","97","66","0","0","0","139","42","67","3","8","0"
"publicpolygonfeature:5:63593","ZIP Code 94403","country:us/state:ca/zip:94403","94403","7682","1933","1911","804","666","0","978","306","74","34","131","0","846","167","197","53","107","0","384","67","117","35","99","0","428","76","178","20","108","0"
"publicpolygonfeature:5:63594","ZIP Code 94404","country:us/state:ca/zip:94404","94404","6943","708","1303","283","419","0","1018","99","138","34","51","0","458","38","13","0","0","0","176","76","108","0","10","0","278","50","42","0","0","0"
"publicpolygonfeature:5:63595","ZIP Code 94501","country:us/state:ca/zip:94501","94501","7799","1924","2309","698","1172","201","797","576","453","181","257","9","2249","307","519","59","61","0","497","201","273","5","62","8","519","301","105","57","44","0"
"publicpolygonfeature:5:63596","ZIP Code 94502","country:us/state:ca/zip:94502","94502","1779","178","564","125","148","12","250","64","40","0","0","0","590","0","40","0","3","0","128","13","0","0","0","0","80","36","5","30","12","21"
"publicpolygonfeature:5:63598","ZIP Code 94509","country:us/state:ca/zip:94509","94509","5922","5199","4208","2541","3088","0","1165","1553","1136","969","699","0","567","492","311","194","53","0","78","185","65","0","79","0","162","80","137","41","9","0"
"publicpolygonfeature:5:63599","ZIP Code 94505","country:us/state:ca/zip:94505","94505","2053","735","850","542","317","0","285","155","90","80","11","0","15","0","0","0","0","0","0","0","32","0","0","0","58","0","0","56","0","0"
"publicpolygonfeature:5:63600","ZIP Code 94506","country:us/state:ca/zip:94506","94506","4016","416","831","73","137","0","496","182","198","0","0","0","246","0","102","0","0","0","183","40","43","117","0","0","91","11","64","15","9","0"
"publicpolygonfeature:5:63601","ZIP Code 94507","country:us/state:ca/zip:94507","94507","2225","166","711","85","219","0","203","75","183","0","49","0","76","0","22","0","47","0","67","15","30","27","3","0","89","0","23","0","0","0"
"publicpolygonfeature:5:63605","ZIP Code 94511","country:us/state:ca/zip:94511","94511","57","21","0","221","0","0","20","0","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:63607","ZIP Code 94518","country:us/state:ca/zip:94518","94518","3549","1824","1186","569","727","0","401","248","320","72","70","0","584","147","103","24","70","0","31","305","47","25","0","0","107","43","16","90","27","0"
"publicpolygonfeature:5:63608","ZIP Code 94519","country:us/state:ca/zip:94519","94519","1923","1224","1134","657","797","0","250","191","225","88","3","0","256","137","104","99","28","0","1","3","59","0","7","0","28","25","3","0","0","0"
"publicpolygonfeature:5:63609","ZIP Code 94929","country:us/state:ca/zip:94929","94929","9","0","0","0","0","0","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:63610","ZIP Code 94513","country:us/state:ca/zip:94513","94513","8930","3508","3972","2496","1807","20","1278","661","852","163","110","0","163","96","145","23","45","0","439","270","172","45","33","0","36","25","107","73","0","0"
"publicpolygonfeature:5:63611","ZIP Code 94514","country:us/state:ca/zip:94514","94514","94","168","106","108","166","0","61","33","10","0","0","0","2","0","0","0","0","0","29","27","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:63612","ZIP Code 94566","country:us/state:ca/zip:94566","94566","8021","1039","2177","311","402","12","889","234","286","27","170","18","778","56","84","12","56","0","71","91","79","29","74","0","281","64","79","0","9","0"
"publicpolygonfeature:5:63614","ZIP Code 94516","country:us/state:ca/zip:94516","94516","63","2","1","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:63615","ZIP Code 94517","country:us/state:ca/zip:94517","94517","2023","388","560","284","394","0","152","113","85","0","9","0","44","0","19","0","11","0","40","3","43","3","0","0","52","38","31","0","0","0"
"publicpolygonfeature:5:63616","ZIP Code 94520","country:us/state:ca/zip:94520","94520","3177","3600","1547","1666","1435","15","450","999","329","563","343","0","355","361","296","29","143","12","196","347","76","0","7","0","111","248","262","33","0","0"
"publicpolygonfeature:5:63617","ZIP Code 94521","country:us/state:ca/zip:94521","94521","6021","1857","2804","1050","1181","6","865","202","398","187","82","0","548","49","179","41","131","0","77","69","67","19","28","0","109","195","191","0","60","0"
"publicpolygonfeature:5:63618","ZIP Code 94523","country:us/state:ca/zip:94523","94523","5022","1504","1404","596","746","0","850","218","640","150","113","0","557","23","223","0","56","0","206","108","117","37","25","0","216","43","0","38","44","0"
"publicpolygonfeature:5:63619","ZIP Code 94525","country:us/state:ca/zip:94525","94525","417","107","182","128","62","0","34","0","0","9","39","0","98","0","0","0","0","0","10","11","0","0","21","0","66","0","0","0","7","0"
"publicpolygonfeature:5:63621","ZIP Code 94526","country:us/state:ca/zip:94526","94526","5251","541","1528","276","396","0","101","37","62","105","0","0","323","0","125","13","16","0","199","26","82","0","0","0","113","0","17","0","8","0"
"publicpolygonfeature:5:63622","ZIP Code 94528","country:us/state:ca/zip:94528","94528","157","0","64","0","0","0","73","0","0","0","0","0","40","0","0","0","0","0","43","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:63623","ZIP Code 94530","country:us/state:ca/zip:94530","94530","3368","701","806","294","331","0","358","178","166","46","48","0","1379","222","383","19","143","0","208","61","54","27","27","0","253","105","97","11","21","0"
"publicpolygonfeature:5:63624","ZIP Code 94531","country:us/state:ca/zip:94531","94531","5901","2287","3331","1157","1956","0","887","668","415","287","287","0","349","164","342","93","38","0","74","11","0","17","0","0","100","76","7","17","0","0"
"publicpolygonfeature:5:63628","ZIP Code 94536","country:us/state:ca/zip:94536","94536","11586","2416","3186","1264","2065","29","1243","163","606","307","218","0","879","105","107","0","50","0","223","67","106","0","78","0","258","32","40","0","16","0"
"publicpolygonfeature:5:63630","ZIP Code 94538","country:us/state:ca/zip:94538","94538","10277","2396","2805","1149","2466","0","1168","613","417","107","455","20","1264","71","218","19","0","0","192","94","222","8","37","0","476","144","129","58","89","0"
"publicpolygonfeature:5:63631","ZIP Code 94539","country:us/state:ca/zip:94539","94539","9481","529","1291","291","724","0","1188","217","266","40","81","0","603","34","73","0","0","0","90","29","11","0","9","0","222","54","66","0","34","0"
"publicpolygonfeature:5:63632","ZIP Code 94541","country:us/state:ca/zip:94541","94541","7213","4159","4312","2943","3306","0","1275","799","846","237","644","0","703","162","136","87","192","0","61","262","19","18","20","0","283","281","146","241","90","0"
"publicpolygonfeature:5:63633","ZIP Code 94542","country:us/state:ca/zip:94542","94542","1697","773","1223","493","496","0","360","29","195","0","112","0","192","22","62","0","31","0","110","31","26","0","0","3","17","11","25","0","0","0"
"publicpolygonfeature:5:63634","ZIP Code 94544","country:us/state:ca/zip:94544","94544","7596","4662","4385","3521","5065","19","1262","1394","856","616","1154","0","777","379","319","60","397","0","12","86","156","152","91","0","62","162","295","14","90","0"
"publicpolygonfeature:5:63635","ZIP Code 94545","country:us/state:ca/zip:94545","94545","3755","1737","2231","1072","1635","0","635","512","346","189","382","0","89","48","22","62","107","0","17","9","47","17","8","0","122","115","50","6","5","0"
"publicpolygonfeature:5:63636","ZIP Code 94546","country:us/state:ca/zip:94546","94546","6497","2509","2234","1097","1550","0","625","380","262","253","193","0","536","101","143","21","48","0","180","195","25","0","0","0","157","120","40","57","80","0"
"publicpolygonfeature:5:63637","ZIP Code 94547","country:us/state:ca/zip:94547","94547","3445","1296","1951","365","1040","20","545","62","228","0","45","0","536","115","427","39","53","0","26","14","11","0","0","0","184","10","44","0","0","0"
"publicpolygonfeature:5:63638","ZIP Code 94548","country:us/state:ca/zip:94548","94548","55","14","0","52","33","0","25","50","62","0","0","0","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:63640","ZIP Code 94549","country:us/state:ca/zip:94549","94549","4049","400","892","259","98","0","147","43","38","21","14","0","978","17","206","18","58","0","202","67","47","0","13","0","119","15","54","0","0","0"
"publicpolygonfeature:5:63641","ZIP Code 94551","country:us/state:ca/zip:94551","94551","6696","2469","1974","949","833","0","645","451","217","332","60","0","304","27","69","0","6","0","19","27","54","0","0","0","181","53","31","27","7","0"
"publicpolygonfeature:5:63642","ZIP Code 94578","country:us/state:ca/zip:94578","94578","4024","2381","2979","1864","2348","0","540","748","430","230","375","0","820","462","267","62","338","0","27","160","48","0","0","0","86","231","63","96","69","0"
"publicpolygonfeature:5:63643","ZIP Code 94550","country:us/state:ca/zip:94550","94550","8683","2521","2372","1042","1057","3","1029","291","333","121","244","15","583","23","47","8","19","0","93","40","16","0","36","0","563","81","67","21","41","0"
"publicpolygonfeature:5:63644","ZIP Code 94552","country:us/state:ca/zip:94552","94552","2717","425","821","263","161","7","244","15","69","49","15","0","190","43","37","38","0","0","65","0","0","0","0","0","54","0","7","2","0","0"
"publicpolygonfeature:5:63645","ZIP Code 94553","country:us/state:ca/zip:94553","94553","6696","2609","3423","1403","1369","0","415","368","295","92","332","0","337","92","169","88","33","0","330","66","205","28","10","0","183","89","58","16","25","0"
"publicpolygonfeature:5:63646","ZIP Code 94556","country:us/state:ca/zip:94556","94556","2269","297","437","43","55","0","273","99","27","0","9","0","236","7","51","0","0","0","160","34","23","0","26","0","73","6","8","0","4","0"
"publicpolygonfeature:5:63649","ZIP Code 94560","country:us/state:ca/zip:94560","94560","7476","2389","2768","1089","1856","0","1465","383","270","141","288","0","763","109","165","29","19","0","40","33","72","8","50","0","165","230","77","60","112","0"
"publicpolygonfeature:5:63650","ZIP Code 94561","country:us/state:ca/zip:94561","94561","5943","3178","3134","2312","1934","0","657","320","321","430","228","0","105","12","94","0","66","0","94","0","0","0","6","0","32","13","85","0","0","0"
"publicpolygonfeature:5:63651","ZIP Code 94563","country:us/state:ca/zip:94563","94563","2764","367","378","121","166","0","141","45","19","0","19","0","807","101","138","5","11","0","18","14","0","0","0","0","160","25","0","0","0","0"
"publicpolygonfeature:5:63652","ZIP Code 94564","country:us/state:ca/zip:94564","94564","2485","960","1349","388","585","0","249","373","314","47","75","0","255","114","113","0","0","0","14","0","31","17","0","0","37","0","38","0","42","0"
"publicpolygonfeature:5:63653","ZIP Code 94565","country:us/state:ca/zip:94565","94565","8250","7620","6643","5130","4511","0","1644","2117","1168","1314","1169","0","1149","554","496","96","145","0","57","127","77","0","0","0","136","46","91","53","73","0"
"publicpolygonfeature:5:63655","ZIP Code 94568","country:us/state:ca/zip:94568","94568","11869","1682","2797","852","836","74","1557","164","433","36","161","61","1677","27","99","31","107","28","276","113","113","72","50","142","377","111","91","11","46","24"
"publicpolygonfeature:5:63656","ZIP Code 94569","country:us/state:ca/zip:94569","94569","10","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","18","0","0"
"publicpolygonfeature:5:63657","ZIP Code 94579","country:us/state:ca/zip:94579","94579","1871","1486","1249","799","990","0","169","286","210","134","231","0","206","30","111","0","4","0","0","38","3","0","0","0","21","105","41","0","48","0"
"publicpolygonfeature:5:63659","ZIP Code 94572","country:us/state:ca/zip:94572","94572","767","412","870","262","369","0","276","38","46","13","56","0","0","110","94","0","0","0","0","0","2","10","40","0","23","77","0","0","102","0"
