"feature id","feature label","shid","geoid","Management, Business, Science, and Arts Occupations Commute by Drive Alone (2020-2024)","Service Occupations Commute by Drive Alone (2020-2024)","Sales and Office Occupations Commute by Drive Alone (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Drive Alone (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Drive Alone (2020-2024)","Military Occupations Commute by Drive Alone (2020-2024)","Management, Business, Science, and Arts Occupations Commute by Drive Carpool (2020-2024)","Service Occupations Commute by Drive Carpool (2020-2024)","Sales and Office Occupations Commute by Drive Carpool (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Drive Carpool (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Drive Carpool (2020-2024)","Military Occupations Commute by Drive Carpool (2020-2024)","Management, Business, Science, and Arts Occupations Commute by Public Transit (2020-2024)","Service Occupations Commute by Public Transit (2020-2024)","Sales and Office Occupations Commute by Public Transit (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Public Transit (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Public Transit (2020-2024)","Military Occupations Commute by Public Transit (2020-2024)","Management, Business, Science, and Arts Occupations Commute by Walk (2020-2024)","Service Occupations Commute by Walk (2020-2024)","Sales and Office Occupations Commute by Walk (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Walk (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Walk (2020-2024)","Military Occupations Commute by Walk (2020-2024)","Management, Business, Science, and Arts Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Service Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Sales and Office Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Military Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)"
"publicpolygonfeature:5:57438","ZIP Code 80233","country:us/state:co/zip:80233","80233","6315","3286","3816","2512","3421","94","744","306","660","196","564","22","226","83","195","21","35","0","27","54","53","13","0","0","149","32","14","52","97","0"
"publicpolygonfeature:5:57456","ZIP Code 80234","country:us/state:co/zip:80234","80234","4172","2094","2391","1251","1633","35","673","306","283","284","312","0","60","49","31","8","38","0","29","32","42","0","12","0","27","86","107","0","27","0"
"publicpolygonfeature:5:57463","ZIP Code 80235","country:us/state:co/zip:80235","80235","1343","631","633","201","241","0","191","126","93","3","23","0","0","37","52","6","13","0","25","0","15","5","0","0","24","6","0","0","14","0"
"publicpolygonfeature:5:57489","ZIP Code 80236","country:us/state:co/zip:80236","80236","1729","1311","1323","596","721","61","284","152","66","48","49","0","48","29","35","0","80","0","42","18","0","0","0","0","34","0","9","13","18","0"
"publicpolygonfeature:5:57492","ZIP Code 80237","country:us/state:co/zip:80237","80237","4367","1284","1521","789","740","22","454","106","355","0","243","0","260","50","152","0","3","0","114","41","44","0","58","0","65","0","84","0","0","0"
"publicpolygonfeature:5:57499","ZIP Code 80238","country:us/state:co/zip:80238","80238","5774","777","1356","326","489","158","400","169","174","0","97","0","191","76","176","0","19","0","87","147","44","0","0","0","135","10","0","0","10","0"
"publicpolygonfeature:5:57507","ZIP Code 80239","country:us/state:co/zip:80239","80239","4249","2891","3318","2845","2848","9","534","458","371","528","606","0","17","116","40","5","52","0","5","1","49","5","32","0","145","113","143","117","15","0"
"publicpolygonfeature:5:57517","ZIP Code 80241","country:us/state:co/zip:80241","80241","5863","1903","2794","1485","1220","12","810","334","424","142","172","0","140","40","74","11","27","0","61","98","14","64","0","0","96","20","72","7","52","0"
"publicpolygonfeature:5:57526","ZIP Code 80246","country:us/state:co/zip:80246","80246","2976","916","1443","270","679","0","208","72","114","32","1","0","105","222","139","0","19","0","55","37","79","0","37","0","126","45","19","0","0","0"
"publicpolygonfeature:5:57994","ZIP Code 80015","country:us/state:co/zip:80015","80015","11897","4403","5257","1881","3115","199","1061","719","496","278","179","0","179","51","145","24","31","0","73","82","53","0","40","0","243","128","109","47","218","16"
"publicpolygonfeature:5:57998","ZIP Code 80045","country:us/state:co/zip:80045","80045","153","48","34","6","63","0","0","0","5","0","0","0","17","0","0","0","48","0","215","18","7","0","0","0","22","0","0","0","6","0"
"publicpolygonfeature:5:58158","ZIP Code 80212","country:us/state:co/zip:80212","80212","4568","916","1004","476","449","0","292","118","128","15","27","0","102","35","107","0","14","0","91","36","219","30","0","0","202","54","43","9","0","0"
"publicpolygonfeature:5:58168","ZIP Code 80214","country:us/state:co/zip:80214","80214","4607","1542","1842","1014","969","0","165","543","234","66","146","0","91","382","42","80","91","23","91","126","43","8","38","0","289","6","83","11","243","0"
"publicpolygonfeature:5:58185","ZIP Code 80215","country:us/state:co/zip:80215","80215","3201","633","861","767","691","0","329","357","125","43","88","0","132","93","51","0","12","0","33","31","21","7","15","0","134","73","0","0","17","0"
"publicpolygonfeature:5:59760","ZIP Code 80247","country:us/state:co/zip:80247","80247","4689","2416","2237","891","1423","13","267","101","134","69","152","0","84","384","175","102","51","0","9","76","0","17","88","0","30","169","25","0","0","0"
"publicpolygonfeature:5:59764","ZIP Code 80249","country:us/state:co/zip:80249","80249","4157","2626","2803","1816","2389","42","1294","963","753","61","370","0","167","369","192","52","205","0","0","15","11","18","9","0","12","0","39","0","30","0"
"publicpolygonfeature:5:59775","ZIP Code 80260","country:us/state:co/zip:80260","80260","2184","2965","2211","1913","2070","0","229","698","532","734","655","0","57","92","88","34","66","0","31","21","0","47","39","0","20","53","38","12","73","0"
"publicpolygonfeature:5:59781","ZIP Code 80264","country:us/state:co/zip:80264","80264","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:59782","ZIP Code 80290","country:us/state:co/zip:80290","80290","42","46","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","69","0","33","0","0","0","0","101","0","61","0","0"
"publicpolygonfeature:5:59783","ZIP Code 80293","country:us/state:co/zip:80293","80293","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:59792","ZIP Code 80294","country:us/state:co/zip:80294","80294","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60389","ZIP Code 80002","country:us/state:co/zip:80002","80002","4122","1421","1615","747","530","0","186","163","65","114","66","0","72","109","37","0","0","0","0","117","32","0","0","0","30","43","73","0","30","0"
"publicpolygonfeature:5:60390","ZIP Code 80003","country:us/state:co/zip:80003","80003","4984","2116","2202","1766","1559","0","217","393","272","467","212","0","150","55","19","20","37","0","72","76","66","29","0","0","91","75","250","0","132","0"
"publicpolygonfeature:5:60391","ZIP Code 80004","country:us/state:co/zip:80004","80004","6134","2196","2423","1095","1255","0","311","201","120","58","134","0","116","16","135","16","50","0","75","72","24","0","49","0","79","0","32","30","21","0"
"publicpolygonfeature:5:60392","ZIP Code 80005","country:us/state:co/zip:80005","80005","5279","1454","2296","650","821","0","298","145","147","10","53","0","21","8","6","0","11","0","71","0","54","17","0","0","49","16","14","15","8","0"
"publicpolygonfeature:5:60393","ZIP Code 80007","country:us/state:co/zip:80007","80007","3837","898","1406","431","203","0","185","23","30","16","0","0","65","0","0","0","0","0","62","6","20","0","0","0","135","16","19","0","0","0"
"publicpolygonfeature:5:60394","ZIP Code 80216","country:us/state:co/zip:80216","80216","2400","880","625","630","981","0","280","120","281","203","238","0","117","142","24","9","45","0","58","70","22","10","42","0","169","116","16","0","7","0"
"publicpolygonfeature:5:60395","ZIP Code 80010","country:us/state:co/zip:80010","80010","3694","3344","1590","2821","2295","17","554","625","456","565","407","0","158","360","225","166","171","39","42","132","9","89","24","0","76","116","56","0","84","0"
"publicpolygonfeature:5:60396","ZIP Code 80011","country:us/state:co/zip:80011","80011","4539","3920","3210","3053","3584","124","472","790","885","1183","486","4","351","520","236","113","87","20","300","126","195","43","38","40","320","131","212","21","153","0"
"publicpolygonfeature:5:60397","ZIP Code 80012","country:us/state:co/zip:80012","80012","4685","3561","3448","2264","3229","97","856","572","581","618","316","0","227","616","177","187","130","0","84","118","111","48","36","0","85","111","21","109","34","0"
"publicpolygonfeature:5:60398","ZIP Code 80013","country:us/state:co/zip:80013","80013","10413","4442","5507","3483","3389","100","1131","768","783","320","493","0","78","192","161","142","66","0","70","123","136","6","116","0","237","145","123","36","31","0"
"publicpolygonfeature:5:60399","ZIP Code 80014","country:us/state:co/zip:80014","80014","5544","2319","2541","924","1649","62","430","312","179","34","99","11","403","298","376","185","268","0","103","40","156","0","21","0","70","40","115","9","6","0"
"publicpolygonfeature:5:60400","ZIP Code 80016","country:us/state:co/zip:80016","80016","10938","3039","4461","927","2008","109","1089","547","423","131","442","11","125","27","12","0","90","0","97","130","108","3","104","0","144","122","80","29","109","0"
"publicpolygonfeature:5:60401","ZIP Code 80017","country:us/state:co/zip:80017","80017","4103","3020","3013","1470","2762","186","569","316","429","502","379","20","205","317","249","65","134","0","107","87","93","0","0","15","319","272","44","108","234","0"
"publicpolygonfeature:5:60402","ZIP Code 80018","country:us/state:co/zip:80018","80018","3508","1196","1642","484","865","222","562","150","143","48","132","0","6","0","0","10","0","0","7","33","15","0","0","0","137","0","60","16","0","0"
"publicpolygonfeature:5:60403","ZIP Code 80019","country:us/state:co/zip:80019","80019","1128","457","869","260","567","0","192","264","335","244","63","0","11","0","19","24","17","0","0","0","0","0","0","0","14","0","0","0","30","0"
"publicpolygonfeature:5:60404","ZIP Code 80020","country:us/state:co/zip:80020","80020","9507","3039","3036","1104","1740","63","909","594","362","173","239","0","235","15","69","0","0","0","67","77","51","10","80","0","463","167","32","0","115","0"
"publicpolygonfeature:5:60405","ZIP Code 80021","country:us/state:co/zip:80021","80021","7950","2180","2722","1346","1335","46","600","232","179","44","16","0","205","24","42","44","31","0","158","125","56","0","30","0","106","18","16","69","0","0"
"publicpolygonfeature:5:60406","ZIP Code 80218","country:us/state:co/zip:80218","80218","4289","755","1040","150","278","0","270","283","108","0","0","0","492","63","108","5","86","0","571","173","74","0","21","0","418","224","105","0","161","0"
"publicpolygonfeature:5:60407","ZIP Code 80022","country:us/state:co/zip:80022","80022","8069","3398","3318","3354","4246","0","702","347","237","397","386","15","269","156","9","0","66","0","200","52","180","10","83","0","256","87","152","0","42","0"
"publicpolygonfeature:5:60408","ZIP Code 80023","country:us/state:co/zip:80023","80023","5357","902","1519","162","418","11","351","123","106","0","72","0","32","22","8","0","0","0","115","15","0","0","18","0","87","12","52","0","7","0"
"publicpolygonfeature:5:60409","ZIP Code 80024","country:us/state:co/zip:80024","80024","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60411","ZIP Code 80109","country:us/state:co/zip:80109","80109","4697","1716","2050","420","346","48","278","153","162","32","85","0","39","0","0","0","0","0","126","64","0","0","0","0","49","69","21","0","20","0"
"publicpolygonfeature:5:60414","ZIP Code 80030","country:us/state:co/zip:80030","80030","1514","641","1208","819","1128","0","175","111","40","129","50","0","81","0","0","0","1","0","11","61","36","65","10","0","0","42","47","0","60","0"
"publicpolygonfeature:5:60415","ZIP Code 80031","country:us/state:co/zip:80031","80031","5254","1981","2386","1515","1860","30","414","183","342","51","110","0","247","15","151","1","20","0","63","24","73","0","40","0","59","85","18","56","37","0"
"publicpolygonfeature:5:60416","ZIP Code 80033","country:us/state:co/zip:80033","80033","4028","1215","1673","747","1030","0","379","432","586","138","182","9","121","91","40","35","71","0","39","160","99","39","16","0","172","10","108","22","20","0"
"publicpolygonfeature:5:60417","ZIP Code 80101","country:us/state:co/zip:80101","80101","57","15","19","19","8","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60418","ZIP Code 80102","country:us/state:co/zip:80102","80102","931","310","617","484","391","9","67","19","56","39","3","0","0","0","0","0","0","0","0","4","4","34","0","0","0","0","56","56","12","0"
"publicpolygonfeature:5:60419","ZIP Code 80110","country:us/state:co/zip:80110","80110","3922","1633","1563","981","1139","10","383","201","135","91","70","0","101","119","38","101","24","0","101","38","13","6","94","0","106","29","10","62","66","0"
"publicpolygonfeature:5:60420","ZIP Code 80103","country:us/state:co/zip:80103","80103","298","183","116","210","106","0","43","5","49","7","17","16","0","0","0","0","0","0","17","0","5","0","0","0","5","0","0","18","5","0"
"publicpolygonfeature:5:60421","ZIP Code 80104","country:us/state:co/zip:80104","80104","6558","2251","2710","709","1614","69","834","206","236","50","43","0","0","6","0","0","0","0","95","36","198","99","0","0","53","0","79","59","16","0"
"publicpolygonfeature:5:60422","ZIP Code 80105","country:us/state:co/zip:80105","80105","207","132","76","262","92","0","120","0","19","8","86","0","0","0","0","0","0","0","0","8","3","0","0","0","13","0","0","0","0","0"
"publicpolygonfeature:5:60423","ZIP Code 80106","country:us/state:co/zip:80106","80106","660","164","379","98","175","0","214","12","118","0","21","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60424","ZIP Code 80107","country:us/state:co/zip:80107","80107","2098","751","859","807","616","0","296","192","63","125","82","0","0","0","0","0","0","0","33","65","24","0","9","0","33","0","0","1","0","0"
"publicpolygonfeature:5:60425","ZIP Code 80108","country:us/state:co/zip:80108","80108","7003","1523","2028","561","581","26","476","83","145","23","51","0","18","48","0","0","0","0","47","62","149","54","0","0","73","18","20","0","122","0"
"publicpolygonfeature:5:60426","ZIP Code 80111","country:us/state:co/zip:80111","80111","6392","1195","1622","227","712","0","405","307","251","15","108","0","66","131","33","0","0","0","164","45","32","0","0","0","129","0","65","16","58","0"
"publicpolygonfeature:5:60427","ZIP Code 80112","country:us/state:co/zip:80112","80112","8083","1736","2938","371","1019","26","352","92","309","18","102","0","121","41","0","20","0","0","520","48","23","0","15","0","169","165","14","0","0","0"
"publicpolygonfeature:5:60428","ZIP Code 80113","country:us/state:co/zip:80113","80113","4028","1034","1736","461","663","11","254","166","102","32","77","0","49","52","135","0","31","0","158","49","77","23","14","0","193","111","139","53","30","0"
"publicpolygonfeature:5:60429","ZIP Code 80116","country:us/state:co/zip:80116","80116","644","133","377","137","144","0","69","7","0","18","13","0","8","0","12","0","0","0","34","0","8","0","0","0","7","0","0","0","0","0"
"publicpolygonfeature:5:60430","ZIP Code 80120","country:us/state:co/zip:80120","80120","4918","1338","1897","857","1039","5","215","95","122","43","74","0","189","264","110","0","17","0","97","136","29","7","73","0","176","82","59","27","13","0"
"publicpolygonfeature:5:60431","ZIP Code 80121","country:us/state:co/zip:80121","80121","3603","606","798","317","474","0","93","93","26","19","55","0","11","0","0","0","0","0","51","32","44","0","0","11","43","9","21","6","0","0"
"publicpolygonfeature:5:60432","ZIP Code 80122","country:us/state:co/zip:80122","80122","6402","1153","1945","674","814","0","409","197","172","89","56","0","101","17","0","0","12","0","43","24","73","0","24","0","120","0","27","0","3","0"
"publicpolygonfeature:5:60433","ZIP Code 80117","country:us/state:co/zip:80117","80117","347","90","263","205","85","0","82","4","33","21","0","0","16","0","0","0","0","0","0","0","2","0","0","0","16","10","0","0","0","0"
"publicpolygonfeature:5:60434","ZIP Code 80118","country:us/state:co/zip:80118","80118","943","346","254","230","86","0","69","3","53","0","0","0","0","0","0","0","0","0","9","16","91","0","0","0","33","0","0","0","0","0"
"publicpolygonfeature:5:60435","ZIP Code 80125","country:us/state:co/zip:80125","80125","2872","608","1067","346","304","0","157","26","77","18","6","0","0","0","0","0","0","0","24","31","12","0","23","0","27","0","0","0","0","0"
"publicpolygonfeature:5:60436","ZIP Code 80126","country:us/state:co/zip:80126","80126","8498","1707","3185","657","817","27","495","162","160","14","0","0","29","10","32","0","8","0","70","21","49","0","10","0","182","52","16","22","25","0"
"publicpolygonfeature:5:60437","ZIP Code 80134","country:us/state:co/zip:80134","80134","14767","4255","5794","1289","2637","38","1449","420","770","189","215","0","140","0","82","0","3","0","207","6","28","25","17","0","205","10","44","0","17","0"
"publicpolygonfeature:5:60438","ZIP Code 80135","country:us/state:co/zip:80135","80135","809","110","172","159","89","0","26","0","20","22","6","0","10","0","0","0","1","0","1","0","5","0","0","0","0","0","23","0","13","0"
"publicpolygonfeature:5:60439","ZIP Code 80127","country:us/state:co/zip:80127","80127","8151","2165","2623","1084","847","44","431","201","173","94","75","0","120","6","35","53","72","0","36","12","47","0","11","0","104","79","71","0","17","0"
"publicpolygonfeature:5:60440","ZIP Code 80128","country:us/state:co/zip:80128","80128","6279","1994","2872","1129","1186","14","471","302","259","39","88","0","97","15","12","10","7","0","116","22","38","0","0","0","202","33","293","15","41","0"
"publicpolygonfeature:5:60441","ZIP Code 80129","country:us/state:co/zip:80129","80129","5606","1285","1982","303","826","23","229","95","86","0","75","0","211","0","13","0","0","0","48","0","56","0","0","0","144","12","44","0","11","0"
"publicpolygonfeature:5:60442","ZIP Code 80130","country:us/state:co/zip:80130","80130","4986","839","1300","255","439","111","259","30","67","33","20","0","76","0","0","4","0","0","133","21","12","0","9","0","79","17","11","0","22","0"
"publicpolygonfeature:5:60443","ZIP Code 80131","country:us/state:co/zip:80131","80131","70","17","22","8","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0"
"publicpolygonfeature:5:60446","ZIP Code 80204","country:us/state:co/zip:80204","80204","5368","1654","1744","1015","849","0","370","500","128","321","181","0","336","305","181","38","208","12","418","221","212","12","95","0","399","152","242","0","40","0"
"publicpolygonfeature:5:60447","ZIP Code 80136","country:us/state:co/zip:80136","80136","695","270","302","218","337","0","53","23","38","49","70","0","0","0","0","0","0","0","63","94","27","0","13","16","8","0","0","0","11","0"
"publicpolygonfeature:5:60448","ZIP Code 80137","country:us/state:co/zip:80137","80137","277","47","152","119","19","0","0","30","36","27","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60449","ZIP Code 80138","country:us/state:co/zip:80138","80138","5743","1743","2851","880","1093","0","486","272","167","77","77","0","63","22","0","4","68","0","0","0","89","0","6","0","86","43","0","0","15","0"
"publicpolygonfeature:5:60450","ZIP Code 80202","country:us/state:co/zip:80202","80202","2959","441","528","165","66","0","103","0","70","72","17","0","717","110","117","0","224","0","2399","267","527","0","38","0","215","66","73","20","28","0"
"publicpolygonfeature:5:60451","ZIP Code 80203","country:us/state:co/zip:80203","80203","4584","924","1223","511","418","11","229","75","174","25","12","0","243","256","80","0","43","0","978","337","339","52","103","0","398","177","46","82","127","0"
"publicpolygonfeature:5:60452","ZIP Code 80205","country:us/state:co/zip:80205","80205","5372","1239","1317","395","837","13","520","265","163","32","76","0","313","335","199","6","169","0","764","94","338","0","56","0","830","97","41","36","91","0"
"publicpolygonfeature:5:60453","ZIP Code 80223","country:us/state:co/zip:80223","80223","2874","1034","738","515","357","0","293","267","150","121","208","0","361","130","80","15","9","0","122","55","27","91","6","0","99","158","136","104","18","0"
"publicpolygonfeature:5:60454","ZIP Code 80224","country:us/state:co/zip:80224","80224","2951","819","1117","151","584","10","350","44","66","0","63","0","108","93","38","0","70","0","134","40","8","0","0","0","97","15","13","0","12","0"
"publicpolygonfeature:5:60455","ZIP Code 80226","country:us/state:co/zip:80226","80226","4176","2645","1961","1545","1214","51","275","247","168","188","231","0","148","0","79","20","53","0","104","109","91","33","51","0","87","79","10","107","22","0"
"publicpolygonfeature:5:60456","ZIP Code 80227","country:us/state:co/zip:80227","80227","5629","2592","3261","1358","973","0","311","186","251","51","72","0","71","35","152","0","0","0","79","97","32","0","0","0","272","14","62","3","0","0"
"publicpolygonfeature:5:60457","ZIP Code 80228","country:us/state:co/zip:80228","80228","6427","1897","2601","1022","1173","57","371","218","212","26","62","0","99","42","25","0","29","0","140","13","75","0","0","0","133","43","16","0","30","0"
"publicpolygonfeature:5:60458","ZIP Code 80229","country:us/state:co/zip:80229","80229","5667","3522","4533","3319","4174","0","938","814","792","694","859","0","150","101","121","49","73","0","0","28","35","12","63","0","46","135","94","36","31","0"
"publicpolygonfeature:5:60459","ZIP Code 80230","country:us/state:co/zip:80230","80230","2444","293","314","81","106","0","85","0","125","0","72","11","92","0","0","0","99","0","21","0","0","0","0","0","33","0","0","0","0","0"
"publicpolygonfeature:5:60467","ZIP Code 80401","country:us/state:co/zip:80401","80401","6757","1791","2298","974","1362","0","693","393","268","35","55","0","100","21","28","24","0","0","559","186","161","33","41","0","317","93","82","4","44","0"
"publicpolygonfeature:5:60468","ZIP Code 80420","country:us/state:co/zip:80420","80420","95","1","18","67","49","0","69","263","202","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60469","ZIP Code 80403","country:us/state:co/zip:80403","80403","4132","468","741","337","299","0","204","97","85","27","41","0","61","23","0","0","7","12","29","15","10","0","21","0","95","29","6","19","0","0"
"publicpolygonfeature:5:60470","ZIP Code 80419","country:us/state:co/zip:80419","80419","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60471","ZIP Code 80436","country:us/state:co/zip:80436","80436","61","17","21","27","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60472","ZIP Code 80421","country:us/state:co/zip:80421","80421","1310","394","450","365","198","63","169","9","165","53","13","0","16","0","0","0","0","0","0","7","11","0","0","0","32","12","29","0","0","0"
"publicpolygonfeature:5:60474","ZIP Code 80422","country:us/state:co/zip:80422","80422","1044","182","336","63","70","0","115","33","105","12","0","0","144","0","0","0","0","0","24","0","1","0","0","0","5","0","0","0","0","0"
"publicpolygonfeature:5:60475","ZIP Code 80427","country:us/state:co/zip:80427","80427","31","64","40","0","81","0","0","39","25","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60477","ZIP Code 80438","country:us/state:co/zip:80438","80438","182","43","44","56","76","0","20","0","0","27","8","0","0","15","9","0","0","0","2","0","65","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60479","ZIP Code 80425","country:us/state:co/zip:80425","80425","33","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:60480","ZIP Code 80452","country:us/state:co/zip:80452","80452","708","336","147","147","12","0","59","36","62","71","0","0","0","0","0","0","0","0","13","10","46","0","18","0","0","0","0","3","0","0"
