"feature id","feature label","shid","geoid","Management, Business, Science, and Arts Occupations Commute by Drive Alone (2020-2024)","Service Occupations Commute by Drive Alone (2020-2024)","Sales and Office Occupations Commute by Drive Alone (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Drive Alone (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Drive Alone (2020-2024)","Military Occupations Commute by Drive Alone (2020-2024)","Management, Business, Science, and Arts Occupations Commute by Drive Carpool (2020-2024)","Service Occupations Commute by Drive Carpool (2020-2024)","Sales and Office Occupations Commute by Drive Carpool (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Drive Carpool (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Drive Carpool (2020-2024)","Military Occupations Commute by Drive Carpool (2020-2024)","Management, Business, Science, and Arts Occupations Commute by Public Transit (2020-2024)","Service Occupations Commute by Public Transit (2020-2024)","Sales and Office Occupations Commute by Public Transit (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Public Transit (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Public Transit (2020-2024)","Military Occupations Commute by Public Transit (2020-2024)","Management, Business, Science, and Arts Occupations Commute by Walk (2020-2024)","Service Occupations Commute by Walk (2020-2024)","Sales and Office Occupations Commute by Walk (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Walk (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Walk (2020-2024)","Military Occupations Commute by Walk (2020-2024)","Management, Business, Science, and Arts Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Service Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Sales and Office Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Military Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)"
"publicpolygonfeature:5:40514","ZIP Code 33705","country:us/state:fl/zip:33705","33705","4093","1598","1851","419","961","0","311","52","320","43","208","0","18","141","20","0","30","0","18","97","44","0","80","0","108","66","25","235","13","0"
"publicpolygonfeature:5:40552","ZIP Code 33706","country:us/state:fl/zip:33706","33706","2113","532","903","113","255","0","77","62","51","15","26","0","0","0","6","0","0","0","48","6","33","0","0","0","46","54","18","0","25","0"
"publicpolygonfeature:5:40560","ZIP Code 33707","country:us/state:fl/zip:33707","33707","3064","1165","1408","603","615","62","280","45","28","72","16","0","2","11","11","0","2","0","51","225","38","19","7","0","124","50","38","33","13","0"
"publicpolygonfeature:5:40573","ZIP Code 33708","country:us/state:fl/zip:33708","33708","1959","556","1064","324","324","0","183","40","155","32","10","0","0","0","0","0","0","0","200","23","15","0","6","0","20","0","34","19","24","0"
"publicpolygonfeature:5:40965","ZIP Code 33709","country:us/state:fl/zip:33709","33709","2369","1753","2040","755","947","4","179","223","199","64","80","14","46","27","19","0","137","0","0","43","7","19","0","0","50","312","81","80","74","0"
"publicpolygonfeature:5:40987","ZIP Code 33710","country:us/state:fl/zip:33710","33710","5180","1950","2844","633","1341","0","636","170","321","25","127","0","62","85","0","3","0","0","16","27","123","0","0","17","139","105","49","0","60","0"
"publicpolygonfeature:5:41015","ZIP Code 33711","country:us/state:fl/zip:33711","33711","1782","1042","944","473","489","24","294","325","60","171","16","0","119","200","88","36","0","0","144","213","94","19","0","0","10","41","127","12","22","0"
"publicpolygonfeature:5:41116","ZIP Code 33756","country:us/state:fl/zip:33756","33756","3619","2027","1884","1074","890","10","389","424","85","123","57","0","40","141","89","70","27","0","21","78","64","0","0","0","52","210","264","4","104","0"
"publicpolygonfeature:5:41209","ZIP Code 33772","country:us/state:fl/zip:33772","33772","3294","1877","1783","458","851","36","372","157","170","93","140","0","1","1","12","21","42","0","96","0","0","24","0","0","53","54","19","0","38","16"
"publicpolygonfeature:5:41241","ZIP Code 33782","country:us/state:fl/zip:33782","33782","3161","1466","2011","527","1085","2","297","90","111","87","81","0","0","44","0","0","0","0","9","20","0","0","0","0","70","114","70","0","26","0"
"publicpolygonfeature:5:41244","ZIP Code 33785","country:us/state:fl/zip:33785","33785","580","185","280","145","64","0","49","10","35","0","0","0","0","0","0","0","0","0","0","39","61","0","0","0","16","27","18","0","0","0"
"publicpolygonfeature:5:41247","ZIP Code 33786","country:us/state:fl/zip:33786","33786","289","30","66","21","28","0","9","0","4","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","13","0"
"publicpolygonfeature:5:41336","ZIP Code 33576","country:us/state:fl/zip:33576","33576","628","225","270","53","66","0","89","83","4","28","0","0","0","0","0","0","10","0","0","0","0","0","5","0","49","0","0","31","9","0"
"publicpolygonfeature:5:41427","ZIP Code 33603","country:us/state:fl/zip:33603","33603","3213","1262","1549","705","1120","0","343","246","77","95","18","0","11","40","78","0","6","0","0","40","78","28","0","0","118","39","53","9","41","0"
"publicpolygonfeature:5:42725","ZIP Code 33503","country:us/state:fl/zip:33503","33503","159","10","0","0","206","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:42730","ZIP Code 33510","country:us/state:fl/zip:33510","33510","4127","2106","2715","976","2004","36","194","72","104","131","205","0","14","36","0","0","0","0","15","45","50","0","0","0","0","195","189","12","38","0"
"publicpolygonfeature:5:42779","ZIP Code 33540","country:us/state:fl/zip:33540","33540","889","440","546","499","432","0","143","42","18","47","35","0","0","0","0","0","0","0","16","17","0","0","0","0","12","0","57","6","0","0"
"publicpolygonfeature:5:42797","ZIP Code 33541","country:us/state:fl/zip:33541","33541","2181","841","1382","499","998","32","176","242","87","126","61","0","0","20","0","0","2","0","38","8","31","69","0","0","0","0","133","0","0","0"
"publicpolygonfeature:5:42820","ZIP Code 33542","country:us/state:fl/zip:33542","33542","1763","1607","1478","595","948","0","262","156","108","101","216","0","0","0","1","0","0","0","12","40","0","0","9","0","87","58","53","24","0","0"
"publicpolygonfeature:5:42823","ZIP Code 33543","country:us/state:fl/zip:33543","33543","5570","1592","2609","815","951","0","909","420","389","74","114","30","0","27","0","0","0","0","40","56","19","0","0","0","209","82","92","35","0","0"
"publicpolygonfeature:5:42827","ZIP Code 33544","country:us/state:fl/zip:33544","33544","4926","1363","2370","448","745","0","509","506","623","104","176","0","0","0","0","0","0","0","119","39","20","0","49","0","72","25","42","0","14","0"
"publicpolygonfeature:5:42833","ZIP Code 33545","country:us/state:fl/zip:33545","33545","4408","1525","2135","1048","841","50","748","310","681","51","135","0","0","0","0","0","0","0","11","38","72","0","10","0","141","60","117","0","159","0"
"publicpolygonfeature:5:42913","ZIP Code 33810","country:us/state:fl/zip:33810","33810","5544","3547","3701","1807","3222","0","682","399","456","363","442","0","136","43","0","0","0","0","13","0","159","0","69","0","136","173","184","21","94","0"
"publicpolygonfeature:5:43513","ZIP Code 33556","country:us/state:fl/zip:33556","33556","6166","1222","1881","521","651","59","675","91","256","36","86","0","0","0","0","0","0","0","20","0","63","8","0","0","79","12","74","0","24","0"
"publicpolygonfeature:5:43528","ZIP Code 33511","country:us/state:fl/zip:33511","33511","8677","3301","4905","1976","2338","191","360","408","719","60","314","0","15","2","14","0","8","0","229","26","14","27","5","0","222","132","110","124","170","0"
"publicpolygonfeature:5:43532","ZIP Code 33523","country:us/state:fl/zip:33523","33523","1672","1289","1453","1258","737","0","294","162","385","222","145","0","0","0","0","22","0","0","37","0","39","0","0","0","18","13","1","7","19","0"
"publicpolygonfeature:5:43533","ZIP Code 33525","country:us/state:fl/zip:33525","33525","2682","1265","1144","765","669","0","171","83","126","104","56","0","0","0","0","0","0","0","0","35","10","10","0","0","43","55","44","0","31","0"
"publicpolygonfeature:5:43534","ZIP Code 33527","country:us/state:fl/zip:33527","33527","1891","626","677","922","685","0","189","59","199","471","23","0","0","4","2","39","7","0","77","3","5","0","0","0","25","101","94","12","16","0"
"publicpolygonfeature:5:43535","ZIP Code 33534","country:us/state:fl/zip:33534","33534","1886","938","1800","696","783","56","245","277","169","140","123","0","0","0","49","0","0","0","0","82","12","13","13","0","57","75","38","0","38","0"
"publicpolygonfeature:5:43537","ZIP Code 33558","country:us/state:fl/zip:33558","33558","5729","1107","2205","274","492","19","503","149","102","29","70","0","0","0","0","0","0","0","20","6","0","112","0","0","200","34","31","131","0","0"
"publicpolygonfeature:5:43538","ZIP Code 33547","country:us/state:fl/zip:33547","33547","4601","1328","1930","359","1039","292","430","37","7","31","63","0","16","6","0","0","56","0","31","2","82","34","0","0","18","21","0","298","39","0"
"publicpolygonfeature:5:43539","ZIP Code 33548","country:us/state:fl/zip:33548","33548","1445","228","458","228","262","10","150","14","30","0","31","0","13","0","3","0","0","0","10","8","0","0","0","0","22","0","8","0","35","0"
"publicpolygonfeature:5:43540","ZIP Code 33549","country:us/state:fl/zip:33549","33549","2652","1298","1321","610","389","25","249","120","145","0","0","0","0","1","2","0","0","0","15","0","72","0","0","0","18","23","13","0","0","0"
"publicpolygonfeature:5:43541","ZIP Code 33559","country:us/state:fl/zip:33559","33559","2598","1238","2130","597","569","50","162","84","132","73","186","0","31","10","0","0","0","0","83","55","114","0","0","0","0","0","57","0","10","0"
"publicpolygonfeature:5:43542","ZIP Code 33563","country:us/state:fl/zip:33563","33563","2331","1527","2097","1741","1672","0","108","332","229","821","135","0","0","29","0","93","0","0","88","82","56","0","9","0","6","197","18","28","14","0"
"publicpolygonfeature:5:43543","ZIP Code 33565","country:us/state:fl/zip:33565","33565","1545","865","1476","1034","762","0","213","153","86","126","119","0","44","0","0","31","0","0","68","27","0","0","0","0","45","13","20","9","26","0"
"publicpolygonfeature:5:43544","ZIP Code 33566","country:us/state:fl/zip:33566","33566","2986","1593","1784","1224","887","16","454","424","220","91","242","0","0","0","0","45","0","0","55","9","41","0","0","0","80","0","0","87","178","0"
"publicpolygonfeature:5:43546","ZIP Code 33567","country:us/state:fl/zip:33567","33567","1304","807","947","1177","500","0","324","115","82","43","45","0","0","0","0","43","0","0","29","12","5","0","0","0","29","53","10","47","0","0"
"publicpolygonfeature:5:43547","ZIP Code 33569","country:us/state:fl/zip:33569","33569","4156","1319","2102","688","1013","174","312","22","109","106","190","0","0","0","0","0","0","0","61","0","0","0","0","0","103","56","45","52","23","0"
"publicpolygonfeature:5:43548","ZIP Code 33570","country:us/state:fl/zip:33570","33570","2624","2094","2341","1460","2029","79","297","391","261","191","273","0","0","0","0","2","3","0","26","29","15","0","9","0","20","13","30","62","111","0"
"publicpolygonfeature:5:43549","ZIP Code 33572","country:us/state:fl/zip:33572","33572","3655","1218","1516","481","836","42","402","43","170","0","37","25","0","0","0","0","0","0","33","0","131","0","0","0","201","21","106","0","25","0"
"publicpolygonfeature:5:43550","ZIP Code 33573","country:us/state:fl/zip:33573","33573","3067","857","2039","580","518","136","119","505","21","0","112","0","16","0","0","5","0","0","17","0","120","0","0","0","15","25","59","0","21","0"
"publicpolygonfeature:5:43551","ZIP Code 33578","country:us/state:fl/zip:33578","33578","9367","3970","5125","1728","2501","233","731","864","423","148","273","25","41","20","4","0","0","0","0","51","54","0","0","0","129","87","90","174","284","0"
"publicpolygonfeature:5:43552","ZIP Code 33579","country:us/state:fl/zip:33579","33579","6870","2244","3955","1839","1674","129","750","188","663","50","169","0","0","0","0","0","0","0","178","0","0","23","23","0","53","105","0","0","0","18"
"publicpolygonfeature:5:43553","ZIP Code 33584","country:us/state:fl/zip:33584","33584","3582","1605","1902","806","1214","39","482","263","204","138","142","0","19","17","0","14","0","0","36","43","0","33","21","0","0","98","11","42","84","0"
"publicpolygonfeature:5:43555","ZIP Code 33604","country:us/state:fl/zip:33604","33604","4535","2759","2994","1054","1673","0","535","370","668","348","462","0","217","52","39","5","29","0","16","60","40","42","57","0","74","82","47","27","83","0"
"publicpolygonfeature:5:43556","ZIP Code 33592","country:us/state:fl/zip:33592","33592","1249","603","678","574","626","0","100","114","121","168","123","0","0","0","0","0","9","0","0","0","9","10","15","0","120","0","5","0","47","0"
"publicpolygonfeature:5:43557","ZIP Code 33594","country:us/state:fl/zip:33594","33594","5990","2061","2398","894","1589","8","540","693","549","72","118","19","0","0","22","0","0","0","0","0","36","0","0","0","33","111","51","88","26","0"
"publicpolygonfeature:5:43558","ZIP Code 33596","country:us/state:fl/zip:33596","33596","4254","1378","2474","559","739","61","401","248","62","17","66","6","6","0","0","0","0","0","25","32","0","0","37","0","71","21","0","0","0","0"
"publicpolygonfeature:5:43559","ZIP Code 33605","country:us/state:fl/zip:33605","33605","1449","904","964","497","740","0","119","155","118","274","114","0","55","104","12","13","4","0","17","15","9","0","15","0","37","86","58","17","80","0"
"publicpolygonfeature:5:43560","ZIP Code 33606","country:us/state:fl/zip:33606","33606","5246","757","1212","219","290","55","230","37","89","28","6","0","0","11","26","0","12","0","246","281","257","12","62","0","182","73","40","0","38","0"
"publicpolygonfeature:5:43561","ZIP Code 33597","country:us/state:fl/zip:33597","33597","964","673","748","1114","341","0","31","82","97","69","71","0","0","0","0","0","0","0","30","15","0","0","0","0","25","74","34","8","21","0"
"publicpolygonfeature:5:43562","ZIP Code 33598","country:us/state:fl/zip:33598","33598","2520","1807","1476","1481","1504","0","153","197","170","398","156","0","0","0","0","341","0","0","32","0","25","0","0","0","131","70","98","211","0","0"
"publicpolygonfeature:5:43563","ZIP Code 33602","country:us/state:fl/zip:33602","33602","4368","1007","1509","101","445","0","265","164","163","70","167","0","21","134","33","21","0","0","703","28","185","0","33","0","219","115","149","39","43","0"
"publicpolygonfeature:5:43564","ZIP Code 33607","country:us/state:fl/zip:33607","33607","4335","1985","1757","728","1460","18","223","286","197","154","158","0","79","15","61","0","0","0","75","19","22","6","0","0","45","67","113","23","52","0"
"publicpolygonfeature:5:43565","ZIP Code 33609","country:us/state:fl/zip:33609","33609","3608","899","1301","216","504","217","227","17","74","69","0","0","11","0","67","0","0","0","36","127","35","0","0","0","53","15","52","46","17","0"
"publicpolygonfeature:5:43566","ZIP Code 33610","country:us/state:fl/zip:33610","33610","3967","2263","2950","1612","2322","0","678","655","337","745","496","0","56","131","11","32","155","0","121","22","18","0","43","0","398","111","79","2","206","0"
"publicpolygonfeature:5:43567","ZIP Code 33611","country:us/state:fl/zip:33611","33611","7721","1945","2868","521","809","324","742","111","145","46","66","0","0","0","64","0","0","0","52","11","41","0","11","0","188","180","121","96","63","0"
"publicpolygonfeature:5:43568","ZIP Code 33612","country:us/state:fl/zip:33612","33612","3941","3028","2827","2273","2076","0","549","753","416","1395","492","0","78","391","258","69","147","14","29","89","136","0","121","0","68","149","155","58","194","0"
"publicpolygonfeature:5:43569","ZIP Code 33625","country:us/state:fl/zip:33625","33625","4126","1760","2018","1213","1253","0","523","219","161","67","299","3","0","0","0","77","0","0","0","6","12","0","0","0","193","27","158","48","73","14"
"publicpolygonfeature:5:43570","ZIP Code 33613","country:us/state:fl/zip:33613","33613","3690","3257","2783","993","1455","27","510","713","410","984","80","29","117","104","55","27","27","0","117","101","257","37","0","0","223","295","160","0","278","0"
"publicpolygonfeature:5:43571","ZIP Code 33614","country:us/state:fl/zip:33614","33614","3992","4272","3266","1704","3451","0","810","591","700","603","512","0","102","84","25","0","30","0","25","45","39","103","57","0","20","333","234","172","66","0"
"publicpolygonfeature:5:43572","ZIP Code 33615","country:us/state:fl/zip:33615","33615","5242","4015","4615","1884","2466","15","572","1116","798","320","510","0","84","64","7","38","48","0","0","97","9","0","10","0","135","53","14","20","13","0"
"publicpolygonfeature:5:43573","ZIP Code 33616","country:us/state:fl/zip:33616","33616","3194","1066","1153","402","487","316","49","176","71","55","43","0","0","22","20","0","0","0","153","52","0","33","15","0","22","41","9","53","0","8"
"publicpolygonfeature:5:43574","ZIP Code 33617","country:us/state:fl/zip:33617","33617","5273","3187","3211","1103","2146","0","561","304","457","149","468","0","0","305","147","22","108","0","178","134","80","59","138","0","195","304","15","16","152","0"
"publicpolygonfeature:5:43575","ZIP Code 33618","country:us/state:fl/zip:33618","33618","4647","1012","2568","645","778","0","367","102","212","61","62","0","18","0","2","0","0","0","43","47","38","11","50","0","71","205","67","24","28","0"
"publicpolygonfeature:5:43576","ZIP Code 33619","country:us/state:fl/zip:33619","33619","3520","2670","2486","1336","2585","15","1045","414","319","538","431","0","0","36","65","37","63","0","30","50","0","54","49","0","116","99","20","63","148","0"
"publicpolygonfeature:5:43577","ZIP Code 33620","country:us/state:fl/zip:33620","33620","272","280","272","33","56","0","0","17","0","14","15","0","20","26","0","0","0","0","175","185","192","9","0","0","81","21","45","0","27","0"
"publicpolygonfeature:5:43578","ZIP Code 33621","country:us/state:fl/zip:33621","33621","357","84","35","23","16","173","28","0","0","0","0","12","0","0","0","0","0","0","0","40","0","4","0","55","0","10","0","51","0","22"
"publicpolygonfeature:5:43579","ZIP Code 33624","country:us/state:fl/zip:33624","33624","5532","2937","3559","1207","1380","145","441","278","426","43","193","0","9","23","0","0","0","0","60","17","0","0","0","0","122","76","13","0","59","0"
"publicpolygonfeature:5:43580","ZIP Code 33637","country:us/state:fl/zip:33637","33637","2797","1089","1234","553","573","0","483","287","175","56","216","0","16","120","0","0","0","0","66","0","11","0","0","0","60","105","0","133","16","0"
"publicpolygonfeature:5:43581","ZIP Code 33647","country:us/state:fl/zip:33647","33647","13456","3027","3905","864","1740","124","1229","576","610","147","358","0","29","11","0","0","20","0","80","389","119","0","0","0","142","0","76","0","122","0"
"publicpolygonfeature:5:43582","ZIP Code 33701","country:us/state:fl/zip:33701","33701","3124","797","817","211","380","16","107","44","46","7","16","8","11","14","26","10","2","3","580","190","139","40","0","0","149","76","77","23","47","0"
"publicpolygonfeature:5:43583","ZIP Code 33702","country:us/state:fl/zip:33702","33702","4881","1444","2150","707","1293","73","648","399","260","162","207","0","4","0","45","0","9","0","0","50","73","0","0","0","127","124","191","59","100","0"
"publicpolygonfeature:5:43584","ZIP Code 33703","country:us/state:fl/zip:33703","33703","4734","1193","1772","419","817","0","344","202","239","120","83","0","58","0","0","0","0","0","33","0","16","0","18","0","43","42","39","18","40","0"
"publicpolygonfeature:5:43585","ZIP Code 33704","country:us/state:fl/zip:33704","33704","2952","946","777","317","385","3","183","95","83","6","0","0","28","1","117","0","2","0","41","15","21","0","0","0","34","86","39","9","0","0"
"publicpolygonfeature:5:43586","ZIP Code 33712","country:us/state:fl/zip:33712","33712","2868","1934","1651","512","1359","0","272","281","131","25","127","0","167","237","69","0","7","0","29","33","55","37","31","0","231","120","127","0","0","0"
"publicpolygonfeature:5:43587","ZIP Code 33713","country:us/state:fl/zip:33713","33713","4679","2138","2685","1185","1530","9","696","424","280","102","366","0","150","114","30","0","28","0","9","70","68","34","57","0","266","70","86","26","150","0"
"publicpolygonfeature:5:43588","ZIP Code 33714","country:us/state:fl/zip:33714","33714","1889","1200","1652","703","1073","0","140","329","103","237","194","0","5","2","46","0","7","0","0","52","0","0","0","0","98","129","48","34","33","0"
"publicpolygonfeature:5:43589","ZIP Code 33715","country:us/state:fl/zip:33715","33715","882","227","450","256","94","0","34","0","40","0","6","0","0","0","0","0","0","0","0","0","4","5","0","0","11","41","0","0","10","0"
"publicpolygonfeature:5:43590","ZIP Code 33716","country:us/state:fl/zip:33716","33716","3840","1834","1660","299","1030","242","233","219","169","36","417","0","58","0","0","0","97","0","27","0","0","18","71","0","30","81","16","0","60","0"
"publicpolygonfeature:5:43591","ZIP Code 33744","country:us/state:fl/zip:33744","33744","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43592","ZIP Code 33755","country:us/state:fl/zip:33755","33755","3017","1359","1901","969","967","0","456","376","181","161","68","0","601","211","493","88","111","5","11","30","17","3","0","0","65","192","61","0","32","0"
"publicpolygonfeature:5:43593","ZIP Code 33759","country:us/state:fl/zip:33759","33759","2018","885","954","402","575","0","261","238","80","141","11","0","59","57","10","15","17","0","10","39","0","0","4","0","172","7","30","69","10","0"
"publicpolygonfeature:5:43594","ZIP Code 33760","country:us/state:fl/zip:33760","33760","2030","1509","1740","704","811","0","267","76","322","89","71","0","35","45","0","0","21","0","22","23","9","0","30","0","120","63","63","0","30","0"
"publicpolygonfeature:5:43595","ZIP Code 33761","country:us/state:fl/zip:33761","33761","2348","961","1137","440","507","0","79","180","186","41","43","0","7","34","16","0","24","0","15","0","0","0","13","0","86","37","0","57","52","18"
"publicpolygonfeature:5:43596","ZIP Code 33762","country:us/state:fl/zip:33762","33762","1089","265","359","34","94","0","126","6","17","0","0","0","0","9","0","0","0","0","0","0","7","0","0","0","53","0","38","0","0","0"
"publicpolygonfeature:5:43597","ZIP Code 33763","country:us/state:fl/zip:33763","33763","1908","901","1213","615","957","0","137","149","249","167","96","21","14","0","5","48","0","0","16","0","9","0","0","0","55","18","45","40","11","0"
"publicpolygonfeature:5:43599","ZIP Code 33764","country:us/state:fl/zip:33764","33764","3378","1586","2185","632","993","7","219","394","319","85","272","0","2","110","34","0","0","0","38","177","45","0","0","0","164","114","31","0","33","0"
"publicpolygonfeature:5:43600","ZIP Code 33765","country:us/state:fl/zip:33765","33765","1701","995","933","417","488","0","81","88","143","62","72","0","11","4","2","0","29","0","0","151","25","0","0","0","11","84","46","66","37","0"
"publicpolygonfeature:5:43601","ZIP Code 33767","country:us/state:fl/zip:33767","33767","871","75","409","148","69","0","26","0","11","0","0","0","0","0","0","0","0","0","60","46","35","0","0","0","36","17","50","0","15","0"
"publicpolygonfeature:5:43602","ZIP Code 33770","country:us/state:fl/zip:33770","33770","3418","1265","2066","978","717","0","308","411","191","47","184","0","54","67","62","0","0","0","43","65","13","0","23","0","39","63","31","102","20","0"
"publicpolygonfeature:5:43603","ZIP Code 33771","country:us/state:fl/zip:33771","33771","3472","1985","2083","952","1096","0","236","213","173","129","154","0","0","4","52","0","5","0","37","30","0","0","0","0","87","98","99","65","70","0"
"publicpolygonfeature:5:43604","ZIP Code 33773","country:us/state:fl/zip:33773","33773","3463","783","1531","551","573","11","297","232","150","25","72","0","0","1","11","1","0","0","38","13","41","0","0","0","33","69","13","51","18","0"
"publicpolygonfeature:5:43605","ZIP Code 33774","country:us/state:fl/zip:33774","33774","2997","1235","1458","585","736","0","197","7","85","70","78","0","0","1","1","0","0","0","60","46","3","0","36","0","59","37","39","22","17","0"
"publicpolygonfeature:5:43606","ZIP Code 33776","country:us/state:fl/zip:33776","33776","1774","500","783","280","140","0","154","42","53","0","0","0","0","0","8","0","0","0","43","0","0","0","14","0","0","46","42","0","0","0"
"publicpolygonfeature:5:43607","ZIP Code 33777","country:us/state:fl/zip:33777","33777","2457","668","2211","590","793","231","119","32","181","59","91","0","0","39","0","0","0","0","8","28","0","10","0","0","112","38","16","0","41","0"
"publicpolygonfeature:5:43608","ZIP Code 33778","country:us/state:fl/zip:33778","33778","2022","1230","1379","451","752","0","219","173","137","11","38","0","31","15","12","8","3","0","5","0","9","0","0","0","24","165","51","0","21","4"
"publicpolygonfeature:5:43609","ZIP Code 33781","country:us/state:fl/zip:33781","33781","2889","1702","2604","1213","1767","20","293","540","248","100","103","0","65","72","63","14","8","0","6","0","7","0","66","0","121","63","0","0","98","0"
