"feature id","feature label","shid","geoid","Management, Business, Science, and Arts Occupations Commute by Drive Alone (2020-2024)","Service Occupations Commute by Drive Alone (2020-2024)","Sales and Office Occupations Commute by Drive Alone (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Drive Alone (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Drive Alone (2020-2024)","Military Occupations Commute by Drive Alone (2020-2024)","Management, Business, Science, and Arts Occupations Commute by Drive Carpool (2020-2024)","Service Occupations Commute by Drive Carpool (2020-2024)","Sales and Office Occupations Commute by Drive Carpool (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Drive Carpool (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Drive Carpool (2020-2024)","Military Occupations Commute by Drive Carpool (2020-2024)","Management, Business, Science, and Arts Occupations Commute by Public Transit (2020-2024)","Service Occupations Commute by Public Transit (2020-2024)","Sales and Office Occupations Commute by Public Transit (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Public Transit (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Public Transit (2020-2024)","Military Occupations Commute by Public Transit (2020-2024)","Management, Business, Science, and Arts Occupations Commute by Walk (2020-2024)","Service Occupations Commute by Walk (2020-2024)","Sales and Office Occupations Commute by Walk (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Walk (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Walk (2020-2024)","Military Occupations Commute by Walk (2020-2024)","Management, Business, Science, and Arts Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Service Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Sales and Office Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Production, Transportation, and Material Moving Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)","Military Occupations Commute by Bicycle, Taxi, Ride Hailing Service, Motorcycle, or Other (2020-2024)"
"publicpolygonfeature:5:43448","ZIP Code 32709","country:us/state:fl/zip:32709","32709","270","38","56","198","105","0","47","0","43","0","0","0","0","0","0","0","0","0","9","0","0","22","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43449","ZIP Code 32712","country:us/state:fl/zip:32712","32712","6861","2956","3747","1967","1329","4","512","470","198","299","102","0","51","0","1","3","0","0","43","62","40","0","0","0","93","88","68","77","41","0"
"publicpolygonfeature:5:43451","ZIP Code 32720","country:us/state:fl/zip:32720","32720","3399","2439","2410","1010","1284","102","528","500","707","232","288","0","0","7","3","0","0","0","77","30","10","10","19","0","20","32","73","13","219","0"
"publicpolygonfeature:5:43453","ZIP Code 32726","country:us/state:fl/zip:32726","32726","2763","2299","1851","660","809","0","221","411","297","59","298","0","0","19","0","0","12","0","24","102","40","13","0","0","39","15","44","27","18","0"
"publicpolygonfeature:5:43454","ZIP Code 32730","country:us/state:fl/zip:32730","32730","909","612","416","322","215","0","303","31","28","96","12","30","0","27","11","0","0","0","82","0","0","0","0","0","23","0","10","0","0","0"
"publicpolygonfeature:5:43455","ZIP Code 32732","country:us/state:fl/zip:32732","32732","848","166","222","206","112","0","73","105","20","133","0","0","0","0","0","0","0","0","20","0","20","0","0","0","49","0","0","0","0","0"
"publicpolygonfeature:5:43456","ZIP Code 32736","country:us/state:fl/zip:32736","32736","1418","801","1076","865","411","0","175","80","52","98","100","0","0","0","0","0","0","0","55","9","7","0","0","0","12","0","0","6","36","0"
"publicpolygonfeature:5:43457","ZIP Code 32751","country:us/state:fl/zip:32751","32751","4921","1055","1872","375","472","0","315","44","142","33","51","0","9","17","2","0","0","0","27","11","31","0","0","0","71","154","133","0","0","0"
"publicpolygonfeature:5:43460","ZIP Code 32746","country:us/state:fl/zip:32746","32746","7919","2333","3598","675","1341","10","596","148","426","93","121","0","44","18","0","0","53","0","22","9","151","0","15","0","145","156","92","0","50","0"
"publicpolygonfeature:5:43461","ZIP Code 32750","country:us/state:fl/zip:32750","32750","3835","1203","2142","768","1327","5","266","121","229","118","72","0","0","0","10","0","0","0","97","0","37","0","0","0","72","6","100","24","60","0"
"publicpolygonfeature:5:43463","ZIP Code 32757","country:us/state:fl/zip:32757","32757","3888","1533","2108","851","1158","22","429","262","129","225","164","0","16","0","0","2","21","0","0","15","0","0","21","0","146","129","66","32","24","0"
"publicpolygonfeature:5:43466","ZIP Code 32765","country:us/state:fl/zip:32765","32765","11032","4095","4358","1015","1056","31","807","327","487","158","264","0","8","0","3","0","0","0","69","48","54","0","0","0","356","171","294","0","96","0"
"publicpolygonfeature:5:43467","ZIP Code 32766","country:us/state:fl/zip:32766","32766","2390","666","1159","348","402","20","222","98","147","27","85","0","0","0","0","0","0","0","49","10","21","0","0","0","110","33","22","0","0","0"
"publicpolygonfeature:5:43468","ZIP Code 32767","country:us/state:fl/zip:32767","32767","231","256","331","115","83","0","57","31","0","46","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","12","0","0"
"publicpolygonfeature:5:43470","ZIP Code 32771","country:us/state:fl/zip:32771","32771","8438","3372","5041","1491","2316","0","1098","506","580","508","417","0","42","78","155","0","72","0","83","84","81","20","9","0","77","63","48","99","56","0"
"publicpolygonfeature:5:43471","ZIP Code 32773","country:us/state:fl/zip:32773","32773","4010","1995","2982","1050","1638","0","184","448","174","308","177","0","13","55","0","46","0","0","56","24","68","27","27","0","28","154","183","13","34","0"
"publicpolygonfeature:5:43472","ZIP Code 32776","country:us/state:fl/zip:32776","32776","1928","767","1197","291","546","0","207","120","65","108","15","0","0","0","0","0","0","0","18","16","21","42","0","0","0","0","26","0","0","0"
"publicpolygonfeature:5:43473","ZIP Code 32778","country:us/state:fl/zip:32778","32778","2888","1294","1443","859","545","0","288","395","131","192","84","0","0","0","0","0","0","0","1","36","0","36","0","0","68","155","63","10","0","0"
"publicpolygonfeature:5:43474","ZIP Code 32779","country:us/state:fl/zip:32779","32779","4791","1326","2449","432","462","20","248","104","138","73","102","0","0","0","0","0","0","0","54","0","102","0","0","0","71","21","0","0","0","0"
"publicpolygonfeature:5:43476","ZIP Code 32784","country:us/state:fl/zip:32784","32784","762","732","655","602","441","0","87","174","36","83","28","0","0","0","2","0","0","0","13","0","18","10","22","0","26","0","19","45","0","0"
"publicpolygonfeature:5:43477","ZIP Code 32789","country:us/state:fl/zip:32789","32789","5392","677","1891","323","431","0","231","102","121","15","0","0","20","37","5","0","0","0","87","44","92","9","26","0","106","72","49","0","0","0"
"publicpolygonfeature:5:43478","ZIP Code 32792","country:us/state:fl/zip:32792","32792","7215","3844","4757","1273","1781","0","516","288","1139","391","208","0","26","44","101","0","4","0","72","170","95","0","9","0","230","140","108","63","45","0"
"publicpolygonfeature:5:43626","ZIP Code 33848","country:us/state:fl/zip:33848","33848","96","92","46","0","72","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43644","ZIP Code 33896","country:us/state:fl/zip:33896","33896","3202","2846","1876","621","1322","0","591","297","144","85","69","0","21","0","27","0","91","0","0","0","17","0","0","0","116","96","34","0","89","0"
"publicpolygonfeature:5:43785","ZIP Code 34705","country:us/state:fl/zip:34705","34705","260","113","264","258","77","0","26","11","22","18","8","0","6","0","0","0","0","0","0","16","0","0","9","0","5","0","0","9","0","0"
"publicpolygonfeature:5:43786","ZIP Code 34711","country:us/state:fl/zip:34711","34711","9267","3833","5183","2048","2159","0","627","341","404","132","273","0","15","0","0","0","0","0","168","125","108","15","46","0","332","36","29","0","66","0"
"publicpolygonfeature:5:43787","ZIP Code 34714","country:us/state:fl/zip:34714","34714","3138","3189","2487","323","954","0","401","967","181","16","57","0","12","0","0","0","0","0","0","149","46","0","71","0","29","191","60","24","0","0"
"publicpolygonfeature:5:43788","ZIP Code 34715","country:us/state:fl/zip:34715","34715","3524","1491","2059","874","984","20","236","262","188","136","64","0","0","0","0","0","0","0","12","9","0","0","0","0","27","0","0","0","19","0"
"publicpolygonfeature:5:43789","ZIP Code 34731","country:us/state:fl/zip:34731","34731","1349","739","1037","653","361","0","58","19","185","50","128","0","0","0","0","0","0","0","0","0","23","25","0","0","15","31","17","0","0","0"
"publicpolygonfeature:5:43790","ZIP Code 34734","country:us/state:fl/zip:34734","34734","636","204","227","145","100","0","124","108","144","0","0","0","0","0","0","0","0","0","14","0","29","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43791","ZIP Code 34736","country:us/state:fl/zip:34736","34736","3908","1986","2914","823","835","138","112","110","534","263","20","0","0","28","0","0","0","0","38","0","0","0","0","0","67","5","40","0","0","0"
"publicpolygonfeature:5:43792","ZIP Code 34739","country:us/state:fl/zip:34739","34739","79","0","130","141","131","0","73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43793","ZIP Code 34741","country:us/state:fl/zip:34741","34741","3916","3553","5128","2440","3059","13","867","941","832","1051","585","0","105","902","127","88","59","0","54","244","169","0","0","0","168","125","207","71","48","0"
"publicpolygonfeature:5:43794","ZIP Code 34743","country:us/state:fl/zip:34743","34743","3813","2946","3827","1892","2285","17","243","581","1285","296","769","0","9","15","108","28","16","0","6","107","76","0","50","0","115","56","62","29","62","0"
"publicpolygonfeature:5:43795","ZIP Code 34744","country:us/state:fl/zip:34744","34744","7390","4348","6441","3278","3538","0","1356","692","1066","627","722","0","30","53","76","3","24","0","124","15","60","12","73","0","105","67","105","6","155","0"
"publicpolygonfeature:5:43796","ZIP Code 34746","country:us/state:fl/zip:34746","34746","6187","4619","4371","1633","2776","28","1198","947","999","456","328","0","129","92","34","165","47","0","138","195","38","0","0","0","169","78","149","153","36","0"
"publicpolygonfeature:5:43797","ZIP Code 34747","country:us/state:fl/zip:34747","34747","4345","2646","2447","564","899","0","373","363","155","99","70","0","83","22","156","0","0","0","16","0","0","0","16","0","88","107","61","0","72","0"
"publicpolygonfeature:5:43798","ZIP Code 34748","country:us/state:fl/zip:34748","34748","3351","1822","2000","1265","1784","26","386","385","294","91","110","0","0","69","0","0","0","0","88","34","94","39","54","0","42","226","19","160","126","0"
"publicpolygonfeature:5:43799","ZIP Code 34753","country:us/state:fl/zip:34753","34753","842","476","584","766","538","10","32","4","204","0","0","0","0","0","0","0","0","0","12","7","0","0","0","0","26","0","19","0","0","0"
"publicpolygonfeature:5:43800","ZIP Code 34759","country:us/state:fl/zip:34759","34759","3059","2645","2603","1417","2139","0","198","347","821","147","795","0","80","0","55","0","30","0","19","0","6","0","104","0","53","105","0","29","22","0"
"publicpolygonfeature:5:43801","ZIP Code 34760","country:us/state:fl/zip:34760","34760","119","14","40","24","49","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43802","ZIP Code 34761","country:us/state:fl/zip:34761","34761","6495","3484","3342","1583","1420","142","1131","589","301","779","302","0","0","74","29","0","0","0","27","119","72","33","0","0","74","322","205","638","35","0"
"publicpolygonfeature:5:43803","ZIP Code 34762","country:us/state:fl/zip:34762","34762","59","45","0","0","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43804","ZIP Code 34769","country:us/state:fl/zip:34769","34769","3374","2278","1916","1155","1873","0","454","196","290","96","118","0","0","0","22","0","0","0","64","60","48","0","21","0","16","0","20","40","43","0"
"publicpolygonfeature:5:43805","ZIP Code 34771","country:us/state:fl/zip:34771","34771","5437","1561","3209","902","1540","0","443","283","325","112","181","0","11","30","29","0","0","0","26","0","6","0","0","0","44","73","33","0","160","0"
"publicpolygonfeature:5:43807","ZIP Code 34772","country:us/state:fl/zip:34772","34772","3971","2328","2736","1323","1499","0","789","323","526","215","268","0","18","0","0","0","0","0","0","12","7","22","0","0","6","0","147","0","14","3"
"publicpolygonfeature:5:43808","ZIP Code 34773","country:us/state:fl/zip:34773","34773","485","132","382","98","238","0","27","66","0","0","41","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:43811","ZIP Code 34786","country:us/state:fl/zip:34786","34786","7779","2056","2988","570","834","0","537","283","148","12","89","0","7","0","7","0","0","0","24","0","36","0","0","0","140","40","31","33","37","0"
"publicpolygonfeature:5:43812","ZIP Code 34787","country:us/state:fl/zip:34787","34787","14727","5780","6770","1469","3408","10","1748","328","443","345","240","0","75","170","190","10","0","0","224","237","167","30","25","0","330","110","143","407","52","0"
"publicpolygonfeature:5:43813","ZIP Code 34788","country:us/state:fl/zip:34788","34788","1304","1363","1503","944","627","0","213","111","153","51","97","0","0","0","0","0","0","0","59","0","28","0","0","0","115","79","13","0","48","0"
"publicpolygonfeature:5:43814","ZIP Code 34797","country:us/state:fl/zip:34797","34797","153","0","32","29","0","0","26","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6695185","ZIP Code 32816","country:us/state:fl/zip:32816","32816","365","245","69","34","49","0","24","7","60","0","0","0","0","0","0","0","0","0","78","92","99","5","15","0","0","0","12","0","0","0"
"publicpolygonfeature:5:6696728","ZIP Code 32768","country:us/state:fl/zip:32768","32768","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6702949","ZIP Code 34729","country:us/state:fl/zip:34729","34729","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:22:928539","Orlando-Kissimmee-Sanford, FL Area","country:us/state:fl/msa:orlando-kissimmee-sanford","36740","366025","184079","209230","78711","111483","1266","38811","29637","27608","15218","15515","104","2492","5539","3089","1461","1358","14","4704","4258","4440","821","1629","0","8388","7686","6316","2905","4524","8"
