"feature id","feature label","shid","geoid","Employment Industry Agriculture, Fishing, and Mining (2020-2024)","Employment Industry Construction (2020-2024)","Employment Industry Manufacturing (2020-2024)","Employment Industry Wholesale Trade (2020-2024)","Employment Industry Retail Trade (2020-2024)","Employment Industry Transportation (2020-2024)","Employment Industry Information (2020-2024)","Employment Industry Finance and Insurance (2020-2024)","Employment Industry Scientific and Professional (2020-2024)","Employment Industry Education and Health Care (2020-2024)","Employment Industry Arts, Food, and Entertainment (2020-2024)","Employment Industry Public Administration (2020-2024)","Employment Industry Other Services (2020-2024)","Employment Industry Armed Forces (2020-2024)","Male Employed in Agriculture, Fishing, and Mining Industry (2020-2024)","Female Employed in Agriculture, Fishing, and Mining Industry (2020-2024)","Male Employed in Construction Industry (2020-2024)","Female Employed in Construction Industry (2020-2024)","Male Employed in Manufacturing Industry (2020-2024)","Female Employed in Manufacturing Industry (2020-2024)","Male Employed in Wholesale Trade Industry (2020-2024)","Female Employed in Wholesale Trade Industry (2020-2024)","Male Employed in Retail Trade Industry (2020-2024)","Female Employed in Retail Trade Industry (2020-2024)","Male Employed in Transportation Industry (2020-2024)","Female Employed in Transportation Industry (2020-2024)","Male Employed in Information Industry (2020-2024)","Female Employed in Information Industry (2020-2024)","Male Employed in Finance and Insurance Industry (2020-2024)","Female Employed in Finance and Insurance Industry (2020-2024)","Male Employed in Scientific and Professional Industry (2020-2024)","Female Employed in Scientific and Professional Industry (2020-2024)","Male Employed in Education and Health Care Industry (2020-2024)","Female Employed in Education and Health Care Industry (2020-2024)","Male Employed in Arts, Food, and Entertainment Industry (2020-2024)","Female Employed in Arts, Food, and Entertainment Industry (2020-2024)","Male Employed in Public Administration Industry (2020-2024)","Female Employed in Public Administration Industry (2020-2024)","Male Employed in Other Services Industry (2020-2024)","Female Employed in Other Services Industry (2020-2024)"
"publicpolygonfeature:5:34934","ZIP Code 08048","country:us/state:nj/zip:08048","08048","37","278","409","144","896","276","162","607","1028","1540","538","553","318","301","0","37","260","18","250","159","109","35","414","482","240","36","162","0","310","297","773","255","305","1235","269","269","401","152","147","171"
"publicpolygonfeature:5:34935","ZIP Code 08049","country:us/state:nj/zip:08049","08049","0","191","222","22","352","132","87","174","470","638","121","193","145","33","0","0","176","15","159","63","22","0","104","248","120","12","72","15","112","62","316","154","161","477","50","71","96","97","64","81"
"publicpolygonfeature:5:34937","ZIP Code 08051","country:us/state:nj/zip:08051","08051","38","389","579","256","770","403","148","398","1163","1975","571","250","154","13","38","0","341","48","448","131","139","117","339","431","249","154","79","69","325","73","592","571","424","1551","207","364","133","117","8","146"
"publicpolygonfeature:5:34938","ZIP Code 08052","country:us/state:nj/zip:08052","08052","12","850","778","224","1794","671","192","1078","1159","2193","797","571","344","29","12","0","808","42","553","225","109","115","721","1073","391","280","136","56","523","555","710","449","610","1583","414","383","362","209","155","189"
"publicpolygonfeature:5:34939","ZIP Code 08053","country:us/state:nj/zip:08053","08053","53","1276","1634","856","2446","854","523","2886","4007","7717","1356","1540","848","186","53","0","1055","221","1202","432","701","155","1379","1067","634","220","428","95","1511","1375","2371","1636","1931","5786","761","595","1071","469","241","607"
"publicpolygonfeature:5:34940","ZIP Code 08054","country:us/state:nj/zip:08054","08054","26","837","2247","543","2436","1320","1054","2498","3920","7021","1710","1816","722","146","3","23","680","157","1656","591","310","233","1228","1208","932","388","666","388","1319","1179","2552","1368","1388","5633","868","842","1130","686","244","478"
"publicpolygonfeature:5:34941","ZIP Code 08055","country:us/state:nj/zip:08055","08055","55","561","1244","562","1520","756","420","1242","2231","4254","892","941","421","36","39","16","477","84","1007","237","461","101","745","775","636","120","269","151","783","459","1329","902","878","3376","367","525","668","273","160","261"
"publicpolygonfeature:5:34942","ZIP Code 08056","country:us/state:nj/zip:08056","08056","0","318","218","56","108","74","22","389","171","963","239","180","80","0","0","0","274","44","179","39","44","12","66","42","36","38","8","14","203","186","138","33","283","680","144","95","117","63","0","80"
"publicpolygonfeature:5:34943","ZIP Code 08057","country:us/state:nj/zip:08057","08057","0","443","1020","241","1065","328","409","973","1858","2651","526","426","274","0","0","0","358","85","568","452","188","53","635","430","135","193","356","53","580","393","1025","833","727","1924","350","176","289","137","74","200"
"publicpolygonfeature:5:34944","ZIP Code 08059","country:us/state:nj/zip:08059","08059","0","595","258","80","535","241","12","151","217","769","250","132","119","0","0","0","595","0","145","113","41","39","216","319","147","94","12","0","32","119","81","136","241","528","89","161","52","80","58","61"
"publicpolygonfeature:5:34945","ZIP Code 08060","country:us/state:nj/zip:08060","08060","40","467","795","355","1278","1284","259","755","1567","4051","768","1544","387","577","31","9","328","139","558","237","236","119","884","394","869","415","77","182","449","306","916","651","1078","2973","377","391","973","571","102","285"
"publicpolygonfeature:5:34946","ZIP Code 08061","country:us/state:nj/zip:08061","08061","0","23","310","219","154","168","179","214","121","553","76","132","70","0","0","0","23","0","142","168","145","74","103","51","168","0","113","66","120","94","55","66","151","402","18","58","63","69","24","46"
"publicpolygonfeature:5:34947","ZIP Code 08062","country:us/state:nj/zip:08062","08062","48","780","774","212","1050","303","224","819","1255","2298","430","419","252","0","39","9","574","206","635","139","162","50","511","539","291","12","139","85","421","398","755","500","553","1745","256","174","329","90","72","180"
"publicpolygonfeature:5:34948","ZIP Code 08063","country:us/state:nj/zip:08063","08063","1","142","235","35","171","77","6","66","209","346","79","66","126","0","1","0","135","7","182","53","31","4","68","103","52","25","6","0","25","41","119","90","85","261","61","18","45","21","7","119"
"publicpolygonfeature:5:34949","ZIP Code 08064","country:us/state:nj/zip:08064","08064","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:34951","ZIP Code 08066","country:us/state:nj/zip:08066","08066","0","133","290","156","551","360","66","95","378","1126","135","161","171","0","0","0","119","14","248","42","34","122","217","334","168","192","66","0","54","41","133","245","271","855","84","51","161","0","128","43"
"publicpolygonfeature:5:34952","ZIP Code 08067","country:us/state:nj/zip:08067","08067","41","63","82","39","58","96","4","36","107","186","47","18","39","0","37","4","60","3","53","29","33","6","22","36","82","14","1","3","16","20","46","61","42","144","18","29","11","7","22","17"
"publicpolygonfeature:5:34953","ZIP Code 08068","country:us/state:nj/zip:08068","08068","0","252","191","27","413","212","49","122","215","841","170","393","134","179","0","0","243","9","136","55","23","4","240","173","184","28","35","14","28","94","122","93","209","632","57","113","103","290","87","47"
"publicpolygonfeature:5:34954","ZIP Code 08069","country:us/state:nj/zip:08069","08069","42","254","629","332","718","691","76","379","574","1176","258","304","125","0","42","0","199","55","412","217","198","134","365","353","354","337","65","11","257","122","316","258","122","1054","132","126","101","203","53","72"
"publicpolygonfeature:5:34956","ZIP Code 08070","country:us/state:nj/zip:08070","08070","13","284","589","309","527","781","16","320","448","1294","385","279","142","0","13","0","254","30","424","165","140","169","215","312","619","162","7","9","92","228","231","217","276","1018","208","177","79","200","61","81"
"publicpolygonfeature:5:34957","ZIP Code 08071","country:us/state:nj/zip:08071","08071","9","413","334","172","512","252","155","284","485","1765","466","238","176","0","9","0","407","6","277","57","106","66","320","192","221","31","82","73","107","177","251","234","414","1351","265","201","110","128","78","98"
"publicpolygonfeature:5:34958","ZIP Code 08072","country:us/state:nj/zip:08072","08072","0","0","10","0","0","10","0","0","0","2","10","27","16","0","0","0","0","0","0","10","0","0","0","0","10","0","0","0","0","0","0","0","0","2","0","10","27","0","16","0"
"publicpolygonfeature:5:34959","ZIP Code 08073","country:us/state:nj/zip:08073","08073","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:34960","ZIP Code 08074","country:us/state:nj/zip:08074","08074","0","0","0","0","0","0","0","0","76","84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","76","0","0","84","0","0","0","0","0","0"
"publicpolygonfeature:5:34961","ZIP Code 08075","country:us/state:nj/zip:08075","08075","29","1788","1418","384","1608","1411","294","1329","1623","4008","1047","719","840","87","29","0","1578","210","818","600","115","269","1031","577","928","483","236","58","613","716","902","721","1041","2967","536","511","310","409","411","429"
"publicpolygonfeature:5:34962","ZIP Code 08077","country:us/state:nj/zip:08077","08077","24","654","927","262","1079","702","101","914","1454","2804","725","555","348","11","14","10","641","13","527","400","134","128","647","432","536","166","44","57","376","538","766","688","875","1929","395","330","345","210","188","160"
"publicpolygonfeature:5:34963","ZIP Code 08078","country:us/state:nj/zip:08078","08078","0","372","390","102","696","219","27","279","381","1095","358","180","275","0","0","0","330","42","311","79","102","0","489","207","178","41","11","16","126","153","128","253","280","815","232","126","135","45","127","148"
"publicpolygonfeature:5:34964","ZIP Code 08108","country:us/state:nj/zip:08108","08108","29","352","529","187","1011","375","261","847","2172","2936","770","584","358","38","29","0","154","198","436","93","157","30","477","534","272","103","195","66","444","403","1215","957","878","2058","417","353","341","243","173","185"
"publicpolygonfeature:5:34965","ZIP Code 08079","country:us/state:nj/zip:08079","08079","174","235","322","118","629","565","54","188","457","1155","480","263","192","42","141","33","206","29","245","77","60","58","304","325","375","190","12","42","74","114","208","249","200","955","180","300","97","166","102","90"
"publicpolygonfeature:5:34967","ZIP Code 08080","country:us/state:nj/zip:08080","08080","16","1019","1165","760","1931","868","600","1970","2450","5947","1107","1151","688","0","9","7","954","65","945","220","550","210","1135","796","778","90","343","257","987","983","1279","1171","1841","4106","487","620","903","248","285","403"
"publicpolygonfeature:5:34968","ZIP Code 08081","country:us/state:nj/zip:08081","08081","157","1372","1641","497","3140","2111","547","1223","3248","7705","1637","1668","1209","46","69","88","1296","76","1193","448","372","125","1904","1236","1488","623","347","200","545","678","1570","1678","1961","5744","930","707","977","691","535","674"
"publicpolygonfeature:5:34969","ZIP Code 08083","country:us/state:nj/zip:08083","08083","0","299","454","188","455","362","93","415","626","1277","388","273","107","20","0","0","257","42","300","154","157","31","260","195","193","169","65","28","158","257","323","303","302","975","241","147","123","150","37","70"
"publicpolygonfeature:5:34970","ZIP Code 08084","country:us/state:nj/zip:08084","08084","0","356","295","211","554","256","72","236","242","1075","310","122","79","0","0","0","339","17","223","72","143","68","292","262","205","51","60","12","83","153","164","78","215","860","220","90","89","33","27","52"
"publicpolygonfeature:5:34971","ZIP Code 08085","country:us/state:nj/zip:08085","08085","88","578","1001","376","1152","952","195","768","985","2720","1251","495","344","0","88","0","557","21","568","433","274","102","693","459","655","297","138","57","492","276","644","341","885","1835","520","731","277","218","127","217"
"publicpolygonfeature:5:34972","ZIP Code 08086","country:us/state:nj/zip:08086","08086","0","174","470","216","892","325","166","498","535","1089","150","181","85","4","0","0","147","27","198","272","103","113","418","474","291","34","156","10","234","264","320","215","252","837","95","55","114","67","13","72"
"publicpolygonfeature:5:34973","ZIP Code 08087","country:us/state:nj/zip:08087","08087","32","1361","695","143","1657","753","238","596","1192","2938","1378","970","407","0","32","0","1227","134","517","178","77","66","947","710","539","214","119","119","204","392","698","494","542","2396","774","604","721","249","251","156"
"publicpolygonfeature:5:34974","ZIP Code 08088","country:us/state:nj/zip:08088","08088","217","856","557","369","1276","818","127","1092","1415","2723","561","755","426","42","130","87","724","132","427","130","236","133","652","624","552","266","96","31","537","555","774","641","787","1936","262","299","367","388","172","254"
"publicpolygonfeature:5:34975","ZIP Code 08089","country:us/state:nj/zip:08089","08089","9","310","218","31","173","190","12","210","130","645","96","149","141","0","3","6","307","3","154","64","28","3","104","69","136","54","7","5","34","176","57","73","197","448","69","27","81","68","65","76"
"publicpolygonfeature:5:34976","ZIP Code 08090","country:us/state:nj/zip:08090","08090","0","313","458","151","616","301","71","445","570","1391","237","183","227","0","0","0","296","17","330","128","81","70","395","221","210","91","8","63","280","165","300","270","376","1015","128","109","114","69","125","102"
"publicpolygonfeature:5:34977","ZIP Code 08091","country:us/state:nj/zip:08091","08091","0","367","395","35","316","51","0","145","656","623","239","149","113","0","0","0","265","102","228","167","35","0","95","221","51","0","0","0","52","93","326","330","201","422","93","146","84","65","28","85"
"publicpolygonfeature:5:34979","ZIP Code 08093","country:us/state:nj/zip:08093","08093","15","220","473","200","649","562","60","327","473","1141","233","240","282","0","15","0","211","9","322","151","161","39","326","323","476","86","20","40","82","245","184","289","224","917","101","132","74","166","206","76"
"publicpolygonfeature:5:34980","ZIP Code 08109","country:us/state:nj/zip:08109","08109","125","731","1514","166","1842","873","261","748","1188","2609","760","809","442","0","91","34","625","106","912","602","94","72","1098","744","752","121","62","199","237","511","669","519","668","1941","397","363","456","353","163","279"
"publicpolygonfeature:5:34981","ZIP Code 08094","country:us/state:nj/zip:08094","08094","167","1938","1196","434","2663","1598","464","1643","2467","5644","1069","1453","588","54","72","95","1814","124","814","382","241","193","1470","1193","1174","424","344","120","846","797","1466","1001","1048","4596","505","564","889","564","344","244"
"publicpolygonfeature:5:34982","ZIP Code 08095","country:us/state:nj/zip:08095","08095","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:34983","ZIP Code 08096","country:us/state:nj/zip:08096","08096","6","1133","1099","582","2423","1861","360","898","2065","4677","1382","950","1054","111","6","0","980","153","861","238","375","207","1228","1195","1370","491","209","151","372","526","1183","882","1123","3554","704","678","575","375","398","656"
"publicpolygonfeature:5:34984","ZIP Code 08097","country:us/state:nj/zip:08097","08097","11","106","107","31","172","79","21","167","170","529","157","52","26","0","6","5","101","5","103","4","12","19","64","108","70","9","16","5","49","118","93","77","187","342","85","72","25","27","15","11"
"publicpolygonfeature:5:34986","ZIP Code 08098","country:us/state:nj/zip:08098","08098","176","289","316","103","395","295","60","316","360","1440","123","307","118","0","144","32","257","32","215","101","74","29","241","154","210","85","24","36","112","204","214","146","574","866","47","76","108","199","52","66"
"publicpolygonfeature:5:34987","ZIP Code 08102","country:us/state:nj/zip:08102","08102","0","40","187","8","575","355","30","166","278","692","298","183","234","0","0","0","40","0","109","78","8","0","329","246","235","120","14","16","3","163","159","119","283","409","120","178","2","181","150","84"
"publicpolygonfeature:5:34988","ZIP Code 08103","country:us/state:nj/zip:08103","08103","14","75","567","83","594","364","19","289","568","1015","396","177","149","0","14","0","75","0","309","258","83","0","332","262","260","104","15","4","191","98","333","235","202","813","135","261","37","140","46","103"
"publicpolygonfeature:5:34989","ZIP Code 08104","country:us/state:nj/zip:08104","08104","71","304","650","121","1215","790","4","384","854","1933","512","312","328","0","46","25","262","42","257","393","95","26","772","443","519","271","4","0","289","95","455","399","368","1565","173","339","11","301","161","167"
"publicpolygonfeature:5:34990","ZIP Code 08105","country:us/state:nj/zip:08105","08105","89","841","996","380","1864","1134","88","506","1089","2650","1076","138","593","0","89","0","819","22","589","407","353","27","991","873","754","380","35","53","393","113","650","439","617","2033","334","742","57","81","313","280"
"publicpolygonfeature:5:34991","ZIP Code 08106","country:us/state:nj/zip:08106","08106","8","274","478","88","560","386","290","531","573","1434","377","152","217","55","8","0","241","33","359","119","26","62","393","167","256","130","104","186","256","275","307","266","386","1048","158","219","55","97","74","143"
"publicpolygonfeature:5:34992","ZIP Code 08107","country:us/state:nj/zip:08107","08107","0","412","390","125","811","396","150","388","889","2128","650","334","454","0","0","0","324","88","195","195","112","13","510","301","318","78","93","57","173","215","529","360","519","1609","335","315","138","196","168","286"
"publicpolygonfeature:5:34993","ZIP Code 08110","country:us/state:nj/zip:08110","08110","0","409","1180","226","1254","705","34","459","1128","1972","811","700","390","43","0","0","399","10","802","378","165","61","677","577","486","219","9","25","137","322","473","655","189","1783","419","392","437","263","230","160"
"publicpolygonfeature:5:34997","ZIP Code 08224","country:us/state:nj/zip:08224","08224","0","64","0","4","7","0","4","0","22","20","20","0","1","0","0","0","64","0","0","0","0","4","7","0","0","0","0","4","0","0","20","2","3","17","5","15","0","0","0","1"
"publicpolygonfeature:5:35004","ZIP Code 08215","country:us/state:nj/zip:08215","08215","21","461","465","38","658","225","95","290","518","1870","908","350","348","13","2","19","429","32","406","59","33","5","422","236","167","58","56","39","49","241","229","289","366","1504","392","516","242","108","175","173"
"publicpolygonfeature:5:35020","ZIP Code 08312","country:us/state:nj/zip:08312","08312","0","318","322","0","509","273","23","330","247","1087","184","222","138","15","0","0","285","33","202","120","0","0","294","215","209","64","11","12","182","148","141","106","445","642","130","54","53","169","105","33"
"publicpolygonfeature:5:35027","ZIP Code 08318","country:us/state:nj/zip:08318","08318","95","453","802","64","549","464","39","341","435","1664","268","244","225","0","95","0","397","56","508","294","55","9","244","305","344","120","30","9","112","229","221","214","325","1339","119","149","147","97","141","84"
