"feature id","feature label","shid","geoid","Employment Industry Agriculture, Fishing, and Mining (2020-2024)","Employment Industry Construction (2020-2024)","Employment Industry Manufacturing (2020-2024)","Employment Industry Wholesale Trade (2020-2024)","Employment Industry Retail Trade (2020-2024)","Employment Industry Transportation (2020-2024)","Employment Industry Information (2020-2024)","Employment Industry Finance and Insurance (2020-2024)","Employment Industry Scientific and Professional (2020-2024)","Employment Industry Education and Health Care (2020-2024)","Employment Industry Arts, Food, and Entertainment (2020-2024)","Employment Industry Public Administration (2020-2024)","Employment Industry Other Services (2020-2024)","Employment Industry Armed Forces (2020-2024)","Male Employed in Agriculture, Fishing, and Mining Industry (2020-2024)","Female Employed in Agriculture, Fishing, and Mining Industry (2020-2024)","Male Employed in Construction Industry (2020-2024)","Female Employed in Construction Industry (2020-2024)","Male Employed in Manufacturing Industry (2020-2024)","Female Employed in Manufacturing Industry (2020-2024)","Male Employed in Wholesale Trade Industry (2020-2024)","Female Employed in Wholesale Trade Industry (2020-2024)","Male Employed in Retail Trade Industry (2020-2024)","Female Employed in Retail Trade Industry (2020-2024)","Male Employed in Transportation Industry (2020-2024)","Female Employed in Transportation Industry (2020-2024)","Male Employed in Information Industry (2020-2024)","Female Employed in Information Industry (2020-2024)","Male Employed in Finance and Insurance Industry (2020-2024)","Female Employed in Finance and Insurance Industry (2020-2024)","Male Employed in Scientific and Professional Industry (2020-2024)","Female Employed in Scientific and Professional Industry (2020-2024)","Male Employed in Education and Health Care Industry (2020-2024)","Female Employed in Education and Health Care Industry (2020-2024)","Male Employed in Arts, Food, and Entertainment Industry (2020-2024)","Female Employed in Arts, Food, and Entertainment Industry (2020-2024)","Male Employed in Public Administration Industry (2020-2024)","Female Employed in Public Administration Industry (2020-2024)","Male Employed in Other Services Industry (2020-2024)","Female Employed in Other Services Industry (2020-2024)"
"publicpolygonfeature:5:44571","ZIP Code 37055","country:us/state:tn/zip:37055","37055","122","1154","2176","250","1880","772","131","675","1191","3422","1190","863","516","0","77","45","967","187","1696","480","250","0","936","944","557","215","115","16","157","518","668","523","642","2780","579","611","404","459","266","250"
"publicpolygonfeature:5:44572","ZIP Code 37057","country:us/state:tn/zip:37057","37057","0","69","90","0","71","18","0","2","86","113","0","13","13","0","0","0","47","22","57","33","0","0","24","47","0","18","0","0","0","2","55","31","18","95","0","0","0","13","13","0"
"publicpolygonfeature:5:44575","ZIP Code 37062","country:us/state:tn/zip:37062","37062","49","736","586","140","849","364","104","466","657","2136","663","99","193","38","49","0","686","50","516","70","103","37","446","403","165","199","56","48","257","209","384","273","334","1802","224","439","80","19","125","68"
"publicpolygonfeature:5:44576","ZIP Code 37064","country:us/state:tn/zip:37064","37064","231","1386","2048","752","3609","1424","722","3562","6479","7966","3346","937","1578","0","172","59","1241","145","1463","585","672","80","2108","1501","1041","383","322","400","1993","1569","4021","2458","2601","5365","1902","1444","420","517","686","892"
"publicpolygonfeature:5:44577","ZIP Code 37066","country:us/state:tn/zip:37066","37066","77","2380","2939","918","4721","1820","420","2768","4202","6873","2704","1390","1452","63","41","36","2005","375","1898","1041","575","343","2573","2148","1300","520","244","176","1280","1488","2568","1634","1873","5000","1047","1657","712","678","777","675"
"publicpolygonfeature:5:44579","ZIP Code 37067","country:us/state:tn/zip:37067","37067","0","707","1466","456","2002","539","293","1916","3116","3575","1585","459","735","15","0","0","576","131","1015","451","292","164","1338","664","375","164","191","102","1159","757","1659","1457","1507","2068","750","835","353","106","391","344"
"publicpolygonfeature:5:44580","ZIP Code 37069","country:us/state:tn/zip:37069","37069","15","411","698","364","905","266","302","1064","1905","2625","783","424","377","12","15","0","389","22","604","94","264","100","539","366","206","60","253","49","748","316","1251","654","781","1844","511","272","257","167","120","257"
"publicpolygonfeature:5:44581","ZIP Code 37072","country:us/state:tn/zip:37072","37072","140","1509","1201","507","2216","1120","266","698","1925","3911","1029","716","1167","0","69","71","1304","205","917","284","263","244","963","1253","903","217","220","46","313","385","872","1053","918","2993","662","367","391","325","378","789"
"publicpolygonfeature:5:44582","ZIP Code 37073","country:us/state:tn/zip:37073","37073","78","681","1032","154","1013","609","70","309","976","1717","477","286","381","0","14","64","622","59","745","287","134","20","566","447","432","177","70","0","68","241","489","487","307","1410","240","237","148","138","128","253"
"publicpolygonfeature:5:44583","ZIP Code 37074","country:us/state:tn/zip:37074","37074","20","376","581","73","591","731","24","269","536","514","264","521","180","0","20","0","348","28","388","193","73","0","181","410","633","98","24","0","118","151","240","296","164","350","39","225","352","169","75","105"
"publicpolygonfeature:5:44584","ZIP Code 37075","country:us/state:tn/zip:37075","37075","137","2532","2609","1348","4673","2073","1153","2358","4822","9670","3680","1546","1943","33","89","48","2120","412","2108","501","951","397","1949","2724","1645","428","621","532","1019","1339","2932","1890","2037","7633","2068","1612","638","908","962","981"
"publicpolygonfeature:5:44585","ZIP Code 37080","country:us/state:tn/zip:37080","37080","0","265","289","34","301","223","13","254","653","555","249","149","163","6","0","0","265","0","163","126","20","14","198","103","140","83","13","0","115","139","386","267","117","438","144","105","84","65","51","112"
"publicpolygonfeature:5:44586","ZIP Code 37082","country:us/state:tn/zip:37082","37082","0","309","189","178","448","166","33","237","327","641","251","86","74","0","0","0","243","66","104","85","152","26","216","232","158","8","12","21","116","121","184","143","118","523","129","122","42","44","11","63"
"publicpolygonfeature:5:44587","ZIP Code 37218","country:us/state:tn/zip:37218","37218","5","187","584","58","440","417","124","341","703","2508","554","421","296","0","5","0","169","18","315","269","40","18","211","229","389","28","105","19","83","258","314","389","637","1871","305","249","104","317","105","191"
"publicpolygonfeature:5:44588","ZIP Code 37083","country:us/state:tn/zip:37083","37083","503","795","1247","227","917","563","17","411","371","1745","424","587","356","0","449","54","702","93","845","402","227","0","359","558","318","245","17","0","203","208","248","123","336","1409","73","351","392","195","294","62"
"publicpolygonfeature:5:44589","ZIP Code 37085","country:us/state:tn/zip:37085","37085","182","122","530","26","280","165","12","204","529","635","193","85","202","0","138","44","74","48","456","74","11","15","164","116","112","53","12","0","77","127","348","181","107","528","60","133","85","0","157","45"
"publicpolygonfeature:5:44590","ZIP Code 37087","country:us/state:tn/zip:37087","37087","58","2340","3023","838","3850","1970","460","1558","2712","6410","2237","1280","1141","47","10","48","1937","403","2068","955","627","211","1839","2011","1377","593","298","162","721","837","1509","1203","1646","4764","1030","1207","794","486","447","694"
"publicpolygonfeature:5:44591","ZIP Code 37219","country:us/state:tn/zip:37219","37219","0","115","51","31","253","21","51","275","424","506","360","30","65","0","0","0","115","0","0","51","0","31","120","133","21","0","0","51","115","160","194","230","175","331","272","88","30","0","0","65"
"publicpolygonfeature:5:44592","ZIP Code 37090","country:us/state:tn/zip:37090","37090","76","760","1305","344","1495","796","380","513","1230","1960","666","811","566","0","76","0","751","9","1113","192","243","101","715","780","699","97","232","148","200","313","683","547","278","1682","297","369","258","553","249","317"
"publicpolygonfeature:5:44594","ZIP Code 37220","country:us/state:tn/zip:37220","37220","0","26","210","22","282","66","51","431","496","711","272","84","135","0","0","0","19","7","176","34","22","0","158","124","37","29","34","17","246","185","307","189","221","490","187","85","38","46","38","97"
"publicpolygonfeature:5:44595","ZIP Code 37095","country:us/state:tn/zip:37095","37095","2","66","172","29","33","107","7","22","81","90","172","88","6","0","2","0","66","0","70","102","27","2","13","20","71","36","7","0","2","20","52","29","21","69","137","35","83","5","4","2"
"publicpolygonfeature:5:44599","ZIP Code 37098","country:us/state:tn/zip:37098","37098","26","541","360","32","258","35","0","215","187","906","223","187","66","0","0","26","514","27","227","133","32","0","103","155","35","0","0","0","72","143","89","98","194","712","30","193","108","79","0","66"
"publicpolygonfeature:5:44600","ZIP Code 37128","country:us/state:tn/zip:37128","37128","152","3360","4365","1044","4488","3817","1222","2797","5355","9746","4361","1735","2074","165","132","20","2949","411","3229","1136","756","288","2140","2348","3108","709","664","558","1287","1510","2675","2680","2194","7552","2031","2330","1081","654","1193","881"
"publicpolygonfeature:5:44603","ZIP Code 37132","country:us/state:tn/zip:37132","37132","0","4","27","0","371","26","117","0","34","343","291","16","48","0","0","0","4","0","27","0","0","0","178","193","11","15","6","111","0","0","31","3","132","211","137","154","0","16","48","0"
"publicpolygonfeature:5:44604","ZIP Code 37122","country:us/state:tn/zip:37122","37122","141","2291","3159","1001","4113","2165","552","3388","4875","7380","3014","1527","1918","38","113","28","1886","405","2179","980","778","223","2252","1861","1613","552","379","173","1656","1732","3053","1822","1706","5674","1835","1179","568","959","1304","614"
"publicpolygonfeature:5:44605","ZIP Code 37127","country:us/state:tn/zip:37127","37127","42","556","1447","255","1658","699","128","594","1108","2397","1117","337","317","169","0","42","530","26","1115","332","179","76","933","725","427","272","50","78","225","369","330","778","551","1846","447","670","200","137","222","95"
"publicpolygonfeature:5:44606","ZIP Code 37129","country:us/state:tn/zip:37129","37129","300","1643","3818","1040","3785","2337","541","2712","4056","8504","2901","1763","1440","106","180","120","1474","169","2521","1297","849","191","2451","1334","1955","382","249","292","1335","1377","2442","1614","2663","5841","1396","1505","1040","723","685","755"
"publicpolygonfeature:5:44607","ZIP Code 37130","country:us/state:tn/zip:37130","37130","148","1777","3662","677","3745","2083","693","2253","3287","7701","3567","1254","1534","20","75","73","1598","179","2588","1074","540","137","1956","1789","1317","766","241","452","1131","1122","1809","1478","2398","5303","1851","1716","602","652","688","846"
"publicpolygonfeature:5:44608","ZIP Code 37137","country:us/state:tn/zip:37137","37137","39","61","203","8","132","8","11","69","104","164","21","29","19","0","39","0","61","0","178","25","0","8","40","92","0","8","11","0","57","12","71","33","22","142","0","21","20","9","19","0"
"publicpolygonfeature:5:44609","ZIP Code 37138","country:us/state:tn/zip:37138","37138","11","741","1025","249","1584","651","313","783","1246","2598","1241","638","561","35","11","0","720","21","760","265","104","145","996","588","468","183","228","85","393","390","660","586","969","1629","686","555","312","326","245","316"
"publicpolygonfeature:5:44611","ZIP Code 37209","country:us/state:tn/zip:37209","37209","35","872","1218","469","1482","1004","882","2047","5188","7330","2254","659","1173","9","16","19","769","103","676","542","345","124","556","926","915","89","371","511","834","1213","2588","2600","2910","4420","1213","1041","357","302","425","748"
"publicpolygonfeature:5:44612","ZIP Code 37145","country:us/state:tn/zip:37145","37145","125","117","232","29","69","134","41","40","124","289","111","14","22","0","106","19","117","0","143","89","29","0","59","10","35","99","41","0","0","40","124","0","80","209","35","76","0","14","22","0"
"publicpolygonfeature:5:44613","ZIP Code 37146","country:us/state:tn/zip:37146","37146","50","243","462","161","261","296","14","193","473","1295","232","430","192","40","38","12","229","14","328","134","115","46","206","55","296","0","0","14","47","146","303","170","356","939","45","187","251","179","124","68"
"publicpolygonfeature:5:44614","ZIP Code 37148","country:us/state:tn/zip:37148","37148","163","1459","2387","213","1707","1040","131","553","1167","2412","1069","481","596","48","97","66","1317","142","1786","601","163","50","780","927","724","316","117","14","161","392","585","582","412","2000","486","583","311","170","312","284"
"publicpolygonfeature:5:44615","ZIP Code 37149","country:us/state:tn/zip:37149","37149","63","38","326","12","144","7","0","84","79","290","53","27","25","0","23","40","24","14","272","54","0","12","91","53","0","7","0","0","65","19","45","34","20","270","48","5","27","0","5","20"
"publicpolygonfeature:5:44616","ZIP Code 37150","country:us/state:tn/zip:37150","37150","83","362","333","63","222","67","9","17","27","365","110","34","71","0","83","0","354","8","267","66","55","8","102","120","48","19","9","0","6","11","23","4","73","292","56","54","26","8","7","64"
"publicpolygonfeature:5:44617","ZIP Code 37151","country:us/state:tn/zip:37151","37151","9","70","48","8","64","17","0","14","0","108","0","0","7","0","9","0","60","10","34","14","8","0","43","21","17","0","0","0","14","0","0","0","9","99","0","0","0","0","7","0"
"publicpolygonfeature:5:44618","ZIP Code 37153","country:us/state:tn/zip:37153","37153","9","256","257","26","233","275","30","170","337","687","170","111","154","0","9","0","233","23","164","93","10","16","100","133","263","12","30","0","105","65","109","228","115","572","116","54","57","54","68","86"
"publicpolygonfeature:5:44621","ZIP Code 37210","country:us/state:tn/zip:37210","37210","36","986","533","119","687","669","447","560","1257","1939","1339","153","471","0","23","13","845","141","376","157","108","11","385","302","502","167","188","259","335","225","666","591","712","1227","671","668","65","88","255","216"
"publicpolygonfeature:5:44622","ZIP Code 37167","country:us/state:tn/zip:37167","37167","155","3251","5384","935","4431","2390","771","1582","4552","5781","3204","1132","1466","86","152","3","2959","292","3282","2102","489","446","2366","2065","1622","768","354","417","411","1171","2520","2032","1285","4496","1580","1624","639","493","610","856"
"publicpolygonfeature:5:44625","ZIP Code 37172","country:us/state:tn/zip:37172","37172","174","1640","2297","449","1827","908","150","625","1379","2565","1144","531","1042","0","135","39","1511","129","1612","685","274","175","1024","803","646","262","105","45","186","439","898","481","272","2293","310","834","229","302","584","458"
"publicpolygonfeature:5:44626","ZIP Code 37215","country:us/state:tn/zip:37215","37215","12","248","616","103","692","198","217","1552","2414","3716","709","314","633","0","12","0","236","12","329","287","60","43","358","334","38","160","152","65","1023","529","1404","1010","1591","2125","396","313","125","189","173","460"
"publicpolygonfeature:5:44627","ZIP Code 37174","country:us/state:tn/zip:37174","37174","64","1842","3014","623","3496","1172","426","3268","3777","6087","2572","899","1014","0","23","41","1401","441","1968","1046","447","176","1848","1648","876","296","300","126","1501","1767","2199","1578","1821","4266","1539","1033","741","158","488","526"
"publicpolygonfeature:5:44630","ZIP Code 37181","country:us/state:tn/zip:37181","37181","117","101","272","0","151","79","3","21","15","79","33","6","70","0","117","0","96","5","78","194","0","0","90","61","71","8","3","0","3","18","6","9","30","49","5","28","3","3","26","44"
"publicpolygonfeature:5:44632","ZIP Code 37186","country:us/state:tn/zip:37186","37186","48","498","963","74","979","357","85","346","223","885","330","142","388","0","39","9","382","116","576","387","30","44","525","454","294","63","57","28","187","159","100","123","127","758","88","242","54","88","208","180"
"publicpolygonfeature:5:44633","ZIP Code 37179","country:us/state:tn/zip:37179","37179","56","698","944","367","685","220","212","1106","1138","2052","693","458","524","0","56","0","661","37","624","320","345","22","296","389","170","50","140","72","528","578","592","546","558","1494","307","386","361","97","258","266"
"publicpolygonfeature:5:44634","ZIP Code 37189","country:us/state:tn/zip:37189","37189","0","146","155","13","67","148","104","71","122","656","133","136","209","44","0","0","146","0","52","103","13","0","43","24","107","41","104","0","65","6","54","68","156","500","50","83","75","61","105","104"
"publicpolygonfeature:5:44635","ZIP Code 37216","country:us/state:tn/zip:37216","37216","15","768","607","128","875","362","686","914","1966","2664","1821","403","404","27","15","0","655","113","447","160","110","18","451","424","279","83","450","236","399","515","1002","964","627","2037","1131","690","227","176","168","236"
"publicpolygonfeature:5:44637","ZIP Code 37203","country:us/state:tn/zip:37203","37203","0","371","766","182","1313","696","784","1518","3096","4578","1535","445","408","0","0","0","363","8","505","261","108","74","708","605","486","210","560","224","870","648","1820","1276","1720","2858","834","701","38","407","76","332"
"publicpolygonfeature:5:44638","ZIP Code 37184","country:us/state:tn/zip:37184","37184","45","424","473","205","251","289","68","103","167","654","204","534","107","0","0","45","274","150","235","238","46","159","44","207","234","55","24","44","20","83","59","108","158","496","108","96","412","122","61","46"
"publicpolygonfeature:5:44639","ZIP Code 37204","country:us/state:tn/zip:37204","37204","0","201","611","240","894","328","343","938","1914","2832","985","427","654","14","0","0","175","26","410","201","180","60","499","395","184","144","207","136","473","465","769","1145","1171","1661","486","499","189","238","252","402"
"publicpolygonfeature:5:44640","ZIP Code 37205","country:us/state:tn/zip:37205","37205","45","560","369","134","798","369","616","1596","2256","3417","1038","547","496","0","39","6","398","162","237","132","67","67","409","389","224","145","268","348","1205","391","1459","797","1353","2064","517","521","369","178","310","186"
"publicpolygonfeature:5:44642","ZIP Code 37187","country:us/state:tn/zip:37187","37187","10","422","573","74","488","506","42","200","315","874","241","179","255","0","10","0","406","16","273","300","58","16","316","172","397","109","42","0","125","75","220","95","233","641","168","73","72","107","95","160"
"publicpolygonfeature:5:44643","ZIP Code 37188","country:us/state:tn/zip:37188","37188","47","680","1005","254","1063","789","161","672","1470","2232","974","432","367","12","37","10","613","67","792","213","133","121","696","367","606","183","134","27","230","442","960","510","478","1754","392","582","204","228","114","253"
"publicpolygonfeature:5:44644","ZIP Code 37206","country:us/state:tn/zip:37206","37206","0","538","1085","345","1634","596","574","1846","3010","3347","2494","572","981","0","0","0","466","72","751","334","273","72","780","854","435","161","370","204","1116","730","1521","1489","1068","2279","1586","908","316","256","317","664"
"publicpolygonfeature:5:44645","ZIP Code 37190","country:us/state:tn/zip:37190","37190","107","257","833","52","567","316","0","247","302","1122","202","372","82","11","84","23","224","33","679","154","29","23","209","358","235","81","0","0","118","129","141","161","200","922","105","97","107","265","43","39"
