"feature id","feature label","shid","geoid","Employment Industry Agriculture, Fishing, and Mining (2020-2024)","Employment Industry Construction (2020-2024)","Employment Industry Manufacturing (2020-2024)","Employment Industry Wholesale Trade (2020-2024)","Employment Industry Retail Trade (2020-2024)","Employment Industry Transportation (2020-2024)","Employment Industry Information (2020-2024)","Employment Industry Finance and Insurance (2020-2024)","Employment Industry Scientific and Professional (2020-2024)","Employment Industry Education and Health Care (2020-2024)","Employment Industry Arts, Food, and Entertainment (2020-2024)","Employment Industry Public Administration (2020-2024)","Employment Industry Other Services (2020-2024)","Employment Industry Armed Forces (2020-2024)","Male Employed in Agriculture, Fishing, and Mining Industry (2020-2024)","Female Employed in Agriculture, Fishing, and Mining Industry (2020-2024)","Male Employed in Construction Industry (2020-2024)","Female Employed in Construction Industry (2020-2024)","Male Employed in Manufacturing Industry (2020-2024)","Female Employed in Manufacturing Industry (2020-2024)","Male Employed in Wholesale Trade Industry (2020-2024)","Female Employed in Wholesale Trade Industry (2020-2024)","Male Employed in Retail Trade Industry (2020-2024)","Female Employed in Retail Trade Industry (2020-2024)","Male Employed in Transportation Industry (2020-2024)","Female Employed in Transportation Industry (2020-2024)","Male Employed in Information Industry (2020-2024)","Female Employed in Information Industry (2020-2024)","Male Employed in Finance and Insurance Industry (2020-2024)","Female Employed in Finance and Insurance Industry (2020-2024)","Male Employed in Scientific and Professional Industry (2020-2024)","Female Employed in Scientific and Professional Industry (2020-2024)","Male Employed in Education and Health Care Industry (2020-2024)","Female Employed in Education and Health Care Industry (2020-2024)","Male Employed in Arts, Food, and Entertainment Industry (2020-2024)","Female Employed in Arts, Food, and Entertainment Industry (2020-2024)","Male Employed in Public Administration Industry (2020-2024)","Female Employed in Public Administration Industry (2020-2024)","Male Employed in Other Services Industry (2020-2024)","Female Employed in Other Services Industry (2020-2024)"
"publicpolygonfeature:5:41703","ZIP Code 33076","country:us/state:fl/zip:33076","33076","3","1093","1733","783","2522","1229","653","2123","4716","4712","1214","977","371","0","0","3","713","380","973","760","452","331","1378","1144","991","238","396","257","1023","1100","2523","2193","1392","3320","804","410","620","357","101","270"
"publicpolygonfeature:5:41718","ZIP Code 33101","country:us/state:fl/zip:33101","33101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:41719","ZIP Code 33109","country:us/state:fl/zip:33109","33109","0","25","0","17","0","0","0","67","80","74","43","0","24","0","0","0","25","0","0","0","17","0","0","0","0","0","0","0","51","16","80","0","0","74","0","43","0","0","0","24"
"publicpolygonfeature:5:41784","ZIP Code 33122","country:us/state:fl/zip:33122","33122","0","18","39","42","146","234","0","171","326","192","0","34","20","23","0","0","18","0","39","0","42","0","45","101","216","18","0","0","69","102","226","100","19","173","0","0","0","34","9","11"
"publicpolygonfeature:5:41793","ZIP Code 33125","country:us/state:fl/zip:33125","33125","100","4213","1096","410","3094","2339","351","1251","3356","4327","4492","845","2684","0","94","6","3749","464","810","286","235","175","1663","1431","1541","798","244","107","690","561","1853","1503","1245","3082","2401","2091","442","403","1155","1529"
"publicpolygonfeature:5:41796","ZIP Code 33126","country:us/state:fl/zip:33126","33126","131","2369","1356","850","2888","3018","488","1643","2964","4937","3038","485","1307","0","63","68","2128","241","610","746","561","289","1551","1337","2401","617","381","107","901","742","1414","1550","1230","3707","1446","1592","282","203","393","914"
"publicpolygonfeature:5:41799","ZIP Code 33127","country:us/state:fl/zip:33127","33127","208","1975","346","171","1073","666","45","409","1281","1897","1259","523","572","36","208","0","1768","207","280","66","110","61","604","469","579","87","12","33","199","210","359","922","581","1316","656","603","286","237","191","381"
"publicpolygonfeature:5:41814","ZIP Code 33128","country:us/state:fl/zip:33128","33128","0","839","160","142","378","309","61","498","668","664","620","185","607","0","0","0","736","103","113","47","76","66","160","218","273","36","26","35","377","121","324","344","235","429","407","213","47","138","204","403"
"publicpolygonfeature:5:41815","ZIP Code 33129","country:us/state:fl/zip:33129","33129","40","688","413","243","617","677","248","1748","1900","1244","662","332","285","0","28","12","340","348","269","144","184","59","188","429","456","221","90","158","1122","626","885","1015","539","705","373","289","202","130","111","174"
"publicpolygonfeature:5:41830","ZIP Code 33130","country:us/state:fl/zip:33130","33130","50","2803","574","372","2158","1575","441","2070","4604","3185","2388","677","1036","40","50","0","2665","138","300","274","218","154","1106","1052","1243","332","238","203","1333","737","2356","2248","1169","2016","1501","887","214","463","527","509"
"publicpolygonfeature:5:41831","ZIP Code 33131","country:us/state:fl/zip:33131","33131","50","742","852","447","959","895","702","4021","3799","2081","1251","413","372","10","50","0","619","123","499","353","238","209","653","306","388","507","420","282","2404","1617","1986","1813","908","1173","613","638","257","156","132","240"
"publicpolygonfeature:5:41834","ZIP Code 33132","country:us/state:fl/zip:33132","33132","0","684","540","502","874","727","392","1779","2679","2774","2185","269","625","151","0","0","597","87","180","360","351","151","674","200","510","217","159","233","1145","634","1554","1125","1232","1542","1016","1169","120","149","119","506"
"publicpolygonfeature:5:41835","ZIP Code 33133","country:us/state:fl/zip:33133","33133","55","1295","687","353","1496","1189","804","2755","4899","3664","1602","354","1203","100","55","0","1051","244","306","381","269","84","688","808","845","344","283","521","1682","1073","2951","1948","1379","2285","995","607","121","233","496","707"
"publicpolygonfeature:5:41844","ZIP Code 33134","country:us/state:fl/zip:33134","33134","75","1232","792","539","1265","1379","538","2143","4191","4391","1678","1099","1412","0","27","48","998","234","503","289","383","156","629","636","1065","314","322","216","1304","839","2178","2013","1680","2711","940","738","633","466","729","683"
"publicpolygonfeature:5:41869","ZIP Code 33135","country:us/state:fl/zip:33135","33135","0","4006","674","266","2003","1517","183","1272","2045","2979","2013","459","1634","0","0","0","3688","318","497","177","221","45","904","1099","1198","319","130","53","703","569","661","1384","801","2178","1189","824","341","118","557","1077"
"publicpolygonfeature:5:41877","ZIP Code 33136","country:us/state:fl/zip:33136","33136","95","470","155","87","1050","849","82","435","1121","1432","1970","235","329","0","95","0","389","81","112","43","55","32","424","626","605","244","49","33","196","239","436","685","467","965","1121","849","211","24","227","102"
"publicpolygonfeature:5:41884","ZIP Code 33137","country:us/state:fl/zip:33137","33137","14","1423","712","771","1900","1430","915","2383","3656","2216","2360","374","423","14","14","0","1301","122","562","150","614","157","857","1043","950","480","604","311","1279","1104","2084","1572","982","1234","1066","1294","224","150","308","115"
"publicpolygonfeature:5:41890","ZIP Code 33138","country:us/state:fl/zip:33138","33138","1","683","669","345","1587","908","510","1678","3470","3157","1827","543","707","65","1","0","608","75","456","213","254","91","843","744","725","183","246","264","896","782","1880","1590","1405","1752","1122","705","301","242","239","468"
"publicpolygonfeature:5:41891","ZIP Code 33139","country:us/state:fl/zip:33139","33139","116","939","646","448","1552","1121","407","2698","3881","2652","4005","313","906","85","0","116","787","152","508","138","336","112","927","625","754","367","246","161","1855","843","2607","1274","1300","1352","2262","1743","170","143","496","410"
"publicpolygonfeature:5:41896","ZIP Code 33140","country:us/state:fl/zip:33140","33140","4","234","569","184","1066","314","228","1200","2102","1649","1614","445","526","0","4","0","186","48","472","97","150","34","461","605","171","143","128","100","723","477","1155","947","614","1035","917","697","342","103","328","198"
"publicpolygonfeature:5:41899","ZIP Code 33141","country:us/state:fl/zip:33141","33141","43","1076","786","465","2157","1757","647","2361","3788","3702","3572","433","1303","0","43","0","1021","55","614","172","228","237","878","1279","1341","416","342","305","1392","969","2048","1740","1377","2325","1860","1712","146","287","535","768"
"publicpolygonfeature:5:41902","ZIP Code 33142","country:us/state:fl/zip:33142","33142","110","4064","1104","392","2868","2382","143","981","3850","4639","2240","549","1436","16","47","63","3965","99","657","447","299","93","1309","1559","1757","625","97","46","428","553","1618","2232","986","3653","895","1345","193","356","756","680"
"publicpolygonfeature:5:41909","ZIP Code 33143","country:us/state:fl/zip:33143","33143","76","823","394","584","1457","720","300","1893","3643","4745","1396","461","1123","10","63","13","642","181","256","138","445","139","763","694","387","333","172","128","1319","574","1609","2034","1799","2946","1147","249","296","165","333","790"
"publicpolygonfeature:5:41914","ZIP Code 33144","country:us/state:fl/zip:33144","33144","72","1242","534","329","1050","1445","149","925","1781","3452","1055","259","861","41","63","9","1122","120","363","171","139","190","718","332","1164","281","84","65","380","545","881","900","1310","2142","605","450","181","78","538","323"
"publicpolygonfeature:5:41915","ZIP Code 33145","country:us/state:fl/zip:33145","33145","87","1396","625","206","1443","1209","315","1564","2651","3552","1750","280","743","7","87","0","1267","129","410","215","84","122","801","642","938","271","240","75","753","811","1599","1052","1096","2456","785","965","141","139","257","486"
"publicpolygonfeature:5:41917","ZIP Code 33146","country:us/state:fl/zip:33146","33146","8","121","271","161","487","325","129","1396","1883","2465","894","108","133","69","8","0","93","28","163","108","83","78","301","186","284","41","74","55","751","645","786","1097","1010","1455","425","469","66","42","35","98"
"publicpolygonfeature:5:41918","ZIP Code 33147","country:us/state:fl/zip:33147","33147","80","2948","799","663","2615","2601","336","1045","2714","4110","2065","813","1405","0","56","24","2814","134","465","334","540","123","1498","1117","1795","806","205","131","614","431","1537","1177","735","3375","1198","867","147","666","898","507"
"publicpolygonfeature:5:41922","ZIP Code 33149","country:us/state:fl/zip:33149","33149","0","133","230","237","421","191","346","1774","1245","908","464","156","278","0","0","0","94","39","160","70","173","64","299","122","88","103","199","147","1102","672","750","495","240","668","306","158","22","134","27","251"
"publicpolygonfeature:5:41945","ZIP Code 33150","country:us/state:fl/zip:33150","33150","50","1509","452","217","1105","1913","63","873","1569","2658","1764","384","552","32","50","0","1362","147","189","263","131","86","494","611","1342","571","25","38","398","475","752","817","728","1930","772","992","215","169","164","388"
"publicpolygonfeature:5:41947","ZIP Code 33154","country:us/state:fl/zip:33154","33154","9","472","173","231","423","437","141","821","997","1523","690","106","308","0","0","9","378","94","118","55","170","61","197","226","380","57","67","74","426","395","408","589","472","1051","256","434","87","19","119","189"
"publicpolygonfeature:5:41951","ZIP Code 33155","country:us/state:fl/zip:33155","33155","158","2247","1059","830","2210","1626","483","1501","3766","5590","1926","786","1646","39","125","33","2017","230","583","476","576","254","1224","986","1262","364","358","125","665","836","1362","2404","1375","4215","1174","752","494","292","886","760"
"publicpolygonfeature:5:41956","ZIP Code 33156","country:us/state:fl/zip:33156","33156","67","509","365","542","1670","1025","281","1908","4079","3542","1128","494","816","25","47","20","410","99","249","116","447","95","690","980","693","332","228","53","972","936","2504","1575","1348","2194","689","439","280","214","415","401"
"publicpolygonfeature:5:41999","ZIP Code 33175","country:us/state:fl/zip:33175","33175","195","2462","1197","1010","2536","2325","407","2108","2957","5828","1355","824","1401","7","177","18","2173","289","607","590","615","395","1274","1262","1948","377","350","57","846","1262","1427","1530","1645","4183","637","718","545","279","758","643"
"publicpolygonfeature:5:42012","ZIP Code 33176","country:us/state:fl/zip:33176","33176","60","1877","1039","459","2075","1563","354","2161","4289","6993","2171","1495","1482","19","60","0","1590","287","783","256","322","137","1092","983","1121","442","222","132","1117","1044","2332","1957","2046","4947","1034","1137","820","675","649","833"
"publicpolygonfeature:5:42026","ZIP Code 33177","country:us/state:fl/zip:33177","33177","178","2955","980","652","3330","2910","351","1872","3265","6979","2775","847","1509","29","130","48","2561","394","702","278","489","163","1540","1790","2188","722","266","85","767","1105","1736","1529","1767","5212","1400","1375","612","235","828","681"
"publicpolygonfeature:5:42039","ZIP Code 33178","country:us/state:fl/zip:33178","33178","125","2039","1703","2244","3336","3850","1238","3982","5428","4554","3094","720","1246","207","79","46","1585","454","1086","617","1414","830","1718","1618","2539","1311","965","273","1985","1997","3042","2386","1359","3195","2024","1070","444","276","537","709"
"publicpolygonfeature:5:42043","ZIP Code 33179","country:us/state:fl/zip:33179","33179","92","1725","913","529","2861","2004","393","2141","3525","6281","3201","1152","1594","42","64","28","1347","378","423","490","394","135","1439","1422","1486","518","274","119","865","1276","1996","1529","1757","4524","1545","1656","378","774","841","753"
"publicpolygonfeature:5:42050","ZIP Code 33180","country:us/state:fl/zip:33180","33180","28","734","489","694","1809","1033","275","2303","2827","3050","1073","628","453","0","28","0","599","135","331","158","648","46","635","1174","771","262","136","139","1307","996","1394","1433","1142","1908","541","532","460","168","129","324"
"publicpolygonfeature:5:42051","ZIP Code 33181","country:us/state:fl/zip:33181","33181","31","793","449","362","1124","809","401","903","1737","2090","1337","289","770","14","31","0","739","54","161","288","258","104","546","578","541","268","282","119","355","548","839","898","707","1383","730","607","153","136","376","394"
