"feature id","feature label","shid","geoid","Employment Industry Agriculture, Fishing, and Mining (2020-2024)","Employment Industry Construction (2020-2024)","Employment Industry Manufacturing (2020-2024)","Employment Industry Wholesale Trade (2020-2024)","Employment Industry Retail Trade (2020-2024)","Employment Industry Transportation (2020-2024)","Employment Industry Information (2020-2024)","Employment Industry Finance and Insurance (2020-2024)","Employment Industry Scientific and Professional (2020-2024)","Employment Industry Education and Health Care (2020-2024)","Employment Industry Arts, Food, and Entertainment (2020-2024)","Employment Industry Public Administration (2020-2024)","Employment Industry Other Services (2020-2024)","Employment Industry Armed Forces (2020-2024)","Male Employed in Agriculture, Fishing, and Mining Industry (2020-2024)","Female Employed in Agriculture, Fishing, and Mining Industry (2020-2024)","Male Employed in Construction Industry (2020-2024)","Female Employed in Construction Industry (2020-2024)","Male Employed in Manufacturing Industry (2020-2024)","Female Employed in Manufacturing Industry (2020-2024)","Male Employed in Wholesale Trade Industry (2020-2024)","Female Employed in Wholesale Trade Industry (2020-2024)","Male Employed in Retail Trade Industry (2020-2024)","Female Employed in Retail Trade Industry (2020-2024)","Male Employed in Transportation Industry (2020-2024)","Female Employed in Transportation Industry (2020-2024)","Male Employed in Information Industry (2020-2024)","Female Employed in Information Industry (2020-2024)","Male Employed in Finance and Insurance Industry (2020-2024)","Female Employed in Finance and Insurance Industry (2020-2024)","Male Employed in Scientific and Professional Industry (2020-2024)","Female Employed in Scientific and Professional Industry (2020-2024)","Male Employed in Education and Health Care Industry (2020-2024)","Female Employed in Education and Health Care Industry (2020-2024)","Male Employed in Arts, Food, and Entertainment Industry (2020-2024)","Female Employed in Arts, Food, and Entertainment Industry (2020-2024)","Male Employed in Public Administration Industry (2020-2024)","Female Employed in Public Administration Industry (2020-2024)","Male Employed in Other Services Industry (2020-2024)","Female Employed in Other Services Industry (2020-2024)"
"publicpolygonfeature:5:41047","ZIP Code 27054","country:us/state:nc/zip:27054","27054","10","26","179","0","94","50","42","26","95","234","22","72","50","0","10","0","0","26","135","44","0","0","84","10","8","42","42","0","0","26","38","57","54","180","0","22","72","0","0","50"
"publicpolygonfeature:5:41049","ZIP Code 28098","country:us/state:nc/zip:28098","28098","16","108","197","104","234","209","8","48","272","425","91","38","164","0","0","16","108","0","125","72","44","60","124","110","97","112","8","0","21","27","175","97","53","372","59","32","38","0","51","113"
"publicpolygonfeature:5:41053","ZIP Code 28101","country:us/state:nc/zip:28101","28101","0","17","62","29","36","20","21","66","30","88","24","23","24","3","0","0","17","0","55","7","9","20","25","11","11","9","21","0","31","35","22","8","14","74","5","19","13","10","16","8"
"publicpolygonfeature:5:41054","ZIP Code 28102","country:us/state:nc/zip:28102","28102","20","0","1","0","2","0","0","0","0","7","0","5","0","0","20","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","5","2","0","0","4","1","0","0"
"publicpolygonfeature:5:41144","ZIP Code 28270","country:us/state:nc/zip:28270","28270","40","868","1132","430","1642","430","461","3013","3109","3015","1258","406","1010","12","40","0","771","97","664","468","297","133","811","831","291","139","221","240","1673","1340","1889","1220","978","2037","616","642","245","161","391","619"
"publicpolygonfeature:5:41147","ZIP Code 28273","country:us/state:nc/zip:28273","28273","14","2460","2859","705","3167","2932","929","2526","3719","5182","2415","645","1590","75","7","7","2019","441","1770","1089","559","146","1338","1829","1622","1310","562","367","1317","1209","1992","1727","1031","4151","1289","1126","375","270","755","835"
"publicpolygonfeature:5:41153","ZIP Code 28277","country:us/state:nc/zip:28277","28277","86","1396","3168","624","3147","1758","1046","7962","7964","6600","3512","556","1546","119","83","3","996","400","1969","1199","516","108","1369","1778","1400","358","714","332","4305","3657","4927","3037","1604","4996","1632","1880","293","263","506","1040"
"publicpolygonfeature:5:41194","ZIP Code 28012","country:us/state:nc/zip:28012","28012","77","677","1659","201","1229","984","245","1549","1883","2637","843","322","907","135","61","16","530","147","979","680","151","50","574","655","782","202","141","104","893","656","1026","857","752","1885","329","514","187","135","477","430"
"publicpolygonfeature:5:41199","ZIP Code 28278","country:us/state:nc/zip:28278","28278","43","1074","1989","672","2465","1787","401","2971","3320","3856","1370","387","832","13","43","0","958","116","1293","696","438","234","1463","1002","1184","603","265","136","1200","1771","1687","1633","1123","2733","761","609","268","119","348","484"
"publicpolygonfeature:5:41204","ZIP Code 28280","country:us/state:nc/zip:28280","28280","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:41208","ZIP Code 28282","country:us/state:nc/zip:28282","28282","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:41400","ZIP Code 28006","country:us/state:nc/zip:28006","28006","65","26","36","0","79","25","0","33","95","142","15","22","15","0","0","65","26","0","26","10","0","0","63","16","25","0","0","0","0","33","88","7","18","124","0","15","22","0","11","4"
"publicpolygonfeature:5:41401","ZIP Code 28007","country:us/state:nc/zip:28007","28007","29","24","272","0","45","19","0","0","30","67","7","5","4","0","29","0","24","0","191","81","0","0","34","11","19","0","0","0","0","0","20","10","2","65","3","4","0","5","0","4"
"publicpolygonfeature:5:41404","ZIP Code 28016","country:us/state:nc/zip:28016","28016","37","605","1014","202","1002","394","5","390","495","763","451","90","198","0","15","22","570","35","697","317","146","56","455","547","308","86","5","0","164","226","262","233","152","611","247","204","51","39","116","82"
"publicpolygonfeature:5:41412","ZIP Code 28021","country:us/state:nc/zip:28021","28021","49","600","988","72","956","355","72","269","489","1386","331","212","484","14","24","25","543","57","798","190","52","20","551","405","272","83","50","22","129","140","292","197","190","1196","170","161","177","35","139","345"
"publicpolygonfeature:5:41413","ZIP Code 28023","country:us/state:nc/zip:28023","28023","74","795","875","93","1153","280","162","268","741","1494","565","220","518","0","54","20","708","87","614","261","57","36","551","602","178","102","93","69","87","181","418","323","369","1125","260","305","144","76","279","239"
"publicpolygonfeature:5:41414","ZIP Code 28025","country:us/state:nc/zip:28025","28025","246","2830","3017","656","3520","1449","566","2166","2995","6444","2018","1126","1377","206","168","78","2623","207","2017","1000","293","363","2004","1516","1014","435","391","175","880","1286","1161","1834","1521","4923","825","1193","692","434","784","593"
"publicpolygonfeature:5:41415","ZIP Code 28033","country:us/state:nc/zip:28033","28033","160","191","271","2","208","82","61","30","210","232","25","21","127","0","160","0","191","0","171","100","2","0","151","57","35","47","49","12","30","0","145","65","22","210","0","25","11","10","82","45"
"publicpolygonfeature:5:41417","ZIP Code 28027","country:us/state:nc/zip:28027","28027","317","3078","3684","1058","5779","2348","676","5439","5282","8110","3752","987","1485","42","234","83","2648","430","2635","1049","531","527","2984","2795","1726","622","426","250","2879","2560","3509","1773","1814","6296","1871","1881","613","374","609","876"
"publicpolygonfeature:5:41418","ZIP Code 28031","country:us/state:nc/zip:28031","28031","23","808","1081","370","1625","663","447","2564","2621","3334","1503","285","850","29","23","0","554","254","789","292","225","145","899","726","489","174","251","196","1473","1091","1491","1130","861","2473","741","762","106","179","411","439"
"publicpolygonfeature:5:41419","ZIP Code 28032","country:us/state:nc/zip:28032","28032","0","128","175","23","186","57","9","85","212","266","169","23","53","0","0","0","101","27","138","37","15","8","73","113","53","4","9","0","25","60","126","86","55","211","31","138","23","0","38","15"
"publicpolygonfeature:5:41420","ZIP Code 28034","country:us/state:nc/zip:28034","28034","20","821","1508","168","1288","1299","160","425","909","2044","869","261","363","0","20","0","796","25","974","534","117","51","566","722","1089","210","102","58","146","279","348","561","346","1698","452","417","126","135","146","217"
"publicpolygonfeature:5:41421","ZIP Code 28036","country:us/state:nc/zip:28036","28036","22","356","1365","209","1243","544","33","1697","1777","2688","779","178","434","0","22","0","297","59","1002","363","100","109","628","615","434","110","24","9","862","835","1123","654","955","1733","515","264","42","136","180","254"
"publicpolygonfeature:5:41422","ZIP Code 28054","country:us/state:nc/zip:28054","28054","17","1540","2849","647","2473","1641","200","1347","2176","3823","1485","702","952","46","17","0","1265","275","2086","763","401","246","1154","1319","1148","493","68","132","510","837","1185","991","601","3222","710","775","445","257","436","516"
"publicpolygonfeature:5:41423","ZIP Code 28037","country:us/state:nc/zip:28037","28037","36","1282","1515","489","1537","930","240","1394","2058","2817","1058","438","423","8","0","36","1155","127","1307","208","369","120","1054","483","742","188","86","154","688","706","1222","836","538","2279","501","557","245","193","162","261"
"publicpolygonfeature:5:41424","ZIP Code 28039","country:us/state:nc/zip:28039","28039","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:41425","ZIP Code 28072","country:us/state:nc/zip:28072","28072","0","0","5","0","53","35","0","59","2","113","38","24","30","0","0","0","0","0","5","0","0","0","6","47","18","17","0","0","59","0","2","0","0","113","32","6","24","0","0","30"
"publicpolygonfeature:5:41429","ZIP Code 28075","country:us/state:nc/zip:28075","28075","1","236","912","471","903","643","79","1809","1813","2147","862","204","554","0","1","0","189","47","710","202","421","50","515","388","554","89","79","0","1019","790","1044","769","447","1700","348","514","72","132","243","311"
"publicpolygonfeature:5:41432","ZIP Code 28052","country:us/state:nc/zip:28052","28052","106","1323","2048","251","1630","989","213","961","1570","2736","1551","654","650","0","93","13","1217","106","1369","679","118","133","739","891","802","187","148","65","386","575","923","647","334","2402","463","1088","549","105","181","469"
"publicpolygonfeature:5:41433","ZIP Code 28056","country:us/state:nc/zip:28056","28056","79","1517","2251","533","1766","1835","243","1460","2114","4542","1369","594","1055","9","68","11","1344","173","1536","715","395","138","871","895","1405","430","168","75","813","647","913","1201","1032","3510","610","759","423","171","633","422"
"publicpolygonfeature:5:41434","ZIP Code 28071","country:us/state:nc/zip:28071","28071","94","107","440","51","138","261","10","76","103","555","54","158","51","0","94","0","107","0","416","24","21","30","74","64","209","52","10","0","11","65","64","39","213","342","54","0","130","28","23","28"
"publicpolygonfeature:5:41435","ZIP Code 28078","country:us/state:nc/zip:28078","28078","142","2129","3650","1556","4476","1968","843","6235","6373","6835","3230","795","1493","50","73","69","1759","370","2546","1104","1166","390","2228","2248","1356","612","558","285","3224","3011","3442","2931","1394","5441","1799","1431","504","291","600","893"
"publicpolygonfeature:5:41436","ZIP Code 28107","country:us/state:nc/zip:28107","28107","35","852","542","80","633","218","84","589","607","806","612","254","200","42","8","27","787","65","412","130","73","7","393","240","183","35","51","33","175","414","319","288","146","660","364","248","95","159","141","59"
"publicpolygonfeature:5:41437","ZIP Code 28108","country:us/state:nc/zip:28108","28108","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:41439","ZIP Code 28079","country:us/state:nc/zip:28079","28079","43","1360","1915","684","2805","1232","634","2948","2960","4135","1739","765","1513","0","25","18","1108","252","1403","512","442","242","1688","1117","879","353","367","267","1191","1757","1626","1334","938","3197","841","898","413","352","948","565"
"publicpolygonfeature:5:41440","ZIP Code 28080","country:us/state:nc/zip:28080","28080","67","580","638","67","351","180","108","291","448","567","405","107","198","0","61","6","534","46","542","96","59","8","113","238","169","11","37","71","127","164","257","191","57","510","56","349","83","24","85","113"
"publicpolygonfeature:5:41442","ZIP Code 28086","country:us/state:nc/zip:28086","28086","247","844","2671","218","2475","943","174","560","1108","2315","988","575","597","72","176","71","702","142","1851","820","193","25","1397","1078","758","185","138","36","61","499","564","544","364","1951","423","565","322","253","308","289"
"publicpolygonfeature:5:41443","ZIP Code 28088","country:us/state:nc/zip:28088","28088","0","20","174","0","284","266","20","93","156","263","68","43","97","0","0","0","20","0","129","45","0","0","147","137","234","32","20","0","21","72","21","135","16","247","37","31","17","26","79","18"
"publicpolygonfeature:5:41447","ZIP Code 28144","country:us/state:nc/zip:28144","28144","132","592","1373","217","1071","376","297","491","1344","3142","1112","240","714","31","23","109","515","77","818","555","115","102","554","517","236","140","250","47","251","240","640","704","768","2374","442","670","146","94","385","329"
"publicpolygonfeature:5:41448","ZIP Code 28091","country:us/state:nc/zip:28091","28091","0","127","156","19","9","192","0","37","11","231","29","31","96","0","0","0","119","8","132","24","19","0","1","8","165","27","0","0","0","37","1","10","0","231","8","21","10","21","62","34"
"publicpolygonfeature:5:41449","ZIP Code 28103","country:us/state:nc/zip:28103","28103","158","456","1100","144","400","487","45","203","683","853","460","153","273","0","150","8","387","69","750","350","103","41","216","184","465","22","8","37","54","149","398","285","108","745","192","268","86","67","125","148"
"publicpolygonfeature:5:41451","ZIP Code 28092","country:us/state:nc/zip:28092","28092","90","1885","3880","553","2392","1107","109","954","1503","3570","911","886","1077","3","56","34","1655","230","2642","1238","385","168","1368","1024","798","309","38","71","294","660","873","630","622","2948","218","693","578","308","513","564"
"publicpolygonfeature:5:41453","ZIP Code 28104","country:us/state:nc/zip:28104","28104","50","1023","1756","630","2139","1079","489","3103","2701","3436","1334","560","803","8","50","0","847","176","1321","435","435","195","1140","999","804","275","305","184","1537","1566","1716","985","724","2712","637","697","443","117","456","347"
"publicpolygonfeature:5:41454","ZIP Code 28105","country:us/state:nc/zip:28105","28105","80","1775","2271","573","3007","956","575","2955","3593","4667","1897","545","1550","55","80","0","1512","263","1523","748","346","227","1663","1344","671","285","438","137","1886","1069","1963","1630","982","3685","943","954","368","177","662","888"
"publicpolygonfeature:5:41455","ZIP Code 28110","country:us/state:nc/zip:28110","28110","262","3748","3748","944","3561","1474","514","1646","2865","5487","2117","847","1301","0","211","51","3305","443","2785","963","875","69","1860","1701","1235","239","247","267","764","882","1573","1292","1114","4373","878","1239","438","409","641","660"
"publicpolygonfeature:5:41456","ZIP Code 28112","country:us/state:nc/zip:28112","28112","339","1546","2055","208","1650","495","235","695","1269","2743","876","773","1039","0","241","98","1352","194","1437","618","160","48","967","683","379","116","193","42","345","350","674","595","616","2127","441","435","341","432","431","608"
"publicpolygonfeature:5:41458","ZIP Code 28119","country:us/state:nc/zip:28119","28119","14","123","226","28","159","52","0","14","87","163","81","7","7","0","14","0","110","13","140","86","28","0","55","104","51","1","0","0","14","0","76","11","0","163","12","69","0","7","7","0"
"publicpolygonfeature:5:41459","ZIP Code 28115","country:us/state:nc/zip:28115","28115","22","1611","2717","869","3186","1154","267","1418","2233","4234","2130","359","1326","36","22","0","1470","141","2235","482","735","134","1659","1527","956","198","165","102","622","796","1299","934","823","3411","1122","1008","226","133","576","750"
"publicpolygonfeature:5:41460","ZIP Code 28117","country:us/state:nc/zip:28117","28117","67","1361","3331","934","3540","1242","381","2850","3566","4808","2319","267","1494","0","19","48","1121","240","2543","788","802","132","1802","1738","1049","193","289","92","1642","1208","1805","1761","1278","3530","1213","1106","203","64","778","716"
"publicpolygonfeature:5:41462","ZIP Code 28120","country:us/state:nc/zip:28120","28120","4","1002","1399","376","1306","1086","186","1438","1339","2494","896","505","639","7","4","0","800","202","943","456","290","86","541","765","805","281","105","81","672","766","805","534","476","2018","327","569","297","208","251","388"
"publicpolygonfeature:5:41463","ZIP Code 28124","country:us/state:nc/zip:28124","28124","42","267","295","85","292","138","75","165","315","822","180","329","318","45","37","5","215","52","247","48","69","16","131","161","134","4","37","38","52","113","232","83","156","666","76","104","141","188","185","133"
"publicpolygonfeature:5:41464","ZIP Code 28125","country:us/state:nc/zip:28125","28125","16","146","127","11","153","67","14","24","175","261","110","115","179","0","16","0","146","0","97","30","11","0","92","61","56","11","0","14","0","24","122","53","52","209","45","65","58","57","70","109"
"publicpolygonfeature:5:41467","ZIP Code 28133","country:us/state:nc/zip:28133","28133","5","158","228","20","72","19","0","19","87","175","71","86","18","0","5","0","156","2","206","22","20","0","19","53","19","0","0","0","1","18","9","78","29","146","0","71","10","76","15","3"
"publicpolygonfeature:5:41468","ZIP Code 28134","country:us/state:nc/zip:28134","28134","6","361","603","214","746","396","95","1105","1017","1020","555","144","594","7","4","2","283","78","470","133","138","76","485","261","285","111","79","16","454","651","570","447","191","829","237","318","67","77","96","498"
"publicpolygonfeature:5:41470","ZIP Code 28135","country:us/state:nc/zip:28135","28135","103","203","231","16","146","169","7","47","65","304","130","96","60","15","103","0","171","32","194","37","16","0","107","39","169","0","0","7","28","19","21","44","55","249","21","109","60","36","46","14"
"publicpolygonfeature:5:41471","ZIP Code 28204","country:us/state:nc/zip:28204","28204","70","270","254","115","549","212","142","1026","2071","1433","218","84","248","7","33","37","204","66","182","72","49","66","218","331","118","94","89","53","657","369","930","1141","450","983","97","121","54","30","157","91"
"publicpolygonfeature:5:41472","ZIP Code 28205","country:us/state:nc/zip:28205","28205","117","3461","1871","734","3186","1808","867","3455","5921","4742","3267","474","1302","127","88","29","3091","370","1234","637","462","272","1649","1537","1112","696","411","456","2083","1372","3149","2772","1178","3564","1487","1780","229","245","406","896"
"publicpolygonfeature:5:41473","ZIP Code 28137","country:us/state:nc/zip:28137","28137","83","57","158","22","197","95","0","9","57","278","51","73","74","2","55","28","57","0","128","30","16","6","62","135","54","41","0","0","6","3","31","26","74","204","3","48","42","31","45","29"
"publicpolygonfeature:5:41474","ZIP Code 28138","country:us/state:nc/zip:28138","28138","69","420","795","128","507","249","87","254","616","1075","440","174","221","25","69","0","378","42","616","179","108","20","329","178","225","24","87","0","131","123","379","237","273","802","180","260","156","18","107","114"
"publicpolygonfeature:5:41476","ZIP Code 28146","country:us/state:nc/zip:28146","28146","62","1218","1982","573","1220","969","180","648","1939","3094","1224","523","626","20","48","14","1108","110","1475","507","436","137","555","665","635","334","125","55","279","369","1045","894","949","2145","386","838","231","292","435","191"
"publicpolygonfeature:5:41477","ZIP Code 28147","country:us/state:nc/zip:28147","28147","42","1197","2170","491","1968","589","75","245","942","2485","740","406","431","0","22","20","1043","154","1152","1018","387","104","899","1069","490","99","63","12","175","70","300","642","593","1892","529","211","200","206","328","103"
"publicpolygonfeature:5:41480","ZIP Code 28159","country:us/state:nc/zip:28159","28159","0","162","210","52","198","115","0","83","121","317","0","46","60","0","0","0","162","0","210","0","52","0","165","33","79","36","0","0","30","53","94","27","49","268","0","0","0","46","41","19"
"publicpolygonfeature:5:41482","ZIP Code 28206","country:us/state:nc/zip:28206","28206","0","696","724","133","797","871","196","1142","1442","1673","618","132","433","13","0","0","655","41","508","216","120","13","454","343","650","221","134","62","454","688","638","804","446","1227","311","307","57","75","221","212"
"publicpolygonfeature:5:41483","ZIP Code 28164","country:us/state:nc/zip:28164","28164","89","679","1062","162","833","621","174","655","1047","1390","859","252","466","38","11","78","422","257","731","331","136","26","436","397","433","188","34","140","349","306","555","492","207","1183","349","510","139","113","333","133"
"publicpolygonfeature:5:41484","ZIP Code 28166","country:us/state:nc/zip:28166","28166","10","313","1048","98","1209","406","35","379","922","991","528","157","218","0","0","10","278","35","829","219","80","18","430","779","81","325","35","0","249","130","464","458","238","753","332","196","122","35","86","132"
"publicpolygonfeature:5:41485","ZIP Code 28207","country:us/state:nc/zip:28207","28207","32","163","196","154","390","84","95","1181","662","767","311","96","158","0","15","17","151","12","161","35","108","46","114","276","59","25","59","36","838","343","403","259","309","458","109","202","85","11","100","58"
"publicpolygonfeature:5:41486","ZIP Code 28208","country:us/state:nc/zip:28208","28208","24","1551","1099","394","1981","1978","293","1882","3355","3908","1700","584","866","253","0","24","1247","304","671","428","227","167","989","992","1450","528","232","61","876","1006","1893","1462","879","3029","459","1241","212","372","524","342"
"publicpolygonfeature:5:41488","ZIP Code 28168","country:us/state:nc/zip:28168","28168","144","514","776","150","632","309","103","144","439","1084","391","112","115","0","127","17","489","25","338","438","140","10","175","457","263","46","103","0","38","106","198","241","196","888","62","329","91","21","40","75"
"publicpolygonfeature:5:41490","ZIP Code 28170","country:us/state:nc/zip:28170","28170","121","125","1554","26","257","273","35","160","211","792","220","94","168","0","121","0","125","0","984","570","7","19","85","172","226","47","11","24","115","45","167","44","249","543","71","149","51","43","80","88"
"publicpolygonfeature:5:41491","ZIP Code 28173","country:us/state:nc/zip:28173","28173","132","1865","2998","867","3551","908","626","5924","4818","5951","2480","916","1732","12","86","46","1553","312","2109","889","632","235","2174","1377","596","312","465","161","3289","2635","2892","1926","1495","4456","1132","1348","645","271","677","1055"
"publicpolygonfeature:5:41492","ZIP Code 28174","country:us/state:nc/zip:28174","28174","25","481","488","52","429","269","52","184","203","1464","651","53","87","20","18","7","470","11","288","200","52","0","214","215","230","39","39","13","100","84","92","111","202","1262","219","432","13","40","68","19"
"publicpolygonfeature:5:41493","ZIP Code 28202","country:us/state:nc/zip:28202","28202","170","703","1022","245","953","848","185","2960","2479","1951","878","113","453","14","133","37","663","40","705","317","221","24","585","368","613","235","116","69","1833","1127","1604","875","629","1322","547","331","84","29","152","301"
"publicpolygonfeature:5:41494","ZIP Code 28203","country:us/state:nc/zip:28203","28203","66","296","775","315","743","520","381","4186","3595","2317","818","250","345","113","66","0","280","16","454","321","147","168","308","435","361","159","158","223","2562","1624","1598","1997","546","1771","405","413","94","156","39","306"
"publicpolygonfeature:5:41495","ZIP Code 28214","country:us/state:nc/zip:28214","28214","116","1918","2110","529","2672","2292","377","2632","2856","3874","2080","756","1075","88","98","18","1732","186","1438","672","424","105","1269","1403","1602","690","92","285","1106","1526","1127","1729","755","3119","1302","778","293","463","641","434"
"publicpolygonfeature:5:41496","ZIP Code 28215","country:us/state:nc/zip:28215","28215","85","3608","2433","845","3655","2823","332","3437","4274","7651","2206","779","1606","110","81","4","3048","560","1682","751","669","176","1605","2050","1920","903","259","73","1424","2013","1934","2340","1878","5773","882","1324","388","391","686","920"
"publicpolygonfeature:5:41497","ZIP Code 28216","country:us/state:nc/zip:28216","28216","85","2266","2304","1031","3958","2852","474","2908","4624","6433","2314","880","1437","51","37","48","2077","189","1303","1001","447","584","1821","2137","1930","922","282","192","1122","1786","2545","2079","1686","4747","1186","1128","216","664","816","621"
"publicpolygonfeature:5:41498","ZIP Code 28217","country:us/state:nc/zip:28217","28217","0","2424","1508","373","1468","1952","610","1709","2637","2537","1491","270","1039","0","0","0","2030","394","831","677","286","87","448","1020","1198","754","369","241","863","846","1350","1287","533","2004","503","988","214","56","629","410"
"publicpolygonfeature:5:41499","ZIP Code 28227","country:us/state:nc/zip:28227","28227","97","2741","2202","828","4096","2230","663","3378","3424","5951","2594","920","1493","2","13","84","2433","308","1500","702","442","386","2119","1977","1562","668","230","433","1319","2059","1814","1610","1369","4582","1394","1200","589","331","702","791"
"publicpolygonfeature:5:41500","ZIP Code 28244","country:us/state:nc/zip:28244","28244","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:41501","ZIP Code 28262","country:us/state:nc/zip:28262","28262","76","1536","1834","185","2494","3527","288","4362","4795","5062","2817","879","1799","144","76","0","1110","426","1379","455","170","15","1254","1240","2446","1081","109","179","1996","2366","2949","1846","1306","3756","1396","1421","293","586","560","1239"
