"feature id","feature label","shid","geoid","Employment Industry Agriculture, Fishing, and Mining (2020-2024)","Employment Industry Construction (2020-2024)","Employment Industry Manufacturing (2020-2024)","Employment Industry Wholesale Trade (2020-2024)","Employment Industry Retail Trade (2020-2024)","Employment Industry Transportation (2020-2024)","Employment Industry Information (2020-2024)","Employment Industry Finance and Insurance (2020-2024)","Employment Industry Scientific and Professional (2020-2024)","Employment Industry Education and Health Care (2020-2024)","Employment Industry Arts, Food, and Entertainment (2020-2024)","Employment Industry Public Administration (2020-2024)","Employment Industry Other Services (2020-2024)","Employment Industry Armed Forces (2020-2024)","Male Employed in Agriculture, Fishing, and Mining Industry (2020-2024)","Female Employed in Agriculture, Fishing, and Mining Industry (2020-2024)","Male Employed in Construction Industry (2020-2024)","Female Employed in Construction Industry (2020-2024)","Male Employed in Manufacturing Industry (2020-2024)","Female Employed in Manufacturing Industry (2020-2024)","Male Employed in Wholesale Trade Industry (2020-2024)","Female Employed in Wholesale Trade Industry (2020-2024)","Male Employed in Retail Trade Industry (2020-2024)","Female Employed in Retail Trade Industry (2020-2024)","Male Employed in Transportation Industry (2020-2024)","Female Employed in Transportation Industry (2020-2024)","Male Employed in Information Industry (2020-2024)","Female Employed in Information Industry (2020-2024)","Male Employed in Finance and Insurance Industry (2020-2024)","Female Employed in Finance and Insurance Industry (2020-2024)","Male Employed in Scientific and Professional Industry (2020-2024)","Female Employed in Scientific and Professional Industry (2020-2024)","Male Employed in Education and Health Care Industry (2020-2024)","Female Employed in Education and Health Care Industry (2020-2024)","Male Employed in Arts, Food, and Entertainment Industry (2020-2024)","Female Employed in Arts, Food, and Entertainment Industry (2020-2024)","Male Employed in Public Administration Industry (2020-2024)","Female Employed in Public Administration Industry (2020-2024)","Male Employed in Other Services Industry (2020-2024)","Female Employed in Other Services Industry (2020-2024)"
"publicpolygonfeature:5:59596","ZIP Code 78240","country:us/state:tx/zip:78240","78240","112","1733","1750","237","2846","1268","345","2313","4989","8450","3998","1276","898","260","112","0","1522","211","1281","469","191","46","1742","1104","1094","174","213","132","1137","1176","2879","2110","2726","5724","1706","2292","794","482","294","604"
"publicpolygonfeature:5:59623","ZIP Code 78242","country:us/state:tx/zip:78242","78242","68","2024","1327","218","1568","747","146","807","1169","2473","1841","489","677","224","30","38","1914","110","1162","165","181","37","793","775","644","103","62","84","336","471","497","672","415","2058","1024","817","168","321","352","325"
"publicpolygonfeature:5:59629","ZIP Code 78243","country:us/state:tx/zip:78243","78243","0","0","0","0","6","0","0","0","0","6","0","24","0","190","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","6","0","0","0","24","0","0"
"publicpolygonfeature:5:59668","ZIP Code 78002","country:us/state:tx/zip:78002","78002","146","557","183","70","330","379","0","74","310","515","160","83","125","11","121","25","532","25","157","26","64","6","102","228","320","59","0","0","20","54","211","99","90","425","101","59","47","36","108","17"
"publicpolygonfeature:5:59669","ZIP Code 78003","country:us/state:tx/zip:78003","78003","184","521","145","21","396","160","151","213","483","677","462","103","303","0","144","40","389","132","108","37","21","0","170","226","127","33","42","109","91","122","201","282","123","554","212","250","57","46","174","129"
"publicpolygonfeature:5:59670","ZIP Code 78004","country:us/state:tx/zip:78004","78004","0","0","0","5","83","0","48","0","43","87","21","0","0","0","0","0","0","0","0","0","5","0","71","12","0","0","48","0","0","0","0","43","36","51","0","21","0","0","0","0"
"publicpolygonfeature:5:59672","ZIP Code 78008","country:us/state:tx/zip:78008","78008","7","34","0","0","0","6","0","0","0","0","0","0","0","0","7","0","34","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:59673","ZIP Code 78006","country:us/state:tx/zip:78006","78006","211","2379","1130","364","1517","717","292","2121","2830","4357","1290","1215","1414","92","185","26","1750","629","660","470","315","49","667","850","627","90","199","93","956","1165","1812","1018","1419","2938","578","712","868","347","838","576"
"publicpolygonfeature:5:59675","ZIP Code 78009","country:us/state:tx/zip:78009","78009","50","303","358","194","913","220","11","259","431","741","251","327","258","5","22","28","297","6","327","31","194","0","587","326","169","51","0","11","54","205","268","163","257","484","145","106","184","143","109","149"
"publicpolygonfeature:5:59677","ZIP Code 78015","country:us/state:tx/zip:78015","78015","129","724","617","226","1149","212","26","2118","2272","2134","641","785","362","5","40","89","637","87","412","205","206","20","765","384","159","53","26","0","998","1120","1409","863","671","1463","350","291","418","367","192","170"
"publicpolygonfeature:5:59678","ZIP Code 78011","country:us/state:tx/zip:78011","78011","109","42","23","0","104","14","0","32","59","97","66","63","77","0","109","0","42","0","23","0","0","0","71","33","14","0","0","0","0","32","0","59","26","71","35","31","30","33","45","32"
"publicpolygonfeature:5:59679","ZIP Code 78012","country:us/state:tx/zip:78012","78012","33","8","5","0","0","7","0","0","0","43","10","0","2","0","33","0","8","0","1","4","0","0","0","0","7","0","0","0","0","0","0","0","12","31","10","0","0","0","0","2"
"publicpolygonfeature:5:59680","ZIP Code 78016","country:us/state:tx/zip:78016","78016","457","465","240","77","507","244","88","262","691","916","447","158","355","0","377","80","396","69","144","96","47","30","279","228","212","32","18","70","42","220","516","175","252","664","274","173","128","30","233","122"
"publicpolygonfeature:5:59681","ZIP Code 78013","country:us/state:tx/zip:78013","78013","108","299","210","49","140","150","80","166","387","467","211","30","52","0","96","12","290","9","143","67","38","11","62","78","135","15","42","38","7","159","315","72","60","407","119","92","21","9","19","33"
"publicpolygonfeature:5:59686","ZIP Code 78121","country:us/state:tx/zip:78121","78121","429","993","444","230","1105","418","127","520","992","1668","503","518","263","45","312","117","783","210","335","109","154","76","351","754","342","76","94","33","213","307","498","494","343","1325","284","219","419","99","140","123"
"publicpolygonfeature:5:59688","ZIP Code 78023","country:us/state:tx/zip:78023","78023","58","618","903","177","1409","658","287","2104","1515","4164","856","867","462","125","58","0","454","164","590","313","104","73","791","618","516","142","220","67","1122","982","874","641","1257","2907","480","376","743","124","145","317"
"publicpolygonfeature:5:59694","ZIP Code 78026","country:us/state:tx/zip:78026","78026","289","554","247","67","244","263","0","138","198","477","106","119","317","53","289","0","554","0","195","52","67","0","91","153","221","42","0","0","0","138","76","122","98","379","78","28","29","90","74","243"
"publicpolygonfeature:5:59696","ZIP Code 78027","country:us/state:tx/zip:78027","78027","0","0","9","0","0","24","0","0","7","153","0","0","0","0","0","0","0","0","9","0","0","0","0","0","18","6","0","0","0","0","0","7","67","86","0","0","0","0","0","0"
"publicpolygonfeature:5:59701","ZIP Code 78039","country:us/state:tx/zip:78039","78039","0","81","178","0","42","83","0","116","45","348","5","185","6","0","0","0","76","5","30","148","0","0","26","16","83","0","0","0","20","96","23","22","42","306","0","5","179","6","6","0"
"publicpolygonfeature:5:59703","ZIP Code 78050","country:us/state:tx/zip:78050","78050","0","21","18","0","0","42","0","0","24","58","0","17","0","0","0","0","21","0","18","0","0","0","0","0","0","42","0","0","0","0","0","24","34","24","0","0","0","17","0","0"
"publicpolygonfeature:5:59704","ZIP Code 78052","country:us/state:tx/zip:78052","78052","84","356","181","17","452","124","0","428","381","500","217","137","216","0","40","44","337","19","138","43","0","17","221","231","83","41","0","0","81","347","147","234","154","346","130","87","94","43","123","93"
"publicpolygonfeature:5:59706","ZIP Code 78055","country:us/state:tx/zip:78055","78055","72","53","21","0","19","16","0","53","80","193","51","20","0","0","65","7","49","4","14","7","0","0","2","17","16","0","0","0","15","38","19","61","31","162","7","44","8","12","0","0"
"publicpolygonfeature:5:59707","ZIP Code 78123","country:us/state:tx/zip:78123","78123","0","24","48","0","120","88","10","15","328","223","142","0","23","0","0","0","24","0","48","0","0","0","100","20","45","43","2","8","8","7","154","174","71","152","73","69","0","0","11","12"
"publicpolygonfeature:5:59708","ZIP Code 78209","country:us/state:tx/zip:78209","78209","185","1155","860","571","1966","1068","569","1875","3875","5571","2378","936","743","881","156","29","903","252","612","248","329","242","854","1112","655","413","299","270","1133","742","2103","1772","1958","3613","989","1389","677","259","308","435"
"publicpolygonfeature:5:59709","ZIP Code 78056","country:us/state:tx/zip:78056","78056","33","72","56","42","317","48","0","128","206","271","29","24","23","0","33","0","71","1","31","25","0","42","183","134","20","28","0","0","61","67","182","24","76","195","18","11","0","24","23","0"
"publicpolygonfeature:5:59710","ZIP Code 78063","country:us/state:tx/zip:78063","78063","27","629","445","54","722","225","32","347","624","833","542","207","279","0","27","0","522","107","309","136","43","11","534","188","174","51","32","0","153","194","126","498","237","596","199","343","105","102","186","93"
"publicpolygonfeature:5:59711","ZIP Code 78057","country:us/state:tx/zip:78057","78057","94","10","13","0","0","9","0","0","52","43","15","0","32","0","94","0","10","0","13","0","0","0","0","0","9","0","0","0","0","0","41","11","0","43","0","15","0","0","14","18"
"publicpolygonfeature:5:59713","ZIP Code 78059","country:us/state:tx/zip:78059","78059","38","257","310","44","437","209","46","141","75","778","40","180","101","0","6","32","257","0","107","203","17","27","269","168","163","46","46","0","56","85","8","67","180","598","17","23","115","65","76","25"
"publicpolygonfeature:5:59715","ZIP Code 78210","country:us/state:tx/zip:78210","78210","162","1556","1246","291","1459","981","142","1293","1742","3672","1680","338","916","41","113","49","1475","81","741","505","168","123","748","711","759","222","56","86","563","730","1169","573","882","2790","720","960","165","173","479","437"
"publicpolygonfeature:5:59717","ZIP Code 78064","country:us/state:tx/zip:78064","78064","685","469","351","121","935","397","61","483","443","1120","725","309","348","0","636","49","458","11","320","31","53","68","486","449","317","80","28","33","38","445","197","246","228","892","333","392","93","216","270","78"
"publicpolygonfeature:5:59719","ZIP Code 78065","country:us/state:tx/zip:78065","78065","493","402","591","25","677","379","48","222","189","925","376","69","143","0","406","87","349","53","311","280","12","13","332","345","354","25","48","0","92","130","65","124","125","800","142","234","22","47","68","75"
"publicpolygonfeature:5:59720","ZIP Code 78066","country:us/state:tx/zip:78066","78066","0","34","22","0","0","0","0","0","0","0","0","0","18","0","0","0","34","0","13","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","9"
"publicpolygonfeature:5:59721","ZIP Code 78211","country:us/state:tx/zip:78211","78211","52","2314","893","180","1318","764","102","623","1255","2557","1706","267","807","11","51","1","2050","264","504","389","173","7","588","730","526","238","69","33","187","436","601","654","675","1882","756","950","189","78","296","511"
"publicpolygonfeature:5:59723","ZIP Code 78069","country:us/state:tx/zip:78069","78069","40","347","205","63","713","443","15","138","102","476","107","34","210","17","21","19","308","39","147","58","47","16","316","397","443","0","12","3","52","86","73","29","89","387","93","14","20","14","151","59"
"publicpolygonfeature:5:59724","ZIP Code 78101","country:us/state:tx/zip:78101","78101","33","449","177","43","211","217","25","156","365","775","304","150","154","14","33","0","399","50","131","46","23","20","92","119","161","56","25","0","56","100","218","147","141","634","224","80","66","84","54","100"
"publicpolygonfeature:5:59725","ZIP Code 78070","country:us/state:tx/zip:78070","78070","121","971","625","78","1344","483","33","725","1328","1970","801","558","461","20","100","21","932","39","362","263","76","2","776","568","327","156","8","25","315","410","849","479","591","1379","533","268","387","171","214","247"
"publicpolygonfeature:5:59729","ZIP Code 78112","country:us/state:tx/zip:78112","78112","121","391","317","41","415","386","0","205","484","560","356","191","315","0","121","0","329","62","314","3","3","38","107","308","355","31","0","0","104","101","275","209","98","462","138","218","39","152","204","111"
"publicpolygonfeature:5:59730","ZIP Code 78147","country:us/state:tx/zip:78147","78147","117","52","64","21","80","17","0","15","100","174","50","38","17","0","111","6","40","12","57","7","21","0","52","28","17","0","0","0","7","8","70","30","45","129","0","50","38","0","6","11"
"publicpolygonfeature:5:59731","ZIP Code 78212","country:us/state:tx/zip:78212","78212","129","1153","377","172","1350","301","173","1256","1869","4014","1655","403","480","234","83","46","1072","81","241","136","145","27","788","562","248","53","113","60","523","733","1040","829","1312","2702","773","882","245","158","202","278"
"publicpolygonfeature:5:59733","ZIP Code 78073","country:us/state:tx/zip:78073","78073","260","635","749","28","332","520","40","247","450","734","346","97","85","18","223","37","610","25","653","96","28","0","52","280","487","33","22","18","74","173","219","231","129","605","144","202","63","34","13","72"
"publicpolygonfeature:5:59738","ZIP Code 78108","country:us/state:tx/zip:78108","78108","260","1264","1535","404","2900","1104","180","1213","2102","4850","1563","2600","960","856","195","65","1029","235","1150","385","348","56","1326","1574","974","130","87","93","707","506","1246","856","1090","3760","969","594","1713","887","455","505"
"publicpolygonfeature:5:59739","ZIP Code 78109","country:us/state:tx/zip:78109","78109","165","1505","1858","827","5085","1963","572","1988","3458","6602","2312","2293","1443","1085","133","32","1313","192","1402","456","284","543","2945","2140","1528","435","349","223","805","1183","2034","1424","1630","4972","1179","1133","1207","1086","376","1067"
"publicpolygonfeature:5:59740","ZIP Code 78113","country:us/state:tx/zip:78113","78113","150","65","90","28","177","113","0","79","71","235","8","157","21","0","142","8","58","7","80","10","28","0","157","20","40","73","0","0","3","76","38","33","43","192","0","8","32","125","6","15"
"publicpolygonfeature:5:59741","ZIP Code 78114","country:us/state:tx/zip:78114","78114","346","1093","966","305","910","1031","77","265","939","2442","755","861","653","147","263","83","839","254","677","289","284","21","632","278","923","108","43","34","118","147","609","330","474","1968","295","460","566","295","464","189"
"publicpolygonfeature:5:59743","ZIP Code 78124","country:us/state:tx/zip:78124","78124","13","228","388","74","259","190","5","205","259","495","220","263","222","0","8","5","194","34","298","90","70","4","194","65","173","17","5","0","155","50","89","170","56","439","121","99","175","88","122","100"
"publicpolygonfeature:5:59746","ZIP Code 78130","country:us/state:tx/zip:78130","78130","531","4365","3983","1013","6967","4101","730","4179","5802","11648","5805","2399","2134","211","412","119","3618","747","2730","1253","700","313","4261","2706","3165","936","419","311","1973","2206","3033","2769","2529","9119","2951","2854","1443","956","1269","865"
"publicpolygonfeature:5:59747","ZIP Code 78132","country:us/state:tx/zip:78132","78132","307","1613","1561","270","1367","794","273","1718","2740","4302","1645","1334","729","221","270","37","1233","380","982","579","217","53","819","548","644","150","149","124","1008","710","1578","1162","1710","2592","906","739","827","507","264","465"
"publicpolygonfeature:5:59748","ZIP Code 78133","country:us/state:tx/zip:78133","78133","83","993","481","182","1335","578","106","807","1460","2227","661","429","481","39","73","10","876","117","379","102","119","63","830","505","440","138","56","50","346","461","897","563","590","1637","376","285","191","238","157","324"
"publicpolygonfeature:5:59749","ZIP Code 78140","country:us/state:tx/zip:78140","78140","123","160","507","19","78","32","0","191","90","202","123","9","9","0","123","0","160","0","277","230","19","0","12","66","32","0","0","0","49","142","18","72","7","195","48","75","0","9","0","9"
"publicpolygonfeature:5:59752","ZIP Code 78143","country:us/state:tx/zip:78143","78143","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:59755","ZIP Code 78244","country:us/state:tx/zip:78244","78244","66","1251","1087","428","2885","1615","350","877","1931","3736","1912","1117","792","685","66","0","1199","52","742","345","352","76","1280","1605","1025","590","212","138","320","557","966","965","710","3026","848","1064","318","799","359","433"
"publicpolygonfeature:5:59756","ZIP Code 78148","country:us/state:tx/zip:78148","78148","82","1024","571","87","1810","707","219","855","1047","2284","935","849","525","659","40","42","969","55","497","74","29","58","1133","677","497","210","217","2","256","599","620","427","628","1656","394","541","526","323","293","232"
"publicpolygonfeature:5:59757","ZIP Code 78150","country:us/state:tx/zip:78150","78150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:59759","ZIP Code 78152","country:us/state:tx/zip:78152","78152","64","168","114","74","242","168","56","99","305","464","158","223","83","217","58","6","109","59","65","49","66","8","200","42","122","46","33","23","33","66","111","194","152","312","90","68","173","50","10","73"
"publicpolygonfeature:5:59761","ZIP Code 78154","country:us/state:tx/zip:78154","78154","154","1250","1239","530","2728","1836","296","1670","2596","4241","1421","1775","1065","1051","154","0","955","295","1010","229","334","196","1141","1587","1624","212","186","110","811","859","1719","877","828","3413","706","715","840","935","608","457"
"publicpolygonfeature:5:59763","ZIP Code 78213","country:us/state:tx/zip:78213","78213","185","2040","1201","214","2443","997","132","1900","2711","4774","2515","658","1243","86","100","85","1938","102","789","412","119","95","1305","1138","663","334","89","43","632","1268","1516","1195","1535","3239","1238","1277","290","368","685","558"
"publicpolygonfeature:5:59765","ZIP Code 78155","country:us/state:tx/zip:78155","78155","712","2354","4780","599","2864","1832","241","1134","2320","5221","2436","1206","1107","99","596","116","1943","411","3002","1778","475","124","1638","1226","1307","525","111","130","359","775","1177","1143","1203","4018","1227","1209","627","579","653","454"
"publicpolygonfeature:5:59766","ZIP Code 78201","country:us/state:tx/zip:78201","78201","132","3313","1016","349","2333","836","183","1119","2088","3997","2574","638","833","95","106","26","3098","215","784","232","250","99","1099","1234","716","120","164","19","476","643","1194","894","933","3064","1293","1281","340","298","467","366"
"publicpolygonfeature:5:59767","ZIP Code 78202","country:us/state:tx/zip:78202","78202","175","676","85","63","507","323","53","263","545","1147","824","118","150","112","175","0","603","73","69","16","32","31","313","194","265","58","37","16","156","107","302","243","229","918","350","474","77","41","48","102"
"publicpolygonfeature:5:59768","ZIP Code 78160","country:us/state:tx/zip:78160","78160","154","225","119","95","272","143","4","83","191","374","241","218","65","0","154","0","199","26","115","4","49","46","122","150","139","4","0","4","41","42","117","74","124","250","23","218","97","121","36","29"
"publicpolygonfeature:5:59769","ZIP Code 78161","country:us/state:tx/zip:78161","78161","0","27","15","0","126","0","37","0","15","10","0","18","0","0","0","0","0","27","15","0","0","0","0","126","0","0","37","0","0","0","6","9","0","10","0","0","0","18","0","0"
"publicpolygonfeature:5:59771","ZIP Code 78203","country:us/state:tx/zip:78203","78203","7","271","221","83","68","55","40","212","148","612","302","16","331","27","7","0","241","30","197","24","83","0","32","36","34","21","36","4","165","47","72","76","124","488","121","181","5","11","109","222"
"publicpolygonfeature:5:59772","ZIP Code 78204","country:us/state:tx/zip:78204","78204","38","634","365","44","742","235","63","307","985","1112","479","449","289","287","19","19","620","14","233","132","44","0","272","470","197","38","55","8","155","152","631","354","351","761","220","259","240","209","104","185"
"publicpolygonfeature:5:59773","ZIP Code 78163","country:us/state:tx/zip:78163","78163","72","738","487","704","1194","275","188","1076","1343","1694","535","441","408","42","62","10","662","76","254","233","457","247","805","389","153","122","163","25","469","607","580","763","451","1243","406","129","376","65","243","165"
"publicpolygonfeature:5:59776","ZIP Code 78214","country:us/state:tx/zip:78214","78214","44","1221","477","106","1388","623","43","288","1070","1747","910","733","225","19","44","0","1137","84","342","135","61","45","857","531","505","118","0","43","146","142","735","335","366","1381","511","399","375","358","147","78"
"publicpolygonfeature:5:59777","ZIP Code 78215","country:us/state:tx/zip:78215","78215","101","49","123","43","137","49","126","155","618","838","246","76","23","203","95","6","19","30","91","32","30","13","86","51","49","0","19","107","111","44","375","243","228","610","73","173","62","14","18","5"
"publicpolygonfeature:5:59778","ZIP Code 78216","country:us/state:tx/zip:78216","78216","164","1866","1159","602","2146","1154","295","2250","3492","4832","3242","738","1175","131","64","100","1542","324","840","319","426","176","1013","1133","552","602","198","97","1209","1041","1770","1722","1348","3484","1667","1575","394","344","479","696"
"publicpolygonfeature:5:59779","ZIP Code 78217","country:us/state:tx/zip:78217","78217","104","1277","1073","351","1717","1104","551","1343","2888","3272","2292","778","962","145","90","14","940","337","721","352","228","123","711","1006","776","328","408","143","540","803","1544","1344","939","2333","907","1385","391","387","579","383"
"publicpolygonfeature:5:59780","ZIP Code 78218","country:us/state:tx/zip:78218","78218","31","1922","1260","308","2361","1678","293","1085","3051","3507","2060","388","874","591","31","0","1568","354","842","418","280","28","1427","934","1275","403","231","62","602","483","1722","1329","664","2843","932","1128","165","223","377","497"
"publicpolygonfeature:5:59784","ZIP Code 78222","country:us/state:tx/zip:78222","78222","74","1388","1014","332","1730","1142","41","500","650","2719","1456","718","602","254","1","73","1172","216","830","184","218","114","860","870","842","300","13","28","94","406","366","284","693","2026","646","810","286","432","286","316"
"publicpolygonfeature:5:59785","ZIP Code 78223","country:us/state:tx/zip:78223","78223","275","2891","2150","670","3560","1499","381","1932","2342","5278","2403","993","1449","27","217","58","2792","99","1572","578","530","140","1545","2015","1101","398","293","88","931","1001","1129","1213","1328","3950","1161","1242","368","625","817","632"
"publicpolygonfeature:5:59787","ZIP Code 78224","country:us/state:tx/zip:78224","78224","344","1326","786","244","1560","535","0","819","1010","1702","997","348","425","0","333","11","1267","59","411","375","172","72","930","630","433","102","0","0","257","562","472","538","478","1224","510","487","172","176","314","111"
"publicpolygonfeature:5:59788","ZIP Code 78225","country:us/state:tx/zip:78225","78225","29","1075","401","19","618","339","81","538","382","1369","590","172","380","10","0","29","1042","33","310","91","15","4","346","272","199","140","63","18","53","485","188","194","196","1173","216","374","31","141","157","223"
"publicpolygonfeature:5:59789","ZIP Code 78226","country:us/state:tx/zip:78226","78226","0","684","242","30","294","105","0","69","394","586","189","255","96","18","0","0","668","16","190","52","30","0","172","122","59","46","0","0","24","45","127","267","37","549","89","100","68","187","35","61"
"publicpolygonfeature:5:59790","ZIP Code 78227","country:us/state:tx/zip:78227","78227","133","2595","1203","255","1693","1187","204","956","1986","3982","2457","643","930","217","113","20","2540","55","1018","185","220","35","887","806","959","228","61","143","264","692","1125","861","1105","2877","1046","1411","341","302","541","389"
"publicpolygonfeature:5:59791","ZIP Code 78228","country:us/state:tx/zip:78228","78228","85","2979","1533","411","2687","1118","656","1560","2860","5599","2864","1102","997","37","78","7","2795","184","877","656","305","106","1278","1409","797","321","479","177","527","1033","1574","1286","1336","4263","1447","1417","634","468","587","410"
"publicpolygonfeature:5:59793","ZIP Code 78231","country:us/state:tx/zip:78231","78231","0","205","206","266","588","46","18","469","785","1533","505","247","195","0","0","0","194","11","98","108","244","22","302","286","46","0","18","0","289","180","485","300","547","986","293","212","134","113","100","95"
"publicpolygonfeature:5:59794","ZIP Code 78232","country:us/state:tx/zip:78232","78232","132","1230","1387","321","1946","489","348","2417","2712","4768","1815","542","1267","261","102","30","1020","210","1074","313","263","58","1084","862","421","68","191","157","1093","1324","1655","1057","1069","3699","872","943","244","298","507","760"
"publicpolygonfeature:5:59795","ZIP Code 78233","country:us/state:tx/zip:78233","78233","127","1583","1178","543","3545","1510","371","2401","2664","5372","2364","1177","1423","526","95","32","1410","173","952","226","409","134","1937","1608","1223","287","268","103","1415","986","1543","1121","1187","4185","968","1396","455","722","532","891"
"publicpolygonfeature:5:59796","ZIP Code 78234","country:us/state:tx/zip:78234","78234","28","16","15","0","96","17","13","24","95","140","148","119","40","4010","28","0","11","5","9","6","0","0","68","28","17","0","0","13","0","24","39","56","35","105","20","128","46","73","0","40"
"publicpolygonfeature:5:59797","ZIP Code 78235","country:us/state:tx/zip:78235","78235","13","83","130","0","218","84","17","16","210","332","294","60","95","42","13","0","83","0","122","8","0","0","142","76","57","27","17","0","10","6","159","51","120","212","236","58","27","33","37","58"
