"feature id","feature label","shid","geoid","Workers in Agriculture, Fishing, and Mining who Work From Home (2020-2024)","Workers in Construction who Work From Home (2020-2024)","Workers in Manufacturing who Work From Home (2020-2024)","Workers in Wholesale Trade who Work From Home (2020-2024)","Workers in Retail Trade who Work From Home (2020-2024)","Workers in Transportation who Work From Home (2020-2024)","Workers in Finance and Insurance who Work From Home (2020-2024)","Workers in Information who Work From Home (2020-2024)","Workers in Scientific and Professional who Work From Home (2020-2024)","Workers in Education and Health Care who Work From Home (2020-2024)","Workers in Arts, Food, and Entertainment who Work From Home (2020-2024)","Workers in Public Administration who Work From Home (2020-2024)","Workers in Other Services who Work From Home (2020-2024)","Workers in Armed Forces who Work From Home (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute to Work (2020-2024)","Workers in Construction who Commute to Work (2020-2024)","Workers in Manufacturing who Commute to Work (2020-2024)","Workers in Wholesale Trade who Commute to Work (2020-2024)","Workers in Retail Trade who Commute to Work (2020-2024)","Workers in Transportation who Commute to Work (2020-2024)","Workers in Finance and Insurance who Commute to Work (2020-2024)","Workers in Information who Commute to Work (2020-2024)","Workers in Scientific and Professional who Commute to Work (2020-2024)","Workers in Education and Health Care who Commute to Work (2020-2024)","Workers in Arts, Food, and Entertainment who Commute to Work (2020-2024)","Workers in Public Administration who Commute to Work (2020-2024)","Workers in Other Services who Commute to Work (2020-2024)","Workers in Armed Forces who Commute to Work (2020-2024)","Management, Business, Science, and Arts Occupations Work From Home (2020-2024)","Service Occupations Work From Home (2020-2024)","Sales and Office Occupations Work From Home (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Work From Home (2020-2024)","Production, Transportation, and Material Moving Occupations Work From Home (2020-2024)","Military Occupations Work From Home (2020-2024)","Management, Business, Science, and Arts Occupations Commute to Work (2020-2024)","Service Occupations Commute to Work (2020-2024)","Sales and Office Occupations Commute to Work (2020-2024)","Natural Resources, Construction, and Maintenance Occupations Commute to Work (2020-2024)","Production, Transportation, and Material Moving Occupations Commute to Work (2020-2024)","Military Occupations Commute to Work (2020-2024)"
"publicpolygonfeature:5:44529","ZIP Code 37013","country:us/state:tn/zip:37013","37013","22","227","343","81","635","217","1115","693","1987","1713","254","367","127","0","151","5078","3707","884","4856","4989","2009","747","4735","9640","5613","1478","2633","56","4945","217","1869","256","494","0","14087","7904","9511","5219","9799","56"
"publicpolygonfeature:5:44530","ZIP Code 37014","country:us/state:tn/zip:37014","37014","11","0","13","9","18","0","65","11","127","71","0","0","36","0","0","97","62","101","202","67","56","9","133","283","33","42","48","0","201","16","131","0","13","0","552","61","231","70","219","0"
"publicpolygonfeature:5:44532","ZIP Code 37015","country:us/state:tn/zip:37015","37015","0","42","75","6","109","57","157","13","242","288","9","106","0","0","13","748","1237","314","1015","566","407","33","581","1749","699","438","441","33","695","112","142","11","144","0","2635","1484","1729","1035","1391","0"
"publicpolygonfeature:5:44533","ZIP Code 37020","country:us/state:tn/zip:37020","37020","11","29","96","0","57","19","76","18","76","98","62","27","3","0","34","155","489","11","161","154","98","28","184","333","143","30","41","0","411","45","50","18","48","0","580","281","290","241","469","0"
"publicpolygonfeature:5:44535","ZIP Code 37022","country:us/state:tn/zip:37022","37022","32","11","9","0","21","0","43","0","9","93","0","56","53","0","79","376","365","26","146","112","92","19","220","574","117","156","185","0","212","0","101","5","9","0","934","427","300","367","439","0"
"publicpolygonfeature:5:44537","ZIP Code 37031","country:us/state:tn/zip:37031","37031","20","14","32","0","0","0","30","14","44","14","23","36","0","0","0","238","206","84","153","369","88","10","184","342","84","65","112","0","187","0","40","0","0","0","572","297","347","223","496","0"
"publicpolygonfeature:5:44538","ZIP Code 37025","country:us/state:tn/zip:37025","37025","0","6","0","0","32","32","66","84","98","118","0","69","0","0","0","404","283","74","313","143","190","47","260","568","450","23","333","16","306","32","167","0","0","0","707","657","840","492","408","0"
"publicpolygonfeature:5:44539","ZIP Code 37026","country:us/state:tn/zip:37026","37026","0","28","0","0","0","0","12","0","0","0","0","0","0","0","7","101","37","16","149","41","0","20","45","131","73","14","17","0","28","0","12","0","0","0","158","92","177","117","107","0"
"publicpolygonfeature:5:44542","ZIP Code 37027","country:us/state:tn/zip:37027","37027","12","131","466","252","604","171","1204","248","2562","1615","342","242","316","0","13","917","1131","504","2404","933","2730","415","3282","6302","2050","607","949","14","6224","149","1585","61","146","0","13702","2191","4633","674","1051","0"
"publicpolygonfeature:5:44544","ZIP Code 37143","country:us/state:tn/zip:37143","37143","12","25","16","0","6","15","132","6","59","45","75","0","11","0","0","201","161","0","289","63","95","42","264","474","135","100","127","0","300","0","79","0","23","0","647","484","322","156","342","0"
"publicpolygonfeature:5:44545","ZIP Code 37029","country:us/state:tn/zip:37029","37029","0","17","65","9","73","0","50","7","66","103","23","27","0","0","0","403","244","92","366","176","151","14","261","728","174","126","83","0","176","82","151","20","11","0","1183","329","639","376","291","0"
"publicpolygonfeature:5:44546","ZIP Code 37030","country:us/state:tn/zip:37030","37030","0","53","42","11","13","11","44","0","53","33","0","5","0","0","98","307","509","56","646","380","94","39","206","695","185","204","45","0","164","0","34","36","31","0","1133","441","640","341","909","0"
"publicpolygonfeature:5:44547","ZIP Code 37032","country:us/state:tn/zip:37032","37032","88","0","53","0","95","0","62","0","58","37","0","0","0","0","108","212","475","69","295","158","40","7","156","526","163","268","58","0","182","0","187","24","0","0","751","389","459","562","374","0"
"publicpolygonfeature:5:44548","ZIP Code 37076","country:us/state:tn/zip:37076","37076","22","221","107","90","317","203","438","171","1350","1005","264","315","83","0","44","1118","1389","396","2124","1319","1382","513","1905","3195","1726","569","1482","7","3090","229","946","202","119","0","7375","2533","3738","909","2614","0"
"publicpolygonfeature:5:44549","ZIP Code 37033","country:us/state:tn/zip:37033","37033","0","0","13","0","0","0","65","0","53","40","16","0","18","0","58","421","637","44","437","167","66","72","141","858","173","229","160","0","67","32","74","8","24","0","959","581","706","674","543","0"
"publicpolygonfeature:5:44550","ZIP Code 37165","country:us/state:tn/zip:37165","37165","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","7","0","0","0","5","0","0","0","0","0","0","0","0","0","0","5","0","2","0","7","0"
"publicpolygonfeature:5:44552","ZIP Code 37035","country:us/state:tn/zip:37035","37035","12","0","0","10","9","9","21","0","0","42","62","80","0","0","60","79","152","80","249","197","58","41","106","395","89","129","19","7","194","0","42","0","9","0","449","261","431","199","321","0"
"publicpolygonfeature:5:44554","ZIP Code 37036","country:us/state:tn/zip:37036","37036","0","34","0","0","45","56","20","9","40","110","18","23","0","0","20","273","511","19","202","220","56","1","124","407","282","169","103","0","129","29","169","28","0","0","894","443","281","367","402","0"
"publicpolygonfeature:5:44556","ZIP Code 37037","country:us/state:tn/zip:37037","37037","0","0","119","64","66","0","90","42","152","94","13","0","47","0","61","389","560","157","660","538","165","40","152","1028","467","136","217","19","385","35","211","56","0","0","1504","814","1005","410","837","19"
"publicpolygonfeature:5:44557","ZIP Code 37217","country:us/state:tn/zip:37217","37217","0","24","110","7","130","369","253","91","790","290","236","40","123","0","94","2046","1478","277","1425","1644","694","189","1480","1906","1959","328","459","0","1496","104","470","83","310","0","3606","2578","2195","2327","3273","0"
"publicpolygonfeature:5:44562","ZIP Code 37046","country:us/state:tn/zip:37046","37046","1","0","46","54","89","26","148","18","171","235","19","0","57","0","62","196","310","0","510","22","275","25","226","497","281","57","21","0","476","21","307","34","26","0","1416","163","622","65","216","0"
"publicpolygonfeature:5:44563","ZIP Code 37115","country:us/state:tn/zip:37115","37115","5","32","161","17","188","0","342","186","629","421","179","198","28","0","37","2913","1520","384","2129","1006","919","568","1985","3608","2227","566","744","49","1481","85","641","17","162","0","5437","3724","3535","2735","3175","49"
"publicpolygonfeature:5:44564","ZIP Code 37048","country:us/state:tn/zip:37048","37048","0","33","84","8","77","0","84","0","130","135","2","5","8","0","27","268","216","77","202","252","99","36","375","733","217","139","150","46","317","53","158","24","14","0","1080","482","600","314","354","7"
"publicpolygonfeature:5:44565","ZIP Code 37049","country:us/state:tn/zip:37049","37049","0","0","26","30","19","0","16","3","31","17","5","17","23","0","21","358","367","53","204","100","54","25","108","500","119","75","44","0","98","7","50","2","30","0","720","292","251","327","438","0"
"publicpolygonfeature:5:44566","ZIP Code 37118","country:us/state:tn/zip:37118","37118","0","0","0","0","33","0","0","0","21","24","0","0","52","0","0","32","0","34","25","0","43","0","34","173","62","0","19","0","45","0","33","52","0","0","261","78","73","10","0","0"
"publicpolygonfeature:5:44569","ZIP Code 37051","country:us/state:tn/zip:37051","37051","0","0","0","0","2","0","16","0","13","43","2","2","0","0","39","181","119","69","113","112","79","13","114","322","32","85","51","23","58","0","16","2","2","0","373","284","220","321","154","0"
"publicpolygonfeature:5:44571","ZIP Code 37055","country:us/state:tn/zip:37055","37055","94","46","148","72","197","47","109","42","276","279","169","124","94","0","28","1108","1969","178","1654","725","566","89","915","2995","1006","739","422","0","888","208","438","94","69","0","3975","2113","2298","1361","2647","0"
"publicpolygonfeature:5:44572","ZIP Code 37057","country:us/state:tn/zip:37057","37057","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","47","90","0","71","18","2","0","86","113","0","13","13","0","22","0","0","0","0","0","110","78","119","47","99","0"
"publicpolygonfeature:5:44575","ZIP Code 37062","country:us/state:tn/zip:37062","37062","0","79","37","24","123","56","136","12","334","181","70","8","35","0","49","657","549","116","726","308","330","92","323","1950","592","80","158","38","615","121","261","39","59","0","2870","779","1266","431","584","38"
"publicpolygonfeature:5:44576","ZIP Code 37064","country:us/state:tn/zip:37064","37064","46","378","659","135","1002","434","1315","303","3171","1409","416","456","386","0","185","915","1369","603","2552","990","2230","419","3288","6368","2859","481","1192","0","6875","372","2245","259","359","0","12384","3778","4901","1093","1295","0"
"publicpolygonfeature:5:44577","ZIP Code 37066","country:us/state:tn/zip:37066","37066","8","279","354","158","704","98","832","187","1211","701","273","165","249","0","69","2044","2585","696","3589","1697","1936","233","2948","5900","2387","1150","1203","63","2820","315","1531","208","345","0","9768","3837","6121","2226","4522","26"
"publicpolygonfeature:5:44579","ZIP Code 37067","country:us/state:tn/zip:37067","37067","0","112","503","207","121","113","713","130","1403","901","318","117","270","0","0","595","947","249","1881","426","1203","163","1680","2596","1244","342","465","15","3467","187","924","172","158","0","6544","1626","2665","351","605","15"
"publicpolygonfeature:5:44580","ZIP Code 37069","country:us/state:tn/zip:37069","37069","3","62","238","121","237","60","457","168","754","426","124","116","81","0","12","349","460","243","663","206","607","134","1151","2163","613","302","296","12","1934","116","667","62","68","0","4596","665","1432","299","207","12"
"publicpolygonfeature:5:44581","ZIP Code 37072","country:us/state:tn/zip:37072","37072","0","94","149","75","198","96","218","79","580","848","154","196","245","0","140","1399","1052","432","2010","1008","480","187","1336","3029","829","520","887","0","1903","255","587","70","117","0","4907","2008","2609","1732","2053","0"
"publicpolygonfeature:5:44582","ZIP Code 37073","country:us/state:tn/zip:37073","37073","54","74","170","14","163","43","107","0","365","114","26","50","72","0","24","575","862","140","806","566","202","70","611","1603","451","236","309","0","676","85","341","68","82","0","2257","896","1252","875","1175","0"
"publicpolygonfeature:5:44583","ZIP Code 37074","country:us/state:tn/zip:37074","37074","0","7","20","27","117","0","0","9","11","10","0","25","29","0","20","369","561","46","474","717","269","15","476","488","246","496","151","0","52","14","141","15","33","0","1056","646","640","470","1516","0"
"publicpolygonfeature:5:44584","ZIP Code 37075","country:us/state:tn/zip:37075","37075","40","119","692","182","708","279","642","393","2139","1059","355","479","235","0","97","2330","1917","1166","3865","1794","1716","748","2667","8446","3309","1067","1708","33","4922","466","1541","179","214","0","14397","4278","6574","1864","3717","33"
"publicpolygonfeature:5:44585","ZIP Code 37080","country:us/state:tn/zip:37080","37080","0","29","13","0","11","10","83","13","263","70","41","36","54","0","0","236","276","34","290","213","171","0","379","485","208","113","106","6","420","54","111","25","13","0","735","474","617","315","370","6"
"publicpolygonfeature:5:44586","ZIP Code 37082","country:us/state:tn/zip:37082","37082","0","51","28","0","24","17","54","27","180","127","2","57","0","0","0","258","153","178","424","149","183","6","147","486","249","29","74","0","311","40","120","51","45","0","752","281","693","197","413","0"
"publicpolygonfeature:5:44587","ZIP Code 37218","country:us/state:tn/zip:37218","37218","0","0","100","18","0","20","60","51","197","250","39","90","0","0","5","187","473","40","440","397","231","73","456","2254","515","306","296","0","491","23","231","0","80","0","2003","1441","1112","272","845","0"
"publicpolygonfeature:5:44588","ZIP Code 37083","country:us/state:tn/zip:37083","37083","82","71","54","0","11","0","30","0","56","36","0","60","42","0","421","679","1193","227","906","563","381","17","295","1620","424","527","314","0","213","0","87","96","46","0","1956","1332","1366","1071","1842","0"
"publicpolygonfeature:5:44589","ZIP Code 37085","country:us/state:tn/zip:37085","37085","0","0","41","15","44","18","135","0","112","26","40","36","24","0","182","122","473","11","236","128","69","12","417","609","153","49","178","0","264","110","91","0","26","0","1039","266","504","343","487","0"
"publicpolygonfeature:5:44590","ZIP Code 37087","country:us/state:tn/zip:37087","37087","9","206","398","84","414","31","656","131","601","550","144","85","141","4","49","2101","2625","736","3436","1873","902","329","2111","5691","2031","1186","992","43","1985","188","947","178","152","4","8646","4163","4676","2268","4326","26"
"publicpolygonfeature:5:44591","ZIP Code 37219","country:us/state:tn/zip:37219","37219","0","50","37","0","143","0","29","0","171","0","199","0","40","0","0","65","14","31","110","21","246","51","175","506","161","30","25","0","361","199","95","14","0","0","864","103","427","20","21","0"
"publicpolygonfeature:5:44592","ZIP Code 37090","country:us/state:tn/zip:37090","37090","22","0","369","55","239","38","180","230","459","177","37","21","97","0","54","710","922","289","1234","739","322","150","756","1772","618","790","469","0","978","116","614","13","203","0","3709","1163","1442","960","1551","0"
"publicpolygonfeature:5:44594","ZIP Code 37220","country:us/state:tn/zip:37220","37220","0","0","22","0","101","44","34","27","133","35","23","20","10","0","0","26","188","22","181","22","397","24","363","676","249","52","125","0","334","26","61","28","0","0","1701","126","374","44","80","0"
"publicpolygonfeature:5:44595","ZIP Code 37095","country:us/state:tn/zip:37095","37095","0","0","0","0","13","0","2","0","9","6","87","0","0","0","2","66","161","29","20","107","20","7","68","84","85","88","6","0","95","0","17","5","0","0","168","111","157","100","207","0"
"publicpolygonfeature:5:44599","ZIP Code 37098","country:us/state:tn/zip:37098","37098","0","0","82","0","3","0","150","0","43","0","8","8","0","0","26","533","278","32","255","35","65","0","144","854","215","179","66","0","90","0","204","0","0","0","857","675","356","505","289","0"
"publicpolygonfeature:5:44600","ZIP Code 37128","country:us/state:tn/zip:37128","37128","0","169","564","431","580","267","899","523","1763","1244","256","364","170","0","152","3184","3716","613","3796","3550","1884","673","3450","8067","3837","1359","1785","165","4536","152","2095","202","245","0","14346","5848","6790","3998","5155","94"
"publicpolygonfeature:5:44603","ZIP Code 37132","country:us/state:tn/zip:37132","37132","0","0","12","0","39","0","0","9","2","124","0","1","0","0","0","4","15","0","302","26","0","83","32","164","185","15","43","0","19","97","39","10","22","0","155","154","381","43","136","0"
"publicpolygonfeature:5:44604","ZIP Code 37122","country:us/state:tn/zip:37122","37122","22","181","712","226","771","316","1185","73","1694","1000","284","401","191","0","119","2097","2440","775","3266","1822","2192","479","3095","6259","2730","1126","1698","38","4789","247","1407","229","384","0","13206","3723","5982","1718","3498","9"
"publicpolygonfeature:5:44605","ZIP Code 37127","country:us/state:tn/zip:37127","37127","0","0","163","22","108","36","208","93","451","449","31","0","43","21","42","556","1284","233","1537","663","386","35","657","1931","1000","337","265","148","1142","52","312","0","98","21","3100","1487","1912","645","1847","83"
"publicpolygonfeature:5:44606","ZIP Code 37129","country:us/state:tn/zip:37129","37129","0","68","754","37","369","180","912","282","1318","1195","275","238","160","0","300","1551","2965","965","3382","2130","1744","259","2685","7243","2610","1525","1262","106","4055","172","1378","64","119","0","12216","4486","5234","2091","4670","30"
"publicpolygonfeature:5:44607","ZIP Code 37130","country:us/state:tn/zip:37130","37130","0","102","267","74","222","249","823","249","684","1086","158","112","138","0","148","1651","3341","603","3473","1796","1430","416","2539","6379","3350","1115","1396","20","2218","293","1271","124","258","0","10202","4757","5396","2302","4980","20"
"publicpolygonfeature:5:44608","ZIP Code 37137","country:us/state:tn/zip:37137","37137","14","0","0","0","0","0","24","0","26","10","0","0","0","0","25","61","203","8","132","8","45","11","51","154","21","29","19","0","57","17","0","0","0","0","237","105","158","125","142","0"
"publicpolygonfeature:5:44609","ZIP Code 37138","country:us/state:tn/zip:37138","37138","0","14","83","22","239","57","270","95","268","555","65","187","0","0","11","710","942","227","1322","594","491","218","952","1987","1176","451","561","35","1320","85","365","10","75","0","3844","1535","2341","789","1168","0"
"publicpolygonfeature:5:44611","ZIP Code 37209","country:us/state:tn/zip:37209","37209","0","36","504","57","197","277","728","423","2057","1323","377","142","262","0","35","836","707","412","1277","727","1290","434","3131","5894","1824","517","786","9","4632","178","1421","52","100","0","10748","2351","2833","872","1075","0"
"publicpolygonfeature:5:44612","ZIP Code 37145","country:us/state:tn/zip:37145","37145","78","3","13","0","0","11","25","0","44","64","0","0","8","0","47","114","183","29","69","109","15","41","80","225","111","14","14","0","147","11","23","52","13","0","294","265","168","149","175","0"
"publicpolygonfeature:5:44613","ZIP Code 37146","country:us/state:tn/zip:37146","37146","0","15","6","0","25","48","116","14","109","190","56","46","0","0","50","213","451","161","236","248","77","0","364","1052","168","384","192","40","389","90","109","0","37","0","1595","682","550","325","444","40"
"publicpolygonfeature:5:44614","ZIP Code 37148","country:us/state:tn/zip:37148","37148","16","117","34","23","99","31","120","9","241","238","26","67","33","0","147","1164","2305","190","1558","988","412","122","926","2104","1039","414","563","48","521","18","361","128","26","0","3535","1441","2460","1636","2860","48"
"publicpolygonfeature:5:44615","ZIP Code 37149","country:us/state:tn/zip:37149","37149","0","0","61","0","20","0","59","0","41","18","0","0","5","0","63","38","265","12","124","7","25","0","38","256","53","27","20","0","140","18","41","0","5","0","281","190","120","78","259","0"
"publicpolygonfeature:5:44616","ZIP Code 37150","country:us/state:tn/zip:37150","37150","17","0","0","0","58","0","0","0","0","7","0","0","0","0","66","362","313","63","164","53","17","9","27","358","110","34","71","0","17","0","65","0","0","0","433","264","213","370","367","0"
"publicpolygonfeature:5:44617","ZIP Code 37151","country:us/state:tn/zip:37151","37151","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","70","48","8","64","17","14","0","0","99","0","0","7","0","0","0","0","0","0","0","120","64","58","7","78","0"
"publicpolygonfeature:5:44618","ZIP Code 37153","country:us/state:tn/zip:37153","37153","0","33","20","0","23","0","63","12","174","90","0","38","23","0","9","223","237","26","210","263","107","18","163","557","170","73","131","0","277","33","100","33","33","0","1201","189","396","214","187","0"
"publicpolygonfeature:5:44621","ZIP Code 37210","country:us/state:tn/zip:37210","37210","0","57","66","55","111","3","221","156","349","309","105","62","20","0","23","929","457","64","547","655","320","291","882","1603","1173","91","426","0","1017","38","361","33","65","0","2822","1656","1112","974","897","0"
"publicpolygonfeature:5:44622","ZIP Code 37167","country:us/state:tn/zip:37167","37167","0","59","719","176","437","100","490","310","879","937","214","201","119","0","155","3177","4559","732","3917","2246","1074","461","3449","4754","2941","921","1314","86","2634","276","1378","107","246","0","8709","4949","6139","3713","6190","86"
"publicpolygonfeature:5:44625","ZIP Code 37172","country:us/state:tn/zip:37172","37172","0","142","59","92","211","27","139","51","178","286","26","83","76","0","174","1498","2203","357","1527","871","486","99","1155","2191","1099","440","946","0","645","87","482","104","52","0","3557","2554","2230","1845","2860","0"
"publicpolygonfeature:5:44626","ZIP Code 37215","country:us/state:tn/zip:37215","37215","0","52","210","28","103","51","528","109","1017","566","119","144","83","0","12","196","406","75","589","147","1024","108","1392","3110","590","170","550","0","2316","83","534","5","72","0","6176","648","1219","113","213","0"
"publicpolygonfeature:5:44627","ZIP Code 37174","country:us/state:tn/zip:37174","37174","0","149","657","202","466","286","1492","203","1099","1117","167","74","114","0","64","1693","2281","421","2978","874","1776","223","2623","4948","2386","805","878","0","3862","93","1652","136","283","0","10707","3068","4504","1161","2510","0"
"publicpolygonfeature:5:44630","ZIP Code 37181","country:us/state:tn/zip:37181","37181","0","0","18","0","0","3","1","0","3","0","0","0","0","0","117","101","250","0","151","73","20","3","10","72","33","6","70","0","7","0","0","0","18","0","142","75","206","203","280","0"
"publicpolygonfeature:5:44632","ZIP Code 37186","country:us/state:tn/zip:37186","37186","39","77","12","8","0","0","75","43","32","55","24","62","0","0","9","421","948","66","979","357","271","42","191","823","306","80","388","0","185","18","71","101","52","0","1117","694","1146","526","1398","0"
"publicpolygonfeature:5:44633","ZIP Code 37179","country:us/state:tn/zip:37179","37179","56","28","360","41","106","35","575","151","556","473","181","93","120","0","0","633","564","326","579","185","531","61","582","1563","512","365","373","0","1562","183","957","73","0","0","3218","766","1298","362","630","0"
"publicpolygonfeature:5:44634","ZIP Code 37189","country:us/state:tn/zip:37189","37189","0","0","0","0","0","0","65","104","38","217","0","30","71","0","0","146","93","13","67","148","6","0","84","439","133","106","138","44","388","0","93","30","14","0","662","150","290","135","136","44"
"publicpolygonfeature:5:44635","ZIP Code 37216","country:us/state:tn/zip:37216","37216","0","16","256","21","312","75","419","225","934","465","415","99","118","0","15","752","351","107","563","287","495","396","1017","2120","1381","304","273","27","2397","236","590","17","115","0","4801","922","1233","381","742","9"
"publicpolygonfeature:5:44637","ZIP Code 37203","country:us/state:tn/zip:37203","37203","0","49","319","45","384","295","521","132","1143","842","148","29","51","0","0","322","408","137","923","401","997","652","1909","3671","1323","346","357","0","2780","40","903","62","173","0","7654","1234","1728","249","581","0"
"publicpolygonfeature:5:44638","ZIP Code 37184","country:us/state:tn/zip:37184","37184","0","58","3","5","30","0","29","0","64","82","24","36","0","0","45","366","470","200","214","289","74","68","99","549","180","498","107","0","129","0","131","58","13","0","987","459","910","388","415","0"
"publicpolygonfeature:5:44639","ZIP Code 37204","country:us/state:tn/zip:37204","37204","0","25","199","122","99","8","129","200","799","660","152","78","30","0","0","176","412","118","795","320","786","143","1109","2102","789","349","624","14","2015","160","269","6","51","0","4690","1020","1419","118","476","14"
"publicpolygonfeature:5:44640","ZIP Code 37205","country:us/state:tn/zip:37205","37205","28","232","166","48","128","26","447","201","853","462","133","158","99","0","17","290","203","86","670","343","1135","377","1397","2899","826","389","397","0","2032","72","832","30","15","0","6101","796","1429","296","407","0"
"publicpolygonfeature:5:44642","ZIP Code 37187","country:us/state:tn/zip:37187","37187","0","23","22","39","0","86","44","13","54","91","0","49","0","0","10","399","551","35","488","398","134","29","244","763","241","114","245","0","121","0","157","35","108","0","1223","427","951","401","649","0"
"publicpolygonfeature:5:44643","ZIP Code 37188","country:us/state:tn/zip:37188","37188","10","60","32","22","137","108","292","36","367","243","0","102","24","0","37","620","951","232","926","672","380","125","1091","1965","974","323","343","12","739","99","572","23","0","0","3438","1350","1859","766","1238","0"
"publicpolygonfeature:5:44644","ZIP Code 37206","country:us/state:tn/zip:37206","37206","0","80","376","33","279","111","676","403","1794","793","520","85","304","0","0","458","709","304","1298","485","1170","164","1196","2463","1873","487","651","0","4159","122","961","45","167","0","6213","1634","2028","349","1034","0"
